Data de Medição,VALE - ITABIRA,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-08-02 04:30:00,31,n,n,n,22,n,n,n,16,n,n,n,38.8,n,n,n,25,n,n,n,17,n,n,n,29,n,n,n,24,n,n,n,9,n,n,n,51,n,n,n,28,n,n,n,13,n,n,n
2024-08-02 05:30:00,38,n,n,n,20,n,n,n,13,n,n,n,46.1,n,n,n,38,n,n,n,18,n,n,n,50,n,n,n,31,n,n,n,11,n,n,n,58,n,n,n,33,n,n,n,11,n,n,n
2024-08-02 06:30:00,57,n,n,n,30,n,n,n,8,n,n,n,50.5,n,n,n,39,n,n,n,12,n,n,n,96,n,n,n,40,n,n,n,17,n,n,n,66,n,n,n,44,n,n,n,13,n,n,n
2024-08-02 07:30:00,49,n,n,n,33,n,n,n,16,n,n,n,99.4,n,n,n,55,n,n,n,14,n,n,n,73,n,n,n,39,n,n,n,16,n,n,n,70,n,n,n,40,n,n,n,14,n,n,n
2024-08-02 08:30:00,40,n,n,n,25,n,n,n,22,n,n,n,521,n,n,n,35,n,n,n,17,n,n,n,75,n,n,n,41,n,n,n,17,n,n,n,56,n,n,n,29,n,n,n,14,n,n,n
2024-08-02 09:30:00,41,n,n,n,27,n,n,n,17,n,n,n,84.9,n,n,n,30,n,n,n,9,n,n,n,39,n,n,n,27,n,n,n,12,n,n,n,45,n,n,n,31,n,n,n,12,n,n,n
2024-08-02 10:30:00,44,n,n,n,34,n,n,n,20,n,n,n,23.1,n,n,n,34,n,n,n,9,n,n,n,57,n,n,n,35,n,n,n,14,n,n,n,47,n,n,n,29,n,n,n,11,n,n,n
2024-08-02 11:30:00,43,n,n,n,24,n,n,n,12,n,n,n,21.7,n,n,n,28,n,n,n,12,n,n,n,53,n,n,n,18,n,n,n,12,n,n,n,44,n,n,n,25,n,n,n,12,n,n,n
2024-08-02 12:00:00,n,n,56.9,VM,n,n,34.8,VM,n,n,14.9,VM,n,n,72.9,VM,n,n,39.7,VM,n,n,14.5,VM,n,n,60.2,VM,n,n,33.5,VM,n,n,14,VM,n,n,52.7,VM,n,n,32.5,VM,n,n,11.5,VM
2024-08-02 12:30:00,33,n,n,n,24,n,n,n,11,n,n,n,16.6,n,n,n,23,n,n,n,11,n,n,n,57,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,20,n,n,n,n,n,n,n
2024-08-02 13:30:00,30,n,n,n,24,n,n,n,6,n,n,n,26.5,n,n,n,25,n,n,n,9,n,n,n,47,n,n,n,22,n,n,n,11,n,n,n,30,n,n,n,20,n,n,n,5,n,n,n
2024-08-02 14:30:00,34,n,n,n,24,n,n,n,13,n,n,n,29.8,n,n,n,31,n,n,n,8,n,n,n,43,n,n,n,25,n,n,n,13,n,n,n,38,n,n,n,23,n,n,n,6,n,n,n
2024-08-02 15:30:00,44,n,n,n,24,n,n,n,12,n,n,n,28.5,n,n,n,23,n,n,n,7,n,n,n,45,n,n,n,24,n,n,n,9,n,n,n,40,n,n,n,24,n,n,n,6,n,n,n
2024-08-02 16:30:00,51,n,n,n,24,n,n,n,13,n,n,n,31.3,n,n,n,25,n,n,n,14,n,n,n,41,n,n,n,25,n,n,n,16,n,n,n,37,n,n,n,27,n,n,n,5,n,n,n
2024-08-02 17:30:00,56,n,n,n,35,n,n,n,12,n,n,n,50.7,n,n,n,40,n,n,n,12,n,n,n,58,n,n,n,31,n,n,n,9,n,n,n,48,n,n,n,29,n,n,n,14,n,n,n
2024-08-02 18:30:00,131,n,n,n,66,n,n,n,16,n,n,n,81.5,n,n,n,62,n,n,n,16,n,n,n,128,n,n,n,53,n,n,n,19,n,n,n,59,n,n,n,35,n,n,n,16,n,n,n
2024-08-02 19:30:00,79,n,n,n,51,n,n,n,12,n,n,n,73.7,n,n,n,51,n,n,n,20,n,n,n,99,n,n,n,48,n,n,n,19,n,n,n,64,n,n,n,47,n,n,n,12,n,n,n
2024-08-02 20:30:00,100,n,n,n,59,n,n,n,17,n,n,n,120,n,n,n,95,n,n,n,24,n,n,n,94,n,n,n,48,n,n,n,17,n,n,n,70,n,n,n,50,n,n,n,13,n,n,n
2024-08-02 21:30:00,105,n,n,n,62,n,n,n,23,n,n,n,90.1,n,n,n,59,n,n,n,23,n,n,n,78,n,n,n,46,n,n,n,22,n,n,n,37,n,n,n,29,n,n,n,8,n,n,n
2024-08-02 22:30:00,105,n,n,n,66,n,n,n,20,n,n,n,75.2,n,n,n,55,n,n,n,19,n,n,n,74,n,n,n,46,n,n,n,18,n,n,n,64,n,n,n,36,n,n,n,14,n,n,n
2024-08-02 23:30:00,92,n,n,n,56,n,n,n,22,n,n,n,63.9,n,n,n,47,n,n,n,20,n,n,n,61,n,n,n,38,n,n,n,15,n,n,n,91,n,n,n,55,n,n,n,18,n,n,n
2024-08-03 00:30:00,72,n,n,n,45,n,n,n,23,n,n,n,63.6,n,n,n,51,n,n,n,18,n,n,n,60,n,n,n,31,n,n,n,15,n,n,n,69,n,n,n,45,n,n,n,16,n,n,n
2024-08-03 01:30:00,66,n,n,n,44,n,n,n,18,n,n,n,63,n,n,n,50,n,n,n,23,n,n,n,52,n,n,n,34,n,n,n,17,n,n,n,73,n,n,n,46,n,n,n,12,n,n,n
2024-08-03 02:30:00,92,n,n,n,52,n,n,n,12,n,n,n,76.1,n,n,n,61,n,n,n,20,n,n,n,49,n,n,n,27,n,n,n,13,n,n,n,71,n,n,n,45,n,n,n,18,n,n,n
2024-08-03 03:30:00,59,n,n,n,46,n,n,n,17,n,n,n,59.3,n,n,n,40,n,n,n,17,n,n,n,45,n,n,n,27,n,n,n,13,n,n,n,64,n,n,n,44,n,n,n,17,n,n,n
2024-08-03 04:30:00,42,n,n,n,31,n,n,n,13,n,n,n,50.2,n,n,n,38,n,n,n,18,n,n,n,40,n,n,n,29,n,n,n,15,n,n,n,65,n,n,n,44,n,n,n,19,n,n,n
2024-08-03 05:30:00,39,n,n,n,23,n,n,n,14,n,n,n,42.3,n,n,n,24,n,n,n,13,n,n,n,40,n,n,n,29,n,n,n,10,n,n,n,42,n,n,n,29,n,n,n,8,n,n,n
2024-08-03 06:30:00,51,n,n,n,31,n,n,n,9,n,n,n,64.3,n,n,n,47,n,n,n,17,n,n,n,65,n,n,n,44,n,n,n,19,n,n,n,57,n,n,n,40,n,n,n,11,n,n,n
2024-08-03 07:30:00,38,n,n,n,25,n,n,n,9,n,n,n,72.5,n,n,n,53,n,n,n,16,n,n,n,70,n,n,n,42,n,n,n,15,n,n,n,60,n,n,n,41,n,n,n,19,n,n,n
2024-08-03 08:30:00,30,n,n,n,17,n,n,n,9,n,n,n,35.5,n,n,n,24,n,n,n,12,n,n,n,60,n,n,n,27,n,n,n,12,n,n,n,39,n,n,n,23,n,n,n,8,n,n,n
2024-08-03 09:30:00,19,n,n,n,11,n,n,n,13,n,n,n,23.6,n,n,n,14,n,n,n,7,n,n,n,29,n,n,n,18,n,n,n,10,n,n,n,27,n,n,n,14,n,n,n,11,n,n,n
2024-08-03 10:30:00,20,n,n,n,13,n,n,n,9,n,n,n,22.7,n,n,n,17,n,n,n,9,n,n,n,25,n,n,n,18,n,n,n,6,n,n,n,27,n,n,n,17,n,n,n,9,n,n,n
2024-08-03 11:30:00,19,n,n,n,12,n,n,n,9,n,n,n,18.7,n,n,n,13,n,n,n,9,n,n,n,25,n,n,n,22,n,n,n,10,n,n,n,27,n,n,n,12,n,n,n,8,n,n,n
2024-08-03 12:00:00,n,n,42,VM,n,n,26.4,VM,n,n,11.8,VM,n,n,36.9,VM,n,n,27.9,VM,n,n,12.6,VM,n,n,48.6,VM,n,n,27.5,VM,n,n,12.5,VM,n,n,41.6,VM,n,n,25.7,VM,n,n,11,VM
2024-08-03 12:30:00,30,n,n,n,19,n,n,n,11,n,n,n,19.2,n,n,n,14,n,n,n,8,n,n,n,24,n,n,n,16,n,n,n,9,n,n,n,31,n,n,n,12,n,n,n,8,n,n,n
2024-08-03 13:30:00,16,n,n,n,12,n,n,n,9,n,n,n,14.7,n,n,n,17,n,n,n,6,n,n,n,20,n,n,n,9,n,n,n,5,n,n,n,21,n,n,n,11,n,n,n,8,n,n,n
2024-08-03 14:30:00,17,n,n,n,9,n,n,n,8,n,n,n,20.6,n,n,n,23,n,n,n,8,n,n,n,27,n,n,n,14,n,n,n,5,n,n,n,25,n,n,n,17,n,n,n,6,n,n,n
2024-08-03 15:30:00,15,n,n,n,11,n,n,n,6,n,n,n,20.8,n,n,n,18,n,n,n,11,n,n,n,24,n,n,n,16,n,n,n,7,n,n,n,29,n,n,n,17,n,n,n,8,n,n,n
2024-08-03 16:30:00,21,n,n,n,11,n,n,n,11,n,n,n,20.3,n,n,n,16,n,n,n,9,n,n,n,23,n,n,n,17,n,n,n,7,n,n,n,32,n,n,n,16,n,n,n,11,n,n,n
2024-08-03 17:30:00,31,n,n,n,19,n,n,n,9,n,n,n,33.4,n,n,n,28,n,n,n,9,n,n,n,40,n,n,n,28,n,n,n,10,n,n,n,37,n,n,n,22,n,n,n,13,n,n,n
2024-08-03 18:30:00,49,n,n,n,28,n,n,n,8,n,n,n,33.7,n,n,n,25,n,n,n,12,n,n,n,118,n,n,n,46,n,n,n,17,n,n,n,37,n,n,n,19,n,n,n,9,n,n,n
2024-08-03 19:30:00,55,n,n,n,35,n,n,n,11,n,n,n,34,n,n,n,23,n,n,n,11,n,n,n,120,n,n,n,47,n,n,n,20,n,n,n,26,n,n,n,17,n,n,n,7,n,n,n
2024-08-03 20:30:00,78,n,n,n,46,n,n,n,14,n,n,n,29.9,n,n,n,27,n,n,n,13,n,n,n,79,n,n,n,39,n,n,n,16,n,n,n,43,n,n,n,27,n,n,n,7,n,n,n
2024-08-03 21:30:00,63,n,n,n,40,n,n,n,17,n,n,n,27.2,n,n,n,16,n,n,n,14,n,n,n,56,n,n,n,29,n,n,n,18,n,n,n,28,n,n,n,22,n,n,n,9,n,n,n
2024-08-03 22:30:00,69,n,n,n,41,n,n,n,11,n,n,n,18.5,n,n,n,19,n,n,n,13,n,n,n,59,n,n,n,36,n,n,n,21,n,n,n,47,n,n,n,23,n,n,n,14,n,n,n
2024-08-03 23:30:00,18,n,n,n,12,n,n,n,12,n,n,n,22.5,n,n,n,12,n,n,n,9,n,n,n,17,n,n,n,16,n,n,n,10,n,n,n,21,n,n,n,13,n,n,n,8,n,n,n
2024-08-04 00:30:00,7,n,n,n,7,n,n,n,8,n,n,n,9,n,n,n,8,n,n,n,5,n,n,n,9,n,n,n,7,n,n,n,6,n,n,n,n,n,n,n,11,n,n,n,n,n,n,n
2024-08-04 01:30:00,5,n,n,n,6,n,n,n,8,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,6,n,n,n,8,n,n,n,7,n,n,n,15,n,n,n,11,n,n,n,2,n,n,n
2024-08-04 02:30:00,9,n,n,n,6,n,n,n,6,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,4,n,n,n,6,n,n,n,7,n,n,n,15,n,n,n,7,n,n,n,6,n,n,n
2024-08-04 03:30:00,6,n,n,n,2,n,n,n,7,n,n,n,4.4,n,n,n,186,n,n,n,67,n,n,n,2,n,n,n,6,n,n,n,5,n,n,n,3,n,n,n,7,n,n,n,8,n,n,n
2024-08-04 04:30:00,7,n,n,n,6,n,n,n,8,n,n,n,7.4,n,n,n,9,n,n,n,6,n,n,n,3,n,n,n,9,n,n,n,3,n,n,n,8,n,n,n,8,n,n,n,8,n,n,n
2024-08-04 05:30:00,14,n,n,n,5,n,n,n,5,n,n,n,7.3,n,n,n,8,n,n,n,6,n,n,n,3,n,n,n,6,n,n,n,4,n,n,n,8,n,n,n,8,n,n,n,6,n,n,n
2024-08-04 06:30:00,15,n,n,n,2,n,n,n,6,n,n,n,9.9,n,n,n,6,n,n,n,3,n,n,n,3,n,n,n,7,n,n,n,4,n,n,n,9,n,n,n,11,n,n,n,5,n,n,n
2024-08-04 07:30:00,11,n,n,n,2,n,n,n,6,n,n,n,14.5,n,n,n,6,n,n,n,2,n,n,n,2,n,n,n,8,n,n,n,5,n,n,n,7,n,n,n,7,n,n,n,3,n,n,n
2024-08-04 08:30:00,16,n,n,n,8,n,n,n,9,n,n,n,19.6,n,n,n,9,n,n,n,3,n,n,n,n,n,n,n,12,n,n,n,4,n,n,n,8,n,n,n,6,n,n,n,2,n,n,n
2024-08-04 09:30:00,21,n,n,n,9,n,n,n,12,n,n,n,8,n,n,n,6,n,n,n,3,n,n,n,6,n,n,n,14,n,n,n,3,n,n,n,9,n,n,n,8,n,n,n,5,n,n,n
2024-08-04 10:30:00,11,n,n,n,12,n,n,n,8,n,n,n,17.4,n,n,n,5,n,n,n,3,n,n,n,9,n,n,n,13,n,n,n,5,n,n,n,15,n,n,n,8,n,n,n,2,n,n,n
2024-08-04 11:30:00,9,n,n,n,9,n,n,n,9,n,n,n,15.2,n,n,n,6,n,n,n,2,n,n,n,12,n,n,n,14,n,n,n,6,n,n,n,14,n,n,n,8,n,n,n,2,n,n,n
