n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n
Data,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag
2022-12-04 09:30:00,22.8,n,n,n,1.9,n,n,n,2.1,n,n,n,13.8,n,n,n,8,n,n,n,9,n,n,n,8.5,n,n,n,7.7,n,n,n,1.4,n,n,n,14.9,n,n,n,12,n,n,n,1,n,n,n
2022-12-04 10:30:00,25.9,n,n,n,n,n,n,n,n,n,n,n,12.6,n,n,n,5,n,n,n,9,n,n,n,n,n,n,n,8,n,n,n,2.7,n,n,n,15.2,n,n,n,8,n,n,n,3,n,n,n
2022-12-04 11:30:00,16.6,n,n,n,5.1,n,n,n,5.6,n,n,n,10.6,n,n,n,1,n,n,n,6,n,n,n,93,n,n,n,n,n,n,n,n,n,n,n,9,n,n,n,7,n,n,n,3,n,n,n
2022-12-04 12:00:00,n,n,21.6,VM,n,n,3.4,VM,n,n,3.6,VM,n,n,11.1,VM,n,n,6.9,VM,n,n,4.5,VM,n,n,13.8,VM,n,n,6.5,VM,n,n,n,n,n,n,13,VM,n,n,9.6,VM,n,n,2.7,VM
2022-12-04 12:30:00,6.3,n,n,n,n,n,n,n,n,n,n,n,7.7,n,n,n,n,n,n,n,3,n,n,n,15.7,n,n,n,n,n,n,n,n,n,n,n,2.7,n,n,n,6,n,n,n,2,n,n,n
2022-12-04 13:30:00,20,n,n,n,2.5,n,n,n,2.6,n,n,n,13,n,n,n,n,n,n,n,2,n,n,n,11,n,n,n,8.6,n,n,n,2,n,n,n,18.7,n,n,n,6,n,n,n,n,n,n,n
2022-12-04 14:30:00,23,n,n,n,3.6,n,n,n,4.7,n,n,n,3.5,n,n,n,3,n,n,n,1,n,n,n,3.8,n,n,n,3.8,n,n,n,n,n,n,n,n,n,n,n,2,n,n,n,1,n,n,n
2022-12-04 15:30:00,10.9,n,n,n,6.6,n,n,n,7.1,n,n,n,9.2,n,n,n,5,n,n,n,n,n,n,n,9.9,n,n,n,4.4,n,n,n,n,n,n,n,7.4,n,n,n,1,n,n,n,n,n,n,n
2022-12-04 16:30:00,26.3,n,n,n,2.6,n,n,n,3.5,n,n,n,12.2,n,n,n,7,n,n,n,1,n,n,n,13.4,n,n,n,8.6,n,n,n,2.5,n,n,n,20.8,n,n,n,9,n,n,n,n,n,n,n
2022-12-04 17:30:00,28.7,n,n,n,n,n,n,n,n,n,n,n,12.1,n,n,n,6,n,n,n,3,n,n,n,9.4,n,n,n,6.2,n,n,n,1.8,n,n,n,13.2,n,n,n,n,n,n,n,3,n,n,n
2022-12-04 18:30:00,20.7,n,n,n,2,n,n,n,3.2,n,n,n,11.5,n,n,n,6,n,n,n,5,n,n,n,15.7,n,n,n,9.4,n,n,n,3.1,n,n,n,14.4,n,n,n,11,n,n,n,3,n,n,n
2022-12-04 19:30:00,19.5,n,n,n,8.1,n,n,n,8.3,n,n,n,14.4,n,n,n,16,n,n,n,7,n,n,n,17.9,n,n,n,9.9,n,n,n,4.3,n,n,n,15.5,n,n,n,13,n,n,n,6,n,n,n
2022-12-04 20:30:00,16.4,n,n,n,1.9,n,n,n,1.1,n,n,n,15.2,n,n,n,9,n,n,n,6,n,n,n,14.6,n,n,n,8.7,n,n,n,3.6,n,n,n,19.5,n,n,n,17,n,n,n,6,n,n,n
2022-12-04 21:30:00,20.3,n,n,n,n,n,n,n,n,n,n,n,17.2,n,n,n,14,n,n,n,6,n,n,n,20.9,n,n,n,9.6,n,n,n,2.4,n,n,n,17.2,n,n,n,14,n,n,n,5,n,n,n
2022-12-04 22:30:00,23.7,n,n,n,2.2,n,n,n,2.2,n,n,n,11.6,n,n,n,9,n,n,n,7,n,n,n,20.8,n,n,n,10.6,n,n,n,3.8,n,n,n,17,n,n,n,12,n,n,n,5,n,n,n
2022-12-04 23:30:00,19.8,n,n,n,3.6,n,n,n,4,n,n,n,9.2,n,n,n,7,n,n,n,7,n,n,n,6.7,n,n,n,3.6,n,n,n,n,n,n,n,15.6,n,n,n,12,n,n,n,3,n,n,n
2022-12-05 00:30:00,13.4,n,n,n,3.9,n,n,n,3.9,n,n,n,6.7,n,n,n,5,n,n,n,6,n,n,n,7.8,n,n,n,3.2,n,n,n,n,n,n,n,7.1,n,n,n,8,n,n,n,3,n,n,n
2022-12-05 01:30:00,11.7,n,n,n,1.3,n,n,n,1.2,n,n,n,4.7,n,n,n,n,n,n,n,3,n,n,n,4.2,n,n,n,1.2,n,n,n,n,n,n,n,4.6,n,n,n,3,n,n,n,2,n,n,n
2022-12-05 02:30:00,13.9,n,n,n,n,n,n,n,1,VU,n,n,5.1,n,n,n,n,n,n,n,2,n,n,n,6,n,n,n,3.2,n,n,n,n,n,n,n,7,n,n,n,3,n,n,n,n,n,n,n
2022-12-05 03:30:00,14.9,n,n,n,1.1,n,n,n,1,VU,n,n,5.6,n,n,n,2,n,n,n,3,n,n,n,8.2,n,n,n,4,n,n,n,n,n,n,n,8.3,n,n,n,2,n,n,n,1,n,n,n
2022-12-05 04:30:00,15.9,n,n,n,3.3,n,n,n,3.1,n,n,n,7.6,n,n,n,3,n,n,n,3,n,n,n,7.2,n,n,n,4.9,n,n,n,0.3,n,n,n,9.5,n,n,n,6,n,n,n,n,n,n,n
2022-12-05 05:30:00,24,n,n,n,1.8,n,n,n,1.9,n,n,n,11.8,n,n,n,8,n,n,n,7,n,n,n,14,n,n,n,8.4,n,n,n,2.2,n,n,n,16.4,n,n,n,8,n,n,n,3,n,n,n
2022-12-05 06:30:00,33.5,n,n,n,1,VU,n,n,1,VU,n,n,17.3,n,n,n,9,n,n,n,6,n,n,n,17.4,n,n,n,8.6,n,n,n,2.3,n,n,n,18.2,n,n,n,7,n,n,n,5,n,n,n
2022-12-05 07:30:00,20.2,n,n,n,n,n,n,n,n,n,n,n,6,n,n,n,6,n,n,n,5,n,n,n,6.9,n,n,n,4.1,n,n,n,0.9,n,n,n,2,n,n,n,3,n,n,n,1,n,n,n
2022-12-05 08:30:00,7,n,n,n,3.8,n,n,n,4.8,n,n,n,12.3,n,n,n,9,n,n,n,9,n,n,n,7.4,n,n,n,2.5,n,n,n,n,n,n,n,0.7,n,n,n,3,n,n,n,6,n,n,n
2022-12-05 09:30:00,26.4,n,n,n,2.3,n,n,n,3.2,n,n,n,24.1,n,n,n,13,n,n,n,14,n,n,n,14.3,n,n,n,2.3,n,n,n,n,n,n,n,n,n,n,n,8,n,n,n,6,n,n,n
2022-12-05 10:30:00,35.5,n,n,n,12.1,n,n,n,12.5,n,n,n,27.5,n,n,n,23,n,n,n,20,n,n,n,10.6,n,n,n,1.4,n,n,n,n,n,n,n,n,n,n,n,13,n,n,n,7,n,n,n
2022-12-05 11:30:00,38.3,n,n,n,12.5,n,n,n,13.8,n,n,n,39.9,n,n,n,23,n,n,n,9,n,n,n,8.1,n,n,n,6.6,n,n,n,n,n,n,n,14.5,n,n,n,12,n,n,n,3,n,n,n
2022-12-05 12:00:00,n,n,33.9,VM,n,n,6.1,VM,n,n,6.2,VM,n,n,20.1,VM,n,n,15.7,VM,n,n,8,VM,n,n,13.3,VM,n,n,8.3,VM,n,n,n,n,n,n,18.4,VM,n,n,10.9,VM,n,n,4.5,VM
2022-12-05 12:30:00,43,n,n,n,9.2,n,n,n,10.2,n,n,n,19.2,n,n,n,18,n,n,n,7,n,n,n,12,n,n,n,9.2,n,n,n,n,n,n,n,25.2,n,n,n,9,n,n,n,2,n,n,n
2022-12-05 13:30:00,35.6,n,n,n,10.6,n,n,n,11.5,n,n,n,70.7,n,n,n,66,n,n,n,23,n,n,n,16,n,n,n,9.2,n,n,n,0.4,n,n,n,22.5,n,n,n,n,n,n,n,7,n,n,n
2022-12-05 14:30:00,33.7,n,n,n,7.2,n,n,n,7.8,n,n,n,26.1,n,n,n,17,n,n,n,7,n,n,n,19,n,n,n,8.7,n,n,n,0.5,n,n,n,22.6,n,n,n,19,n,n,n,5,n,n,n
2022-12-05 15:30:00,43.9,n,n,n,10.6,n,n,n,11,n,n,n,23.3,n,n,n,14,n,n,n,7,n,n,n,11,n,n,n,10.3,n,n,n,1.3,n,n,n,21.3,n,n,n,19,n,n,n,5,n,n,n
2022-12-05 16:30:00,33.8,n,n,n,7.1,n,n,n,7.6,n,n,n,20.6,n,n,n,17,n,n,n,7,n,n,n,8.6,n,n,n,12.2,n,n,n,2.8,n,n,n,24.9,n,n,n,19,n,n,n,7,n,n,n
2022-12-05 17:30:00,27.2,n,n,n,4.9,n,n,n,5,n,n,n,19.5,n,n,n,13,n,n,n,7,n,n,n,11.7,n,n,n,13.2,n,n,n,4.6,n,n,n,19.8,n,n,n,19,n,n,n,3,n,n,n
2022-12-05 18:30:00,52.6,n,n,n,6.7,n,n,n,6.9,n,n,n,26.2,n,n,n,22,n,n,n,6,n,n,n,22.4,n,n,n,16.9,n,n,n,7,n,n,n,34.8,n,n,n,n,n,n,n,5,n,n,n
2022-12-05 19:30:00,70,n,n,n,9.1,n,n,n,9.4,n,n,n,24.9,n,n,n,17,n,n,n,7,n,n,n,16.5,n,n,n,16,n,n,n,6.1,n,n,n,37.8,n,n,n,9,n,n,n,6,n,n,n
2022-12-05 20:30:00,72.4,n,n,n,6.4,n,n,n,6.3,n,n,n,19.9,n,n,n,13,n,n,n,6,n,n,n,19.4,n,n,n,15,n,n,n,5.6,n,n,n,31.3,n,n,n,18,n,n,n,7,n,n,n
2022-12-05 21:30:00,59.7,n,n,n,7.2,n,n,n,7.2,n,n,n,23.2,n,n,n,16,n,n,n,14,n,n,n,29.7,n,n,n,16.7,n,n,n,5.7,n,n,n,25.2,n,n,n,20,n,n,n,3,n,n,n
2022-12-05 22:30:00,43.3,n,n,n,7.7,n,n,n,7.7,n,n,n,22.6,n,n,n,16,n,n,n,8,n,n,n,23.7,n,n,n,13.5,n,n,n,3.6,n,n,n,27.7,n,n,n,20,n,n,n,3,n,n,n
2022-12-05 23:30:00,44.3,n,n,n,4.6,n,n,n,5,n,n,n,18.2,n,n,n,16,n,n,n,7,n,n,n,17.3,n,n,n,8.8,n,n,n,0.5,n,n,n,22.7,n,n,n,12,n,n,n,9,n,n,n
2022-12-06 00:30:00,37.1,n,n,n,4.4,n,n,n,4.8,n,n,n,20.4,n,n,n,16,n,n,n,12,n,n,n,17.6,n,n,n,8.3,n,n,n,0.2,n,n,n,27.8,n,n,n,13,n,n,n,6,n,n,n
2022-12-06 01:30:00,34.3,n,n,n,3.5,n,n,n,3.7,n,n,n,19.2,n,n,n,18,n,n,n,17,n,n,n,18.1,n,n,n,9.7,n,n,n,1,n,n,n,21.2,n,n,n,9,n,n,n,5,n,n,n
2022-12-06 02:30:00,32.8,n,n,n,n,n,n,n,n,n,n,n,16.2,n,n,n,8,n,n,n,8,n,n,n,14.7,n,n,n,9.2,n,n,n,1.1,n,n,n,16.6,n,n,n,7,n,n,n,6,n,n,n
2022-12-06 03:30:00,24.5,n,n,n,5.3,n,n,n,5.1,n,n,n,11.9,n,n,n,7,n,n,n,7,n,n,n,12.7,n,n,n,11.4,n,n,n,3.8,n,n,n,20.7,n,n,n,8,n,n,n,5,n,n,n
2022-12-06 04:30:00,22.8,n,n,n,n,n,n,n,n,n,n,n,12.5,n,n,n,8,n,n,n,5,n,n,n,13.5,n,n,n,9.6,n,n,n,2.9,n,n,n,20.8,n,n,n,11,n,n,n,5,n,n,n
2022-12-06 05:30:00,31.8,n,n,n,n,n,n,n,n,n,n,n,16.1,n,n,n,14,n,n,n,6,n,n,n,14.2,n,n,n,9.4,n,n,n,2.8,n,n,n,21.8,n,n,n,n,n,n,n,3,n,n,n
2022-12-06 06:30:00,45.1,n,n,n,4.4,n,n,n,4.3,n,n,n,19.2,n,n,n,16,n,n,n,8,n,n,n,16.6,n,n,n,10.3,n,n,n,2.5,n,n,n,21.9,n,n,n,16,n,n,n,1,n,n,n
2022-12-06 07:30:00,55.3,n,n,n,4.6,n,n,n,4.9,n,n,n,18,n,n,n,16,n,n,n,5,n,n,n,14.3,n,n,n,10.1,n,n,n,2.3,n,n,n,22.5,n,n,n,42,n,n,n,2,n,n,n
2022-12-06 08:30:00,45.9,n,n,n,4.9,n,n,n,5.2,n,n,n,224.3,n,n,n,216,n,n,n,62,n,n,n,13.3,n,n,n,9,n,n,n,1.4,n,n,n,17.9,n,n,n,35,n,n,n,1,n,n,n
2022-12-06 09:30:00,38.1,n,n,n,3.6,n,n,n,5.1,n,n,n,81.5,n,n,n,62,n,n,n,23,n,n,n,11.7,n,n,n,9.3,n,n,n,2.1,n,n,n,29.9,n,n,n,45,n,n,n,5,n,n,n
2022-12-06 10:30:00,29.7,n,n,n,10.3,n,n,n,11.1,n,n,n,56,n,n,n,34,n,n,n,7,n,n,n,11.8,n,n,n,8.4,n,n,n,0.8,n,n,n,45.7,n,n,n,n,n,n,n,9,n,n,n
2022-12-06 11:30:00,26.9,n,n,n,8.4,n,n,n,8.6,n,n,n,37.6,n,n,n,25,n,n,n,8,n,n,n,9,n,n,n,7.6,n,n,n,0.6,n,n,n,27.1,n,n,n,n,n,n,n,7,n,n,n
2022-12-06 12:00:00,n,n,30,VM,n,n,5.5,VM,n,n,5.6,VM,n,n,28.9,VM,n,n,22.8,VM,n,n,10.8,VM,n,n,12.9,VM,n,n,9.3,VM,n,n,2.6,VM,n,n,24,VM,n,n,n,n,n,n,5.5,VM
2022-12-06 12:30:00,31.3,n,n,n,6.1,n,n,n,6.3,n,n,n,16.2,n,n,n,11,n,n,n,5,n,n,n,15.3,n,n,n,13.7,n,n,n,3.3,n,n,n,32.2,n,n,n,n,n,n,n,2,n,n,n
2022-12-06 13:30:00,31.9,n,n,n,7.2,n,n,n,7.6,n,n,n,14.2,n,n,n,8,n,n,n,12,n,n,n,5.2,n,n,n,11,n,n,n,4.4,n,n,n,36.7,n,n,n,n,n,n,n,3,n,n,n
2022-12-06 14:30:00,24.3,n,n,n,6.3,n,n,n,5.1,n,n,n,13.6,n,n,n,11,n,n,n,8,n,n,n,9.1,n,n,n,8.1,n,n,n,3.3,n,n,n,32,n,n,n,n,n,n,n,16,n,n,n
2022-12-06 15:30:00,18.9,n,n,n,n,n,n,n,n,n,n,n,12.5,n,n,n,8,n,n,n,5,n,n,n,10.4,n,n,n,7.1,n,n,n,1.8,n,n,n,28.2,n,n,n,n,n,n,n,6,n,n,n
2022-12-06 16:30:00,17.9,n,n,n,2.1,n,n,n,2.3,n,n,n,11.7,n,n,n,3,n,n,n,7,n,n,n,9.8,n,n,n,7,n,n,n,2.2,n,n,n,17.1,n,n,n,n,n,n,n,6,n,n,n
2022-12-06 17:30:00,14.2,n,n,n,2.6,n,n,n,2.7,n,n,n,11.5,n,n,n,5,n,n,n,7,n,n,n,10.2,n,n,n,6.8,n,n,n,2.3,n,n,n,16.8,n,n,n,n,n,n,n,11,n,n,n
2022-12-06 18:30:00,14.8,n,n,n,2.2,n,n,n,2.1,n,n,n,11.8,n,n,n,6,n,n,n,6,n,n,n,14.1,n,n,n,11.1,n,n,n,6.2,n,n,n,17.2,n,n,n,n,n,n,n,7,n,n,n
2022-12-06 19:30:00,20.9,n,n,n,8,n,n,n,8.2,n,n,n,14.5,n,n,n,11,n,n,n,9,n,n,n,14,n,n,n,9.3,n,n,n,3.9,n,n,n,17.7,n,n,n,n,n,n,n,7,n,n,n
2022-12-06 20:30:00,42.5,n,n,n,5,n,n,n,4.8,n,n,n,11.1,n,n,n,8,n,n,n,7,n,n,n,15,n,n,n,11.8,n,n,n,6,n,n,n,18.4,n,n,n,n,n,n,n,6,n,n,n
2022-12-06 21:30:00,31.3,n,n,n,2.8,n,n,n,2.5,n,n,n,16.5,n,n,n,11,n,n,n,8,n,n,n,14.8,n,n,n,10.5,n,n,n,4.5,n,n,n,21.7,n,n,n,n,n,n,n,3,n,n,n
2022-12-06 22:30:00,26.6,n,n,n,12.5,n,n,n,11.8,n,n,n,15.3,n,n,n,13,n,n,n,8,n,n,n,13.1,n,n,n,9.1,n,n,n,2.5,n,n,n,25.6,n,n,n,n,n,n,n,5,n,n,n
2022-12-06 23:30:00,21.2,n,n,n,6.4,n,n,n,5.4,n,n,n,11.6,n,n,n,11,n,n,n,8,n,n,n,10.5,n,n,n,5.6,n,n,n,0.4,n,n,n,18.2,n,n,n,n,n,n,n,5,n,n,n
2022-12-07 00:30:00,23.6,n,n,n,3.5,n,n,n,3.5,n,n,n,10.4,n,n,n,7,n,n,n,5,n,n,n,10.8,n,n,n,5.5,n,n,n,0.2,n,n,n,11.4,n,n,n,n,n,n,n,2,n,n,n
2022-12-07 01:30:00,17.1,n,n,n,4.6,n,n,n,4.5,n,n,n,10.7,n,n,n,7,n,n,n,3,n,n,n,7.2,n,n,n,5.2,n,n,n,0.4,n,n,n,13.8,n,n,n,7,n,n,n,2,n,n,n
2022-12-07 02:30:00,16.6,n,n,n,7,n,n,n,7.2,n,n,n,9.3,n,n,n,14,n,n,n,3,n,n,n,9.3,n,n,n,4.6,n,n,n,n,n,n,n,11.7,n,n,n,11,n,n,n,6,n,n,n
2022-12-07 03:30:00,15.8,n,n,n,n,n,n,n,3.7,n,n,n,10.4,n,n,n,11,n,n,n,n,n,n,n,7.9,n,n,n,5.4,n,n,n,0.5,n,n,n,14.6,n,n,n,11,n,n,n,5,n,n,n
2022-12-07 04:30:00,17.1,n,n,n,1.2,n,n,n,1.3,n,n,n,8.4,n,n,n,5,n,n,n,5,n,n,n,8.8,n,n,n,5.6,n,n,n,0.4,n,n,n,13.7,n,n,n,8,n,n,n,5,n,n,n
2022-12-07 05:30:00,15.7,n,n,n,3.1,n,n,n,2.7,n,n,n,9.4,n,n,n,3,n,n,n,7,n,n,n,9.1,n,n,n,7,n,n,n,1.8,n,n,n,12.2,n,n,n,11,n,n,n,3,n,n,n
2022-12-07 06:30:00,17.4,n,n,n,4.6,n,n,n,4.3,n,n,n,11.2,n,n,n,7,n,n,n,6,n,n,n,11.2,n,n,n,9.7,n,n,n,4,n,n,n,14.4,n,n,n,6,n,n,n,2,n,n,n
2022-12-07 07:30:00,16.6,n,n,n,n,n,n,n,n,n,n,n,13.9,n,n,n,17,n,n,n,5,n,n,n,8.1,n,n,n,6.5,n,n,n,2.2,n,n,n,32,n,n,n,29,n,n,n,8,n,n,n
2022-12-07 08:30:00,50.9,n,n,n,9.3,n,n,n,9.7,n,n,n,36.6,n,n,n,31,n,n,n,7,n,n,n,15,n,n,n,10.1,n,n,n,2.4,n,n,n,107.1,n,n,n,34,n,n,n,9,n,n,n
2022-12-07 09:30:00,70.9,n,n,n,9.7,n,n,n,10.7,n,n,n,59.4,n,n,n,42,n,n,n,9,n,n,n,12.9,n,n,n,8.7,n,n,n,1.7,n,n,n,82.1,n,n,n,70,n,n,n,22,n,n,n
2022-12-07 10:30:00,56.3,n,n,n,9.4,n,n,n,10.1,n,n,n,24.7,n,n,n,14,n,n,n,8,n,n,n,12.5,n,n,n,9.6,n,n,n,1.9,n,n,n,93.3,n,n,n,36,n,n,n,9,n,n,n
2022-12-07 11:30:00,35.9,n,n,n,6.5,n,n,n,7.5,n,n,n,16.4,n,n,n,11,n,n,n,6,n,n,n,7.7,n,n,n,10.8,n,n,n,2.7,n,n,n,25.8,n,n,n,n,n,n,n,7,n,n,n
2022-12-07 12:00:00,n,n,34.3,VM,n,n,7.7,VM,n,n,7.7,VM,n,n,16.1,VM,n,n,13.5,VM,n,n,5.9,VM,n,n,10.5,VM,n,n,7.1,VM,n,n,2.1,VM,n,n,27,VM,n,n,n,n,n,n,5.2,VM
2022-12-07 12:30:00,29.9,n,n,n,9.9,n,n,n,11.3,n,n,n,18.7,n,n,n,18,n,n,n,11,n,n,n,8.3,n,n,n,6.2,n,n,n,1.4,n,n,n,13.9,n,n,n,18,n,n,n,5,n,n,n
2022-12-07 13:30:00,60.2,n,n,n,9.2,n,n,n,9.9,n,n,n,19.4,n,n,n,9,n,n,n,n,n,n,n,7.1,n,n,n,6.4,n,n,n,0.7,n,n,n,21.7,n,n,n,20,n,n,n,3,n,n,n
2022-12-07 14:30:00,24.2,n,n,n,4.9,n,n,n,4.6,n,n,n,10.5,n,n,n,6,n,n,n,9,n,n,n,7.2,n,n,n,5.7,n,n,n,1.3,n,n,n,21.5,n,n,n,13,n,n,n,2,n,n,n
2022-12-07 15:30:00,15.8,n,n,n,10.7,n,n,n,10.5,n,n,n,10.7,n,n,n,8,n,n,n,6,n,n,n,9,n,n,n,8.8,n,n,n,2.9,n,n,n,24.3,n,n,n,23,n,n,n,2,n,n,n
2022-12-07 16:30:00,15.4,n,n,n,8.9,n,n,n,8.8,n,n,n,10.5,n,n,n,9,n,n,n,9,n,n,n,10.2,n,n,n,4.8,n,n,n,1.4,n,n,n,17.1,n,n,n,9,n,n,n,3,n,n,n
2022-12-07 17:30:00,85,n,n,n,14.6,n,n,n,16,n,n,n,32,n,n,n,35,n,n,n,7,n,n,n,21.3,n,n,n,9.9,n,n,n,2.9,n,n,n,20.1,n,n,n,n,n,n,n,7,n,n,n
2022-12-07 18:30:00,129.4,n,n,n,21.2,n,n,n,21.8,n,n,n,28.7,n,n,n,23,n,n,n,6,n,n,n,23.2,n,n,n,13.1,n,n,n,4.4,n,n,n,24.5,n,n,n,n,n,n,n,8,n,n,n
2022-12-07 19:30:00,54.5,n,n,n,7,n,n,n,6.8,n,n,n,9.7,n,n,n,7,n,n,n,1,n,n,n,14.3,n,n,n,10.3,n,n,n,4.3,n,n,n,13.2,n,n,n,n,n,n,n,6,n,n,n
2022-12-07 20:30:00,27.1,n,n,n,4,n,n,n,3.7,n,n,n,12,n,n,n,9,n,n,n,2,n,n,n,14.3,n,n,n,12,n,n,n,6.7,n,n,n,20.6,n,n,n,48,n,n,n,6,n,n,n
2022-12-07 21:30:00,18.1,n,n,n,7,n,n,n,6.5,n,n,n,8.5,n,n,n,11,n,n,n,5,n,n,n,7.5,n,n,n,4.3,n,n,n,0.8,n,n,n,10.5,n,n,n,n,n,n,n,2,n,n,n
2022-12-07 22:30:00,7.1,n,n,n,7,n,n,n,6.8,n,n,n,3,n,n,n,6,n,n,n,6,n,n,n,4.7,n,n,n,1,n,n,n,n,n,n,n,n,n,n,n,33,n,n,n,1,n,n,n
2022-12-07 23:30:00,1.1,n,n,n,5.5,n,n,n,5.7,n,n,n,1.6,n,n,n,n,n,n,n,3,n,n,n,4.3,n,n,n,0.2,n,n,n,n,n,n,n,1.2,n,n,n,n,n,n,n,1,n,n,n
2022-12-08 00:30:00,4.8,n,n,n,3.8,n,n,n,3.9,n,n,n,4.1,n,n,n,n,n,n,n,n,n,n,n,4.3,n,n,n,1.1,n,n,n,n,n,n,n,2.9,n,n,n,28,n,n,n,n,n,n,n
2022-12-08 01:30:00,14.3,n,n,n,4,n,n,n,3.9,n,n,n,4.8,n,n,n,n,n,n,n,2,n,n,n,4.5,n,n,n,2,n,n,n,n,n,n,n,7,n,n,n,n,n,n,n,n,n,n,n
2022-12-08 02:30:00,8.6,n,n,n,2.8,n,n,n,2.8,n,n,n,7.9,n,n,n,2,n,n,n,3,n,n,n,4.6,n,n,n,2.7,n,n,n,n,n,n,n,9.9,n,n,n,n,n,n,n,n,n,n,n
2022-12-08 03:30:00,8.3,n,n,n,6.7,n,n,n,6.5,n,n,n,6.7,n,n,n,1,n,n,n,3,n,n,n,7.7,n,n,n,4.8,n,n,n,n,n,n,n,13.8,n,n,n,n,n,n,n,1,n,n,n
2022-12-08 04:30:00,13.2,n,n,n,3.8,n,n,n,3.9,n,n,n,8.2,n,n,n,2,n,n,n,3,n,n,n,9.5,n,n,n,7.3,n,n,n,1.7,n,n,n,16.6,n,n,n,n,n,n,n,n,n,n,n
2022-12-08 05:30:00,13.6,n,n,n,3.7,n,n,n,3.9,n,n,n,10.5,n,n,n,1,n,n,n,5,n,n,n,10.8,n,n,n,9.1,n,n,n,2.8,n,n,n,15.5,n,n,n,n,n,n,n,6,n,n,n
2022-12-08 06:30:00,10.1,n,n,n,6.4,n,n,n,5.9,n,n,n,13.7,n,n,n,9,n,n,n,3,n,n,n,13,n,n,n,8.8,n,n,n,3.5,n,n,n,18.7,n,n,n,n,n,n,n,6,n,n,n
2022-12-08 07:30:00,10.4,n,n,n,3.3,n,n,n,3.9,n,n,n,13.8,n,n,n,11,n,n,n,3,n,n,n,10.4,n,n,n,5.9,n,n,n,0.8,n,n,n,9.7,n,n,n,n,n,n,n,3,n,n,n
2022-12-08 08:30:00,14.7,n,n,n,3.8,n,n,n,4.8,n,n,n,25.7,n,n,n,14,n,n,n,5,n,n,n,18.2,n,n,n,9.7,n,n,n,3,n,n,n,22.2,n,n,n,n,n,n,n,3,n,n,n
2022-12-08 09:30:00,24.8,n,n,n,5.3,n,n,n,4.9,n,n,n,24.1,n,n,n,19,n,n,n,3,n,n,n,15.1,n,n,n,9.3,n,n,n,2.7,n,n,n,30.4,n,n,n,n,n,n,n,2,n,n,n
2022-12-08 10:30:00,25.9,n,n,n,8.2,n,n,n,8.6,n,n,n,14.7,n,n,n,5,n,n,n,3,n,n,n,20.5,n,n,n,9.1,n,n,n,1.7,n,n,n,24,n,n,n,n,n,n,n,3,n,n,n
2022-12-08 11:30:00,25.5,n,n,n,9.5,n,n,n,9.3,n,n,n,25,n,n,n,16,n,n,n,5,n,n,n,19.5,n,n,n,11.3,n,n,n,2.6,n,n,n,20.6,n,n,n,n,n,n,n,3,n,n,n
2022-12-08 12:00:00,n,n,24.4,VM,n,n,13,VM,n,n,13.9,VM,n,n,19.2,VM,n,n,12.5,VM,n,n,5.6,VM,n,n,19.6,VM,n,n,10.8,VM,n,n,n,n,n,n,24.3,VM,n,n,n,n,n,n,4.8,VM
2022-12-08 12:30:00,17.1,n,n,n,2.9,n,n,n,2.6,n,n,n,23.7,n,n,n,13,n,n,n,5,n,n,n,18,n,n,n,7.2,n,n,n,0.1,n,n,n,37.3,n,n,n,184,n,n,n,3,n,n,n
2022-12-08 13:30:00,5,n,n,n,5,n,n,n,5,n,n,n,14.8,n,n,n,9,n,n,n,6,n,n,n,21.8,n,n,n,6.8,n,n,n,n,n,n,n,34,n,n,n,33,n,n,n,3,n,n,n
2022-12-08 14:30:00,n,n,n,n,10,n,n,n,16,n,n,n,13.5,n,n,n,8,n,n,n,5,n,n,n,14.1,n,n,n,5.4,n,n,n,n,n,n,n,28,n,n,n,n,n,n,n,3,n,n,n
2022-12-08 15:30:00,3,n,n,n,48,n,n,n,52,n,n,n,16,n,n,n,11,n,n,n,3,n,n,n,20.9,n,n,n,8,n,n,n,n,n,n,n,25.5,n,n,n,22,n,n,n,2,n,n,n
2022-12-08 16:30:00,17,n,n,n,51,n,n,n,55,n,n,n,26.8,n,n,n,9,n,n,n,2,n,n,n,24.2,n,n,n,18.5,n,n,n,6,n,n,n,31.5,n,n,n,12,n,n,n,2,n,n,n
