2023-06-03 06:30:00,n,31.7,n,n,n,22,n,n,n,7,n,n,n,0.4,n,n,n,92.1,n,n,n,55.1,n,n,n,39,n,n,n,12,n,n,n,0.6,n,n,n,54.2,n,n,n,20.7,n,n,n,12.6,n,n,n,9.7,n,n,n,0.4,n,n,n,125.3,n,n,n,45,n,n,n,18,n,n,n,8,n,n,n,0.5,n,n,n,103,n,n,n
2023-06-03 07:30:00,n,28,n,n,n,13,n,n,n,6,n,n,n,0.4,n,n,n,203.7,n,n,n,44.8,n,n,n,29,n,n,n,8,n,n,n,0.8,n,n,n,56.2,n,n,n,27.4,n,n,n,17.1,n,n,n,13,n,n,n,0.6,n,n,n,100.7,n,n,n,35,n,n,n,17,n,n,n,5,n,n,n,0.7,n,n,n,93.4,n,n,n
2023-06-03 08:30:00,n,19.5,n,n,n,17,n,n,n,9,n,n,n,0.8,n,n,n,136.4,n,n,n,32.2,n,n,n,19,n,n,n,8,n,n,n,0.9,n,n,n,81.4,n,n,n,15.3,n,n,n,16.6,n,n,n,8.7,n,n,n,1.1,n,n,n,69.3,n,n,n,29.9,n,n,n,14,n,n,n,8,n,n,n,1.4,n,n,n,99.8,n,n,n
2023-06-03 09:30:00,n,20.7,n,n,n,13,n,n,n,6,n,n,n,0.8,n,n,n,133.1,n,n,n,27,n,n,n,20,n,n,n,8,n,n,n,1,n,n,n,86.1,n,n,n,6.4,n,n,n,13.1,n,n,n,5.6,n,n,n,2.4,n,n,n,89.9,n,n,n,16.5,n,n,n,14,n,n,n,11,n,n,n,1.5,n,n,n,124.8,n,n,n
2023-06-03 10:30:00,n,20.6,n,n,n,17,n,n,n,3,n,n,n,0.7,n,n,n,177.2,n,n,n,16.9,n,n,n,16,n,n,n,8,n,n,n,1.1,n,n,n,94.8,n,n,n,8.1,n,n,n,15.8,n,n,n,7.5,n,n,n,1.9,n,n,n,80.4,n,n,n,13,n,n,n,11,n,n,n,9,n,n,n,1.4,n,n,n,30.5,n,n,n
2023-06-03 11:30:00,n,10.9,n,n,n,19,n,n,n,8,n,n,n,0.8,n,n,n,159.4,n,n,n,24.2,n,n,n,18,n,n,n,11,n,n,n,1,n,n,n,99.5,n,n,n,7.1,n,n,n,15.9,n,n,n,8.9,n,n,n,1.6,n,n,n,70.6,n,n,n,7,n,n,n,14,n,n,n,8,n,n,n,1.3,n,n,n,54.4,n,n,n
2023-06-03 12:00:00,n,n,n,50.5,VM,n,n,32.9,VM,n,n,9.6,VM,n,n,0.6,VM,n,n,127.7,VM,n,n,39,VM,n,n,44.8,VM,n,n,11.7,VM,n,n,0.7,VM,n,n,167.6,VM,n,n,15.4,VM,n,n,13.4,VM,n,n,10.1,VM,n,n,1.2,VM,n,n,137.7,VM,n,n,37.1,VM,n,n,21.9,VM,n,n,9.9,VM,n,n,0.9,VM,n,n,117,VM
2023-06-03 12:30:00,n,18.8,n,n,n,27,n,n,n,8,n,n,n,1,n,n,n,159.8,n,n,n,22.1,n,n,n,18,n,n,n,7,n,n,n,1.1,n,n,n,81.7,n,n,n,3.8,n,n,n,10.4,n,n,n,3.8,n,n,n,2,n,n,n,93.6,n,n,n,5,n,n,n,12,n,n,n,7,n,n,n,1.9,n,n,n,123.5,n,n,n
2023-06-03 13:30:00,n,18.3,n,n,n,20,n,n,n,2,n,n,n,0.9,n,n,n,95.5,n,n,n,19.4,n,n,n,12,n,n,n,7,n,n,n,1.2,n,n,n,99.6,n,n,n,3,n,n,n,10.6,n,n,n,6.2,n,n,n,2.3,n,n,n,101.9,n,n,n,6,n,n,n,9,n,n,n,3,n,n,n,1.7,n,n,n,137.7,n,n,n
2023-06-03 14:30:00,n,14.6,n,n,n,19,n,n,n,n,n,n,n,1.2,n,n,n,147.5,n,n,n,18.3,n,n,n,17,n,n,n,7,n,n,n,1.1,n,n,n,98.9,n,n,n,1.7,n,n,n,9.8,n,n,n,4.7,n,n,n,2.4,n,n,n,96.8,n,n,n,6,n,n,n,9,n,n,n,5,n,n,n,2,n,n,n,118,n,n,n
2023-06-03 15:30:00,n,14.1,n,n,n,16,n,n,n,n,n,n,n,1.4,n,n,n,128.9,n,n,n,22.9,n,n,n,383,n,n,n,8,n,n,n,1.3,n,n,n,100.1,n,n,n,3.7,n,n,n,8.9,n,n,n,4,n,n,n,2.9,n,n,n,130.6,n,n,n,4,n,n,n,7,n,n,n,3,n,n,n,1.9,n,n,n,146.9,n,n,n
2023-06-03 16:30:00,n,23,n,n,n,18,n,n,n,1,n,n,n,1,n,n,n,104.8,n,n,n,27,n,n,n,24,n,n,n,7,n,n,n,1,n,n,n,99.1,n,n,n,10.4,n,n,n,9.1,n,n,n,8,n,n,n,2.6,n,n,n,114.8,n,n,n,9,n,n,n,17,n,n,n,5,n,n,n,1.6,n,n,n,138.6,n,n,n
2023-06-03 17:30:00,n,61,n,n,n,42,n,n,n,5,n,n,n,0.5,n,n,n,52.5,n,n,n,57.5,n,n,n,34,n,n,n,8,n,n,n,0.5,n,n,n,253.3,n,n,n,42.9,n,n,n,25.3,n,n,n,35.4,n,n,n,1,n,n,n,6.9,n,n,n,32,n,n,n,17,n,n,n,5,n,n,n,0.6,n,n,n,119.3,n,n,n
2023-06-03 18:30:00,n,85.2,n,n,n,69,n,n,n,9,n,n,n,0.5,n,n,n,350.5,n,n,n,23,n,n,n,25,n,n,n,7,n,n,n,0.6,n,n,n,259.9,n,n,n,37.6,n,n,n,30.3,n,n,n,32.3,n,n,n,1,n,n,n,336,n,n,n,26,n,n,n,11,n,n,n,6,n,n,n,0.7,n,n,n,116.6,n,n,n
2023-06-03 19:30:00,n,100.8,n,n,n,57,n,n,n,13,n,n,n,0.6,n,n,n,23,n,n,n,39.4,n,n,n,30,n,n,n,9,n,n,n,0.7,n,n,n,263.4,n,n,n,29.5,n,n,n,17.5,n,n,n,14.3,n,n,n,0.7,n,n,n,318.9,n,n,n,50,n,n,n,39,n,n,n,17,n,n,n,0.5,n,n,n,65.7,n,n,n
2023-06-03 20:30:00,n,130.8,n,n,n,68,n,n,n,16,n,n,n,0.5,n,n,n,147.1,n,n,n,66.5,n,n,n,47,n,n,n,20,n,n,n,0.5,n,n,n,235.2,n,n,n,24.2,n,n,n,16,n,n,n,13.7,n,n,n,0.6,n,n,n,6.7,n,n,n,83,n,n,n,41,n,n,n,24,n,n,n,0.4,n,n,n,161.9,n,n,n
2023-06-03 21:30:00,n,108.8,n,n,n,58,n,n,n,19,n,n,n,0.4,n,n,n,79.6,n,n,n,77,n,n,n,61,n,n,n,31,n,n,n,0.5,n,n,n,267.7,n,n,n,21.9,n,n,n,14.7,n,n,n,12.1,n,n,n,0.6,n,n,n,339.5,n,n,n,55,n,n,n,27,n,n,n,12,n,n,n,0.5,n,n,n,205.3,n,n,n
2023-06-03 22:30:00,n,103.9,n,n,n,66,n,n,n,23,n,n,n,0.4,n,n,n,110.8,n,n,n,74.2,n,n,n,67,n,n,n,31,n,n,n,0.5,n,n,n,239.1,n,n,n,16.7,n,n,n,12.4,n,n,n,10.3,n,n,n,0.5,n,n,n,124.6,n,n,n,53,n,n,n,35,n,n,n,20,n,n,n,0.4,n,n,n,328.5,n,n,n
2023-06-03 23:30:00,n,93.1,n,n,n,53,n,n,n,25,n,n,n,0.4,n,n,n,154.1,n,n,n,63.4,n,n,n,48,n,n,n,22,n,n,n,0.5,n,n,n,233.1,n,n,n,12.6,n,n,n,10.3,n,n,n,7.8,n,n,n,0.5,n,n,n,134.6,n,n,n,55,n,n,n,38,n,n,n,16,n,n,n,0.5,n,n,n,107.6,n,n,n
2023-06-04 00:30:00,n,69.3,n,n,n,44,n,n,n,19,n,n,n,0.4,n,n,n,90.3,n,n,n,58.6,n,n,n,40,n,n,n,19,n,n,n,0.5,n,n,n,247.6,n,n,n,12.1,n,n,n,9,n,n,n,6.3,n,n,n,0.5,n,n,n,338.5,n,n,n,48,n,n,n,25,n,n,n,8,n,n,n,0.4,n,n,n,347.6,n,n,n
2023-06-04 01:30:00,n,65.6,n,n,n,35,n,n,n,19,n,n,n,0.4,n,n,n,128.2,n,n,n,54.6,n,n,n,38,n,n,n,23,n,n,n,0.4,n,n,n,264.7,n,n,n,9.6,n,n,n,8.4,n,n,n,5.8,n,n,n,0.5,n,n,n,143.9,n,n,n,46,n,n,n,28,n,n,n,18,n,n,n,0.4,n,n,n,64.1,n,n,n
2023-06-04 02:30:00,n,63.9,n,n,n,47,n,n,n,18,n,n,n,0.4,n,n,n,138.4,n,n,n,44.1,n,n,n,36,n,n,n,18,n,n,n,0.5,n,n,n,241.6,n,n,n,9.9,n,n,n,7.5,n,n,n,4.7,n,n,n,0.6,n,n,n,57,n,n,n,47,n,n,n,30,n,n,n,13,n,n,n,0.5,n,n,n,27.1,n,n,n
2023-06-04 03:30:00,n,50.5,n,n,n,34,n,n,n,8,n,n,n,0.5,n,n,n,27.6,n,n,n,36.1,n,n,n,29,n,n,n,16,n,n,n,0.7,n,n,n,283.4,n,n,n,10.6,n,n,n,8,n,n,n,5.4,n,n,n,0.9,n,n,n,14.2,n,n,n,46,n,n,n,33,n,n,n,14,n,n,n,1.1,n,n,n,337.6,n,n,n
2023-06-04 04:30:00,n,80.9,n,n,n,61,n,n,n,18,n,n,n,0.4,n,n,n,40.1,n,n,n,53.1,n,n,n,41,n,n,n,19,n,n,n,0.4,n,n,n,245,n,n,n,16.1,n,n,n,8.8,n,n,n,6,n,n,n,0.5,n,n,n,140,n,n,n,63,n,n,n,34,n,n,n,16,n,n,n,0.4,n,n,n,69.2,n,n,n
2023-06-04 05:30:00,n,70.8,n,n,n,36,n,n,n,11,n,n,n,0.4,n,n,n,137.8,n,n,n,46.2,n,n,n,36,n,n,n,19,n,n,n,0.4,n,n,n,250.7,n,n,n,17.9,n,n,n,11,n,n,n,8.4,n,n,n,0.4,n,n,n,198.5,n,n,n,64,n,n,n,33,n,n,n,16,n,n,n,0.4,n,n,n,199.9,n,n,n
2023-06-04 06:30:00,n,58.2,n,n,n,39,n,n,n,11,n,n,n,0.4,n,n,n,108.8,n,n,n,65.1,n,n,n,44,n,n,n,n,n,n,n,0.5,n,n,n,279.3,n,n,n,32.2,n,n,n,18,n,n,n,15.2,n,n,n,0.5,n,n,n,148.4,n,n,n,79,n,n,n,42,n,n,n,9,n,n,n,0.4,n,n,n,49.2,n,n,n
2023-06-04 07:30:00,n,69.7,n,n,n,47,n,n,n,14,n,n,n,0.4,n,n,n,194.2,n,n,n,74.2,n,n,n,51,n,n,n,12,n,n,n,0.5,n,n,n,110.7,n,n,n,22.7,n,n,n,22.2,n,n,n,17.9,n,n,n,0.7,n,n,n,101.3,n,n,n,88,n,n,n,45,n,n,n,18,n,n,n,0.4,n,n,n,304.5,n,n,n
2023-06-04 08:30:00,n,72.4,n,n,n,39,n,n,n,13,n,n,n,0.5,n,n,n,236.7,n,n,n,71,n,n,n,40,n,n,n,19,n,n,n,0.5,n,n,n,92.7,n,n,n,29.4,n,n,n,24.2,n,n,n,19.6,n,n,n,0.7,n,n,n,103.2,n,n,n,84,n,n,n,35,n,n,n,14,n,n,n,0.4,n,n,n,82.1,n,n,n
2023-06-04 09:30:00,n,48.9,n,n,n,23,n,n,n,7,n,n,n,1.1,n,n,n,50.6,n,n,n,32.8,n,n,n,19,n,n,n,9,n,n,n,1.8,n,n,n,75,n,n,n,16.5,n,n,n,15.6,n,n,n,11.7,n,n,n,1.9,n,n,n,60.4,n,n,n,62,n,n,n,8,n,n,n,8,n,n,n,2.6,n,n,n,46.1,n,n,n
2023-06-04 10:30:00,n,20.4,n,n,n,16,n,n,n,1,n,n,n,1,n,n,n,53.5,n,n,n,12.7,n,n,n,13,n,n,n,8,n,n,n,2.1,n,n,n,32.6,n,n,n,1.9,n,n,n,6.6,n,n,n,2.1,n,n,n,2.3,n,n,n,31.8,n,n,n,17,n,n,n,9,n,n,n,3,n,n,n,2.5,n,n,n,45.8,n,n,n
2023-06-04 11:30:00,n,20.4,n,n,n,13,n,n,n,n,n,n,n,1.1,n,n,n,72.8,n,n,n,14.5,n,n,n,17,n,n,n,6,n,n,n,1.6,n,n,n,70.1,n,n,n,4.3,n,n,n,7.9,n,n,n,3.4,n,n,n,1.9,n,n,n,33.3,n,n,n,8,n,n,n,11,n,n,n,3,n,n,n,2.3,n,n,n,43.7,n,n,n
2023-06-04 12:00:00,n,n,n,54.2,VM,n,n,34.8,VM,n,n,9.6,VM,n,n,0.6,VM,n,n,134.7,VM,n,n,39.4,VM,n,n,27.6,VM,n,n,12.7,VM,n,n,0.8,VM,n,n,182,VM,n,n,17.2,VM,n,n,14.3,VM,n,n,11.5,VM,n,n,1,VM,n,n,148.8,VM,n,n,42,VM,n,n,24.6,VM,n,n,10.6,VM,n,n,1.1,VM,n,n,122.8,VM
2023-06-04 12:30:00,n,17.8,n,n,n,16,n,n,n,n,n,n,n,1.2,n,n,n,71.5,n,n,n,11.3,n,n,n,9,n,n,n,6,n,n,n,1.4,n,n,n,47.9,n,n,n,5.8,n,n,n,8.5,n,n,n,1.2,n,n,n,1.9,n,n,n,26.6,n,n,n,8,n,n,n,6,n,n,n,1,n,n,n,1.8,n,n,n,42,n,n,n
2023-06-04 13:30:00,n,17.6,n,n,n,18,n,n,n,2,n,n,n,0.9,n,n,n,73.5,n,n,n,14.7,n,n,n,9,n,n,n,6,n,n,n,1.2,n,n,n,82,n,n,n,1.2,n,n,n,9,n,n,n,3.7,n,n,n,1.8,n,n,n,62.6,n,n,n,8,n,n,n,8,n,n,n,3,n,n,n,1.7,n,n,n,64.6,n,n,n
2023-06-04 14:30:00,n,23.2,n,n,n,11,n,n,n,2,n,n,n,0.7,n,n,n,62.2,n,n,n,19.7,n,n,n,9,n,n,n,7,n,n,n,1.4,n,n,n,35.4,n,n,n,7.7,n,n,n,9.1,n,n,n,4.4,n,n,n,1.6,n,n,n,72.8,n,n,n,13,n,n,n,8,n,n,n,5,n,n,n,2,n,n,n,39.8,n,n,n
2023-06-04 15:30:00,n,26.9,n,n,n,17,n,n,n,1,n,n,n,0.7,n,n,n,65.8,n,n,n,24.1,n,n,n,16,n,n,n,12,n,n,n,1,n,n,n,83.6,n,n,n,7.5,n,n,n,9.8,n,n,n,6.5,n,n,n,1.2,n,n,n,92.3,n,n,n,15,n,n,n,12,n,n,n,3,n,n,n,1.8,n,n,n,42.3,n,n,n
2023-06-04 16:30:00,n,56.8,n,n,n,46,n,n,n,3,n,n,n,0.5,n,n,n,32.1,n,n,n,46,n,n,n,33,n,n,n,8,n,n,n,1,n,n,n,337,n,n,n,15.8,n,n,n,9.3,n,n,n,9,n,n,n,1.1,n,n,n,69.8,n,n,n,15,n,n,n,8,n,n,n,7,n,n,n,1.7,n,n,n,45.6,n,n,n
2023-06-04 17:30:00,n,78.3,n,n,n,33,n,n,n,3,n,n,n,0.6,n,n,n,245.2,n,n,n,63.3,n,n,n,34,n,n,n,12,n,n,n,0.7,n,n,n,119,n,n,n,22.4,n,n,n,14.8,n,n,n,15.5,n,n,n,1.6,n,n,n,132,n,n,n,32,n,n,n,28,n,n,n,3,n,n,n,1.8,n,n,n,164.8,n,n,n
2023-06-04 18:30:00,n,48.2,n,n,n,34,n,n,n,7,n,n,n,0.5,n,n,n,251.6,n,n,n,47.6,n,n,n,28,n,n,n,17,n,n,n,0.5,n,n,n,238,n,n,n,29.5,n,n,n,21.4,n,n,n,20.3,n,n,n,0.8,n,n,n,333.9,n,n,n,39,n,n,n,22,n,n,n,3,n,n,n,0.6,n,n,n,110.6,n,n,n
2023-06-04 19:30:00,n,59.7,n,n,n,34,n,n,n,7,n,n,n,0.5,n,n,n,343.3,n,n,n,33.1,n,n,n,23,n,n,n,8,n,n,n,0.6,n,n,n,257.6,n,n,n,27.2,n,n,n,22.2,n,n,n,20.6,n,n,n,1.1,n,n,n,336.9,n,n,n,37,n,n,n,14,n,n,n,7,n,n,n,0.5,n,n,n,151.3,n,n,n
2023-06-04 20:30:00,n,48.8,n,n,n,39,n,n,n,7,n,n,n,0.4,n,n,n,338.1,n,n,n,17.7,n,n,n,14,n,n,n,9,n,n,n,0.6,n,n,n,246.2,n,n,n,39.7,n,n,n,36.9,n,n,n,37,n,n,n,0.5,n,n,n,328.6,n,n,n,33,n,n,n,17,n,n,n,6,n,n,n,0.5,n,n,n,190.9,n,n,n
2023-06-04 21:30:00,n,63.9,n,n,n,55,n,n,n,14,n,n,n,0.4,n,n,n,0.2,n,n,n,21.7,n,n,n,19,n,n,n,11,n,n,n,0.4,n,n,n,244.3,n,n,n,28.9,n,n,n,23.4,n,n,n,22.1,n,n,n,0.4,n,n,n,329.1,n,n,n,37,n,n,n,35,n,n,n,14,n,n,n,0.6,n,n,n,110.7,n,n,n
2023-06-04 22:30:00,n,90.4,n,n,n,59,n,n,n,14,n,n,n,0.4,n,n,n,297.2,n,n,n,37.9,n,n,n,28,n,n,n,12,n,n,n,0.4,n,n,n,228.6,n,n,n,23.8,n,n,n,15,n,n,n,12.8,n,n,n,0.4,n,n,n,102.1,n,n,n,54,n,n,n,42,n,n,n,23,n,n,n,0.5,n,n,n,180.5,n,n,n
2023-06-04 23:30:00,n,79.5,n,n,n,40,n,n,n,13,n,n,n,0.4,n,n,n,174.2,n,n,n,45.8,n,n,n,36,n,n,n,16,n,n,n,0.4,n,n,n,255.1,n,n,n,19.8,n,n,n,17,n,n,n,15.9,n,n,n,0.4,n,n,n,313.6,n,n,n,64,n,n,n,57,n,n,n,40,n,n,n,0.6,n,n,n,187.5,n,n,n
2023-06-05 00:30:00,n,60.4,n,n,n,44,n,n,n,19,n,n,n,0.4,n,n,n,116,n,n,n,44.7,n,n,n,40,n,n,n,25,n,n,n,0.4,n,n,n,236.8,n,n,n,19.2,n,n,n,16,n,n,n,13.9,n,n,n,0.4,n,n,n,138.2,n,n,n,69,n,n,n,51,n,n,n,30,n,n,n,0.4,n,n,n,157.5,n,n,n
2023-06-05 01:30:00,n,53.2,n,n,n,40,n,n,n,20,n,n,n,0.4,n,n,n,64.4,n,n,n,45.4,n,n,n,40,n,n,n,25,n,n,n,0.4,n,n,n,261,n,n,n,20.4,n,n,n,17,n,n,n,15.6,n,n,n,0.4,n,n,n,285.1,n,n,n,66,n,n,n,47,n,n,n,31,n,n,n,0.4,n,n,n,1.5,n,n,n
2023-06-05 02:30:00,n,72,n,n,n,52,n,n,n,22,n,n,n,0.4,n,n,n,66.9,n,n,n,46,n,n,n,41,n,n,n,25,n,n,n,0.4,n,n,n,248.4,n,n,n,26,n,n,n,25,n,n,n,24.7,n,n,n,0.4,n,n,n,139.8,n,n,n,63,n,n,n,47,n,n,n,33,n,n,n,0.4,n,n,n,110.6,n,n,n
2023-06-05 03:30:00,n,60.3,n,n,n,44,n,n,n,27,n,n,n,0.4,n,n,n,157.9,n,n,n,58.7,n,n,n,48,n,n,n,31,n,n,n,0.4,n,n,n,266.4,n,n,n,30.2,n,n,n,31,n,n,n,31.4,n,n,n,0.5,n,n,n,145.7,n,n,n,71,n,n,n,63,n,n,n,48,n,n,n,0.4,n,n,n,143.2,n,n,n
2023-06-05 04:30:00,n,64.4,n,n,n,55,n,n,n,31,n,n,n,0.4,n,n,n,111.7,n,n,n,58.3,n,n,n,53,n,n,n,33,n,n,n,0.4,n,n,n,268.2,n,n,n,27.6,n,n,n,27,n,n,n,26.9,n,n,n,0.5,n,n,n,167.5,n,n,n,76,n,n,n,59,n,n,n,46,n,n,n,0.4,n,n,n,81.9,n,n,n
2023-06-05 05:30:00,n,75.9,n,n,n,62,n,n,n,39,n,n,n,0.4,n,n,n,185.4,n,n,n,80.4,n,n,n,67,n,n,n,41,n,n,n,0.4,n,n,n,268.3,n,n,n,29.5,n,n,n,27,n,n,n,26.4,n,n,n,0.5,n,n,n,146.8,n,n,n,70,n,n,n,64,n,n,n,42,n,n,n,0.4,n,n,n,159.7,n,n,n
2023-06-05 06:30:00,n,83.2,n,n,n,58,n,n,n,34,n,n,n,0.4,n,n,n,149.6,n,n,n,117.6,n,n,n,84,n,n,n,48,n,n,n,0.4,n,n,n,310.2,n,n,n,44.4,n,n,n,30,n,n,n,30.4,n,n,n,0.4,n,n,n,142.7,n,n,n,86,n,n,n,69,n,n,n,53,n,n,n,0.4,n,n,n,160.5,n,n,n
2023-06-05 07:30:00,n,104.8,n,n,n,67,n,n,n,40,n,n,n,0.4,n,n,n,192.9,n,n,n,137.3,n,n,n,91,n,n,n,48,n,n,n,0.6,n,n,n,86.3,n,n,n,59.1,n,n,n,40,n,n,n,38.8,n,n,n,0.8,n,n,n,117,n,n,n,107,n,n,n,68,n,n,n,51,n,n,n,0.5,n,n,n,148.8,n,n,n
2023-06-05 08:30:00,n,105.4,n,n,n,73,n,n,n,46,n,n,n,0.5,n,n,n,223.1,n,n,n,129.2,n,n,n,85,n,n,n,45,n,n,n,0.6,n,n,n,87.6,n,n,n,52.8,n,n,n,50,n,n,n,47.1,n,n,n,1,n,n,n,105.2,n,n,n,101,n,n,n,70,n,n,n,57,n,n,n,0.6,n,n,n,155,n,n,n
2023-06-05 09:30:00,n,73.7,n,n,n,48,n,n,n,18,n,n,n,1.1,n,n,n,75.4,n,n,n,46.9,n,n,n,30,n,n,n,16,n,n,n,1.4,n,n,n,82.4,n,n,n,39,n,n,n,11,n,n,n,6.7,n,n,n,1.5,n,n,n,96.6,n,n,n,83,n,n,n,20,n,n,n,12,n,n,n,2.4,n,n,n,74.9,n,n,n
2023-06-05 10:30:00,n,3.5,n,n,n,31,n,n,n,n,n,n,n,1.3,n,n,n,50.6,n,n,n,25.8,n,n,n,19,n,n,n,6,n,n,n,2.2,n,n,n,65.1,n,n,n,n,n,n,n,4,n,n,n,n,n,n,n,2.6,n,n,n,72.5,n,n,n,n,n,n,n,24,n,n,n,7,n,n,n,2.9,n,n,n,60.5,n,n,n
2023-06-05 11:30:00,n,n,n,n,n,22,n,n,n,n,n,n,n,1.4,n,n,n,66.1,n,n,n,45.7,n,n,n,29,n,n,n,3,n,n,n,2.1,n,n,n,62.3,n,n,n,21.1,n,n,n,n,n,n,n,n,n,n,n,2.3,n,n,n,66.6,n,n,n,n,n,n,n,17,n,n,n,2,n,n,n,2.5,n,n,n,55.1,n,n,n
2023-06-05 12:00:00,n,n,n,84.5,VM,n,n,55.8,VM,n,n,20.1,VM,n,n,0.7,VM,n,n,99.1,VM,n,n,74.3,VM,n,n,51.5,VM,n,n,22.9,VM,n,n,0.8,VM,n,n,202.6,VM,n,n,33.6,VM,n,n,23.3,VM,n,n,21.2,VM,n,n,0.9,VM,n,n,163.5,VM,n,n,66.7,VM,n,n,42.7,VM,n,n,25.5,VM,n,n,1.1,VM,n,n,105.9,VM
2023-06-05 12:30:00,n,33.3,n,n,n,27,n,n,n,n,n,n,n,1.3,n,n,n,87.8,n,n,n,31,n,n,n,25,n,n,n,9,n,n,n,1.4,n,n,n,90.3,n,n,n,4.1,n,n,n,6.7,n,n,n,0.4,n,n,n,1.6,n,n,n,67.1,n,n,n,19.1,n,n,n,18,n,n,n,7,n,n,n,2,n,n,n,85.5,n,n,n
2023-06-05 13:30:00,n,40,n,n,n,20,n,n,n,2,n,n,n,1.3,n,n,n,131.1,n,n,n,40.3,n,n,n,22,n,n,n,8,n,n,n,1.3,n,n,n,75.1,n,n,n,10.8,n,n,n,16.5,n,n,n,9.3,n,n,n,1.5,n,n,n,108.7,n,n,n,25.3,n,n,n,19,n,n,n,8,n,n,n,1.7,n,n,n,60.5,n,n,n
2023-06-05 14:30:00,n,51.7,n,n,n,35,n,n,n,3,n,n,n,0.9,n,n,n,106,n,n,n,45.3,n,n,n,30,n,n,n,11,n,n,n,1.1,n,n,n,85.9,n,n,n,14.3,n,n,n,17.7,n,n,n,12.1,n,n,n,1.3,n,n,n,108.4,n,n,n,32.4,n,n,n,28,n,n,n,14,n,n,n,1.6,n,n,n,34.1,n,n,n
2023-06-05 15:30:00,n,74.7,n,n,n,38,n,n,n,6,n,n,n,0.7,n,n,n,55.4,n,n,n,61.1,n,n,n,39,n,n,n,16,n,n,n,0.9,n,n,n,87.3,n,n,n,19.8,n,n,n,18.2,n,n,n,12.9,n,n,n,1.3,n,n,n,85.8,n,n,n,38.6,n,n,n,23,n,n,n,13,n,n,n,1.4,n,n,n,76.7,n,n,n
2023-06-05 16:30:00,n,155.8,n,n,n,101,n,n,n,18,n,n,n,0.5,n,n,n,35.9,n,n,n,165.9,n,n,n,116,n,n,n,16,n,n,n,1.2,n,n,n,342.5,n,n,n,42.8,n,n,n,20.4,n,n,n,14.9,n,n,n,0.9,n,n,n,6.5,n,n,n,42.9,n,n,n,27,n,n,n,14,n,n,n,1.9,n,n,n,46.9,n,n,n
2023-06-05 17:30:00,n,205.8,n,n,n,106,n,n,n,14,n,n,n,0.5,n,n,n,20.4,n,n,n,168.6,n,n,n,84,n,n,n,12,n,n,n,0.7,n,n,n,264.6,n,n,n,69.2,n,n,n,28.4,n,n,n,21.7,n,n,n,0.8,n,n,n,330.9,n,n,n,60.7,n,n,n,36,n,n,n,9,n,n,n,0.9,n,n,n,87.6,n,n,n
2023-06-05 18:30:00,n,153.2,n,n,n,78,n,n,n,9,n,n,n,0.5,n,n,n,23.8,n,n,n,119.5,n,n,n,70,n,n,n,22,n,n,n,0.5,n,n,n,277.8,n,n,n,48.9,n,n,n,24,n,n,n,19.6,n,n,n,0.9,n,n,n,335,n,n,n,76,n,n,n,33,n,n,n,16,n,n,n,1.1,n,n,n,125.6,n,n,n
2023-06-05 19:30:00,n,149.9,n,n,n,88,n,n,n,12,n,n,n,0.4,n,n,n,286.9,n,n,n,81.9,n,n,n,48,n,n,n,22,n,n,n,0.5,n,n,n,338.8,n,n,n,45.8,n,n,n,25,n,n,n,21.5,n,n,n,0.5,n,n,n,330.4,n,n,n,68.7,n,n,n,28,n,n,n,20,n,n,n,0.5,n,n,n,119.4,n,n,n
2023-06-05 20:30:00,n,74.5,n,n,n,42,n,n,n,12,n,n,n,0.5,n,n,n,29.3,n,n,n,58,n,n,n,39,n,n,n,22,n,n,n,0.6,n,n,n,259.9,n,n,n,37.8,n,n,n,24,n,n,n,21.1,n,n,n,0.8,n,n,n,333.2,n,n,n,59.3,n,n,n,38,n,n,n,17,n,n,n,0.6,n,n,n,55.8,n,n,n
2023-06-05 21:30:00,n,68.5,n,n,n,61,n,n,n,12,n,n,n,0.5,n,n,n,16.1,n,n,n,41.9,n,n,n,34,n,n,n,18,n,n,n,0.7,n,n,n,271.7,n,n,n,42.3,n,n,n,30,n,n,n,28,n,n,n,0.7,n,n,n,335.6,n,n,n,76.6,n,n,n,48,n,n,n,19,n,n,n,0.6,n,n,n,347.6,n,n,n
2023-06-05 22:30:00,n,90.1,n,n,n,83,n,n,n,16,n,n,n,0.4,n,n,n,23.3,n,n,n,68.5,n,n,n,50,n,n,n,23,n,n,n,0.6,n,n,n,252.7,n,n,n,38,n,n,n,25,n,n,n,23.6,n,n,n,0.5,n,n,n,128.6,n,n,n,88.6,n,n,n,52,n,n,n,24,n,n,n,0.5,n,n,n,48.6,n,n,n
2023-06-05 23:30:00,n,88.6,n,n,n,64,n,n,n,23,n,n,n,0.4,n,n,n,102.8,n,n,n,65,n,n,n,52,n,n,n,24,n,n,n,0.5,n,n,n,272.5,n,n,n,29.8,n,n,n,21,n,n,n,19.3,n,n,n,0.4,n,n,n,130.5,n,n,n,86.2,n,n,n,75,n,n,n,40,n,n,n,0.6,n,n,n,143.7,n,n,n
