n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n
Data,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag
2024-07-04 17:30:00,62,n,n,n,38,n,n,n,17,n,n,n,74.2,n,n,n,47,n,n,n,18,n,n,n,194,n,n,n,95,n,n,n,27,n,n,n,74,n,n,n,36,n,n,n,14,n,n,n
2024-07-04 18:30:00,96,n,n,n,53,n,n,n,14,n,n,n,59.9,n,n,n,44,n,n,n,13,n,n,n,173,n,n,n,89,n,n,n,37,n,n,n,44,n,n,n,22,n,n,n,13,n,n,n
2024-07-04 19:30:00,146,n,n,n,67,n,n,n,17,n,n,n,48.1,n,n,n,36,n,n,n,17,n,n,n,169,n,n,n,95,n,n,n,54,n,n,n,90,n,n,n,51,n,n,n,18,n,n,n
2024-07-04 20:30:00,143,n,n,n,69,n,n,n,18,n,n,n,87,n,n,n,63,n,n,n,19,n,n,n,100,n,n,n,57,n,n,n,20,n,n,n,95,n,n,n,58,n,n,n,25,n,n,n
2024-07-04 21:30:00,151,n,n,n,64,n,n,n,17,n,n,n,106.1,n,n,n,85,n,n,n,19,n,n,n,85,n,n,n,50,n,n,n,22,n,n,n,113,n,n,n,72,n,n,n,30,n,n,n
2024-07-04 22:30:00,131,n,n,n,69,n,n,n,25,n,n,n,107.1,n,n,n,81,n,n,n,27,n,n,n,79,n,n,n,42,n,n,n,19,n,n,n,123,n,n,n,75,n,n,n,29,n,n,n
2024-07-04 23:30:00,107,n,n,n,52,n,n,n,16,n,n,n,112.4,n,n,n,78,n,n,n,23,n,n,n,49,n,n,n,29,n,n,n,14,n,n,n,96,n,n,n,64,n,n,n,24,n,n,n
2024-07-05 00:30:00,120,n,n,n,67,n,n,n,22,n,n,n,83.2,n,n,n,64,n,n,n,27,n,n,n,73,n,n,n,36,n,n,n,23,n,n,n,100,n,n,n,57,n,n,n,20,n,n,n
2024-07-05 01:30:00,127,n,n,n,73,n,n,n,22,n,n,n,96.1,n,n,n,66,n,n,n,22,n,n,n,41,n,n,n,24,n,n,n,12,n,n,n,109,n,n,n,59,n,n,n,25,n,n,n
2024-07-05 02:30:00,85,n,n,n,52,n,n,n,17,n,n,n,72,n,n,n,58,n,n,n,22,n,n,n,51,n,n,n,34,n,n,n,16,n,n,n,97,n,n,n,52,n,n,n,19,n,n,n
2024-07-05 03:30:00,76,n,n,n,48,n,n,n,22,n,n,n,57.9,n,n,n,48,n,n,n,17,n,n,n,42,n,n,n,20,n,n,n,16,n,n,n,82,n,n,n,44,n,n,n,20,n,n,n
2024-07-05 04:30:00,84,n,n,n,50,n,n,n,17,n,n,n,57.3,n,n,n,46,n,n,n,20,n,n,n,48,n,n,n,28,n,n,n,12,n,n,n,90,n,n,n,52,n,n,n,22,n,n,n
2024-07-05 05:30:00,94,n,n,n,53,n,n,n,16,n,n,n,58,n,n,n,51,n,n,n,18,n,n,n,51,n,n,n,27,n,n,n,17,n,n,n,84,n,n,n,45,n,n,n,23,n,n,n
2024-07-05 06:30:00,113,n,n,n,58,n,n,n,17,n,n,n,99,n,n,n,78,n,n,n,24,n,n,n,127,n,n,n,48,n,n,n,19,n,n,n,104,n,n,n,53,n,n,n,22,n,n,n
2024-07-05 07:30:00,144,n,n,n,68,n,n,n,18,n,n,n,134,n,n,n,95,n,n,n,23,n,n,n,105,n,n,n,57,n,n,n,20,n,n,n,175,n,n,n,83,n,n,n,27,n,n,n
2024-07-05 08:30:00,150,n,n,n,81,n,n,n,38,n,n,n,133.6,n,n,n,94,n,n,n,33,n,n,n,113,n,n,n,67,n,n,n,28,n,n,n,163,n,n,n,86,n,n,n,33,n,n,n
2024-07-05 09:30:00,121,n,n,n,66,n,n,n,27,n,n,n,31.4,n,n,n,69,n,n,n,20,n,n,n,89,n,n,n,57,n,n,n,24,n,n,n,88,n,n,n,53,n,n,n,24,n,n,n
2024-07-05 10:30:00,76,n,n,n,35,n,n,n,12,n,n,n,84.3,n,n,n,59,n,n,n,14,n,n,n,72,n,n,n,33,n,n,n,10,n,n,n,45,n,n,n,30,n,n,n,8,n,n,n
2024-07-05 11:30:00,61,n,n,n,20,n,n,n,13,n,n,n,37.2,n,n,n,23,n,n,n,6,n,n,n,38,n,n,n,16,n,n,n,8,n,n,n,61,n,n,n,28,n,n,n,13,n,n,n
2024-07-05 12:00:00,n,n,97.7,VM,n,n,51.2,VM,n,n,16.5,VM,n,n,74.5,VM,n,n,55.8,VM,n,n,17.4,VM,n,n,80.7,VM,n,n,41.4,VM,n,n,17.4,VM,n,n,84.5,VM,n,n,45,VM,n,n,18.6,VM
2024-07-05 12:30:00,46,n,n,n,20,n,n,n,12,n,n,n,27.4,n,n,n,19,n,n,n,6,n,n,n,41,n,n,n,20,n,n,n,8,n,n,n,44,n,n,n,22,n,n,n,12,n,n,n
2024-07-05 13:30:00,42,n,n,n,30,n,n,n,13,n,n,n,27.7,n,n,n,24,n,n,n,9,n,n,n,40,n,n,n,20,n,n,n,9,n,n,n,34,n,n,n,25,n,n,n,9,n,n,n
2024-07-05 14:30:00,56,n,n,n,29,n,n,n,12,n,n,n,63.9,n,n,n,46,n,n,n,11,n,n,n,39,n,n,n,20,n,n,n,8,n,n,n,29,n,n,n,18,n,n,n,11,n,n,n
2024-07-05 15:30:00,46,n,n,n,25,n,n,n,7,n,n,n,44.9,n,n,n,28,n,n,n,14,n,n,n,44,n,n,n,20,n,n,n,8,n,n,n,49,n,n,n,23,n,n,n,9,n,n,n
2024-07-05 16:30:00,138,n,n,n,51,n,n,n,9,n,n,n,54.2,n,n,n,38,n,n,n,12,n,n,n,65,n,n,n,36,n,n,n,12,n,n,n,42,n,n,n,24,n,n,n,12,n,n,n
2024-07-05 17:30:00,136,n,n,n,66,n,n,n,13,n,n,n,85.4,n,n,n,50,n,n,n,12,n,n,n,66,n,n,n,41,n,n,n,10,n,n,n,52,n,n,n,28,n,n,n,20,n,n,n
2024-07-05 18:30:00,110,n,n,n,57,n,n,n,11,n,n,n,86.4,n,n,n,63,n,n,n,12,n,n,n,189,n,n,n,96,n,n,n,31,n,n,n,50,n,n,n,25,n,n,n,13,n,n,n
2024-07-05 19:30:00,152,n,n,n,83,n,n,n,17,n,n,n,67.5,n,n,n,48,n,n,n,17,n,n,n,208,n,n,n,96,n,n,n,36,n,n,n,58,n,n,n,28,n,n,n,13,n,n,n
2024-07-05 20:30:00,89,n,n,n,46,n,n,n,14,n,n,n,58.1,n,n,n,41,n,n,n,12,n,n,n,150,n,n,n,62,n,n,n,31,n,n,n,106,n,n,n,53,n,n,n,19,n,n,n
2024-07-05 21:30:00,71,n,n,n,36,n,n,n,17,n,n,n,81.5,n,n,n,58,n,n,n,22,n,n,n,107,n,n,n,51,n,n,n,19,n,n,n,150,n,n,n,77,n,n,n,24,n,n,n
2024-07-05 22:30:00,84,n,n,n,52,n,n,n,12,n,n,n,130.7,n,n,n,94,n,n,n,25,n,n,n,66,n,n,n,48,n,n,n,18,n,n,n,112,n,n,n,59,n,n,n,27,n,n,n
2024-07-05 23:30:00,123,n,n,n,64,n,n,n,19,n,n,n,115.7,n,n,n,78,n,n,n,20,n,n,n,72,n,n,n,36,n,n,n,22,n,n,n,104,n,n,n,56,n,n,n,22,n,n,n
2024-07-06 00:30:00,112,n,n,n,55,n,n,n,22,n,n,n,101.5,n,n,n,67,n,n,n,n,n,n,n,81,n,n,n,41,n,n,n,13,n,n,n,91,n,n,n,56,n,n,n,23,n,n,n
2024-07-06 01:30:00,103,n,n,n,53,n,n,n,16,n,n,n,94.5,n,n,n,70,n,n,n,22,n,n,n,51,n,n,n,36,n,n,n,14,n,n,n,89,n,n,n,55,n,n,n,20,n,n,n
2024-07-06 02:30:00,88,n,n,n,42,n,n,n,18,n,n,n,73.6,n,n,n,51,n,n,n,20,n,n,n,52,n,n,n,28,n,n,n,18,n,n,n,79,n,n,n,41,n,n,n,19,n,n,n
2024-07-06 03:30:00,81,n,n,n,42,n,n,n,12,n,n,n,62.8,n,n,n,47,n,n,n,22,n,n,n,45,n,n,n,29,n,n,n,16,n,n,n,60,n,n,n,34,n,n,n,19,n,n,n
2024-07-06 04:30:00,103,n,n,n,55,n,n,n,22,n,n,n,64.5,n,n,n,45,n,n,n,22,n,n,n,44,n,n,n,30,n,n,n,13,n,n,n,50,n,n,n,34,n,n,n,14,n,n,n
2024-07-06 05:30:00,101,n,n,n,47,n,n,n,17,n,n,n,65.2,n,n,n,47,n,n,n,18,n,n,n,48,n,n,n,27,n,n,n,15,n,n,n,56,n,n,n,40,n,n,n,17,n,n,n
2024-07-06 06:30:00,150,n,n,n,73,n,n,n,22,n,n,n,94.7,n,n,n,63,n,n,n,23,n,n,n,58,n,n,n,35,n,n,n,20,n,n,n,65,n,n,n,38,n,n,n,14,n,n,n
2024-07-06 07:30:00,118,n,n,n,50,n,n,n,19,n,n,n,97.6,n,n,n,69,n,n,n,31,n,n,n,104,n,n,n,56,n,n,n,20,n,n,n,90,n,n,n,58,n,n,n,25,n,n,n
2024-07-06 08:30:00,109,n,n,n,61,n,n,n,20,n,n,n,113.1,n,n,n,81,n,n,n,20,n,n,n,99,n,n,n,66,n,n,n,27,n,n,n,93,n,n,n,61,n,n,n,24,n,n,n
2024-07-06 09:30:00,95,n,n,n,52,n,n,n,19,n,n,n,69.7,n,n,n,52,n,n,n,20,n,n,n,59,n,n,n,42,n,n,n,16,n,n,n,72,n,n,n,35,n,n,n,16,n,n,n
2024-07-06 10:30:00,74,n,n,n,27,n,n,n,7,n,n,n,52.5,n,n,n,36,n,n,n,8,n,n,n,46,n,n,n,20,n,n,n,12,n,n,n,47,n,n,n,22,n,n,n,8,n,n,n
2024-07-06 11:30:00,55,n,n,n,34,n,n,n,9,n,n,n,37.9,n,n,n,25,n,n,n,7,n,n,n,45,n,n,n,20,n,n,n,9,n,n,n,48,n,n,n,19,n,n,n,13,n,n,n
2024-07-06 12:00:00,n,n,84.5,VM,n,n,44.4,VM,n,n,13.5,VM,n,n,64.8,VM,n,n,44.8,VM,n,n,15.5,VM,n,n,64.7,VM,n,n,36.6,VM,n,n,15.2,VM,n,n,66,VM,n,n,37.1,VM,n,n,17.2,VM
2024-07-06 12:30:00,49,n,n,n,24,n,n,n,5,n,n,n,28.7,n,n,n,20,n,n,n,5,n,n,n,36,n,n,n,20,n,n,n,8,n,n,n,39,n,n,n,17,n,n,n,9,n,n,n
2024-07-06 13:30:00,32,n,n,n,22,n,n,n,6,n,n,n,28.6,n,n,n,24,n,n,n,12,n,n,n,27,n,n,n,16,n,n,n,12,n,n,n,32,n,n,n,20,n,n,n,11,n,n,n
2024-07-06 14:30:00,33,n,n,n,22,n,n,n,7,n,n,n,28.9,n,n,n,19,n,n,n,7,n,n,n,32,n,n,n,17,n,n,n,9,n,n,n,36,n,n,n,14,n,n,n,7,n,n,n
2024-07-06 15:30:00,50,n,n,n,29,n,n,n,13,n,n,n,32.3,n,n,n,24,n,n,n,11,n,n,n,26,n,n,n,14,n,n,n,9,n,n,n,34,n,n,n,20,n,n,n,12,n,n,n
2024-07-06 16:30:00,83,n,n,n,35,n,n,n,7,n,n,n,59.3,n,n,n,50,n,n,n,9,n,n,n,48,n,n,n,28,n,n,n,9,n,n,n,33,n,n,n,19,n,n,n,11,n,n,n
2024-07-06 17:30:00,85,n,n,n,42,n,n,n,6,n,n,n,102,n,n,n,52,n,n,n,7,n,n,n,128,n,n,n,57,n,n,n,16,n,n,n,49,n,n,n,24,n,n,n,16,n,n,n
2024-07-06 18:30:00,95,n,n,n,56,n,n,n,11,n,n,n,74.5,n,n,n,46,n,n,n,12,n,n,n,131,n,n,n,62,n,n,n,18,n,n,n,49,n,n,n,25,n,n,n,11,n,n,n
2024-07-06 19:30:00,85,n,n,n,52,n,n,n,14,n,n,n,53.7,n,n,n,34,n,n,n,16,n,n,n,103,n,n,n,51,n,n,n,16,n,n,n,51,n,n,n,25,n,n,n,9,n,n,n
2024-07-06 20:30:00,99,n,n,n,63,n,n,n,14,n,n,n,40.4,n,n,n,30,n,n,n,11,n,n,n,87,n,n,n,48,n,n,n,14,n,n,n,92,n,n,n,47,n,n,n,24,n,n,n
2024-07-06 21:30:00,80,n,n,n,50,n,n,n,13,n,n,n,43.7,n,n,n,31,n,n,n,16,n,n,n,71,n,n,n,41,n,n,n,17,n,n,n,125,n,n,n,72,n,n,n,29,n,n,n
2024-07-06 22:30:00,68,n,n,n,36,n,n,n,12,n,n,n,61.8,n,n,n,45,n,n,n,18,n,n,n,68,n,n,n,48,n,n,n,18,n,n,n,115,n,n,n,66,n,n,n,33,n,n,n
2024-07-06 23:30:00,81,n,n,n,44,n,n,n,14,n,n,n,74.1,n,n,n,48,n,n,n,20,n,n,n,64,n,n,n,46,n,n,n,25,n,n,n,88,n,n,n,48,n,n,n,29,n,n,n
2024-07-07 00:30:00,90,n,n,n,50,n,n,n,20,n,n,n,77.3,n,n,n,58,n,n,n,18,n,n,n,64,n,n,n,47,n,n,n,30,n,n,n,90,n,n,n,51,n,n,n,23,n,n,n
2024-07-07 01:30:00,91,n,n,n,50,n,n,n,22,n,n,n,70.3,n,n,n,53,n,n,n,27,n,n,n,56,n,n,n,38,n,n,n,17,n,n,n,86,n,n,n,52,n,n,n,30,n,n,n
2024-07-07 02:30:00,87,n,n,n,50,n,n,n,22,n,n,n,74,n,n,n,57,n,n,n,24,n,n,n,52,n,n,n,33,n,n,n,18,n,n,n,80,n,n,n,50,n,n,n,30,n,n,n
2024-07-07 03:30:00,80,n,n,n,52,n,n,n,18,n,n,n,72,n,n,n,52,n,n,n,25,n,n,n,42,n,n,n,29,n,n,n,16,n,n,n,70,n,n,n,44,n,n,n,28,n,n,n
2024-07-07 04:30:00,80,n,n,n,51,n,n,n,20,n,n,n,68.1,n,n,n,50,n,n,n,23,n,n,n,41,n,n,n,29,n,n,n,18,n,n,n,71,n,n,n,45,n,n,n,23,n,n,n
2024-07-07 05:30:00,85,n,n,n,55,n,n,n,22,n,n,n,65.7,n,n,n,47,n,n,n,19,n,n,n,39,n,n,n,30,n,n,n,13,n,n,n,71,n,n,n,42,n,n,n,24,n,n,n
2024-07-07 06:30:00,73,n,n,n,42,n,n,n,19,n,n,n,67.7,n,n,n,47,n,n,n,22,n,n,n,56,n,n,n,38,n,n,n,17,n,n,n,68,n,n,n,48,n,n,n,22,n,n,n
2024-07-07 07:30:00,66,n,n,n,42,n,n,n,23,n,n,n,79.1,n,n,n,56,n,n,n,30,n,n,n,56,n,n,n,45,n,n,n,20,n,n,n,100,n,n,n,69,n,n,n,39,n,n,n
2024-07-07 08:30:00,76,n,n,n,63,n,n,n,33,n,n,n,94.3,n,n,n,69,n,n,n,42,n,n,n,70,n,n,n,53,n,n,n,27,n,n,n,94,n,n,n,69,n,n,n,44,n,n,n
2024-07-07 09:30:00,63,n,n,n,24,n,n,n,8,n,n,n,50.6,n,n,n,25,n,n,n,16,n,n,n,51,n,n,n,31,n,n,n,20,n,n,n,47,n,n,n,23,n,n,n,12,n,n,n
2024-07-07 10:30:00,50,n,n,n,23,n,n,n,9,n,n,n,34.6,n,n,n,27,n,n,n,11,n,n,n,33,n,n,n,19,n,n,n,9,n,n,n,48,n,n,n,34,n,n,n,12,n,n,n
2024-07-07 11:30:00,41,n,n,n,19,n,n,n,7,n,n,n,28.3,n,n,n,20,n,n,n,12,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,16,n,n,n,n,n,n,n
2024-07-07 12:00:00,n,n,64.3,VM,n,n,35.2,VM,n,n,14.2,VM,n,n,66.9,VM,n,n,45.4,VM,n,n,16.8,VM,n,n,58.7,VM,n,n,37.7,VM,n,n,16.7,VM,n,n,58.9,VM,n,n,34,VM,n,n,19.1,VM
2024-07-07 12:30:00,39,n,n,n,25,n,n,n,8,n,n,n,26.6,n,n,n,22,n,n,n,12,n,n,n,46,n,n,n,41,n,n,n,10,n,n,n,37,n,n,n,23,n,n,n,11,n,n,n
2024-07-07 13:30:00,33,n,n,n,19,n,n,n,7,n,n,n,24.6,n,n,n,18,n,n,n,9,n,n,n,30,n,n,n,12,n,n,n,9,n,n,n,27,n,n,n,14,n,n,n,13,n,n,n
2024-07-07 14:30:00,39,n,n,n,13,n,n,n,11,n,n,n,24.5,n,n,n,14,n,n,n,11,n,n,n,109,n,n,n,58,n,n,n,8,n,n,n,41,n,n,n,14,n,n,n,11,n,n,n
2024-07-07 15:30:00,36,n,n,n,18,n,n,n,7,n,n,n,20.6,n,n,n,16,n,n,n,9,n,n,n,27,n,n,n,11,n,n,n,11,n,n,n,41,n,n,n,20,n,n,n,7,n,n,n
2024-07-07 16:30:00,41,n,n,n,19,n,n,n,7,n,n,n,52.5,n,n,n,38,n,n,n,7,n,n,n,23,n,n,n,19,n,n,n,9,n,n,n,38,n,n,n,24,n,n,n,13,n,n,n
2024-07-07 17:30:00,82,n,n,n,35,n,n,n,8,n,n,n,161.3,n,n,n,75,n,n,n,8,n,n,n,69,n,n,n,36,n,n,n,11,n,n,n,45,n,n,n,23,n,n,n,20,n,n,n
2024-07-07 18:30:00,53,n,n,n,19,n,n,n,8,n,n,n,101,n,n,n,64,n,n,n,n,n,n,n,104,n,n,n,52,n,n,n,18,n,n,n,107,n,n,n,53,n,n,n,13,n,n,n
2024-07-07 19:30:00,81,n,n,n,44,n,n,n,16,n,n,n,80.9,n,n,n,48,n,n,n,13,n,n,n,101,n,n,n,58,n,n,n,20,n,n,n,39,n,n,n,14,n,n,n,12,n,n,n
2024-07-07 20:30:00,107,n,n,n,57,n,n,n,12,n,n,n,50.6,n,n,n,35,n,n,n,14,n,n,n,89,n,n,n,56,n,n,n,28,n,n,n,63,n,n,n,35,n,n,n,13,n,n,n
2024-07-07 21:30:00,77,n,n,n,34,n,n,n,12,n,n,n,106.2,n,n,n,74,n,n,n,18,n,n,n,82,n,n,n,52,n,n,n,18,n,n,n,39,n,n,n,24,n,n,n,12,n,n,n
2024-07-07 22:30:00,46,n,n,n,27,n,n,n,11,n,n,n,86.9,n,n,n,67,n,n,n,9,n,n,n,53,n,n,n,44,n,n,n,19,n,n,n,27,n,n,n,16,n,n,n,16,n,n,n
2024-07-07 23:30:00,28,n,n,n,13,n,n,n,11,n,n,n,87.8,n,n,n,58,n,n,n,7,n,n,n,58,n,n,n,35,n,n,n,19,n,n,n,25,n,n,n,14,n,n,n,12,n,n,n
2024-07-08 00:30:00,34,n,n,n,16,n,n,n,11,n,n,n,64.1,n,n,n,30,n,n,n,12,n,n,n,50,n,n,n,29,n,n,n,16,n,n,n,18,n,n,n,12,n,n,n,9,n,n,n
2024-07-08 01:30:00,37,n,n,n,13,n,n,n,14,n,n,n,34.2,n,n,n,24,n,n,n,8,n,n,n,36,n,n,n,22,n,n,n,14,n,n,n,23,n,n,n,11,n,n,n,9,n,n,n
2024-07-08 02:30:00,24,n,n,n,19,n,n,n,11,n,n,n,23.7,n,n,n,14,n,n,n,6,n,n,n,19,n,n,n,18,n,n,n,10,n,n,n,24,n,n,n,14,n,n,n,12,n,n,n
2024-07-08 03:30:00,24,n,n,n,11,n,n,n,8,n,n,n,23.2,n,n,n,19,n,n,n,5,n,n,n,26,n,n,n,19,n,n,n,8,n,n,n,21,n,n,n,13,n,n,n,12,n,n,n
2024-07-08 04:30:00,20,n,n,n,14,n,n,n,14,n,n,n,18.9,n,n,n,9,n,n,n,5,n,n,n,28,n,n,n,23,n,n,n,12,n,n,n,21,n,n,n,14,n,n,n,11,n,n,n
2024-07-08 05:30:00,25,n,n,n,11,n,n,n,12,n,n,n,26.7,n,n,n,22,n,n,n,9,n,n,n,48,n,n,n,29,n,n,n,13,n,n,n,25,n,n,n,11,n,n,n,7,n,n,n
2024-07-08 06:30:00,55,n,n,n,24,n,n,n,13,n,n,n,33,n,n,n,27,n,n,n,8,n,n,n,96,n,n,n,44,n,n,n,16,n,n,n,34,n,n,n,28,n,n,n,11,n,n,n
2024-07-08 07:30:00,59,n,n,n,18,n,n,n,12,n,n,n,55.4,n,n,n,39,n,n,n,14,n,n,n,132,n,n,n,70,n,n,n,16,n,n,n,51,n,n,n,30,n,n,n,17,n,n,n
2024-07-08 08:30:00,67,n,n,n,29,n,n,n,17,n,n,n,63.3,n,n,n,47,n,n,n,11,n,n,n,61,n,n,n,39,n,n,n,16,n,n,n,47,n,n,n,31,n,n,n,18,n,n,n
2024-07-08 09:30:00,70,n,n,n,25,n,n,n,9,n,n,n,44,n,n,n,28,n,n,n,n,n,n,n,58,n,n,n,30,n,n,n,10,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-08 10:30:00,61,n,n,n,30,n,n,n,9,n,n,n,43.3,n,n,n,29,n,n,n,5,n,n,n,50,n,n,n,28,n,n,n,18,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-08 11:30:00,75,n,n,n,45,n,n,n,23,n,n,n,46.5,n,n,n,25,n,n,n,5,n,n,n,47,n,n,n,22,n,n,n,7,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-08 12:00:00,n,n,76.9,VM,n,n,39,VM,n,n,13.2,VM,n,n,55.3,VM,n,n,36.9,VM,n,n,10.6,VM,n,n,69.8,VM,n,n,36.6,VM,n,n,13.8,VM,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-08 12:30:00,68,n,n,n,33,n,n,n,11,n,n,n,42.2,n,n,n,22,n,n,n,6,n,n,n,34,n,n,n,16,n,n,n,8,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-08 13:30:00,74,n,n,n,35,n,n,n,8,n,n,n,41,n,n,n,29,n,n,n,8,n,n,n,36,n,n,n,18,n,n,n,14,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-08 14:30:00,53,n,n,n,31,n,n,n,8,n,n,n,46,n,n,n,31,n,n,n,6,n,n,n,51,n,n,n,24,n,n,n,9,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-08 15:30:00,89,n,n,n,36,n,n,n,9,n,n,n,51,n,n,n,33,n,n,n,8,n,n,n,48,n,n,n,22,n,n,n,11,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-08 16:30:00,149,n,n,n,51,n,n,n,13,n,n,n,48.1,n,n,n,40,n,n,n,8,n,n,n,57,n,n,n,27,n,n,n,8,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-08 17:30:00,233,n,n,n,100,n,n,n,13,n,n,n,104.8,n,n,n,61,n,n,n,8,n,n,n,208,n,n,n,89,n,n,n,20,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-08 18:30:00,100,n,n,n,88,n,n,n,9,n,n,n,96.7,n,n,n,66,n,n,n,11,n,n,n,174,n,n,n,79,n,n,n,18,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-08 19:30:00,121,n,n,n,73,n,n,n,20,n,n,n,132.7,n,n,n,85,n,n,n,22,n,n,n,130,n,n,n,64,n,n,n,19,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-08 20:30:00,156,n,n,n,80,n,n,n,22,n,n,n,65.2,n,n,n,44,n,n,n,14,n,n,n,91,n,n,n,48,n,n,n,13,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-08 21:30:00,81,n,n,n,50,n,n,n,17,n,n,n,57.3,n,n,n,42,n,n,n,19,n,n,n,81,n,n,n,50,n,n,n,17,n,n,n,7,n,n,n,7,n,n,n,8,n,n,n
2024-07-08 22:30:00,80,n,n,n,50,n,n,n,14,n,n,n,76.2,n,n,n,56,n,n,n,18,n,n,n,63,n,n,n,36,n,n,n,20,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-08 23:30:00,91,n,n,n,55,n,n,n,19,n,n,n,88.9,n,n,n,64,n,n,n,27,n,n,n,52,n,n,n,33,n,n,n,18,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-09 00:30:00,71,n,n,n,47,n,n,n,18,n,n,n,68.9,n,n,n,46,n,n,n,18,n,n,n,51,n,n,n,34,n,n,n,19,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-09 01:30:00,66,n,n,n,44,n,n,n,18,n,n,n,54.6,n,n,n,42,n,n,n,23,n,n,n,45,n,n,n,29,n,n,n,15,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-09 02:30:00,87,n,n,n,58,n,n,n,19,n,n,n,56.7,n,n,n,36,n,n,n,18,n,n,n,33,n,n,n,25,n,n,n,14,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-09 03:30:00,60,n,n,n,38,n,n,n,17,n,n,n,46,n,n,n,41,n,n,n,19,n,n,n,39,n,n,n,24,n,n,n,13,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-09 04:30:00,66,n,n,n,41,n,n,n,19,n,n,n,47.2,n,n,n,39,n,n,n,18,n,n,n,28,n,n,n,25,n,n,n,16,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-09 05:30:00,60,n,n,n,31,n,n,n,14,n,n,n,70.9,n,n,n,62,n,n,n,35,n,n,n,32,n,n,n,23,n,n,n,16,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-09 06:30:00,95,n,n,n,52,n,n,n,24,n,n,n,81.3,n,n,n,58,n,n,n,33,n,n,n,96,n,n,n,39,n,n,n,22,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-09 07:30:00,96,n,n,n,51,n,n,n,20,n,n,n,110.4,n,n,n,77,n,n,n,30,n,n,n,68,n,n,n,46,n,n,n,19,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-09 08:30:00,100,n,n,n,61,n,n,n,27,n,n,n,89.2,n,n,n,58,n,n,n,16,n,n,n,79,n,n,n,40,n,n,n,16,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-09 09:30:00,75,n,n,n,30,n,n,n,6,n,n,n,52.6,n,n,n,36,n,n,n,11,n,n,n,58,n,n,n,28,n,n,n,12,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-09 10:30:00,102,n,n,n,41,n,n,n,12,n,n,n,42.5,n,n,n,29,n,n,n,11,n,n,n,56,n,n,n,23,n,n,n,14,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-09 11:30:00,79,n,n,n,38,n,n,n,8,n,n,n,44.4,n,n,n,29,n,n,n,11,n,n,n,66,n,n,n,24,n,n,n,11,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-09 12:00:00,n,n,79.9,VM,n,n,43.1,VM,n,n,14.5,VM,n,n,59.2,VM,n,n,40.7,VM,n,n,15.7,VM,n,n,67.4,VM,n,n,34.3,VM,n,n,17.2,VM,n,n,n,n,n,n,n,n,n,n,n,n
