n,Partículas Totais em Suspensão,n,n,n,Partículas Inaláveis (<10µm),n,n,n,Partículas Inaláveis <2.5µm,n,n,n,Partículas Totais em Suspensão,n,n,n,Partículas Inaláveis (<10µm),n,n,n,Partículas Inaláveis <2.5µm,n,n,n,Partículas Totais em Suspensão,n,n,n,Partículas Inaláveis (<10µm),n,n,n,Partículas Inaláveis <2.5µm,n,n,n,Partículas Totais em Suspensão,n,n,n,Partículas Inaláveis (<10µm),n,n,n,Partículas Inaláveis <2.5µm,n,n,n
n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n
n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n
Data,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag
2023-09-03 09:30:00,18.2,n,n,n,6,n,n,n,7,n,n,n,8.9,n,n,n,7,n,n,n,9,n,n,n,15.8,n,n,n,8.4,n,n,n,2.5,n,n,n,4.4,n,n,n,7,n,n,n,3,n,n,n
2023-09-03 10:30:00,18,n,n,n,11,n,n,n,7,n,n,n,12.2,n,n,n,6,n,n,n,5,n,n,n,17.3,n,n,n,10,n,n,n,2.9,n,n,n,7.5,n,n,n,8,n,n,n,2,n,n,n
2023-09-03 11:30:00,21.3,n,n,n,11,n,n,n,6,n,n,n,15.5,n,n,n,9,n,n,n,n,n,n,n,19,n,n,n,10.4,n,n,n,3,n,n,n,5.9,n,n,n,9,n,n,n,2,n,n,n
2023-09-03 12:00:00,n,n,20.4,VM,n,n,13.3,VM,n,n,6.3,VM,n,n,17.3,VM,n,n,8.2,VM,n,n,6.9,VM,n,n,19.2,VM,n,n,11.3,VM,n,n,3.7,VM,n,n,14.2,VM,n,n,8.2,VM,n,n,3.5,VM
2023-09-03 12:30:00,19.5,n,n,n,17,n,n,n,5,n,n,n,17.5,n,n,n,6,n,n,n,5,n,n,n,14,n,n,n,7.4,n,n,n,0.6,n,n,n,1.8,n,n,n,7,n,n,n,2,n,n,n
2023-09-03 13:30:00,22.2,n,n,n,16,n,n,n,3,n,n,n,18.7,n,n,n,n,n,n,n,5,n,n,n,14.3,n,n,n,7.5,n,n,n,1,n,n,n,4.3,n,n,n,8,n,n,n,2,n,n,n
2023-09-03 14:30:00,14.4,n,n,n,14,n,n,n,6,n,n,n,16,n,n,n,1,n,n,n,7,n,n,n,13.7,n,n,n,7.6,n,n,n,1.3,n,n,n,4.9,n,n,n,5,n,n,n,6,n,n,n
2023-09-03 15:30:00,14.8,n,n,n,11,n,n,n,5,n,n,n,20.6,n,n,n,2,n,n,n,6,n,n,n,17.4,n,n,n,10.6,n,n,n,3.2,n,n,n,14.7,n,n,n,1,n,n,n,3,n,n,n
2023-09-03 16:30:00,24.7,n,n,n,8,n,n,n,6,n,n,n,25.1,n,n,n,9,n,n,n,7,n,n,n,20.8,n,n,n,13.2,n,n,n,4.6,n,n,n,28.2,n,n,n,2,n,n,n,2,n,n,n
2023-09-03 17:30:00,22.5,n,n,n,13,n,n,n,5,n,n,n,24.7,n,n,n,11,n,n,n,6,n,n,n,25.6,n,n,n,14.2,n,n,n,5.6,n,n,n,28.2,n,n,n,6,n,n,n,3,n,n,n
2023-09-03 18:30:00,21.1,n,n,n,13,n,n,n,11,n,n,n,25.2,n,n,n,19,n,n,n,5,n,n,n,30.7,n,n,n,17.7,n,n,n,8.5,n,n,n,25.8,n,n,n,13,n,n,n,3,n,n,n
2023-09-03 19:30:00,21.3,n,n,n,16,n,n,n,9,n,n,n,24.6,n,n,n,13,n,n,n,7,n,n,n,29,n,n,n,16.5,n,n,n,7.4,n,n,n,27.7,n,n,n,16,n,n,n,5,n,n,n
2023-09-03 20:30:00,19.3,n,n,n,14,n,n,n,7,n,n,n,22.1,n,n,n,11,n,n,n,9,n,n,n,23.8,n,n,n,13.7,n,n,n,5,n,n,n,24,n,n,n,9,n,n,n,2,n,n,n
2023-09-03 21:30:00,18.9,n,n,n,13,n,n,n,9,n,n,n,20.2,n,n,n,12,n,n,n,7,n,n,n,29.6,n,n,n,13.8,n,n,n,5,n,n,n,22.7,n,n,n,12,n,n,n,5,n,n,n
2023-09-03 22:30:00,18.7,n,n,n,11,n,n,n,11,n,n,n,18.5,n,n,n,9,n,n,n,8,n,n,n,23.9,n,n,n,14.4,n,n,n,5.6,n,n,n,21.6,n,n,n,14,n,n,n,5,n,n,n
2023-09-03 23:30:00,22.9,n,n,n,13,n,n,n,9,n,n,n,16,n,n,n,12,n,n,n,7,n,n,n,17.9,n,n,n,12,n,n,n,4,n,n,n,18.8,n,n,n,12,n,n,n,5,n,n,n
2023-09-04 00:30:00,18.1,n,n,n,8,n,n,n,8,n,n,n,11.8,n,n,n,8,n,n,n,5,n,n,n,14.2,n,n,n,9.4,n,n,n,2.3,n,n,n,11.3,n,n,n,8,n,n,n,3,n,n,n
2023-09-04 01:30:00,15.9,n,n,n,9,n,n,n,7,n,n,n,9.2,n,n,n,5,n,n,n,5,n,n,n,10.4,n,n,n,7.8,n,n,n,1.7,n,n,n,8.3,n,n,n,9,n,n,n,3,n,n,n
2023-09-04 02:30:00,17.5,n,n,n,14,n,n,n,5,n,n,n,9.5,n,n,n,5,n,n,n,3,n,n,n,10.2,n,n,n,6.6,n,n,n,1.1,n,n,n,6.2,n,n,n,7,n,n,n,1,n,n,n
2023-09-04 03:30:00,17.5,n,n,n,12,n,n,n,2,n,n,n,9.4,n,n,n,7,n,n,n,2,n,n,n,10.5,n,n,n,7.4,n,n,n,1.9,n,n,n,6.4,n,n,n,8,n,n,n,1,n,n,n
2023-09-04 04:30:00,18.5,n,n,n,9,n,n,n,3,n,n,n,10.1,n,n,n,8,n,n,n,7,n,n,n,12.2,n,n,n,7.4,n,n,n,1.8,n,n,n,6.1,n,n,n,5,n,n,n,3,n,n,n
2023-09-04 05:30:00,19,n,n,n,12,n,n,n,5,n,n,n,15.4,n,n,n,7,n,n,n,6,n,n,n,15.2,n,n,n,9.1,n,n,n,3,n,n,n,8.5,n,n,n,3,n,n,n,5,n,n,n
2023-09-04 06:30:00,24.1,n,n,n,20,n,n,n,7,n,n,n,30.4,n,n,n,18,n,n,n,8,n,n,n,29.9,n,n,n,12.8,n,n,n,3.9,n,n,n,10.6,n,n,n,8,n,n,n,2,n,n,n
2023-09-04 07:30:00,42.4,n,n,n,22,n,n,n,9,n,n,n,31.9,n,n,n,13,n,n,n,8,n,n,n,26.9,n,n,n,14.2,n,n,n,4,n,n,n,12.3,n,n,n,9,n,n,n,7,n,n,n
2023-09-04 08:30:00,38.1,n,n,n,23,n,n,n,8,n,n,n,26.5,n,n,n,11,n,n,n,9,n,n,n,20.9,n,n,n,12.1,n,n,n,3.4,n,n,n,12,n,n,n,7,n,n,n,6,n,n,n
2023-09-04 09:30:00,41.7,n,n,n,27,n,n,n,8,n,n,n,19.3,n,n,n,11,n,n,n,6,n,n,n,27.4,n,n,n,12.1,n,n,n,2.6,n,n,n,8.8,n,n,n,13,n,n,n,5,n,n,n
2023-09-04 10:30:00,42.3,n,n,n,20,n,n,n,6,n,n,n,23.3,n,n,n,14,n,n,n,11,n,n,n,27.3,n,n,n,15.7,n,n,n,6.2,n,n,n,9.6,n,n,n,11,n,n,n,5,n,n,n
2023-09-04 11:30:00,32.3,n,n,n,13,n,n,n,5,n,n,n,32.8,n,n,n,19,n,n,n,9,n,n,n,25.6,n,n,n,15.9,n,n,n,6.3,n,n,n,9.9,n,n,n,12,n,n,n,3,n,n,n
2023-09-04 12:00:00,n,n,33.5,VM,n,n,20,VM,n,n,7.2,VM,n,n,30.4,VM,n,n,13.7,VM,n,n,7,VM,n,n,25.1,VM,n,n,14.6,VM,n,n,4.5,VM,n,n,16.5,VM,n,n,11,VM,n,n,4.2,VM
2023-09-04 12:30:00,32.4,n,n,n,22,n,n,n,7,n,n,n,44,n,n,n,20,n,n,n,6,n,n,n,22.9,n,n,n,11.5,n,n,n,1.8,n,n,n,8.9,n,n,n,11,n,n,n,8,n,n,n
2023-09-04 13:30:00,39.2,n,n,n,14,n,n,n,6,n,n,n,38.1,n,n,n,n,n,n,n,8,n,n,n,25.1,n,n,n,12.2,n,n,n,2.1,n,n,n,14.2,n,n,n,18,n,n,n,7,n,n,n
2023-09-04 14:30:00,38.7,n,n,n,25,n,n,n,6,n,n,n,75.5,n,n,n,35,n,n,n,8,n,n,n,30.7,n,n,n,16.2,n,n,n,3,n,n,n,20.7,n,n,n,12,n,n,n,3,n,n,n
2023-09-04 15:30:00,31.2,n,n,n,24,n,n,n,7,n,n,n,34.7,n,n,n,14,n,n,n,7,n,n,n,32.5,n,n,n,17.5,n,n,n,3.4,n,n,n,19.4,n,n,n,14,n,n,n,2,n,n,n
2023-09-04 16:30:00,48.3,n,n,n,30,n,n,n,7,n,n,n,34,n,n,n,16,n,n,n,6,n,n,n,41,n,n,n,20.4,n,n,n,3.9,n,n,n,32.2,n,n,n,16,n,n,n,2,n,n,n
2023-09-04 17:30:00,76.6,n,n,n,55,n,n,n,19,n,n,n,48.4,n,n,n,n,n,n,n,7,n,n,n,44.5,n,n,n,26.6,n,n,n,7.9,n,n,n,37.9,n,n,n,24,n,n,n,5,n,n,n
2023-09-04 18:30:00,55.4,n,n,n,25,n,n,n,11,n,n,n,57.3,n,n,n,23,n,n,n,5,n,n,n,36.9,n,n,n,22.3,n,n,n,8,n,n,n,42.2,n,n,n,16,n,n,n,6,n,n,n
2023-09-04 19:30:00,35.7,n,n,n,23,n,n,n,8,n,n,n,44.3,n,n,n,11,n,n,n,12,n,n,n,30.8,n,n,n,21.2,n,n,n,9.9,n,n,n,28.9,n,n,n,13,n,n,n,8,n,n,n
2023-09-04 20:30:00,37,n,n,n,23,n,n,n,6,n,n,n,34.5,n,n,n,12,n,n,n,8,n,n,n,26.3,n,n,n,19,n,n,n,8,n,n,n,25.6,n,n,n,14,n,n,n,6,n,n,n
2023-09-04 21:30:00,32.9,n,n,n,19,n,n,n,7,n,n,n,30.2,n,n,n,18,n,n,n,7,n,n,n,24.5,n,n,n,17.6,n,n,n,7.9,n,n,n,21.2,n,n,n,11,n,n,n,3,n,n,n
2023-09-04 22:30:00,24.6,n,n,n,14,n,n,n,9,n,n,n,33,n,n,n,13,n,n,n,9,n,n,n,28.2,n,n,n,17.3,n,n,n,6.8,n,n,n,20.4,n,n,n,8,n,n,n,5,n,n,n
2023-09-04 23:30:00,25.3,n,n,n,16,n,n,n,7,n,n,n,25.1,n,n,n,13,n,n,n,6,n,n,n,27.4,n,n,n,17.2,n,n,n,6.9,n,n,n,15.4,n,n,n,6,n,n,n,3,n,n,n
2023-09-05 00:30:00,28.1,n,n,n,13,n,n,n,7,n,n,n,15.8,n,n,n,7,n,n,n,5,n,n,n,22.2,n,n,n,14.3,n,n,n,5.1,n,n,n,10.9,n,n,n,1,n,n,n,3,n,n,n
2023-09-05 01:30:00,22.9,n,n,n,13,n,n,n,6,n,n,n,14.9,n,n,n,7,n,n,n,8,n,n,n,20.6,n,n,n,15,n,n,n,5,n,n,n,8.9,n,n,n,1,n,n,n,5,n,n,n
2023-09-05 02:30:00,21.2,n,n,n,9,n,n,n,3,n,n,n,11.5,n,n,n,8,n,n,n,5,n,n,n,14.9,n,n,n,11.5,n,n,n,3.5,n,n,n,8.3,n,n,n,5,n,n,n,2,n,n,n
2023-09-05 03:30:00,16.6,n,n,n,7,n,n,n,5,n,n,n,12.5,n,n,n,9,n,n,n,5,n,n,n,13.5,n,n,n,10,n,n,n,2.8,n,n,n,7.8,n,n,n,6,n,n,n,n,n,n,n
2023-09-05 04:30:00,18.5,n,n,n,16,n,n,n,8,n,n,n,20.1,n,n,n,6,n,n,n,6,n,n,n,15.1,n,n,n,11.5,n,n,n,4.2,n,n,n,8.9,n,n,n,3,n,n,n,1,n,n,n
2023-09-05 05:30:00,23.4,n,n,n,14,n,n,n,8,n,n,n,20.5,n,n,n,6,n,n,n,5,n,n,n,17,n,n,n,10.5,n,n,n,4,n,n,n,8.4,n,n,n,11,n,n,n,n,n,n,n
2023-09-05 06:30:00,28.4,n,n,n,23,n,n,n,9,n,n,n,34.2,n,n,n,16,n,n,n,5,n,n,n,24,n,n,n,12.3,n,n,n,4.2,n,n,n,10.1,n,n,n,9,n,n,n,1,n,n,n
2023-09-05 07:30:00,45.9,n,n,n,27,n,n,n,12,n,n,n,37.3,n,n,n,20,n,n,n,8,n,n,n,27.5,n,n,n,14.7,n,n,n,4.5,n,n,n,13.9,n,n,n,9,n,n,n,5,n,n,n
2023-09-05 08:30:00,39.3,n,n,n,20,n,n,n,7,n,n,n,34.6,n,n,n,17,n,n,n,8,n,n,n,25.4,n,n,n,15.7,n,n,n,4.9,n,n,n,20.3,n,n,n,13,n,n,n,5,n,n,n
2023-09-05 09:30:00,33.4,n,n,n,19,n,n,n,12,n,n,n,26.8,n,n,n,13,n,n,n,7,n,n,n,24.5,n,n,n,14.6,n,n,n,4.2,n,n,n,18.5,n,n,n,12,n,n,n,6,n,n,n
2023-09-05 10:30:00,24.9,n,n,n,19,n,n,n,9,n,n,n,21.3,n,n,n,9,n,n,n,12,n,n,n,28.1,n,n,n,14.4,n,n,n,3.5,n,n,n,19.3,n,n,n,16,n,n,n,6,n,n,n
2023-09-05 11:30:00,25.4,n,n,n,18,n,n,n,6,n,n,n,31.4,n,n,n,17,n,n,n,8,n,n,n,27.9,n,n,n,15.4,n,n,n,3.9,n,n,n,32.4,n,n,n,24,n,n,n,3,n,n,n
2023-09-05 12:00:00,n,n,32.2,VM,n,n,19.1,VM,n,n,8.5,VM,n,n,34.3,VM,n,n,16,VM,n,n,7.1,VM,n,n,29.9,VM,n,n,16.7,VM,n,n,5.2,VM,n,n,27.5,VM,n,n,13,VM,n,n,4.3,VM
2023-09-05 12:30:00,30.1,n,n,n,20,n,n,n,7,n,n,n,38,n,n,n,16,n,n,n,7,n,n,n,36.1,n,n,n,18,n,n,n,5.1,n,n,n,22.7,n,n,n,11,n,n,n,2,n,n,n
2023-09-05 13:30:00,31.8,n,n,n,20,n,n,n,9,n,n,n,24.5,n,n,n,8,n,n,n,5,n,n,n,29.6,n,n,n,15.8,n,n,n,2.6,n,n,n,20.5,n,n,n,16,n,n,n,2,n,n,n
2023-09-05 14:30:00,45.7,n,n,n,33,n,n,n,12,n,n,n,81.5,n,n,n,34,n,n,n,3,n,n,n,26,n,n,n,13.4,n,n,n,2.6,n,n,n,29.9,n,n,n,11,n,n,n,2,n,n,n
2023-09-05 15:30:00,56.7,n,n,n,28,n,n,n,12,n,n,n,66.3,n,n,n,17,n,n,n,8,n,n,n,27.7,n,n,n,14.3,n,n,n,3.1,n,n,n,34,n,n,n,27,n,n,n,6,n,n,n
2023-09-05 16:30:00,50.6,n,n,n,n,n,n,n,8,n,n,n,47.2,n,n,n,23,n,n,n,9,n,n,n,42.7,n,n,n,20.3,n,n,n,5.5,n,n,n,69.6,n,n,n,22,n,n,n,2,n,n,n
2023-09-05 17:30:00,43.1,n,n,n,24,n,n,n,11,n,n,n,47.4,n,n,n,28,n,n,n,12,n,n,n,49.3,n,n,n,26.3,n,n,n,7.3,n,n,n,58.1,n,n,n,19,n,n,n,3,n,n,n
2023-09-05 18:30:00,36,n,n,n,23,n,n,n,13,n,n,n,46.3,n,n,n,22,n,n,n,7,n,n,n,47.7,n,n,n,24.9,n,n,n,8.7,n,n,n,49.2,n,n,n,17,n,n,n,7,n,n,n
2023-09-05 19:30:00,30.8,n,n,n,18,n,n,n,9,n,n,n,48.2,n,n,n,20,n,n,n,6,n,n,n,41.2,n,n,n,23.9,n,n,n,9.7,n,n,n,44.1,n,n,n,19,n,n,n,8,n,n,n
2023-09-05 20:30:00,29.3,n,n,n,16,n,n,n,12,n,n,n,35.4,n,n,n,18,n,n,n,5,n,n,n,41.1,n,n,n,22.1,n,n,n,8.4,n,n,n,39.9,n,n,n,19,n,n,n,9,n,n,n
2023-09-05 21:30:00,30,n,n,n,17,n,n,n,7,n,n,n,34.3,n,n,n,18,n,n,n,12,n,n,n,45.2,n,n,n,24.3,n,n,n,9.2,n,n,n,43.2,n,n,n,16,n,n,n,9,n,n,n
2023-09-05 22:30:00,28.5,n,n,n,23,n,n,n,6,n,n,n,35,n,n,n,22,n,n,n,8,n,n,n,34.7,n,n,n,19.7,n,n,n,6.7,n,n,n,41.8,n,n,n,13,n,n,n,6,n,n,n
2023-09-05 23:30:00,31.7,n,n,n,19,n,n,n,6,n,n,n,38.2,n,n,n,22,n,n,n,7,n,n,n,34.7,n,n,n,18.6,n,n,n,5.1,n,n,n,39.3,n,n,n,12,n,n,n,2,n,n,n
2023-09-06 00:30:00,34.5,n,n,n,24,n,n,n,16,n,n,n,33,n,n,n,28,n,n,n,16,n,n,n,37,n,n,n,19.1,n,n,n,6.5,n,n,n,34.9,n,n,n,17,n,n,n,6,n,n,n
2023-09-06 01:30:00,27.7,n,n,n,23,n,n,n,13,n,n,n,23.9,n,n,n,13,n,n,n,5,n,n,n,33.1,n,n,n,18.4,n,n,n,6.3,n,n,n,29.9,n,n,n,12,n,n,n,9,n,n,n
2023-09-06 02:30:00,20.6,n,n,n,16,n,n,n,14,n,n,n,16.9,n,n,n,17,n,n,n,8,n,n,n,22.7,n,n,n,15.7,n,n,n,5.6,n,n,n,22.7,n,n,n,14,n,n,n,8,n,n,n
2023-09-06 03:30:00,17.8,n,n,n,11,n,n,n,9,n,n,n,17.6,n,n,n,13,n,n,n,7,n,n,n,23.3,n,n,n,15.3,n,n,n,5.6,n,n,n,20.8,n,n,n,7,n,n,n,7,n,n,n
2023-09-06 04:30:00,21.8,n,n,n,19,n,n,n,9,n,n,n,23.7,n,n,n,11,n,n,n,n,n,n,n,25.2,n,n,n,16.9,n,n,n,7.5,n,n,n,27.4,n,n,n,9,n,n,n,7,n,n,n
2023-09-06 05:30:00,21.9,n,n,n,18,n,n,n,8,n,n,n,24.9,n,n,n,13,n,n,n,9,n,n,n,23.4,n,n,n,15.8,n,n,n,7.5,n,n,n,27.2,n,n,n,12,n,n,n,6,n,n,n
2023-09-06 06:30:00,18.3,n,n,n,12,n,n,n,9,n,n,n,15.6,n,n,n,11,n,n,n,11,n,n,n,15.9,n,n,n,13.8,n,n,n,7,n,n,n,23.3,n,n,n,n,n,n,n,11,n,n,n
2023-09-06 07:30:00,13.1,n,n,n,12,n,n,n,9,n,n,n,17,n,n,n,8,n,n,n,9,n,n,n,11.8,n,n,n,10.9,n,n,n,5.2,n,n,n,15.1,n,n,n,35,n,n,n,7,n,n,n
2023-09-06 08:30:00,13,n,n,n,11,n,n,n,12,n,n,n,15.5,n,n,n,6,n,n,n,7,n,n,n,21.2,n,n,n,12.9,n,n,n,6.9,n,n,n,13.8,n,n,n,7,n,n,n,5,n,n,n
2023-09-06 09:30:00,16,n,n,n,16,n,n,n,12,n,n,n,16.6,n,n,n,6,n,n,n,8,n,n,n,29.5,n,n,n,18.7,n,n,n,7.7,n,n,n,17.4,n,n,n,9,n,n,n,1,n,n,n
2023-09-06 10:30:00,19.3,n,n,n,n,n,n,n,8,n,n,n,62.7,n,n,n,36,n,n,n,14,n,n,n,120.3,n,n,n,45.4,n,n,n,9,n,n,n,25.1,n,n,n,12,n,n,n,5,n,n,n
2023-09-06 11:30:00,45,n,n,n,28,n,n,n,14,n,n,n,59.7,n,n,n,39,n,n,n,13,n,n,n,48.1,n,n,n,34,n,n,n,6.8,n,n,n,18.9,n,n,n,12,n,n,n,6,n,n,n
2023-09-06 12:00:00,n,n,25.7,VM,n,n,13.6,VM,n,n,10.4,VM,n,n,32.8,VM,n,n,19.6,VM,n,n,9.6,VM,n,n,35.1,VM,n,n,20.3,VM,n,n,6.4,VM,n,n,21.3,VM,n,n,11.1,VM,n,n,5.9,VM
2023-09-06 12:30:00,33.7,n,n,n,18,n,n,n,11,n,n,n,38.7,n,n,n,27,n,n,n,16,n,n,n,33.8,n,n,n,18.1,n,n,n,2.7,n,n,n,8.3,n,n,n,11,n,n,n,7,n,n,n
2023-09-06 13:30:00,32.8,n,n,n,5,n,n,n,8,n,n,n,32.8,n,n,n,25,n,n,n,12,n,n,n,24.3,n,n,n,14.3,n,n,n,1.9,n,n,n,7.4,n,n,n,9,n,n,n,7,n,n,n
2023-09-06 14:30:00,34.8,n,n,n,3,n,n,n,6,n,n,n,61.2,n,n,n,35,n,n,n,8,n,n,n,27.8,n,n,n,17.2,n,n,n,4.2,n,n,n,18.9,n,n,n,9,n,n,n,5,n,n,n
2023-09-06 15:30:00,30,n,n,n,11,n,n,n,3,n,n,n,30.4,n,n,n,16,n,n,n,7,n,n,n,33.5,n,n,n,18.5,n,n,n,4.2,n,n,n,22.6,n,n,n,9,n,n,n,5,n,n,n
2023-09-06 16:30:00,30.5,n,n,n,14,n,n,n,9,n,n,n,37.5,n,n,n,22,n,n,n,11,n,n,n,41.9,n,n,n,24.1,n,n,n,8.4,n,n,n,25.3,n,n,n,9,n,n,n,7,n,n,n
2023-09-06 17:30:00,50.4,n,n,n,12,n,n,n,17,n,n,n,52.3,n,n,n,31,n,n,n,9,n,n,n,60.9,n,n,n,31.2,n,n,n,12.4,n,n,n,34.5,n,n,n,9,n,n,n,7,n,n,n
2023-09-06 18:30:00,31.7,n,n,n,13,n,n,n,18,n,n,n,52.9,n,n,n,28,n,n,n,8,n,n,n,69.4,n,n,n,39.5,n,n,n,11.5,n,n,n,34,n,n,n,16,n,n,n,6,n,n,n
2023-09-06 19:30:00,29,n,n,n,7,n,n,n,11,n,n,n,52.5,n,n,n,28,n,n,n,9,n,n,n,38.5,n,n,n,26.9,n,n,n,7.8,n,n,n,26.8,n,n,n,12,n,n,n,5,n,n,n
2023-09-06 20:30:00,20,n,n,n,n,n,n,n,8,n,n,n,35.8,n,n,n,16,n,n,n,9,n,n,n,30.1,n,n,n,16.7,n,n,n,4.7,n,n,n,15.1,n,n,n,8,n,n,n,5,n,n,n
2023-09-06 21:30:00,25.4,n,n,n,11,n,n,n,6,n,n,n,25.8,n,n,n,14,n,n,n,8,n,n,n,29.7,n,n,n,16.8,n,n,n,5.5,n,n,n,14,n,n,n,8,n,n,n,3,n,n,n
2023-09-06 22:30:00,14.6,n,n,n,6,n,n,n,6,n,n,n,24.5,n,n,n,16,n,n,n,9,n,n,n,24,n,n,n,16,n,n,n,5.8,n,n,n,15.5,n,n,n,7,n,n,n,1,n,n,n
2023-09-06 23:30:00,14.2,n,n,n,9,n,n,n,14,n,n,n,15.4,n,n,n,12,n,n,n,8,n,n,n,16.6,n,n,n,10.6,n,n,n,2.7,n,n,n,11.4,n,n,n,3,n,n,n,5,n,n,n
2023-09-07 00:30:00,10.9,n,n,n,9,n,n,n,11,n,n,n,6.5,n,n,n,7,n,n,n,6,n,n,n,12.8,n,n,n,8.6,n,n,n,1.8,n,n,n,3.9,n,n,n,6,n,n,n,3,n,n,n
2023-09-07 01:30:00,7.2,n,n,n,5,n,n,n,7,n,n,n,5,n,n,n,3,n,n,n,3,n,n,n,6.9,n,n,n,5.2,n,n,n,n,n,n,n,n,n,n,n,5,n,n,n,1,n,n,n
2023-09-07 02:30:00,8.3,n,n,n,2,n,n,n,6,n,n,n,6.5,n,n,n,2,n,n,n,5,n,n,n,7.1,n,n,n,4.9,n,n,n,n,n,n,n,n,n,n,n,27,n,n,n,1,n,n,n
2023-09-07 03:30:00,7.4,n,n,n,1,n,n,n,5,n,n,n,5.8,n,n,n,6,n,n,n,6,n,n,n,7.9,n,n,n,5.2,n,n,n,n,n,n,n,n,n,n,n,8,n,n,n,n,n,n,n
2023-09-07 04:30:00,10.6,n,n,n,7,n,n,n,3,n,n,n,9.1,n,n,n,7,n,n,n,5,n,n,n,10.4,n,n,n,7.3,n,n,n,1.1,n,n,n,1,n,n,n,9,n,n,n,1,n,n,n
2023-09-07 05:30:00,10.6,n,n,n,5,n,n,n,6,n,n,n,16.2,n,n,n,9,n,n,n,8,n,n,n,14.3,n,n,n,8.9,n,n,n,1.7,n,n,n,4.9,n,n,n,7,n,n,n,2,n,n,n
2023-09-07 06:30:00,14.4,n,n,n,6,n,n,n,6,n,n,n,22.1,n,n,n,8,n,n,n,6,n,n,n,20,n,n,n,11.5,n,n,n,2.9,n,n,n,8.7,n,n,n,8,n,n,n,3,n,n,n
2023-09-07 07:30:00,12.7,n,n,n,8,n,n,n,6,n,n,n,14.2,n,n,n,11,n,n,n,6,n,n,n,16.9,n,n,n,11,n,n,n,2.2,n,n,n,7.1,n,n,n,11,n,n,n,2,n,n,n
2023-09-07 08:30:00,14.6,n,n,n,7,n,n,n,5,n,n,n,17.7,n,n,n,8,n,n,n,5,n,n,n,17.7,n,n,n,10.6,n,n,n,2.2,n,n,n,3.5,n,n,n,23,n,n,n,1,n,n,n
2023-09-07 09:30:00,13.8,n,n,n,6,n,n,n,5,n,n,n,16.8,n,n,n,7,n,n,n,6,n,n,n,20.7,n,n,n,10.7,n,n,n,1.8,n,n,n,7.1,n,n,n,8,n,n,n,1,n,n,n
2023-09-07 10:30:00,10.2,n,n,n,8,n,n,n,5,n,n,n,12.9,n,n,n,8,n,n,n,11,n,n,n,19.3,n,n,n,9,n,n,n,0.2,n,n,n,7.3,n,n,n,11,n,n,n,3,n,n,n
2023-09-07 11:30:00,14.6,n,n,n,8,n,n,n,5,n,n,n,13.5,n,n,n,9,n,n,n,7,n,n,n,20.7,n,n,n,9.2,n,n,n,0.2,n,n,n,3.2,n,n,n,8,n,n,n,2,n,n,n
2023-09-07 12:00:00,n,n,32.1,VM,n,n,16.8,VM,n,n,7.7,VM,n,n,18.4,VM,n,n,10,VM,n,n,7.6,VM,n,n,32.6,VM,n,n,15.6,VM,n,n,3.7,VM,n,n,11.8,VM,n,n,9.6,VM,n,n,2.1,VM
2023-09-07 12:30:00,12.6,n,n,n,6,n,n,n,2,n,n,n,13.2,n,n,n,8,n,n,n,7,n,n,n,15.5,n,n,n,7,n,n,n,n,n,n,n,1.3,n,n,n,6,n,n,n,n,n,n,n
2023-09-07 13:30:00,6.6,n,n,n,6,n,n,n,1,n,n,n,6,n,n,n,3,n,n,n,8,n,n,n,11.9,n,n,n,3.9,n,n,n,n,n,n,n,0.8,n,n,n,7,n,n,n,1,n,n,n
