n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n
Data,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag
2023-05-04 14:30:00,46,n,n,n,34,n,n,n,5,n,n,n,27.3,n,n,n,24,n,n,n,9,n,n,n,13,n,n,n,6.8,n,n,n,3,n,n,n,8.3,n,n,n,23,n,n,n,11,n,n,n
2023-05-04 15:30:00,43.8,n,n,n,19,n,n,n,6,n,n,n,28.7,n,n,n,18,n,n,n,8,n,n,n,12.8,n,n,n,10.7,n,n,n,8.8,n,n,n,23.7,n,n,n,19,n,n,n,9,n,n,n
2023-05-04 16:30:00,68.6,n,n,n,42,n,n,n,8,n,n,n,72.5,n,n,n,47,n,n,n,8,n,n,n,32.5,n,n,n,12.3,n,n,n,12.8,n,n,n,32.2,n,n,n,8,n,n,n,6,n,n,n
2023-05-04 17:30:00,163.3,n,n,n,68,n,n,n,9,n,n,n,111.8,n,n,n,67,n,n,n,8,n,n,n,54.4,n,n,n,11.8,n,n,n,21,n,n,n,27.2,n,n,n,13,n,n,n,2,n,n,n
2023-05-04 18:30:00,97.9,n,n,n,46,n,n,n,9,n,n,n,60.9,n,n,n,40,n,n,n,11,n,n,n,46.9,n,n,n,17.5,n,n,n,21.4,n,n,n,46.6,n,n,n,19,n,n,n,7,n,n,n
2023-05-04 19:30:00,74.4,n,n,n,34,n,n,n,8,n,n,n,41.8,n,n,n,25,n,n,n,8,n,n,n,34.7,n,n,n,15.9,n,n,n,17.8,n,n,n,65.3,n,n,n,22,n,n,n,9,n,n,n
2023-05-04 20:30:00,80.4,n,n,n,41,n,n,n,11,n,n,n,53.2,n,n,n,34,n,n,n,11,n,n,n,28.5,n,n,n,12.6,n,n,n,14.3,n,n,n,59.4,n,n,n,28,n,n,n,14,n,n,n
2023-05-04 21:30:00,82.5,n,n,n,51,n,n,n,13,n,n,n,63.7,n,n,n,41,n,n,n,17,n,n,n,27,n,n,n,13.1,n,n,n,11.4,n,n,n,75.3,n,n,n,38,n,n,n,11,n,n,n
2023-05-04 22:30:00,70.9,n,n,n,31,n,n,n,17,n,n,n,60.4,n,n,n,38,n,n,n,14,n,n,n,24.1,n,n,n,9,n,n,n,9.6,n,n,n,64.8,n,n,n,27,n,n,n,11,n,n,n
2023-05-04 23:30:00,56.6,n,n,n,48,n,n,n,17,n,n,n,48.5,n,n,n,31,n,n,n,13,n,n,n,22.5,n,n,n,8.8,n,n,n,8.4,n,n,n,54.9,n,n,n,179,n,n,n,12,n,n,n
2023-05-05 00:30:00,76.1,n,n,n,46,n,n,n,14,n,n,n,51.2,n,n,n,44,n,n,n,13,n,n,n,18.5,n,n,n,6.3,n,n,n,7.1,n,n,n,49.9,n,n,n,28,n,n,n,9,n,n,n
2023-05-05 01:30:00,60.4,n,n,n,38,n,n,n,16,n,n,n,43.5,n,n,n,34,n,n,n,8,n,n,n,18,n,n,n,8.2,n,n,n,6.6,n,n,n,38.3,n,n,n,24,n,n,n,7,n,n,n
2023-05-05 02:30:00,54.6,n,n,n,35,n,n,n,9,n,n,n,37.9,n,n,n,35,n,n,n,16,n,n,n,17.6,n,n,n,6.3,n,n,n,4.8,n,n,n,31,n,n,n,16,n,n,n,7,n,n,n
2023-05-05 03:30:00,65,n,n,n,36,n,n,n,11,n,n,n,37.3,n,n,n,30,n,n,n,11,n,n,n,13.3,n,n,n,7.5,n,n,n,5.5,n,n,n,28.4,n,n,n,19,n,n,n,7,n,n,n
2023-05-05 04:30:00,41.2,n,n,n,22,n,n,n,11,n,n,n,32.3,n,n,n,23,n,n,n,8,n,n,n,12.9,n,n,n,7.6,n,n,n,5.8,n,n,n,26.4,n,n,n,9,n,n,n,7,n,n,n
2023-05-05 05:30:00,65.7,n,n,n,9,n,n,n,9,n,n,n,33.7,n,n,n,20,n,n,n,n,n,n,n,17.1,n,n,n,8.9,n,n,n,6.8,n,n,n,24.4,n,n,n,7,n,n,n,7,n,n,n
2023-05-05 06:30:00,44.9,n,n,n,9,n,n,n,8,n,n,n,44.5,n,n,n,19,n,n,n,7,n,n,n,15,n,n,n,9.2,n,n,n,6.9,n,n,n,29.1,n,n,n,6,n,n,n,9,n,n,n
2023-05-05 07:30:00,60.2,n,n,n,16,n,n,n,6,n,n,n,55.8,n,n,n,28,n,n,n,17,n,n,n,27.4,n,n,n,23.5,n,n,n,12.9,n,n,n,39.1,n,n,n,16,n,n,n,8,n,n,n
2023-05-05 08:30:00,55.5,n,n,n,36,n,n,n,16,n,n,n,59.1,n,n,n,38,n,n,n,12,n,n,n,18.8,n,n,n,34.6,n,n,n,17.9,n,n,n,51.7,n,n,n,24,n,n,n,16,n,n,n
2023-05-05 09:30:00,43.6,n,n,n,24,n,n,n,12,n,n,n,29.9,n,n,n,19,n,n,n,9,n,n,n,9.5,n,n,n,20.8,n,n,n,10.1,n,n,n,30.9,n,n,n,17,n,n,n,6,n,n,n
2023-05-05 10:30:00,43.4,n,n,n,31,n,n,n,7,n,n,n,25.8,n,n,n,22,n,n,n,6,n,n,n,4.6,n,n,n,13,n,n,n,5.8,n,n,n,18.2,n,n,n,11,n,n,n,5,n,n,n
2023-05-05 11:30:00,39.6,n,n,n,19,n,n,n,6,n,n,n,24.7,n,n,n,20,n,n,n,3,n,n,n,3.7,n,n,n,7.1,n,n,n,3.3,n,n,n,9.1,n,n,n,12,n,n,n,2,n,n,n
2023-05-05 12:00:00,n,n,61.2,VM,n,n,32.8,VM,n,n,10.7,VM,n,n,43.4,VM,n,n,28.1,VM,n,n,10.2,VM,n,n,19,VM,n,n,11.4,VM,n,n,9.1,VM,n,n,33.7,VM,n,n,16.8,VM,n,n,8.1,VM
2023-05-05 12:30:00,26.4,n,n,n,16,n,n,n,3,n,n,n,22.9,n,n,n,14,n,n,n,2,n,n,n,6.1,n,n,n,8,n,n,n,4.3,n,n,n,14.3,n,n,n,8,n,n,n,1,n,n,n
2023-05-05 13:30:00,16.1,n,n,n,12,n,n,n,3,n,n,n,32.6,n,n,n,22,n,n,n,8,n,n,n,4.6,n,n,n,8.8,n,n,n,5.2,n,n,n,1.5,n,n,n,11,n,n,n,5,n,n,n
2023-05-05 14:30:00,16.3,n,n,n,11,n,n,n,2,n,n,n,53.6,n,n,n,31,n,n,n,9,n,n,n,n,n,n,n,7.4,n,n,n,4,n,n,n,n,n,n,n,11,n,n,n,8,n,n,n
2023-05-05 15:30:00,26.7,n,n,n,12,n,n,n,1,n,n,n,40,n,n,n,16,n,n,n,7,n,n,n,n,n,n,n,8.2,n,n,n,7.4,n,n,n,19.2,n,n,n,13,n,n,n,8,n,n,n
2023-05-05 16:30:00,43.1,n,n,n,27,n,n,n,9,n,n,n,34.1,n,n,n,19,n,n,n,8,n,n,n,16.7,n,n,n,10.7,n,n,n,9.6,n,n,n,24.5,n,n,n,9,n,n,n,3,n,n,n
2023-05-05 17:30:00,56,n,n,n,31,n,n,n,9,n,n,n,65.6,n,n,n,35,n,n,n,9,n,n,n,37.8,n,n,n,7.9,n,n,n,15.5,n,n,n,36.9,n,n,n,20,n,n,n,5,n,n,n
2023-05-05 18:30:00,91.5,n,n,n,58,n,n,n,12,n,n,n,48.4,n,n,n,31,n,n,n,12,n,n,n,40,n,n,n,13.1,n,n,n,18.5,n,n,n,51.4,n,n,n,18,n,n,n,7,n,n,n
2023-05-05 19:30:00,107.3,n,n,n,72,n,n,n,14,n,n,n,43.8,n,n,n,25,n,n,n,9,n,n,n,32.8,n,n,n,13.6,n,n,n,15.8,n,n,n,46.9,n,n,n,12,n,n,n,7,n,n,n
2023-05-05 20:30:00,124.5,n,n,n,59,n,n,n,17,n,n,n,41.6,n,n,n,28,n,n,n,12,n,n,n,29.8,n,n,n,11.4,n,n,n,12.9,n,n,n,49.4,n,n,n,27,n,n,n,12,n,n,n
2023-05-05 21:30:00,110.8,n,n,n,61,n,n,n,24,n,n,n,65,n,n,n,41,n,n,n,19,n,n,n,26.9,n,n,n,9.4,n,n,n,11.1,n,n,n,46.7,n,n,n,18,n,n,n,14,n,n,n
2023-05-05 22:30:00,103.4,n,n,n,58,n,n,n,19,n,n,n,61.7,n,n,n,39,n,n,n,17,n,n,n,25,n,n,n,12.4,n,n,n,11.2,n,n,n,46.4,n,n,n,34,n,n,n,18,n,n,n
2023-05-05 23:30:00,97.5,n,n,n,48,n,n,n,19,n,n,n,57.5,n,n,n,41,n,n,n,13,n,n,n,21.2,n,n,n,10.5,n,n,n,9.3,n,n,n,61.2,n,n,n,34,n,n,n,16,n,n,n
2023-05-06 00:30:00,72.3,n,n,n,40,n,n,n,17,n,n,n,51.2,n,n,n,39,n,n,n,18,n,n,n,20.1,n,n,n,9.7,n,n,n,9.3,n,n,n,50,n,n,n,18,n,n,n,9,n,n,n
2023-05-06 01:30:00,50.1,n,n,n,34,n,n,n,7,n,n,n,42.6,n,n,n,31,n,n,n,16,n,n,n,19.2,n,n,n,11.2,n,n,n,8.1,n,n,n,45.6,n,n,n,27,n,n,n,7,n,n,n
2023-05-06 02:30:00,60,n,n,n,30,n,n,n,11,n,n,n,41.3,n,n,n,31,n,n,n,17,n,n,n,18.6,n,n,n,6.8,n,n,n,6.6,n,n,n,52.8,n,n,n,34,n,n,n,11,n,n,n
2023-05-06 03:30:00,50.5,n,n,n,30,n,n,n,13,n,n,n,46.1,n,n,n,28,n,n,n,8,n,n,n,21.2,n,n,n,10.1,n,n,n,8.1,n,n,n,57.8,n,n,n,34,n,n,n,11,n,n,n
2023-05-06 04:30:00,57.7,n,n,n,39,n,n,n,14,n,n,n,46.8,n,n,n,24,n,n,n,13,n,n,n,28.5,n,n,n,11.1,n,n,n,9.2,n,n,n,79,n,n,n,45,n,n,n,12,n,n,n
2023-05-06 05:30:00,74.4,n,n,n,40,n,n,n,12,n,n,n,51.5,n,n,n,34,n,n,n,8,n,n,n,20.3,n,n,n,9.8,n,n,n,8.8,n,n,n,79,n,n,n,35,n,n,n,11,n,n,n
2023-05-06 06:30:00,69.7,n,n,n,40,n,n,n,11,n,n,n,58.3,n,n,n,34,n,n,n,16,n,n,n,26.4,n,n,n,12.8,n,n,n,10.8,n,n,n,71.2,n,n,n,34,n,n,n,11,n,n,n
2023-05-06 07:30:00,63.8,n,n,n,30,n,n,n,11,n,n,n,58.8,n,n,n,34,n,n,n,16,n,n,n,36.6,n,n,n,33.9,n,n,n,19.3,n,n,n,63.5,n,n,n,27,n,n,n,8,n,n,n
2023-05-06 08:30:00,42.1,n,n,n,22,n,n,n,7,n,n,n,41.3,n,n,n,25,n,n,n,13,n,n,n,24.8,n,n,n,34.6,n,n,n,20,n,n,n,59,n,n,n,25,n,n,n,9,n,n,n
2023-05-06 09:30:00,38.9,n,n,n,27,n,n,n,5,n,n,n,25.7,n,n,n,14,n,n,n,9,n,n,n,11,n,n,n,15.8,n,n,n,10.3,n,n,n,39.9,n,n,n,14,n,n,n,6,n,n,n
2023-05-06 10:30:00,39.6,n,n,n,20,n,n,n,5,n,n,n,19.6,n,n,n,14,n,n,n,8,n,n,n,7.7,n,n,n,16,n,n,n,11.3,n,n,n,17.4,n,n,n,13,n,n,n,5,n,n,n
2023-05-06 11:30:00,30.2,n,n,n,20,n,n,n,3,n,n,n,18.9,n,n,n,16,n,n,n,12,n,n,n,10.6,n,n,n,10.8,n,n,n,7.5,n,n,n,12.1,n,n,n,13,n,n,n,6,n,n,n
2023-05-06 12:00:00,n,n,54.1,VM,n,n,32.6,VM,n,n,10.3,VM,n,n,38.1,VM,n,n,25.5,VM,n,n,12.2,VM,n,n,19,VM,n,n,12.9,VM,n,n,10.6,VM,n,n,42.2,VM,n,n,24.8,VM,n,n,12.3,VM
2023-05-06 12:30:00,16.3,n,n,n,13,n,n,n,8,n,n,n,13.5,n,n,n,12,n,n,n,9,n,n,n,2.5,n,n,n,10.8,n,n,n,5.2,n,n,n,12.3,n,n,n,17,n,n,n,8,n,n,n
2023-05-06 13:30:00,15.8,n,n,n,9,n,n,n,6,n,n,n,16.2,n,n,n,12,n,n,n,7,n,n,n,11.9,n,n,n,8.2,n,n,n,5.5,n,n,n,5.5,n,n,n,12,n,n,n,8,n,n,n
2023-05-06 14:30:00,15.7,n,n,n,13,n,n,n,3,n,n,n,20.4,n,n,n,16,n,n,n,5,n,n,n,4.6,n,n,n,8,n,n,n,4.5,n,n,n,9.7,n,n,n,16,n,n,n,6,n,n,n
2023-05-06 15:30:00,19.1,n,n,n,14,n,n,n,6,n,n,n,26,n,n,n,17,n,n,n,6,n,n,n,8.7,n,n,n,9.9,n,n,n,7.3,n,n,n,14.9,n,n,n,16,n,n,n,7,n,n,n
2023-05-06 16:30:00,26.5,n,n,n,17,n,n,n,6,n,n,n,31,n,n,n,19,n,n,n,11,n,n,n,10.1,n,n,n,10.7,n,n,n,9.7,n,n,n,18.8,n,n,n,11,n,n,n,7,n,n,n
2023-05-06 17:30:00,33.5,n,n,n,14,n,n,n,5,n,n,n,38.1,n,n,n,20,n,n,n,9,n,n,n,27.3,n,n,n,8.6,n,n,n,14.2,n,n,n,20.8,n,n,n,11,n,n,n,7,n,n,n
2023-05-06 18:30:00,43.3,n,n,n,34,n,n,n,6,n,n,n,35.8,n,n,n,20,n,n,n,6,n,n,n,27.4,n,n,n,9.8,n,n,n,15,n,n,n,24,n,n,n,19,n,n,n,9,n,n,n
2023-05-06 19:30:00,115.4,n,n,n,74,n,n,n,16,n,n,n,37.3,n,n,n,24,n,n,n,12,n,n,n,26.5,n,n,n,12.5,n,n,n,14.7,n,n,n,31.3,n,n,n,23,n,n,n,34,n,n,n
2023-05-06 20:30:00,96.2,n,n,n,59,n,n,n,16,n,n,n,52.6,n,n,n,40,n,n,n,22,n,n,n,24.5,n,n,n,10.3,n,n,n,12.9,n,n,n,41.2,n,n,n,18,n,n,n,11,n,n,n
2023-05-06 21:30:00,104.5,n,n,n,66,n,n,n,19,n,n,n,50.9,n,n,n,36,n,n,n,20,n,n,n,24.4,n,n,n,14.3,n,n,n,13.2,n,n,n,64.1,n,n,n,48,n,n,n,41,n,n,n
2023-05-06 22:30:00,77.6,n,n,n,41,n,n,n,19,n,n,n,46.9,n,n,n,35,n,n,n,16,n,n,n,22.5,n,n,n,12.3,n,n,n,11.9,n,n,n,70,n,n,n,33,n,n,n,20,n,n,n
2023-05-06 23:30:00,85.1,n,n,n,56,n,n,n,22,n,n,n,43.4,n,n,n,36,n,n,n,17,n,n,n,21.9,n,n,n,11.8,n,n,n,10.7,n,n,n,73.6,n,n,n,51,n,n,n,31,n,n,n
2023-05-07 01:30:00,67.3,n,n,n,38,n,n,n,19,n,n,n,67.9,n,n,n,39,n,n,n,20,n,n,n,13.8,n,n,n,7.8,n,n,n,5.4,n,n,n,72.3,n,n,n,39,n,n,n,16,n,n,n
2023-05-07 02:30:00,59.7,n,n,n,35,n,n,n,18,n,n,n,51.8,n,n,n,28,n,n,n,16,n,n,n,14.5,n,n,n,9.2,n,n,n,7.1,n,n,n,60.9,n,n,n,31,n,n,n,13,n,n,n
2023-05-07 03:30:00,32.9,n,n,n,19,n,n,n,9,n,n,n,36.4,n,n,n,28,n,n,n,13,n,n,n,15.1,n,n,n,8.5,n,n,n,7.3,n,n,n,45.7,n,n,n,23,n,n,n,9,n,n,n
2023-05-07 04:30:00,30.4,n,n,n,18,n,n,n,9,n,n,n,29.3,n,n,n,19,n,n,n,9,n,n,n,15.2,n,n,n,11.8,n,n,n,8.5,n,n,n,35,n,n,n,23,n,n,n,12,n,n,n
2023-05-07 05:30:00,35.5,n,n,n,23,n,n,n,9,n,n,n,31,n,n,n,22,n,n,n,9,n,n,n,16,n,n,n,8.7,n,n,n,7.6,n,n,n,35.3,n,n,n,20,n,n,n,9,n,n,n
2023-05-07 06:30:00,33.6,n,n,n,24,n,n,n,7,n,n,n,44.5,n,n,n,25,n,n,n,9,n,n,n,24.8,n,n,n,16.2,n,n,n,10.5,n,n,n,37.4,n,n,n,23,n,n,n,7,n,n,n
2023-05-07 07:30:00,38.7,n,n,n,17,n,n,n,7,n,n,n,45.6,n,n,n,27,n,n,n,11,n,n,n,26.4,n,n,n,34.6,n,n,n,16.9,n,n,n,47.3,n,n,n,30,n,n,n,12,n,n,n
2023-05-07 08:30:00,35.7,n,n,n,18,n,n,n,7,n,n,n,31.6,n,n,n,17,n,n,n,8,n,n,n,12.4,n,n,n,19.3,n,n,n,11.7,n,n,n,35.7,n,n,n,14,n,n,n,11,n,n,n
2023-05-07 09:30:00,26.4,n,n,n,14,n,n,n,5,n,n,n,19.6,n,n,n,16,n,n,n,13,n,n,n,8.9,n,n,n,11.5,n,n,n,6.3,n,n,n,21.2,n,n,n,11,n,n,n,6,n,n,n
2023-05-07 10:30:00,18.2,n,n,n,16,n,n,n,3,n,n,n,6.8,n,n,n,12,n,n,n,11,n,n,n,2.6,n,n,n,9.4,n,n,n,3.1,n,n,n,13.6,n,n,n,8,n,n,n,6,n,n,n
2023-05-07 11:30:00,16.1,n,n,n,12,n,n,n,2,n,n,n,6.2,n,n,n,12,n,n,n,7,n,n,n,n,n,n,n,6.7,n,n,n,3,n,n,n,5.9,n,n,n,6,n,n,n,8,n,n,n
2023-05-07 12:00:00,n,n,46,VM,n,n,27.9,VM,n,n,8.8,VM,n,n,31.4,VM,n,n,21,VM,n,n,11.6,VM,n,n,14.3,VM,n,n,10.5,VM,n,n,7.8,VM,n,n,29.9,VM,n,n,16.9,VM,n,n,9,VM
2023-05-07 12:30:00,14.7,n,n,n,13,n,n,n,2,n,n,n,8.8,n,n,n,13,n,n,n,5,n,n,n,12,n,n,n,6.5,n,n,n,2.3,n,n,n,0.8,n,n,n,14,n,n,n,6,n,n,n
2023-05-07 13:30:00,9.6,n,n,n,11,n,n,n,6,n,n,n,12.2,n,n,n,18,n,n,n,5,n,n,n,7,n,n,n,7,n,n,n,3.5,n,n,n,n,n,n,n,8,n,n,n,5,n,n,n
2023-05-07 14:30:00,16.4,n,n,n,11,n,n,n,5,n,n,n,27.4,n,n,n,18,n,n,n,11,n,n,n,7.5,n,n,n,7.4,n,n,n,4.5,n,n,n,8.3,n,n,n,8,n,n,n,7,n,n,n
2023-05-07 15:30:00,13.9,n,n,n,13,n,n,n,2,n,n,n,16.2,n,n,n,13,n,n,n,9,n,n,n,4.9,n,n,n,7.1,n,n,n,4.8,n,n,n,7.9,n,n,n,8,n,n,n,8,n,n,n
2023-05-07 16:30:00,17.9,n,n,n,12,n,n,n,2,n,n,n,15,n,n,n,16,n,n,n,7,n,n,n,8.8,n,n,n,8.8,n,n,n,7.1,n,n,n,10.9,n,n,n,8,n,n,n,8,n,n,n
2023-05-07 17:30:00,23.8,n,n,n,12,n,n,n,3,n,n,n,31.9,n,n,n,13,n,n,n,7,n,n,n,15.4,n,n,n,8,n,n,n,10.1,n,n,n,18.8,n,n,n,12,n,n,n,7,n,n,n
2023-05-07 18:30:00,69.1,n,n,n,56,n,n,n,9,n,n,n,34.7,n,n,n,16,n,n,n,13,n,n,n,24,n,n,n,6.5,n,n,n,13.6,n,n,n,25.8,n,n,n,16,n,n,n,14,n,n,n
2023-05-07 19:30:00,96.6,n,n,n,61,n,n,n,13,n,n,n,44.9,n,n,n,30,n,n,n,22,n,n,n,22.2,n,n,n,8.9,n,n,n,11.3,n,n,n,35.5,n,n,n,22,n,n,n,13,n,n,n
2023-05-07 20:30:00,124.7,n,n,n,78,n,n,n,16,n,n,n,38,n,n,n,20,n,n,n,16,n,n,n,18.3,n,n,n,6.9,n,n,n,10.3,n,n,n,48.2,n,n,n,23,n,n,n,11,n,n,n
2023-05-07 21:30:00,122.8,n,n,n,58,n,n,n,19,n,n,n,57,n,n,n,42,n,n,n,16,n,n,n,16.7,n,n,n,7.8,n,n,n,10.3,n,n,n,34.1,n,n,n,14,n,n,n,6,n,n,n
2023-05-07 22:30:00,87.2,n,n,n,47,n,n,n,17,n,n,n,40,n,n,n,29,n,n,n,17,n,n,n,14.3,n,n,n,6.4,n,n,n,7.4,n,n,n,29.4,n,n,n,11,n,n,n,6,n,n,n
2023-05-07 23:30:00,65.8,n,n,n,36,n,n,n,14,n,n,n,26,n,n,n,11,n,n,n,12,n,n,n,14.3,n,n,n,16.4,n,n,n,6.6,n,n,n,28.7,n,n,n,17,n,n,n,8,n,n,n
2023-05-08 00:30:00,60.9,n,n,n,40,n,n,n,13,n,n,n,21,n,n,n,n,n,n,n,9,n,n,n,10.6,n,n,n,7.6,n,n,n,5.2,n,n,n,27.4,n,n,n,17,n,n,n,7,n,n,n
2023-05-08 01:30:00,57.9,n,n,n,31,n,n,n,7,n,n,n,26,n,n,n,18,n,n,n,11,n,n,n,12.4,n,n,n,6.6,n,n,n,5.1,n,n,n,30.2,n,n,n,19,n,n,n,12,n,n,n
2023-05-08 02:30:00,48.3,n,n,n,30,n,n,n,7,n,n,n,34,n,n,n,22,n,n,n,7,n,n,n,12.4,n,n,n,5.5,n,n,n,4.1,n,n,n,32.4,n,n,n,18,n,n,n,8,n,n,n
2023-05-08 03:30:00,53,n,n,n,35,n,n,n,8,n,n,n,31,n,n,n,24,n,n,n,9,n,n,n,12.7,n,n,n,6.9,n,n,n,4.5,n,n,n,38.7,n,n,n,27,n,n,n,13,n,n,n
2023-05-08 04:30:00,47.1,n,n,n,29,n,n,n,7,n,n,n,37,n,n,n,27,n,n,n,13,n,n,n,14.4,n,n,n,11.1,n,n,n,5.6,n,n,n,39.2,n,n,n,19,n,n,n,8,n,n,n
2023-05-08 05:30:00,49.4,n,n,n,28,n,n,n,6,n,n,n,40,n,n,n,33,n,n,n,17,n,n,n,18.8,n,n,n,10.8,n,n,n,8.5,n,n,n,41.6,n,n,n,23,n,n,n,9,n,n,n
2023-05-08 06:30:00,75,n,n,n,51,n,n,n,14,n,n,n,79,n,n,n,46,n,n,n,17,n,n,n,34.7,n,n,n,19.2,n,n,n,14,n,n,n,53.1,n,n,n,31,n,n,n,12,n,n,n
2023-05-08 07:30:00,95.3,n,n,n,47,n,n,n,17,n,n,n,103,n,n,n,58,n,n,n,19,n,n,n,30.6,n,n,n,23.5,n,n,n,15.6,n,n,n,81.6,n,n,n,44,n,n,n,17,n,n,n
2023-05-08 08:30:00,78.3,n,n,n,44,n,n,n,16,n,n,n,93,n,n,n,55,n,n,n,13,n,n,n,37.9,n,n,n,44.7,n,n,n,28,n,n,n,99.9,n,n,n,44,n,n,n,14,n,n,n
2023-05-08 09:30:00,59.4,n,n,n,22,n,n,n,5,n,n,n,33.3,n,n,n,20,n,n,n,n,n,n,n,13.5,n,n,n,19.8,n,n,n,13.9,n,n,n,73,n,n,n,16,n,n,n,8,n,n,n
2023-05-08 10:30:00,32.8,n,n,n,20,n,n,n,3,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,7.3,n,n,n,9.6,n,n,n,5.7,n,n,n,35,n,n,n,14,n,n,n,3,n,n,n
2023-05-08 11:30:00,31.6,n,n,n,17,n,n,n,2,n,n,n,14.8,n,n,n,n,n,n,n,n,n,n,n,11,n,n,n,12.7,n,n,n,7.6,n,n,n,24.9,n,n,n,18,n,n,n,3,n,n,n
2023-05-08 12:00:00,n,n,57,VM,n,n,32.4,VM,n,n,8.7,VM,n,n,46,VM,n,n,n,n,n,n,n,n,n,n,19.7,VM,n,n,12.7,VM,n,n,10.2,VM,n,n,43,VM,n,n,20.9,VM,n,n,8.1,VM
2023-05-08 12:30:00,32.9,n,n,n,20,n,n,n,5,n,n,n,24.3,n,n,n,n,n,n,n,n,n,n,n,4.2,n,n,n,7.1,n,n,n,3.1,n,n,n,14.1,n,n,n,5,n,n,n,5,n,n,n
2023-05-08 13:30:00,44.3,n,n,n,24,n,n,n,5,n,n,n,28.4,n,n,n,n,n,n,n,n,n,n,n,6.5,n,n,n,7.7,n,n,n,5.9,n,n,n,10.1,n,n,n,5,n,n,n,2,n,n,n
2023-05-08 14:30:00,42,n,n,n,16,n,n,n,2,n,n,n,40.6,n,n,n,n,n,n,n,n,n,n,n,20.9,n,n,n,13.9,n,n,n,11,n,n,n,13.2,n,n,n,12,n,n,n,5,n,n,n
2023-05-08 15:30:00,31.1,n,n,n,16,n,n,n,n,n,n,n,35.2,n,n,n,n,n,n,n,n,n,n,n,12.6,n,n,n,12.8,n,n,n,9.8,n,n,n,35.5,n,n,n,12,n,n,n,6,n,n,n
2023-05-08 16:30:00,42.6,n,n,n,23,n,n,n,2,n,n,n,52.3,n,n,n,n,n,n,n,n,n,n,n,18.7,n,n,n,11.3,n,n,n,11.5,n,n,n,39.9,n,n,n,14,n,n,n,5,n,n,n
2023-05-08 17:30:00,63.1,n,n,n,22,n,n,n,7,n,n,n,57.3,n,n,n,n,n,n,n,n,n,n,n,30.5,n,n,n,9.2,n,n,n,12.4,n,n,n,46.4,n,n,n,14,n,n,n,1,n,n,n
2023-05-08 18:30:00,80.8,n,n,n,36,n,n,n,12,n,n,n,51.6,n,n,n,n,n,n,n,n,n,n,n,40.4,n,n,n,14.1,n,n,n,17.9,n,n,n,51.5,n,n,n,23,n,n,n,2,n,n,n
2023-05-08 19:30:00,62.2,n,n,n,45,n,n,n,12,n,n,n,42.2,n,n,n,n,n,n,n,n,n,n,n,34.2,n,n,n,10.3,n,n,n,13.1,n,n,n,44.9,n,n,n,30,n,n,n,11,n,n,n
2023-05-08 20:30:00,76.4,n,n,n,44,n,n,n,19,n,n,n,57.2,n,n,n,n,n,n,n,n,n,n,n,24.4,n,n,n,10.3,n,n,n,12.1,n,n,n,56.2,n,n,n,31,n,n,n,14,n,n,n
2023-05-08 21:30:00,54.2,n,n,n,39,n,n,n,6,n,n,n,52.1,n,n,n,n,n,n,n,n,n,n,n,24.5,n,n,n,10.5,n,n,n,9.7,n,n,n,61.1,n,n,n,24,n,n,n,9,n,n,n
2023-05-08 22:30:00,76.7,n,n,n,53,n,n,n,8,n,n,n,57.4,n,n,n,n,n,n,n,n,n,n,n,23.8,n,n,n,11.6,n,n,n,12,n,n,n,46.1,n,n,n,22,n,n,n,12,n,n,n
2023-05-08 23:30:00,73.4,n,n,n,45,n,n,n,17,n,n,n,46.3,n,n,n,n,n,n,n,n,n,n,n,15.9,n,n,n,8.3,n,n,n,8,n,n,n,36,n,n,n,19,n,n,n,9,n,n,n
2023-05-09 00:30:00,58.5,n,n,n,42,n,n,n,12,n,n,n,41.5,n,n,n,n,n,n,n,n,n,n,n,12,n,n,n,7.3,n,n,n,5.7,n,n,n,37.5,n,n,n,23,n,n,n,18,n,n,n
2023-05-09 01:30:00,43.6,n,n,n,20,n,n,n,8,n,n,n,32.5,n,n,n,n,n,n,n,n,n,n,n,12.4,n,n,n,6.2,n,n,n,4.5,n,n,n,43.6,n,n,n,25,n,n,n,9,n,n,n
2023-05-09 02:30:00,42.2,n,n,n,33,n,n,n,11,n,n,n,33.3,n,n,n,n,n,n,n,n,n,n,n,13.3,n,n,n,7,n,n,n,5.1,n,n,n,40.8,n,n,n,27,n,n,n,12,n,n,n
