2024-12-03 08:30:00,"4,4","34,1","0,0","23,1","78,6","908,1"
2024-12-03 09:30:00,"5,0","50,3","0,0","23,8","77,4","908,5"
2024-12-03 10:30:00,"4,6","39,8","0,0","25,1","70,7","908,2"
2024-12-03 11:30:00,"3,5","36,2","0,0","26,4","65,6","907,6"
2024-12-03 12:30:00,"5,3","25,6","3,4","25,8","63,6","906,8"
2024-12-03 13:30:00,"4,8","31,7","0,0","24,9","68,7","905,8"
2024-12-03 14:30:00,"3,9","39,4","0,0","26,0","68,8","905,1"
2024-12-03 15:30:00,"4,1","53,7","0,0","26,1","67,5","905,0"
2024-12-03 16:30:00,"2,4","49,9","0,0","26,6","65,3","904,8"
2024-12-03 17:30:00,"2,9","41,2","0,0","26,2","67,6","904,8"
2024-12-03 18:30:00,"3,1","50,7","0,0","25,2","69,6","905,4"
2024-12-03 19:30:00,"2,1","42,7","0,0","25,1","69,5","906,2"
2024-12-03 20:30:00,"1,1","283,9","0,0","24,9","72,9","906,9"
2024-12-03 21:30:00,"4,5","251,4","0,0","22,7","73,2","907,8"
2024-12-03 22:30:00,"1,1","225,7","1,0","21,7","79,4","908,3"
2024-12-03 23:30:00,"1,3","216,0","6,3","20,9","86,3","908,2"
2024-12-04 00:30:00,"1,0","316,2","0,2","20,7","88,0","908,0"
2024-12-04 01:30:00,"1,9","96,9","0,1","20,4","89,1","906,6"
2024-12-04 02:30:00,"0,9","112,7","0,8","20,4","89,8","906,6"
2024-12-04 03:30:00,"1,0","83,3","0,2","20,5","89,5","907,1"
2024-12-04 04:30:00,"2,1","64,2","0,0","20,3","89,9","907,7"
2024-12-04 05:30:00,"1,8","48,8","0,0","20,1","89,9","908,1"
2024-12-04 06:30:00,"1,1","250,0","0,0","20,5","88,9","908,2"
2024-12-04 07:30:00,"1,0","220,7","0,0","20,9","88,7","908,2"
2024-12-04 08:30:00,"1,1","140,9","0,0","21,6","85,8","908,4"
2024-12-04 09:30:00,"4,1","64,9","0,0","21,8","85,9","908,9"
2024-12-04 10:30:00,"5,0","57,6","0,1","21,5","83,7","909,1"
2024-12-04 11:30:00,"3,6","50,2","0,3","22,1","79,4","908,8"
2024-12-04 12:30:00,"2,3","61,4","1,8","21,9","85,9","908,2"
2024-12-04 13:30:00,"1,8","48,3","0,0","23,6","79,1","907,3"
2024-12-04 14:30:00,"2,0","65,0","0,0","25,6","68,7","906,4"
2024-12-04 15:30:00,"3,2","50,9","0,0","25,1","67,1","906,1"
2024-12-04 16:30:00,"1,7","12,5","0,0","25,2","67,4","906,4"
2024-12-04 17:30:00,"1,8","47,5","0,0","24,8","75,1","906,4"
2024-12-04 18:30:00,"4,7","66,3","1,6","22,8","77,0","906,8"
2024-12-04 19:30:00,"1,1","172,1","0,8","21,0","84,5","907,9"
2024-12-04 20:30:00,"0,8","253,2","1,5","20,8","87,7","908,5"
2024-12-04 21:30:00,"0,9","236,8","0,6","20,8","87,8","908,8"
2024-12-04 22:30:00,"1,0","139,8","0,0","20,9","87,6","908,8"
2024-12-04 23:30:00,"1,7","278,2","7,2","20,7","89,4","908,6"
2024-12-05 00:30:00,"2,0","304,3","0,0","20,6","89,9","908,5"
2024-12-05 01:30:00,"0,7","170,4","0,0","20,6","89,2","907,7"
2024-12-05 02:30:00,"1,0","179,1","0,0","20,3","89,7","907,6"
2024-12-05 03:30:00,"0,9","198,4","0,0","20,1","90,0","907,7"
2024-12-05 04:30:00,"0,8","218,0","0,1","19,9","90,0","908,1"
2024-12-05 05:30:00,"1,1","205,7","0,0","19,9","90,1","908,5"
2024-12-05 06:30:00,"0,5","220,7","0,0","20,4","89,9","909,1"
2024-12-05 07:30:00,"2,4","67,1","0,0","21,7","85,0","909,6"
2024-12-05 08:30:00,"4,3","66,6","0,0","22,6","79,7","910,0"
2024-12-05 09:30:00,"3,4","55,0","0,0","23,7","72,6","910,3"
2024-12-05 10:30:00,"3,1","52,0","0,0","25,2","63,8","910,3"
2024-12-05 11:30:00,"3,0","73,7","0,0","26,1","59,5","909,9"
2024-12-05 12:30:00,"2,7","74,1","0,0","27,1","54,7","909,4"
2024-12-05 13:30:00,"3,7","73,4","0,0","28,0","49,5","908,7"
2024-12-05 14:30:00,"4,2","68,0","0,0","28,5","46,2","908,2"
2024-12-05 15:30:00,"2,9","77,8","0,0","28,6","48,4","907,6"
2024-12-05 16:30:00,"2,5","95,7","0,0","28,3","52,1","907,4"
2024-12-05 17:30:00,"1,7","90,9","0,0","27,1","57,9","907,6"
2024-12-05 18:30:00,"1,8","89,6","0,0","25,6","64,2","908,1"
2024-12-05 19:30:00,"3,5","68,9","0,0","24,7","62,3","908,6"
2024-12-05 20:30:00,"3,9","60,1","0,0","23,9","57,4","909,2"
2024-12-05 21:30:00,"4,5","55,4","0,0","23,6","50,2","909,7"
2024-12-05 22:30:00,"5,2","53,1","0,0","23,3","48,9","909,7"
2024-12-05 23:30:00,"4,9","53,1","0,0","22,6","53,0","909,3"
2024-12-06 00:30:00,"4,5","41,8","0,0","22,0","54,2","909,0"
2024-12-06 01:30:00,"5,2","37,8","0,0","21,7","53,3","908,7"
2024-12-06 02:30:00,"4,1","40,0","0,0","21,0","53,5","908,6"
2024-12-06 03:30:00,"4,1","42,4","0,0","20,3","55,2","908,7"
2024-12-06 04:30:00,"2,7","49,6","0,0","19,8","59,0","909,2"
2024-12-06 05:30:00,"1,0","66,6","0,0","18,6","68,7","910,0"
2024-12-06 06:30:00,"1,5","77,3","0,0","20,2","65,1","910,8"
2024-12-06 07:30:00,"3,7","67,2","0,0","20,8","63,8","911,3"
2024-12-06 08:30:00,"4,0","62,4","0,0","21,8","59,5","911,7"
2024-12-06 09:30:00,"3,9","57,9","0,0","23,0","52,2","911,8"
2024-12-06 10:30:00,"3,6","63,9","0,0","24,4","47,9","911,5"
2024-12-06 11:30:00,"3,6","67,6","0,0","25,7","41,4","911,0"
2024-12-06 12:30:00,"4,0","53,9","0,0","26,9","30,2","910,2"
2024-12-06 13:30:00,"3,8","42,8","0,0","27,9","25,3","909,3"
2024-12-06 14:30:00,"3,7","57,4","0,0","28,5","26,7","908,9"
2024-12-06 15:30:00,"3,4","41,3","0,0","28,5","28,0","908,4"
2024-12-06 16:30:00,"3,3","52,7","0,0","28,1","31,3","908,2"
2024-12-06 17:30:00,"3,2","43,2","0,0","27,2","31,9","908,3"
2024-12-06 18:30:00,"1,8","77,5","0,0","25,6","39,1","908,5"
2024-12-06 19:30:00,"1,5","75,8","0,0","24,1","48,3","909,2"
2024-12-06 20:30:00,"3,3","51,2","0,0","23,2","50,5","909,8"
2024-12-06 21:30:00,"4,0","45,7","0,0","22,5","54,3","910,2"
2024-12-06 22:30:00,"4,6","43,6","0,0","22,2","55,6","910,1"
2024-12-06 23:30:00,"4,2","37,0","0,0","21,9","56,7","909,6"
2024-12-07 00:30:00,"3,9","33,0","0,0","21,5","58,8","908,9"
2024-12-07 01:30:00,"4,0","34,6","0,0","21,2","60,9","908,3"
2024-12-07 02:30:00,"3,5","38,4","0,0","20,9","62,6","908,3"
2024-12-07 03:30:00,"3,0","63,9","0,0","20,5","64,1","908,4"
2024-12-07 04:30:00,"2,7","67,3","0,0","20,4","65,1","908,7"
2024-12-07 05:30:00,"3,5","63,5","0,0","20,1","66,5","909,1"
2024-12-07 06:30:00,"4,2","46,0","0,0","21,0","63,4","909,7"
2024-12-07 07:30:00,"2,9","66,1","0,0","22,1","61,6","910,2"
2024-12-07 08:30:00,"3,3","36,2","0,0","23,3","57,3","910,6"
2024-12-07 09:30:00,"3,5","45,7","0,0","24,6","53,0","910,6"
2024-12-07 10:30:00,"2,5","30,5","0,0","26,0","48,3","910,2"
2024-12-07 11:30:00,"2,6","55,6","0,0","27,3","43,8","909,5"
2024-12-07 12:30:00,"4,1","74,6","0,0","28,0","41,6","908,8"
2024-12-07 13:30:00,"3,6","77,2","0,0","29,1","34,6","908,2"
2024-12-07 14:30:00,"4,0","85,3","0,0","29,6","31,1","907,6"
2024-12-07 15:30:00,"4,4","80,5","0,0","29,6","31,1","907,2"
2024-12-07 16:30:00,"4,2","78,1","0,0","29,4","30,5","907,0"
2024-12-07 17:30:00,"4,1","61,4","0,0","28,7","37,3","907,1"
2024-12-07 18:30:00,"2,5","55,0","0,0","27,9","40,4","907,5"
2024-12-07 19:30:00,"1,4","99,1","0,0","27,1","43,0","908,5"
2024-12-07 20:30:00,"1,2","27,3","0,0","25,7","50,5","909,4"
2024-12-07 21:30:00,"2,7","46,0","0,0","25,2","55,1","909,7"
2024-12-07 22:30:00,"4,1","44,0","0,0","24,6","59,5","909,8"
2024-12-07 23:30:00,"4,6","35,9","0,0","24,5","57,8","909,3"
2024-12-08 00:30:00,"5,0","34,0","0,0","24,3","58,0","909,0"
2024-12-08 01:30:00,"5,2","34,4","0,0","24,1","58,8","908,2"
2024-12-08 02:30:00,"5,1","33,7","0,0","23,7","60,0","908,0"
2024-12-08 03:30:00,"4,4","36,3","0,0","23,2","62,1","908,0"
2024-12-08 04:30:00,"4,0","37,7","0,0","22,9","64,4","908,2"
2024-12-08 05:30:00,"3,4","42,8","0,0","23,1","64,1","908,7"
2024-12-08 06:30:00,"2,3","88,0","0,0","23,1","65,0","909,5"
2024-12-08 07:30:00,"3,6","73,4","0,0","24,1","62,0","909,9"
2024-12-08 08:30:00,"3,4","40,3","0,0","25,0","58,1","910,1"
2024-12-08 09:30:00,"3,6","41,7","0,0","26,5","50,6","910,2"
2024-12-08 10:30:00,"3,0","52,4","0,0","28,1","49,4","910,0"
2024-12-08 11:30:00,"3,3","74,1","0,0","28,7","48,0","909,7"
2024-12-08 12:30:00,"1,8","60,2","0,0","29,7","38,1","909,3"
2024-12-08 13:30:00,"1,5","0,3","0,0","30,3","39,2","908,7"
2024-12-08 14:30:00,"1,8","33,9","0,0","30,9","37,1","908,1"
2024-12-08 15:30:00,"1,5","7,8","0,0","30,9","36,5","907,6"
2024-12-08 16:30:00,"1,6","48,9","0,0","30,5","37,6","907,5"
2024-12-08 17:30:00,"2,7","61,3","0,0","29,3","43,7","907,4"
2024-12-08 18:30:00,"3,2","59,4","0,0","27,7","50,1","907,7"
2024-12-08 19:30:00,"2,6","56,5","0,0","27,1","52,2","908,1"
2024-12-08 20:30:00,"2,1","49,5","0,0","26,4","54,8","908,8"
2024-12-08 21:30:00,"1,3","45,8","0,0","25,8","55,8","909,3"
2024-12-08 22:30:00,"2,5","41,3","0,0","26,3","50,9","909,3"
2024-12-08 23:30:00,"2,4","42,3","0,0","26,1","48,1","908,7"
2024-12-09 00:30:00,"2,9","46,5","0,0","25,9","49,1","908,4"
2024-12-09 01:30:00,"2,5","45,5","0,0","25,0","55,1","907,8"
2024-12-09 02:30:00,"3,7","40,2","0,0","24,5","58,5","907,5"
2024-12-09 03:30:00,"3,4","50,0","0,0","23,9","63,1","907,5"
2024-12-09 04:30:00,"3,8","49,0","0,0","23,0","65,7","907,8"
2024-12-09 05:30:00,"2,4","41,4","0,0","23,1","66,1","908,4"
2024-12-09 06:30:00,"1,5","89,6","0,0","23,2","67,9","909,1"
2024-12-09 07:30:00,"3,2","72,3","0,0","24,5","61,6","909,3"
2024-12-09 08:30:00,"3,2","69,9","0,0","25,7","56,3","909,7"
2024-12-09 09:30:00,"3,5","68,8","0,0","27,2","50,7","909,9"
2024-12-09 10:30:00,"3,6","34,2","0,0","28,2","45,3","909,6"
2024-12-09 11:30:00,"2,9","31,7","0,0","29,4","41,3","909,1"
2024-12-09 12:30:00,"2,8","35,1","0,0","30,2","38,7","908,4"
2024-12-09 13:30:00,"2,9","47,0","0,0","30,8","37,9","907,5"
2024-12-09 14:30:00,"2,8","51,2","0,0","31,0","38,3","906,8"
2024-12-09 15:30:00,"3,5","76,5","0,0","31,1","38,9","906,1"
2024-12-09 16:30:00,"4,0","72,8","0,0","30,5","40,4","905,6"
2024-12-09 17:30:00,"2,7","92,4","0,2","30,0","40,6","905,8"
2024-12-09 18:30:00,"1,1","113,3","0,4","28,0","56,8","906,2"
2024-12-09 19:30:00,"1,4","89,9","0,0","27,0","58,7","906,8"
2024-12-09 20:30:00,"3,5","49,6","0,0","26,7","58,2","907,1"
2024-12-09 21:30:00,"1,8","63,2","0,0","26,2","59,4","907,9"
2024-12-09 22:30:00,"1,4","148,4","0,0","25,3","63,2","908,4"
2024-12-09 23:30:00,"1,4","170,2","0,0","23,6","64,8","908,2"
2024-12-10 00:30:00,"1,2","219,2","0,0","22,3","68,9","907,5"
2024-12-10 01:30:00,"1,0","253,4","0,0","21,7","72,5","907,0"
2024-12-10 02:30:00,"0,7","249,1","0,0","21,4","74,2","906,8"
2024-12-10 03:30:00,"0,6","219,2","0,0","21,1","75,7","906,7"
2024-12-10 04:30:00,"0,8","24,6","0,0","21,6","74,0","907,1"
2024-12-10 05:30:00,"2,6","51,9","0,0","21,7","72,8","907,6"
2024-12-10 06:30:00,"1,5","78,1","0,0","21,7","75,2","908,4"
2024-12-10 07:30:00,"2,8","65,3","0,0","23,1","65,9","908,7"
2024-12-10 08:30:00,"3,5","63,6","0,0","23,8","64,1","909,1"
2024-12-10 09:30:00,"4,0","62,3","0,0","25,6","57,0","909,1"
2024-12-10 10:30:00,"3,3","31,0","0,0","27,0","52,3","908,7"
2024-12-10 11:30:00,"4,1","45,0","0,0","27,1","52,3","908,0"
2024-12-10 12:30:00,"4,1","79,5","0,0","28,2","50,5","907,3"
2024-12-10 13:30:00,"3,5","78,1","0,3","28,3","50,7","906,3"
2024-12-10 14:30:00,"2,5","76,0","0,0","28,5","50,6","905,4"
2024-12-10 15:30:00,"2,2","118,0","0,1","28,2","53,1","904,5"
2024-12-10 16:30:00,"1,3","110,8","0,0","28,3","55,0","904,0"
2024-12-10 17:30:00,"1,5","84,5","0,0","26,7","63,0","904,0"
2024-12-10 18:30:00,"6,5","60,8","1,5","22,4","79,4","905,1"
2024-12-10 19:30:00,"5,9","38,1","0,0","21,5","77,1","905,1"
2024-12-10 20:30:00,"4,8","25,4","0,0","22,0","73,2","905,5"
2024-12-10 21:30:00,"4,1","28,0","0,0","22,4","72,1","905,9"
2024-12-10 22:30:00,"5,7","30,0","0,0","21,9","72,9","905,6"
2024-12-10 23:30:00,"3,7","37,2","0,0","21,5","75,3","905,7"
2024-12-11 00:30:00,"4,7","35,4","0,0","21,7","77,0","904,8"
2024-12-11 01:30:00,"5,0","31,6","0,0","21,9","77,0","903,8"
2024-12-11 02:30:00,"5,3","36,9","0,0","21,5","80,4","903,3"
2024-12-11 03:30:00,"4,3","30,3","1,4","22,1","76,9","903,8"
2024-12-11 04:30:00,"1,5","236,1","4,1","20,5","87,0","904,3"
2024-12-11 10:30:00,"1,3","202,3","0,0","21,6","73,5","907,5"
2024-12-11 11:30:00,"1,5","209,9","0,0","21,2","78,0","907,4"
2024-12-11 12:30:00,"1,9","222,5","0,7","19,7","87,1","907,1"
2024-12-11 13:30:00,"1,7","216,3","1,0","19,9","85,2","906,6"
2024-12-11 14:30:00,"1,1","230,4","0,3","20,5","84,8","906,4"
2024-12-11 15:30:00,"0,8","161,8","0,1","20,8","85,2","906,4"
2024-12-11 16:30:00,"0,6","211,1","0,0","21,0","85,1","906,6"
2024-12-11 17:30:00,"1,8","196,3","0,0","20,9","83,6","907,0"
2024-12-11 18:30:00,"0,9","151,2","0,0","20,5","84,0","907,6"
2024-12-11 19:30:00,"1,0","146,6","0,0","20,2","84,5","908,2"
2024-12-11 20:30:00,"1,2","212,3","0,0","20,0","84,5","908,8"
2024-12-11 21:30:00,"1,1","189,0","0,0","19,8","86,0","909,0"
2024-12-11 22:30:00,"1,5","192,5","0,0","19,6","86,6","909,3"
2024-12-11 23:30:00,"1,4","162,3","0,0","19,4","87,2","908,9"
2024-12-12 00:30:00,"2,6","92,6","0,0","19,1","88,3","908,7"
2024-12-12 01:30:00,"1,0","164,2","0,0","18,5","85,6","908,3"
2024-12-12 02:30:00,"1,1","161,3","0,0","18,2","87,2","908,2"
2024-12-12 03:30:00,"1,0","196,2","0,0","17,9","88,2","908,2"
2024-12-12 04:30:00,"0,7","167,9","0,0","17,7","88,5","908,4"
2024-12-12 05:30:00,"1,2","131,5","0,0","17,6","88,8","909,0"
2024-12-12 06:30:00,"1,4","68,3","0,0","17,9","87,6","909,3"
2024-12-12 07:30:00,"2,9","56,4","0,0","18,2","82,8","909,8"
2024-12-12 08:30:00,"2,5","69,6","0,0","19,0","80,1","910,2"
2024-12-12 09:30:00,"3,4","52,3","0,0","19,2","78,5","910,4"
2024-12-12 10:30:00,"3,7","61,4","0,0","20,2","73,4","910,3"
2024-12-12 11:30:00,"3,6","79,0","0,0","20,1","74,8","910,2"
2024-12-12 12:30:00,"2,9","61,2","0,0","20,0","78,0","909,9"
2024-12-12 13:30:00,"3,2","40,1","0,0","19,6","80,6","909,4"
2024-12-12 14:30:00,"2,6","57,0","0,0","20,4","77,1","908,8"
2024-12-12 15:30:00,"3,0","64,1","0,0","20,6","73,8","908,3"
2024-12-12 16:30:00,"2,7","68,5","0,0","20,5","75,3","908,2"
2024-12-12 17:30:00,"2,4","81,0","0,0","20,2","77,3","907,9"
2024-12-12 18:30:00,"2,5","74,0","0,0","19,9","80,0","908,3"
2024-12-12 19:30:00,"3,4","63,1","0,0","19,8","79,5","908,8"
2024-12-12 20:30:00,"3,1","67,8","0,0","19,6","79,7","909,2"
2024-12-12 21:30:00,"3,6","62,7","0,0","19,2","81,4","909,5"
2024-12-12 22:30:00,"3,8","53,8","0,0","19,0","81,8","909,3"
2024-12-12 23:30:00,"3,2","55,5","0,0","19,0","82,4","909,0"
2024-12-13 00:30:00,"2,7","60,6","0,0","18,9","82,8","908,9"
2024-12-13 01:30:00,"2,6","74,6","0,0","18,7","84,7","908,4"
2024-12-13 02:30:00,"2,2","60,8","0,0","18,6","86,3","908,1"
2024-12-13 03:30:00,"1,9","73,5","0,0","18,5","88,0","908,0"
2024-12-13 04:30:00,"1,8","65,1","0,0","18,4","88,9","908,3"
2024-12-13 05:30:00,"2,7","68,2","0,0","18,4","89,3","908,9"
2024-12-13 06:30:00,"2,0","72,0","0,0","18,6","89,9","909,4"
2024-12-13 07:30:00,"2,9","58,7","0,0","19,1","87,1","910,1"
2024-12-13 08:30:00,"5,0","57,9","0,0","19,7","82,4","910,2"
2024-12-13 09:30:00,"4,4","46,0","0,0","20,3","81,1","910,4"
2024-12-13 10:30:00,"3,5","49,7","0,0","21,9","73,1","909,9"
2024-12-13 11:30:00,"2,9","64,9","0,0","23,3","67,8","909,2"
2024-12-13 12:30:00,"3,9","57,6","0,0","23,8","65,6","908,8"
2024-12-13 13:30:00,"3,6","63,1","0,0","24,7","62,3","908,1"
2024-12-13 14:30:00,"2,1","108,4","0,0","24,2","68,0","907,4"
2024-12-13 15:30:00,"2,2","146,3","0,0","22,6","76,1","906,9"
2024-12-13 16:30:00,"2,0","92,4","0,0","22,6","75,6","906,1"
2024-12-13 17:30:00,"2,3","90,2","0,0","22,3","75,7","906,3"
2024-12-13 18:30:00,"3,6","57,7","0,0","21,6","75,7","906,9"
2024-12-13 19:30:00,"4,3","61,8","0,0","21,1","76,4","907,6"
2024-12-13 20:30:00,"4,3","61,8","0,0","20,8","76,0","908,1"
2024-12-13 21:30:00,"4,1","57,6","0,0","20,6","75,5","908,2"
2024-12-13 22:30:00,"3,9","47,7","0,0","20,5","75,6","908,3"
2024-12-13 23:30:00,"3,6","40,7","0,0","20,3","76,4","908,1"
2024-12-14 01:30:00,"4,2","57,4","0,0","19,6","82,6","907,0"
2024-12-14 02:30:00,"4,7","49,0","0,0","19,5","83,5","906,6"
2024-12-14 03:30:00,"5,1","40,3","0,0","19,6","83,6","906,8"
2024-12-14 04:30:00,"4,1","43,1","0,0","19,4","85,6","907,1"
2024-12-14 05:30:00,"3,6","53,3","0,0","19,4","85,9","907,6"
2024-12-14 06:30:00,"2,3","63,2","0,0","18,9","83,3","908,8"
2024-12-14 07:30:00,"5,4","58,2","0,0","20,5","80,4","908,4"
2024-12-14 08:30:00,"6,2","49,7","0,0","20,9","77,8","908,5"
2024-12-14 09:30:00,"5,3","45,9","0,1","21,8","74,5","908,5"
2024-12-14 10:30:00,"4,3","30,5","0,0","22,8","68,8","908,6"
2024-12-14 11:30:00,"4,9","44,5","0,0","23,8","65,5","907,8"
2024-12-14 12:30:00,"4,5","42,3","0,0","25,0","60,9","907,0"
2024-12-14 13:30:00,"4,5","49,1","0,0","25,1","60,9","906,0"
2024-12-14 14:30:00,"4,7","54,6","0,0","25,7","59,1","905,2"
2024-12-14 15:30:00,"3,6","64,0","0,0","25,9","58,8","904,7"
2024-12-14 16:30:00,"2,4","64,6","0,0","25,8","59,1","904,6"
2024-12-14 17:30:00,"2,0","69,3","0,0","25,4","60,5","904,8"
2024-12-14 18:30:00,"1,7","137,1","0,2","23,7","75,2","905,2"
2024-12-14 19:30:00,"0,9","124,9","0,1","22,9","80,0","905,9"
2024-12-14 20:30:00,"3,4","8,6","8,2","21,3","83,1","906,8"
2024-12-14 21:30:00,"6,6","35,3","5,1","19,5","85,9","907,8"
2024-12-14 22:30:00,"6,3","17,4","7,1","18,5","85,3","908,8"
2024-12-14 23:30:00,"4,2","320,7","3,2","19,0","83,5","908,6"
2024-12-15 01:30:00,"1,9","89,3","0,0","18,6","85,6","907,2"
2024-12-15 02:30:00,"4,3","47,5","0,2","18,1","89,7","906,6"
2024-12-15 03:30:00,"5,8","34,2","0,1","18,0","89,9","906,4"
2024-12-15 04:30:00,"5,1","26,3","0,6","18,1","88,4","907,1"
2024-12-15 05:30:00,"3,9","46,7","0,1","18,1","88,3","907,5"
2024-12-15 06:30:00,"3,3","44,1","0,0","20,2","78,3","907,7"
2024-12-15 07:30:00,"4,9","45,8","0,2","18,0","90,3","907,8"
2024-12-15 08:30:00,"5,2","28,7","0,0","19,0","84,1","908,3"
2024-12-15 09:30:00,"5,5","24,8","0,0","20,5","73,2","908,2"
2024-12-15 10:30:00,"4,4","30,0","0,0","21,5","69,4","908,2"
2024-12-15 11:30:00,"3,3","39,5","0,0","22,6","69,0","908,0"
2024-12-15 12:30:00,"2,2","30,4","0,0","24,3","65,2","907,8"
2024-12-15 13:30:00,"3,9","22,3","7,8","23,4","69,0","907,4"
2024-12-15 14:30:00,"2,7","30,5","0,0","23,1","73,7","906,7"
2024-12-15 15:30:00,"4,2","11,7","0,1","23,2","66,8","906,2"
2024-12-15 16:30:00,"3,0","3,6","0,0","22,9","66,3","906,0"
2024-12-15 17:30:00,n,n,n,n,n,n
2024-12-15 18:30:00,n,n,n,n,n,n
2024-12-15 19:30:00,n,n,n,n,n,n
2024-12-15 20:30:00,n,n,n,n,n,n
2024-12-15 21:30:00,n,n,n,n,n,n
2024-12-15 22:30:00,n,n,n,n,n,n
2024-12-15 23:30:00,n,n,n,n,n,n
2024-12-16 00:30:00,n,n,n,n,n,n
2024-12-16 01:30:00,n,n,n,n,n,n
2024-12-16 02:30:00,n,n,n,n,n,n
2024-12-16 03:30:00,n,n,n,n,n,n
2024-12-16 04:30:00,n,n,n,n,n,n
2024-12-16 05:30:00,n,n,n,n,n,n
2024-12-16 06:30:00,n,n,n,n,n,n
2024-12-16 07:30:00,n,n,n,n,n,n
2024-12-16 08:30:00,n,n,n,n,n,n
2024-12-16 09:30:00,n,n,n,n,n,n
2024-12-16 10:30:00,n,n,n,n,n,n
2024-12-16 11:30:00,n,n,n,n,n,n
2024-12-16 12:30:00,n,n,n,n,n,n
