n,Partículas Totais em Suspensão,n,n,n,Partículas Inaláveis (<10µm),n,n,n,Partículas Inaláveis <2.5µm,n,n,n,Partículas Totais em Suspensão,n,n,n,Partículas Inaláveis (<10µm),n,n,n,Partículas Inaláveis <2.5µm,n,n,n,Partículas Totais em Suspensão,n,n,n,Partículas Inaláveis (<10µm),n,n,n,Partículas Inaláveis <2.5µm,n,n,n,Partículas Totais em Suspensão,n,n,n,Partículas Inaláveis (<10µm),n,n,n,Partículas Inaláveis <2.5µm,n,n,n
n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n
n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n
Data,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag
2023-04-03 19:30:00,32.3,n,n,n,22,n,n,n,16,n,n,n,32.9,n,n,n,25,n,n,n,9,n,n,n,25.1,n,n,n,9.4,n,n,n,7.9,n,n,n,30.8,n,n,n,n,n,n,n,8,n,n,n
2023-04-03 20:30:00,34,n,n,n,22,n,n,n,16,n,n,n,31,n,n,n,20,n,n,n,11,n,n,n,21.6,n,n,n,12.2,n,n,n,10.1,n,n,n,30.8,n,n,n,n,n,n,n,11,n,n,n
2023-04-03 21:30:00,30.7,n,n,n,24,n,n,n,14,n,n,n,26.8,n,n,n,20,n,n,n,12,n,n,n,17.8,n,n,n,7.9,n,n,n,7.3,n,n,n,27.9,n,n,n,n,n,n,n,7,n,n,n
2023-04-03 22:30:00,25.4,n,n,n,16,n,n,n,11,n,n,n,19.8,n,n,n,22,n,n,n,11,n,n,n,14.1,n,n,n,2.6,n,n,n,2.9,n,n,n,24.3,n,n,n,n,n,n,n,6,n,n,n
2023-04-03 23:30:00,21.9,n,n,n,20,n,n,n,9,n,n,n,16.7,n,n,n,13,n,n,n,7,n,n,n,13.7,n,n,n,2.2,n,n,n,3.3,n,n,n,19.4,n,n,n,n,n,n,n,7,n,n,n
2023-04-04 00:30:00,21.1,n,n,n,14,n,n,n,7,n,n,n,16.8,n,n,n,19,n,n,n,5,n,n,n,13.4,n,n,n,1.4,n,n,n,2.4,n,n,n,20,n,n,n,n,n,n,n,8,n,n,n
2023-04-04 01:30:00,23.7,n,n,n,22,n,n,n,9,n,n,n,22.1,n,n,n,22,n,n,n,7,n,n,n,14.8,n,n,n,8.9,n,n,n,5,n,n,n,25.5,n,n,n,n,n,n,n,8,n,n,n
2023-04-04 02:30:00,26.1,n,n,n,20,n,n,n,11,n,n,n,22.9,n,n,n,19,n,n,n,7,n,n,n,14.7,n,n,n,6.8,n,n,n,4,n,n,n,26.1,n,n,n,n,n,n,n,9,n,n,n
2023-04-04 03:30:00,19.8,n,n,n,17,n,n,n,13,n,n,n,16.1,n,n,n,14,n,n,n,8,n,n,n,13.6,n,n,n,4.7,n,n,n,3.6,n,n,n,18.6,n,n,n,n,n,n,n,7,n,n,n
2023-04-04 04:30:00,17.1,n,n,n,16,n,n,n,9,n,n,n,16.8,n,n,n,19,n,n,n,12,n,n,n,13.4,n,n,n,5.1,n,n,n,3.4,n,n,n,14.5,n,n,n,n,n,n,n,9,n,n,n
2023-04-04 05:30:00,16.8,n,n,n,12,n,n,n,8,n,n,n,16.8,n,n,n,17,n,n,n,7,n,n,n,16.9,n,n,n,3.7,n,n,n,3.6,n,n,n,12.7,n,n,n,n,n,n,n,8,n,n,n
2023-04-04 06:30:00,26.8,n,n,n,16,n,n,n,7,n,n,n,23.5,n,n,n,22,n,n,n,6,n,n,n,27.3,n,n,n,12.3,n,n,n,7.4,n,n,n,16.5,n,n,n,n,n,n,n,6,n,n,n
2023-04-04 07:30:00,28.7,n,n,n,23,n,n,n,13,n,n,n,41.2,n,n,n,36,n,n,n,16,n,n,n,32,n,n,n,30,n,n,n,14.1,n,n,n,22.5,n,n,n,n,n,n,n,8,n,n,n
2023-04-04 08:30:00,28.6,n,n,n,19,n,n,n,11,n,n,n,33.8,n,n,n,25,n,n,n,11,n,n,n,15.2,n,n,n,10.8,n,n,n,6.6,n,n,n,22.4,n,n,n,n,n,n,n,8,n,n,n
2023-04-04 09:30:00,34.9,n,n,n,22,n,n,n,14,n,n,n,31.3,n,n,n,25,n,n,n,12,n,n,n,17.3,n,n,n,12.6,n,n,n,6.7,n,n,n,20.3,n,n,n,18,n,n,n,14,n,n,n
2023-04-04 10:30:00,31.5,n,n,n,22,n,n,n,14,n,n,n,28.2,n,n,n,29,n,n,n,12,n,n,n,19.6,n,n,n,11.2,n,n,n,7.5,n,n,n,29.7,n,n,n,20,n,n,n,7,n,n,n
2023-04-04 11:30:00,26.3,n,n,n,29,n,n,n,12,n,n,n,29.1,n,n,n,27,n,n,n,9,n,n,n,15,n,n,n,8,n,n,n,5.3,n,n,n,36.5,n,n,n,18,n,n,n,8,n,n,n
2023-04-04 12:00:00,n,n,34.6,VM,n,n,24.4,VM,n,n,11,VM,n,n,32.3,VM,n,n,26.9,VM,n,n,9.8,VM,n,n,22.3,VM,n,n,11.3,VM,n,n,8.4,VM,n,n,28.2,VM,n,n,n,n,n,n,8.6,VM
2023-04-04 12:30:00,33,n,n,n,25,n,n,n,12,n,n,n,29,n,n,n,19,n,n,n,9,n,n,n,11.1,n,n,n,9,n,n,n,5.6,n,n,n,19.2,n,n,n,16,n,n,n,6,n,n,n
2023-04-04 13:30:00,22.5,n,n,n,19,n,n,n,8,n,n,n,23.3,n,n,n,23,n,n,n,9,n,n,n,12.3,n,n,n,7.7,n,n,n,5.6,n,n,n,13.9,n,n,n,13,n,n,n,7,n,n,n
2023-04-04 14:30:00,21.6,n,n,n,18,n,n,n,7,n,n,n,20.4,n,n,n,19,n,n,n,6,n,n,n,28.5,n,n,n,14.5,n,n,n,12.8,n,n,n,9.1,n,n,n,14,n,n,n,7,n,n,n
2023-04-04 15:30:00,30.3,n,n,n,18,n,n,n,7,n,n,n,35.8,n,n,n,23,n,n,n,6,n,n,n,21.8,n,n,n,16.2,n,n,n,10.5,n,n,n,21,n,n,n,17,n,n,n,5,n,n,n
2023-04-04 16:30:00,46.9,n,n,n,36,n,n,n,11,n,n,n,44.5,n,n,n,35,n,n,n,7,n,n,n,19.1,n,n,n,14.8,n,n,n,9.4,n,n,n,39.5,n,n,n,22,n,n,n,9,n,n,n
2023-04-04 17:30:00,41.3,n,n,n,27,n,n,n,8,n,n,n,69.3,n,n,n,57,n,n,n,13,n,n,n,35.6,n,n,n,19.9,n,n,n,17.4,n,n,n,45.4,n,n,n,22,n,n,n,6,n,n,n
2023-04-04 18:30:00,63.2,n,n,n,39,n,n,n,19,n,n,n,52.3,n,n,n,38,n,n,n,17,n,n,n,44.8,n,n,n,16.7,n,n,n,13.9,n,n,n,42.2,n,n,n,24,n,n,n,14,n,n,n
2023-04-04 19:30:00,71.1,n,n,n,40,n,n,n,14,n,n,n,45.7,n,n,n,34,n,n,n,13,n,n,n,37.8,n,n,n,17.4,n,n,n,15.1,n,n,n,53.1,n,n,n,33,n,n,n,13,n,n,n
2023-04-04 20:30:00,51.3,n,n,n,33,n,n,n,16,n,n,n,43.8,n,n,n,23,n,n,n,12,n,n,n,29.1,n,n,n,11.8,n,n,n,11.6,n,n,n,54.1,n,n,n,20,n,n,n,7,n,n,n
2023-04-04 21:30:00,47.5,n,n,n,29,n,n,n,11,n,n,n,36.1,n,n,n,34,n,n,n,9,n,n,n,32,n,n,n,10.2,n,n,n,10.7,n,n,n,39.8,n,n,n,27,n,n,n,12,n,n,n
2023-04-04 22:30:00,52.6,n,n,n,33,n,n,n,11,n,n,n,39.1,n,n,n,33,n,n,n,11,n,n,n,28,n,n,n,8.8,n,n,n,9.2,n,n,n,35.9,n,n,n,33,n,n,n,8,n,n,n
2023-04-04 23:30:00,48.6,n,n,n,36,n,n,n,13,n,n,n,38.5,n,n,n,34,n,n,n,11,n,n,n,22.8,n,n,n,9.3,n,n,n,9.3,n,n,n,38.2,n,n,n,27,n,n,n,13,n,n,n
2023-04-05 00:30:00,45,n,n,n,38,n,n,n,20,n,n,n,36.1,n,n,n,30,n,n,n,11,n,n,n,20.8,n,n,n,4.3,n,n,n,5.4,n,n,n,37.9,n,n,n,24,n,n,n,9,n,n,n
2023-04-05 01:30:00,73.8,n,n,n,41,n,n,n,13,n,n,n,33.8,n,n,n,30,n,n,n,12,n,n,n,21.2,n,n,n,5.3,n,n,n,5.4,n,n,n,39.6,n,n,n,29,n,n,n,8,n,n,n
2023-04-05 02:30:00,47.8,n,n,n,25,n,n,n,12,n,n,n,32.8,n,n,n,27,n,n,n,13,n,n,n,22.6,n,n,n,12.4,n,n,n,8.2,n,n,n,31.8,n,n,n,20,n,n,n,6,n,n,n
2023-04-05 03:30:00,50,n,n,n,24,n,n,n,11,n,n,n,32,n,n,n,24,n,n,n,12,n,n,n,19.4,n,n,n,3.2,n,n,n,5.4,n,n,n,25.6,n,n,n,22,n,n,n,9,n,n,n
2023-04-05 04:30:00,58.7,n,n,n,47,n,n,n,14,n,n,n,29,n,n,n,27,n,n,n,9,n,n,n,25.3,n,n,n,5,n,n,n,5.5,n,n,n,26.7,n,n,n,20,n,n,n,7,n,n,n
2023-04-05 05:30:00,65.3,n,n,n,34,n,n,n,12,n,n,n,36.2,n,n,n,29,n,n,n,11,n,n,n,30.8,n,n,n,6.8,n,n,n,6.1,n,n,n,28.8,n,n,n,18,n,n,n,7,n,n,n
2023-04-05 06:30:00,61.3,n,n,n,36,n,n,n,14,n,n,n,42.4,n,n,n,30,n,n,n,9,n,n,n,32.8,n,n,n,26.2,n,n,n,14.1,n,n,n,26.1,n,n,n,23,n,n,n,8,n,n,n
2023-04-05 07:30:00,49.3,n,n,n,29,n,n,n,11,n,n,n,50,n,n,n,39,n,n,n,14,n,n,n,36.8,n,n,n,31.5,n,n,n,14.9,n,n,n,36.1,n,n,n,28,n,n,n,12,n,n,n
2023-04-05 08:30:00,48.8,n,n,n,24,n,n,n,11,n,n,n,45.7,n,n,n,34,n,n,n,8,n,n,n,24.2,n,n,n,22.1,n,n,n,13.6,n,n,n,38.1,n,n,n,18,n,n,n,7,n,n,n
2023-04-05 09:30:00,38.2,n,n,n,27,n,n,n,9,n,n,n,33.4,n,n,n,27,n,n,n,8,n,n,n,10.8,n,n,n,8.3,n,n,n,4.8,n,n,n,21.5,n,n,n,19,n,n,n,8,n,n,n
2023-04-05 10:30:00,32.5,n,n,n,22,n,n,n,9,n,n,n,34.2,n,n,n,24,n,n,n,5,n,n,n,22.2,n,n,n,11.5,n,n,n,6.7,n,n,n,14.3,n,n,n,22,n,n,n,8,n,n,n
2023-04-05 11:30:00,28.6,n,n,n,22,n,n,n,7,n,n,n,28.8,n,n,n,23,n,n,n,3,n,n,n,13.6,n,n,n,8,n,n,n,3.8,n,n,n,16.5,n,n,n,14,n,n,n,9,n,n,n
2023-04-05 12:00:00,n,n,56.4,VM,n,n,33,VM,n,n,12.3,VM,n,n,36.1,VM,n,n,28.2,VM,n,n,9.7,VM,n,n,27,VM,n,n,14,VM,n,n,10.7,VM,n,n,31.7,VM,n,n,21.5,VM,n,n,8.8,VM
2023-04-05 12:30:00,33.3,n,n,n,14,n,n,n,6,n,n,n,27.9,n,n,n,22,n,n,n,6,n,n,n,12,n,n,n,8.3,n,n,n,4.1,n,n,n,21.9,n,n,n,13,n,n,n,7,n,n,n
2023-04-05 13:30:00,33.3,n,n,n,14,n,n,n,9,n,n,n,25.5,n,n,n,19,n,n,n,7,n,n,n,28.2,n,n,n,12.3,n,n,n,7.6,n,n,n,26.1,n,n,n,23,n,n,n,8,n,n,n
2023-04-05 14:30:00,16.2,n,n,n,12,n,n,n,9,n,n,n,18.9,n,n,n,17,n,n,n,11,n,n,n,17.2,n,n,n,15,n,n,n,10.2,n,n,n,23.9,n,n,n,14,n,n,n,7,n,n,n
2023-04-05 15:30:00,26.9,n,n,n,19,n,n,n,6,n,n,n,26.4,n,n,n,18,n,n,n,7,n,n,n,16.8,n,n,n,9.3,n,n,n,4.9,n,n,n,20,n,n,n,13,n,n,n,6,n,n,n
2023-04-05 16:30:00,48.6,n,n,n,28,n,n,n,6,n,n,n,33.6,n,n,n,34,n,n,n,3,n,n,n,17.4,n,n,n,12.5,n,n,n,7.7,n,n,n,34,n,n,n,18,n,n,n,7,n,n,n
2023-04-05 17:30:00,45.9,n,n,n,27,n,n,n,12,n,n,n,43.4,n,n,n,31,n,n,n,7,n,n,n,27.6,n,n,n,17.2,n,n,n,13.7,n,n,n,40.7,n,n,n,20,n,n,n,14,n,n,n
2023-04-05 18:30:00,57.2,n,n,n,29,n,n,n,14,n,n,n,58.6,n,n,n,35,n,n,n,12,n,n,n,71.5,n,n,n,38.4,n,n,n,38.3,n,n,n,47.5,n,n,n,35,n,n,n,9,n,n,n
2023-04-05 19:30:00,73.4,n,n,n,61,n,n,n,17,n,n,n,46,n,n,n,34,n,n,n,12,n,n,n,51.2,n,n,n,25.6,n,n,n,26.6,n,n,n,44.7,n,n,n,22,n,n,n,11,n,n,n
2023-04-05 20:30:00,103,n,n,n,74,n,n,n,18,n,n,n,38.1,n,n,n,28,n,n,n,12,n,n,n,37.1,n,n,n,12.9,n,n,n,13.5,n,n,n,37.8,n,n,n,23,n,n,n,8,n,n,n
2023-04-05 21:30:00,142.8,n,n,n,72,n,n,n,20,n,n,n,39.3,n,n,n,28,n,n,n,14,n,n,n,37.6,n,n,n,15.1,n,n,n,13.6,n,n,n,37.9,n,n,n,27,n,n,n,13,n,n,n
2023-04-05 22:30:00,105.6,n,n,n,40,n,n,n,19,n,n,n,39.5,n,n,n,36,n,n,n,12,n,n,n,27.6,n,n,n,13.3,n,n,n,11.4,n,n,n,41.1,n,n,n,24,n,n,n,12,n,n,n
2023-04-05 23:30:00,69,n,n,n,33,n,n,n,17,n,n,n,35.7,n,n,n,30,n,n,n,14,n,n,n,23.1,n,n,n,11.8,n,n,n,10.7,n,n,n,42.4,n,n,n,28,n,n,n,12,n,n,n
2023-04-06 00:30:00,52.6,n,n,n,33,n,n,n,13,n,n,n,32.4,n,n,n,29,n,n,n,13,n,n,n,21.4,n,n,n,10.1,n,n,n,9.3,n,n,n,38.6,n,n,n,28,n,n,n,11,n,n,n
2023-04-06 01:30:00,45.8,n,n,n,30,n,n,n,17,n,n,n,34.9,n,n,n,25,n,n,n,12,n,n,n,24,n,n,n,11.2,n,n,n,9.9,n,n,n,42.5,n,n,n,36,n,n,n,19,n,n,n
2023-04-06 02:30:00,41.4,n,n,n,31,n,n,n,17,n,n,n,29.8,n,n,n,27,n,n,n,12,n,n,n,28.8,n,n,n,12.9,n,n,n,9.7,n,n,n,42.9,n,n,n,20,n,n,n,7,n,n,n
2023-04-06 03:30:00,33.4,n,n,n,18,n,n,n,9,n,n,n,19.2,n,n,n,20,n,n,n,8,n,n,n,22.7,n,n,n,10.7,n,n,n,9.2,n,n,n,26.2,n,n,n,17,n,n,n,8,n,n,n
2023-04-06 04:30:00,26.3,n,n,n,14,n,n,n,8,n,n,n,19.5,n,n,n,22,n,n,n,7,n,n,n,17.7,n,n,n,6.9,n,n,n,6.9,n,n,n,21.3,n,n,n,14,n,n,n,11,n,n,n
2023-04-06 05:30:00,30.3,n,n,n,19,n,n,n,5,n,n,n,23.6,n,n,n,17,n,n,n,7,n,n,n,24.4,n,n,n,5,n,n,n,6.5,n,n,n,20.3,n,n,n,17,n,n,n,8,n,n,n
2023-04-06 06:30:00,40.6,n,n,n,24,n,n,n,7,n,n,n,34.2,n,n,n,31,n,n,n,6,n,n,n,32.1,n,n,n,16.7,n,n,n,10.3,n,n,n,27,n,n,n,27,n,n,n,12,n,n,n
2023-04-06 07:30:00,39.4,n,n,n,25,n,n,n,14,n,n,n,37.4,n,n,n,25,n,n,n,8,n,n,n,53.4,n,n,n,25.8,n,n,n,17,n,n,n,33.8,n,n,n,20,n,n,n,8,n,n,n
2023-04-06 08:30:00,53,n,n,n,29,n,n,n,8,n,n,n,59,n,n,n,35,n,n,n,9,n,n,n,34.5,n,n,n,25.4,n,n,n,15.8,n,n,n,35.2,n,n,n,16,n,n,n,7,n,n,n
2023-04-06 09:30:00,35.3,n,n,n,18,n,n,n,6,n,n,n,22,n,n,n,18,n,n,n,11,n,n,n,21.9,n,n,n,15.2,n,n,n,7.9,n,n,n,31.2,n,n,n,13,n,n,n,3,n,n,n
2023-04-06 10:30:00,32.7,n,n,n,23,n,n,n,6,n,n,n,21.9,n,n,n,23,n,n,n,8,n,n,n,14,n,n,n,11.9,n,n,n,5.4,n,n,n,23.2,n,n,n,9,n,n,n,2,n,n,n
2023-04-06 11:30:00,38.4,n,n,n,22,n,n,n,12,n,n,n,33.2,n,n,n,25,n,n,n,14,n,n,n,18.1,n,n,n,11.1,n,n,n,6.2,n,n,n,17.7,n,n,n,16,n,n,n,7,n,n,n
2023-04-06 12:00:00,n,n,50.2,VM,n,n,29.6,VM,n,n,10.9,VM,n,n,32.3,VM,n,n,25.4,VM,n,n,9,VM,n,n,26.9,VM,n,n,11.9,VM,n,n,9,VM,n,n,27.3,VM,n,n,17.5,VM,n,n,8,VM
2023-04-06 12:30:00,26.6,n,n,n,22,n,n,n,14,n,n,n,35.1,n,n,n,24,n,n,n,8,n,n,n,40,n,n,n,7.4,n,n,n,4.3,n,n,n,16.8,n,n,n,9,n,n,n,8,n,n,n
2023-04-06 13:30:00,19.3,n,n,n,14,n,n,n,7,n,n,n,24.9,n,n,n,14,n,n,n,7,n,n,n,20,n,n,n,8,n,n,n,4,n,n,n,12.3,n,n,n,7,n,n,n,6,n,n,n
2023-04-06 14:30:00,24.4,n,n,n,18,n,n,n,6,n,n,n,19.3,n,n,n,19,n,n,n,7,n,n,n,10.1,n,n,n,7.8,n,n,n,3.9,n,n,n,10.7,n,n,n,7,n,n,n,6,n,n,n
2023-04-06 15:30:00,24.5,n,n,n,20,n,n,n,7,n,n,n,33.6,n,n,n,30,n,n,n,7,n,n,n,19.3,n,n,n,10.2,n,n,n,6.3,n,n,n,11.3,n,n,n,14,n,n,n,6,n,n,n
2023-04-06 16:30:00,43.9,n,n,n,29,n,n,n,7,n,n,n,34.6,n,n,n,27,n,n,n,7,n,n,n,10.9,n,n,n,7.7,n,n,n,4.8,n,n,n,14.4,n,n,n,13,n,n,n,8,n,n,n
2023-04-06 17:30:00,58.7,n,n,n,33,n,n,n,6,n,n,n,35.3,n,n,n,20,n,n,n,6,n,n,n,25.4,n,n,n,12.7,n,n,n,9.9,n,n,n,20.5,n,n,n,19,n,n,n,5,n,n,n
2023-04-06 18:30:00,75.3,n,n,n,36,n,n,n,7,n,n,n,36.4,n,n,n,29,n,n,n,8,n,n,n,29.2,n,n,n,11.1,n,n,n,10.8,n,n,n,35.6,n,n,n,17,n,n,n,5,n,n,n
2023-04-06 19:30:00,80.9,n,n,n,38,n,n,n,8,n,n,n,43.4,n,n,n,36,n,n,n,9,n,n,n,50.5,n,n,n,13.5,n,n,n,14.5,n,n,n,36.9,n,n,n,23,n,n,n,5,n,n,n
2023-04-06 20:30:00,86.4,n,n,n,45,n,n,n,16,n,n,n,35.3,n,n,n,29,n,n,n,12,n,n,n,41.5,n,n,n,10.9,n,n,n,11.2,n,n,n,34.8,n,n,n,18,n,n,n,11,n,n,n
2023-04-06 21:30:00,102,n,n,n,53,n,n,n,18,n,n,n,40,n,n,n,29,n,n,n,8,n,n,n,32.9,n,n,n,9.4,n,n,n,10.1,n,n,n,34,n,n,n,22,n,n,n,12,n,n,n
2023-04-06 22:30:00,117.3,n,n,n,78,n,n,n,27,n,n,n,34.4,n,n,n,22,n,n,n,12,n,n,n,29.5,n,n,n,13.5,n,n,n,11.3,n,n,n,36.3,n,n,n,20,n,n,n,11,n,n,n
2023-04-06 23:30:00,75.9,n,n,n,39,n,n,n,16,n,n,n,36.3,n,n,n,34,n,n,n,9,n,n,n,24.1,n,n,n,9.9,n,n,n,9.7,n,n,n,30.8,n,n,n,18,n,n,n,7,n,n,n
2023-04-07 00:30:00,67.1,n,n,n,45,n,n,n,n,n,n,n,42.3,n,n,n,30,n,n,n,12,n,n,n,20.4,n,n,n,3.9,n,n,n,5.9,n,n,n,29.8,n,n,n,20,n,n,n,12,n,n,n
2023-04-07 01:30:00,66.9,n,n,n,35,n,n,n,17,n,n,n,35.4,n,n,n,25,n,n,n,12,n,n,n,19.7,n,n,n,5.2,n,n,n,5.3,n,n,n,29.6,n,n,n,18,n,n,n,20,n,n,n
2023-04-07 02:30:00,42.1,n,n,n,22,n,n,n,16,n,n,n,30.7,n,n,n,23,n,n,n,8,n,n,n,21.1,n,n,n,11,n,n,n,7,n,n,n,31.9,n,n,n,19,n,n,n,9,n,n,n
2023-04-07 03:30:00,32.7,n,n,n,22,n,n,n,13,n,n,n,22.4,n,n,n,16,n,n,n,8,n,n,n,23.4,n,n,n,11.8,n,n,n,7.6,n,n,n,30.3,n,n,n,18,n,n,n,9,n,n,n
2023-04-07 04:30:00,29.7,n,n,n,18,n,n,n,12,n,n,n,18.8,n,n,n,20,n,n,n,6,n,n,n,18.3,n,n,n,9.3,n,n,n,7,n,n,n,23.6,n,n,n,16,n,n,n,8,n,n,n
2023-04-07 05:30:00,23.4,n,n,n,9,n,n,n,12,n,n,n,20.4,n,n,n,20,n,n,n,5,n,n,n,18.6,n,n,n,10.4,n,n,n,6.9,n,n,n,21.8,n,n,n,17,n,n,n,13,n,n,n
2023-04-07 06:30:00,29.3,n,n,n,12,n,n,n,11,n,n,n,26.1,n,n,n,23,n,n,n,7,n,n,n,20.9,n,n,n,13.8,n,n,n,8.3,n,n,n,23.7,n,n,n,14,n,n,n,8,n,n,n
2023-04-07 07:30:00,30.9,n,n,n,20,n,n,n,5,n,n,n,18.7,n,n,n,13,n,n,n,5,n,n,n,17.9,n,n,n,17.8,n,n,n,8.6,n,n,n,20.2,n,n,n,12,n,n,n,7,n,n,n
2023-04-07 08:30:00,20.4,n,n,n,11,n,n,n,6,n,n,n,12.6,n,n,n,8,n,n,n,1,n,n,n,13.9,n,n,n,16.1,n,n,n,5.2,n,n,n,14.6,n,n,n,17,n,n,n,7,n,n,n
2023-04-07 09:30:00,22.6,n,n,n,17,n,n,n,9,n,n,n,11.9,n,n,n,5,n,n,n,2,n,n,n,4.2,n,n,n,7.2,n,n,n,2.2,n,n,n,11.3,n,n,n,8,n,n,n,5,n,n,n
2023-04-07 10:30:00,20,n,n,n,14,n,n,n,5,n,n,n,10.3,n,n,n,3,n,n,n,2,n,n,n,8.5,n,n,n,5.4,n,n,n,1.2,n,n,n,7.1,n,n,n,11,n,n,n,5,n,n,n
2023-04-07 11:30:00,19.2,n,n,n,8,n,n,n,2,n,n,n,10.3,n,n,n,5,n,n,n,2,n,n,n,7,n,n,n,8.2,n,n,n,2.9,n,n,n,10.8,n,n,n,7,n,n,n,2,n,n,n
2023-04-07 12:00:00,n,n,30.3,VM,n,n,16.2,VM,n,n,7.5,VM,n,n,20.3,VM,n,n,15.3,VM,n,n,4.9,VM,n,n,14.7,VM,n,n,8.5,VM,n,n,5.1,VM,n,n,18,VM,n,n,10.8,VM,n,n,6.3,VM
2023-04-07 12:30:00,29.9,n,n,n,19,n,n,n,3,n,n,n,16.7,n,n,n,6,n,n,n,2,n,n,n,6,n,n,n,8.7,n,n,n,4.5,n,n,n,11.1,n,n,n,6,n,n,n,5,n,n,n
2023-04-07 13:30:00,25.1,n,n,n,14,n,n,n,3,n,n,n,12,n,n,n,n,n,n,n,2,n,n,n,4.1,n,n,n,6,n,n,n,1.3,n,n,n,7.4,n,n,n,3,n,n,n,5,n,n,n
2023-04-07 14:30:00,16.8,n,n,n,6,n,n,n,2,n,n,n,13.4,n,n,n,n,n,n,n,5,n,n,n,6,n,n,n,4.4,n,n,n,1,n,n,n,7.2,n,n,n,3,n,n,n,3,n,n,n
2023-04-07 15:30:00,11.7,n,n,n,12,n,n,n,6,n,n,n,8.7,n,n,n,n,n,n,n,5,n,n,n,5.3,n,n,n,2.6,n,n,n,0.3,n,n,n,0.6,n,n,n,5,n,n,n,3,n,n,n
2023-04-07 16:30:00,19.4,n,n,n,12,n,n,n,5,n,n,n,12,n,n,n,n,n,n,n,3,n,n,n,7.6,n,n,n,2.9,n,n,n,0.7,n,n,n,n,n,n,n,5,n,n,n,3,n,n,n
2023-04-07 17:30:00,28,n,n,n,17,n,n,n,5,n,n,n,12.1,n,n,n,6,n,n,n,2,n,n,n,8.3,n,n,n,4.6,n,n,n,3.3,n,n,n,4.5,n,n,n,6,n,n,n,2,n,n,n
2023-04-07 18:30:00,22.4,n,n,n,13,n,n,n,7,n,n,n,12.7,n,n,n,7,n,n,n,3,n,n,n,11.4,n,n,n,7.2,n,n,n,4.6,n,n,n,7,n,n,n,6,n,n,n,3,n,n,n
2023-04-07 19:30:00,28.9,n,n,n,9,n,n,n,7,n,n,n,31.7,n,n,n,23,n,n,n,2,n,n,n,23.3,n,n,n,10,n,n,n,8.5,n,n,n,14.4,n,n,n,6,n,n,n,2,n,n,n
2023-04-07 20:30:00,43.3,n,n,n,20,n,n,n,5,n,n,n,26.6,n,n,n,12,n,n,n,5,n,n,n,25.8,n,n,n,9.4,n,n,n,8.7,n,n,n,22.5,n,n,n,3,n,n,n,n,n,n,n
2023-04-07 21:30:00,41.1,n,n,n,13,n,n,n,8,n,n,n,25.6,n,n,n,19,n,n,n,8,n,n,n,19.8,n,n,n,8.9,n,n,n,7,n,n,n,27.6,n,n,n,18,n,n,n,3,n,n,n
2023-04-07 22:30:00,31.2,n,n,n,13,n,n,n,7,n,n,n,34.5,n,n,n,28,n,n,n,6,n,n,n,22.3,n,n,n,9.5,n,n,n,8.3,n,n,n,33.5,n,n,n,13,n,n,n,5,n,n,n
2023-04-07 23:30:00,25.8,n,n,n,8,n,n,n,6,n,n,n,20.9,n,n,n,14,n,n,n,5,n,n,n,17.8,n,n,n,8.6,n,n,n,6.3,n,n,n,23.5,n,n,n,8,n,n,n,5,n,n,n
2023-04-08 00:30:00,15.3,n,n,n,11,n,n,n,5,n,n,n,15.2,n,n,n,17,n,n,n,7,n,n,n,12.8,n,n,n,3.4,n,n,n,3,n,n,n,19.6,n,n,n,12,n,n,n,2,n,n,n
