n,Partículas Totais em Suspensão,n,n,n,Partículas Inaláveis (<10µm),n,n,n,Partículas Inaláveis <2.5µm,n,n,n,Partículas Totais em Suspensão,n,n,n,Partículas Inaláveis (<10µm),n,n,n,Partículas Inaláveis <2.5µm,n,n,n,Partículas Totais em Suspensão,n,n,n,Partículas Inaláveis (<10µm),n,n,n,Partículas Inaláveis <2.5µm,n,n,n,Partículas Totais em Suspensão,n,n,n,Partículas Inaláveis (<10µm),n,n,n,Partículas Inaláveis <2.5µm,n,n,n
n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n
n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n
Data,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag
2022-01-04 11:30:00,13.1,n,n,n,12.6,n,n,n,4.3,n,n,n,13.6,n,n,n,7.5,n,n,n,n,n,n,n,13.9,n,n,n,10.9,n,n,n,0.8,n,n,n,12.4,n,n,n,8.2,n,n,n,3.9,n,n,n
2022-01-04 12:00:00,n,n,14.5,VM,n,n,12.9,VM,n,n,4.3,VM,n,n,20.5,VM,n,n,12.3,VM,n,n,5.2,VM,n,n,22.6,VM,n,n,15,VM,n,n,2.8,VM,n,n,14.6,VM,n,n,8.5,VM,n,n,3.5,VM
2022-01-04 12:30:00,10.5,n,n,n,9.9,n,n,n,2.6,n,n,n,14.6,n,n,n,9.8,n,n,n,4.1,n,n,n,16.1,n,n,n,10.7,n,n,n,0.6,n,n,n,11.5,n,n,n,8.8,n,n,n,4.3,n,n,n
2022-01-04 13:30:00,10.8,n,n,n,9,n,n,n,1.5,n,n,n,18.3,n,n,n,8.9,n,n,n,3.2,n,n,n,10.5,n,n,n,10.1,n,n,n,0.9,n,n,n,11.4,n,n,n,6.7,n,n,n,2.4,n,n,n
2022-01-04 14:30:00,12.2,n,n,n,12.2,n,n,n,4.2,n,n,n,12.6,n,n,n,13.8,n,n,n,6.7,n,n,n,13.6,n,n,n,9.6,n,n,n,0.5,n,n,n,10.5,n,n,n,8.6,n,n,n,5.5,n,n,n
2022-01-04 15:30:00,20.2,n,n,n,19.4,n,n,n,6,n,n,n,18.9,n,n,n,11.8,n,n,n,4.5,n,n,n,15.3,n,n,n,9.7,n,n,n,0.5,n,n,n,12.3,n,n,n,7.1,n,n,n,3.1,n,n,n
2022-01-04 16:30:00,22.8,n,n,n,18.7,n,n,n,6.9,n,n,n,17.5,n,n,n,8.8,n,n,n,2.7,n,n,n,15.6,n,n,n,10.1,n,n,n,0.9,n,n,n,11.1,n,n,n,6.4,n,n,n,1.5,n,n,n
2022-01-04 17:30:00,22.9,n,n,n,20.1,n,n,n,7.3,n,n,n,22,n,n,n,12.3,n,n,n,6.1,n,n,n,20.7,n,n,n,14.1,n,n,n,3,n,n,n,13.6,n,n,n,9.2,n,n,n,3.1,n,n,n
2022-01-04 18:30:00,24.5,n,n,n,19.3,n,n,n,7.5,n,n,n,36,n,n,n,16.7,n,n,n,9.3,n,n,n,40.8,n,n,n,21.2,n,n,n,6,n,n,n,21,n,n,n,10.9,n,n,n,5.5,n,n,n
2022-01-04 19:30:00,27.5,n,n,n,17.9,n,n,n,6.6,n,n,n,46.6,n,n,n,20.3,n,n,n,9.4,n,n,n,46.2,n,n,n,28.8,n,n,n,10.6,n,n,n,28.5,n,n,n,10.8,n,n,n,4.4,n,n,n
2022-01-04 20:30:00,25.6,n,n,n,14.9,n,n,n,4.4,n,n,n,28.3,n,n,n,22.5,n,n,n,11.9,n,n,n,30.1,n,n,n,24.3,n,n,n,9.6,n,n,n,24.1,n,n,n,12.8,n,n,n,6.3,n,n,n
2022-01-04 21:30:00,18.9,n,n,n,13.7,n,n,n,4.9,n,n,n,18.6,n,n,n,15.8,n,n,n,6.8,n,n,n,47.3,n,n,n,25.8,n,n,n,7.4,n,n,n,17.9,n,n,n,10.4,n,n,n,4.6,n,n,n
2022-01-04 22:30:00,11.4,n,n,n,11.2,n,n,n,4.4,n,n,n,21.9,n,n,n,13.7,n,n,n,6.2,n,n,n,23.9,n,n,n,16,n,n,n,3.8,n,n,n,13.8,n,n,n,10.6,n,n,n,5.8,n,n,n
2022-01-04 23:30:00,10.1,n,n,n,13.7,n,n,n,5.4,n,n,n,15.4,n,n,n,13.8,n,n,n,5.8,n,n,n,40.1,n,n,n,20,n,n,n,2.8,n,n,n,9.8,n,n,n,7.6,n,n,n,3,n,n,n
2022-01-05 00:30:00,3.6,n,n,n,9.5,n,n,n,3.4,n,n,n,15.4,n,n,n,9.4,n,n,n,2.3,n,n,n,27.9,n,n,n,16.7,n,n,n,2.2,n,n,n,12.5,n,n,n,6.6,n,n,n,2.1,n,n,n
2022-01-05 01:30:00,12.1,n,n,n,11.2,n,n,n,2.6,n,n,n,19.2,n,n,n,12.5,n,n,n,6.4,n,n,n,20.3,n,n,n,15.8,n,n,n,1.4,n,n,n,14.7,n,n,n,12.1,n,n,n,8.4,n,n,n
2022-01-05 02:30:00,14.5,n,n,n,11.4,n,n,n,3.3,n,n,n,19.8,n,n,n,10.4,n,n,n,1.8,n,n,n,22.2,n,n,n,15.7,n,n,n,0.5,n,n,n,16.9,n,n,n,10.5,n,n,n,4,n,n,n
2022-01-05 03:30:00,14,n,n,n,10.9,n,n,n,3.9,n,n,n,17.9,n,n,n,9.3,n,n,n,n,n,n,n,25.9,n,n,n,20,n,n,n,2.8,n,n,n,18.1,n,n,n,7.8,n,n,n,2.4,n,n,n
2022-01-05 04:30:00,8.4,n,n,n,10.1,n,n,n,2.7,n,n,n,21.5,n,n,n,11.6,n,n,n,3.9,n,n,n,32.5,n,n,n,19.9,n,n,n,2.2,n,n,n,19.5,n,n,n,10.7,n,n,n,4.1,n,n,n
2022-01-05 05:30:00,6.1,n,n,n,10.4,n,n,n,2.3,n,n,n,17.5,n,n,n,12.7,n,n,n,3.5,n,n,n,51.4,n,n,n,26.5,n,n,n,4,n,n,n,21.7,n,n,n,16,n,n,n,7.5,n,n,n
2022-01-05 06:30:00,15.3,n,n,n,11.9,n,n,n,2.1,n,n,n,33.1,n,n,n,13.6,n,n,n,3.7,n,n,n,61,n,n,n,35.5,n,n,n,8,n,n,n,27.9,n,n,n,14.6,n,n,n,5.2,n,n,n
2022-01-05 07:30:00,16.6,n,n,n,11.8,n,n,n,3.3,n,n,n,28.4,n,n,n,16.1,n,n,n,4.2,n,n,n,26.9,n,n,n,20.2,n,n,n,4.6,n,n,n,27.9,n,n,n,13.9,n,n,n,3.8,n,n,n
2022-01-05 08:30:00,22.3,n,n,n,13.7,n,n,n,4.6,n,n,n,20.7,n,n,n,9.9,n,n,n,n,n,n,n,19.1,n,n,n,13.4,n,n,n,2,n,n,n,22.6,n,n,n,12.5,n,n,n,4.6,n,n,n
2022-01-05 09:30:00,20.7,n,n,n,11.4,n,n,n,3.2,n,n,n,23,n,n,n,12.2,n,n,n,5.3,n,n,n,39.7,n,n,n,19,n,n,n,2.7,n,n,n,28.5,n,n,n,12.7,n,n,n,2.8,n,n,n
2022-01-05 10:30:00,18.1,n,n,n,15.3,n,n,n,7.6,n,n,n,21.6,n,n,n,11.9,n,n,n,5.5,n,n,n,27.5,n,n,n,18.6,n,n,n,2.6,n,n,n,27.4,n,n,n,n,n,n,n,n,n,n,n
2022-01-05 11:30:00,15,n,n,n,15,n,n,n,7.8,n,n,n,19,n,n,n,13.6,n,n,n,6.6,n,n,n,21.2,n,n,n,13.7,n,n,n,2.1,n,n,n,24.8,n,n,n,8.4,n,n,n,1.8,n,n,n
2022-01-05 12:00:00,n,n,15.7,VM,n,n,12.4,VM,n,n,5.1,VM,n,n,20.2,VM,n,n,11.2,VM,n,n,4.5,VM,n,n,28,VM,n,n,17.5,VM,n,n,3.7,VM,n,n,21.7,VM,n,n,11.2,VM,n,n,6.5,VM
2022-01-05 12:30:00,14.3,n,n,n,8.8,n,n,n,3.2,n,n,n,17.6,n,n,n,9.5,n,n,n,3,n,n,n,16.6,n,n,n,10.6,n,n,n,0.8,n,n,n,23.8,n,n,n,18.6,n,n,n,13.1,n,n,n
2022-01-05 13:30:00,20.4,n,n,n,17.5,n,n,n,8.9,n,n,n,17.7,n,n,n,13.1,n,n,n,6.9,n,n,n,22,n,n,n,12.1,n,n,n,1,n,n,n,22.4,n,n,n,40.7,n,n,n,37.3,n,n,n
2022-01-05 14:30:00,27.5,n,n,n,24.8,n,n,n,10.4,n,n,n,18.6,n,n,n,13.2,n,n,n,7.1,n,n,n,17.7,n,n,n,11.9,n,n,n,1.4,n,n,n,17.7,n,n,n,12.9,n,n,n,8.1,n,n,n
2022-01-05 15:30:00,27,n,n,n,16.3,n,n,n,5.5,n,n,n,30.8,n,n,n,9.6,n,n,n,2.7,n,n,n,24.4,n,n,n,14.2,n,n,n,3,n,n,n,16.1,n,n,n,13.2,n,n,n,8.6,n,n,n
2022-01-05 16:30:00,19.7,n,n,n,17,n,n,n,9.3,n,n,n,20.2,n,n,n,11.4,n,n,n,4.3,n,n,n,35.3,n,n,n,19.3,n,n,n,5.6,n,n,n,18.3,n,n,n,6.5,n,n,n,2.3,n,n,n
2022-01-05 17:30:00,21.2,n,n,n,15.5,n,n,n,8.7,n,n,n,36.4,n,n,n,10.9,n,n,n,3.2,n,n,n,46.5,n,n,n,19.3,n,n,n,5.2,n,n,n,19.4,n,n,n,10,n,n,n,5.9,n,n,n
2022-01-05 18:30:00,30.7,n,n,n,17.2,n,n,n,7.4,n,n,n,39.7,n,n,n,21.9,n,n,n,9.7,n,n,n,76.8,n,n,n,41.2,n,n,n,12.5,n,n,n,26.8,n,n,n,9.2,n,n,n,4.4,n,n,n
2022-01-05 19:30:00,22.5,n,n,n,10.1,n,n,n,4.1,n,n,n,10.2,n,n,n,10.4,n,n,n,3.8,n,n,n,17.5,n,n,n,19.9,n,n,n,8.5,n,n,n,16.3,n,n,n,6.8,n,n,n,4,n,n,n
2022-01-05 20:30:00,13.1,n,n,n,8.4,n,n,n,5.1,n,n,n,13.7,n,n,n,6.1,n,n,n,3.5,n,n,n,16.7,n,n,n,13.7,n,n,n,8.3,n,n,n,10.5,n,n,n,5.2,n,n,n,2.4,n,n,n
2022-01-05 21:30:00,7,n,n,n,8.4,n,n,n,4.9,n,n,n,8.6,n,n,n,8.1,n,n,n,4.9,n,n,n,10.5,n,n,n,8.9,n,n,n,3.5,n,n,n,n,n,n,n,6.2,n,n,n,3.8,n,n,n
2022-01-05 22:30:00,4.5,n,n,n,4.5,n,n,n,2.4,n,n,n,6.5,n,n,n,5.8,n,n,n,3.9,n,n,n,7.1,n,n,n,7.6,n,n,n,1,n,n,n,n,n,n,n,0.7,n,n,n,n,n,n,n
2022-01-05 23:30:00,2.5,n,n,n,7,n,n,n,4.8,n,n,n,8.4,n,n,n,5.5,n,n,n,3.3,n,n,n,6.3,n,n,n,5.5,n,n,n,n,n,n,n,42.7,n,n,n,2.3,n,n,n,n,n,n,n
2022-01-06 00:30:00,4.9,n,n,n,8,n,n,n,4.7,n,n,n,8.2,n,n,n,2.4,n,n,n,n,n,n,n,4.3,n,n,n,4.8,n,n,n,n,n,n,n,5.8,n,n,n,5.3,n,n,n,1.9,n,n,n
2022-01-06 01:30:00,6.2,n,n,n,7.7,n,n,n,3.9,n,n,n,9.8,n,n,n,6.1,n,n,n,3.5,n,n,n,6.7,n,n,n,5.7,n,n,n,0,n,n,n,2.8,n,n,n,5.5,n,n,n,3.2,n,n,n
2022-01-06 02:30:00,5.5,n,n,n,8.1,n,n,n,3.4,n,n,n,12.6,n,n,n,10.4,n,n,n,6.8,n,n,n,9.6,n,n,n,9.4,n,n,n,0.4,n,n,n,4.6,n,n,n,6.5,n,n,n,4.7,n,n,n
2022-01-06 03:30:00,9.5,n,n,n,12.2,n,n,n,5.7,n,n,n,13.5,n,n,n,5.8,n,n,n,n,n,n,n,9.5,n,n,n,9.1,n,n,n,1,n,n,n,7.4,n,n,n,6.6,n,n,n,3.3,n,n,n
2022-01-06 04:30:00,8.2,n,n,n,8.8,n,n,n,5.8,n,n,n,12.5,n,n,n,4.9,n,n,n,n,n,n,n,9.2,n,n,n,10,n,n,n,1.7,n,n,n,8.2,n,n,n,6.2,n,n,n,1.5,n,n,n
2022-01-06 05:30:00,8.8,n,n,n,8.1,n,n,n,4.6,n,n,n,11.8,n,n,n,7.2,n,n,n,2.9,n,n,n,11.7,n,n,n,12.1,n,n,n,3.6,n,n,n,10.1,n,n,n,6.9,n,n,n,2.9,n,n,n
2022-01-06 06:30:00,8.4,n,n,n,8.8,n,n,n,4.7,n,n,n,16.2,n,n,n,10.5,n,n,n,5.7,n,n,n,14.4,n,n,n,12,n,n,n,3.4,n,n,n,12.4,n,n,n,5.1,n,n,n,1.7,n,n,n
2022-01-06 07:30:00,8.5,n,n,n,8.2,n,n,n,5,n,n,n,21.1,n,n,n,9.7,n,n,n,4.1,n,n,n,16.3,n,n,n,11.2,n,n,n,3.1,n,n,n,11.1,n,n,n,6.5,n,n,n,2,n,n,n
2022-01-06 08:30:00,9.2,n,n,n,8.9,n,n,n,4.6,n,n,n,23.6,n,n,n,10.5,n,n,n,2.5,n,n,n,42.5,n,n,n,21.3,n,n,n,6.2,n,n,n,13.9,n,n,n,8.6,n,n,n,4.8,n,n,n
2022-01-06 09:30:00,11.1,n,n,n,7.2,n,n,n,3.6,n,n,n,14,n,n,n,7.9,n,n,n,3.3,n,n,n,14.2,n,n,n,13.9,n,n,n,5.9,n,n,n,15.6,n,n,n,10.2,n,n,n,5.5,n,n,n
2022-01-06 10:30:00,9.4,n,n,n,10,n,n,n,6.5,n,n,n,9.8,n,n,n,9.1,n,n,n,5.4,n,n,n,27.8,n,n,n,18.1,n,n,n,4,n,n,n,15.6,n,n,n,7.3,n,n,n,3.5,n,n,n
2022-01-06 11:30:00,5.8,n,n,n,6.1,n,n,n,4.5,n,n,n,13,n,n,n,5.1,n,n,n,2.2,n,n,n,16.1,n,n,n,11.3,n,n,n,3.3,n,n,n,10.9,n,n,n,6.6,n,n,n,4.8,n,n,n
2022-01-06 12:00:00,n,n,10.5,VM,n,n,10.6,VM,n,n,4.9,VM,n,n,19.4,VM,n,n,11,VM,n,n,5.4,VM,n,n,26.9,VM,n,n,14.7,VM,n,n,4.1,VM,n,n,13.6,VM,n,n,6.8,VM,n,n,3.5,VM
2022-01-06 12:30:00,7.8,n,n,n,11.5,n,n,n,7,n,n,n,10.3,n,n,n,4.8,n,n,n,n,n,n,n,2.4,n,n,n,7.6,n,n,n,2.3,n,n,n,12.3,n,n,n,2.3,n,n,n,n,n,n,n
2022-01-06 13:30:00,14.1,n,n,n,18.4,n,n,n,7.2,n,n,n,8.7,n,n,n,10,n,n,n,5.7,n,n,n,27.9,n,n,n,8.8,n,n,n,1.1,n,n,n,10.6,n,n,n,8.1,n,n,n,4.5,n,n,n
2022-01-06 14:30:00,7.4,n,n,n,9.9,n,n,n,6.3,n,n,n,10.7,n,n,n,9.8,n,n,n,7.7,n,n,n,14.1,n,n,n,12,n,n,n,2.6,n,n,n,10.4,n,n,n,5.8,n,n,n,3.1,n,n,n
2022-01-06 15:30:00,6.9,n,n,n,6,n,n,n,3.4,n,n,n,9.5,n,n,n,9,n,n,n,7,n,n,n,8,n,n,n,6.3,n,n,n,1.3,n,n,n,11.5,n,n,n,5.8,n,n,n,4.7,n,n,n
2022-01-06 16:30:00,12.7,n,n,n,11.4,n,n,n,5.8,n,n,n,25.5,n,n,n,11.1,n,n,n,6.4,n,n,n,17.1,n,n,n,12.7,n,n,n,3.3,n,n,n,10.7,n,n,n,5.8,n,n,n,3.6,n,n,n
2022-01-06 17:30:00,28.6,n,n,n,20.5,n,n,n,5.7,n,n,n,38.4,n,n,n,15.5,n,n,n,6.2,n,n,n,33.9,n,n,n,15.5,n,n,n,4.8,n,n,n,12.6,n,n,n,5.1,n,n,n,1.6,n,n,n
2022-01-06 18:30:00,24.7,n,n,n,20.7,n,n,n,5.2,n,n,n,61.8,n,n,n,25,n,n,n,6.6,n,n,n,115,n,n,n,39.3,n,n,n,10.6,n,n,n,24.4,n,n,n,10.9,n,n,n,5.2,n,n,n
2022-01-06 19:30:00,18.3,n,n,n,16.3,n,n,n,5.8,n,n,n,62.8,n,n,n,33.9,n,n,n,8.9,n,n,n,132.2,n,n,n,54.3,n,n,n,15.7,n,n,n,42.8,n,n,n,13,n,n,n,6.2,n,n,n
2022-01-06 20:30:00,15.9,n,n,n,12.7,n,n,n,4.1,n,n,n,45.7,n,n,n,29,n,n,n,9.5,n,n,n,64.3,n,n,n,37.3,n,n,n,12.1,n,n,n,35.7,n,n,n,11.8,n,n,n,5.7,n,n,n
2022-01-06 21:30:00,10.2,n,n,n,3.5,n,n,n,n,n,n,n,13.4,n,n,n,16,n,n,n,6.9,n,n,n,14.6,n,n,n,11.6,n,n,n,2.6,n,n,n,19,n,n,n,6.2,n,n,n,1.4,n,n,n
2022-01-06 22:30:00,5.7,n,n,n,11.2,n,n,n,3.9,n,n,n,5.7,n,n,n,5.8,n,n,n,1.7,n,n,n,6.2,n,n,n,7.2,n,n,n,0.6,n,n,n,12,n,n,n,4.7,n,n,n,1.8,n,n,n
2022-01-06 23:30:00,4.3,n,n,n,9,n,n,n,2.4,n,n,n,6.8,n,n,n,4.3,n,n,n,n,n,n,n,n,n,n,n,2,n,n,n,n,n,n,n,5.5,n,n,n,2.8,n,n,n,n,n,n,n
2022-01-07 00:30:00,5.3,n,n,n,6.5,n,n,n,n,n,n,n,5.4,n,n,n,6.3,n,n,n,2.7,n,n,n,11.5,n,n,n,6.7,n,n,n,n,n,n,n,9.4,n,n,n,5.4,n,n,n,1.4,n,n,n
2022-01-07 01:30:00,3.5,n,n,n,9.5,n,n,n,3.4,n,n,n,13.9,n,n,n,8.1,n,n,n,4,n,n,n,17.5,n,n,n,12.7,n,n,n,0.5,n,n,n,11.2,n,n,n,5.9,n,n,n,2.4,n,n,n
2022-01-07 02:30:00,5.4,n,n,n,10.4,n,n,n,4.6,n,n,n,15.7,n,n,n,13.8,n,n,n,7.8,n,n,n,15.8,n,n,n,13.1,n,n,n,n,n,n,n,13.7,n,n,n,8.4,n,n,n,2.6,n,n,n
2022-01-07 03:30:00,8.3,n,n,n,10.4,n,n,n,2.9,n,n,n,11.7,n,n,n,10.2,n,n,n,3.5,n,n,n,10.4,n,n,n,8.9,n,n,n,n,n,n,n,11.6,n,n,n,5.8,n,n,n,1.4,n,n,n
2022-01-07 04:30:00,9,n,n,n,7.6,n,n,n,n,n,n,n,12.9,n,n,n,4,n,n,n,n,n,n,n,10,n,n,n,9.9,n,n,n,n,n,n,n,12,n,n,n,5.4,n,n,n,1.2,n,n,n
2022-01-07 05:30:00,10.5,n,n,n,11.7,n,n,n,5,n,n,n,17.1,n,n,n,6.7,n,n,n,n,n,n,n,14.9,n,n,n,11.9,n,n,n,1.4,n,n,n,12.9,n,n,n,5.6,n,n,n,1.5,n,n,n
2022-01-07 06:30:00,13.4,n,n,n,11.7,n,n,n,5,n,n,n,17.6,n,n,n,10.4,n,n,n,3.2,n,n,n,13.6,n,n,n,13.5,n,n,n,2.6,n,n,n,11.5,n,n,n,7.7,n,n,n,3.5,n,n,n
2022-01-07 07:30:00,7.8,n,n,n,8.3,n,n,n,3.5,n,n,n,9.8,n,n,n,9.5,n,n,n,3.9,n,n,n,11.2,n,n,n,10,n,n,n,2.1,n,n,n,10.4,n,n,n,5.5,n,n,n,1.4,n,n,n
2022-01-07 08:30:00,7.2,n,n,n,8.2,n,n,n,3.6,n,n,n,17.5,n,n,n,6.5,n,n,n,2.7,n,n,n,24.8,n,n,n,12.6,n,n,n,2.1,n,n,n,14.4,n,n,n,6.3,n,n,n,1.7,n,n,n
2022-01-07 09:30:00,16.3,n,n,n,13.5,n,n,n,4.6,n,n,n,19.6,n,n,n,8.9,n,n,n,2.4,n,n,n,27.5,n,n,n,13.9,n,n,n,1.6,n,n,n,15.8,n,n,n,5.8,n,n,n,1.3,n,n,n
2022-01-07 10:30:00,110.8,n,n,n,103.8,n,n,n,48.6,n,n,n,14.2,n,n,n,9.1,n,n,n,3,n,n,n,18.1,n,n,n,10.6,n,n,n,0.5,n,n,n,16.8,n,n,n,8.6,n,n,n,3.1,n,n,n
2022-01-07 11:30:00,103,n,n,n,88.5,n,n,n,43.6,n,n,n,12.2,n,n,n,6,n,n,n,2.3,n,n,n,18.7,n,n,n,12.6,n,n,n,1.8,n,n,n,13.2,n,n,n,6.1,n,n,n,2.1,n,n,n
2022-01-07 12:00:00,n,n,15.6,VM,n,n,15.6,VM,n,n,7.8,VM,n,n,13,VM,n,n,8.5,VM,n,n,4.9,VM,n,n,13.5,VM,n,n,10.5,VM,n,n,2.9,VM,n,n,39.2,VM,n,n,5.9,VM,n,n,2.5,VM
2022-01-07 12:30:00,17.9,n,n,n,3.8,n,n,n,1.8,n,n,n,6.2,n,n,n,4.6,n,n,n,2.4,n,n,n,9.6,n,n,n,7.9,n,n,n,0.7,n,n,n,6.7,n,n,n,4.4,n,n,n,1.6,n,n,n
2022-01-07 13:30:00,6,n,n,n,5.3,n,n,n,2.3,n,n,n,5,n,n,n,4,n,n,n,2.2,n,n,n,9.3,n,n,n,8.3,n,n,n,1.5,n,n,n,8.9,n,n,n,6,n,n,n,3.5,n,n,n
2022-01-07 14:30:00,3.1,n,n,n,7.2,n,n,n,4.5,n,n,n,9.2,n,n,n,3.8,n,n,n,1.9,n,n,n,8.5,n,n,n,8.2,n,n,n,1,n,n,n,9,n,n,n,5.1,n,n,n,2.9,n,n,n
2022-01-07 15:30:00,4.4,n,n,n,6.7,n,n,n,3.7,n,n,n,11.4,n,n,n,5.4,n,n,n,3,n,n,n,13.3,n,n,n,9.3,n,n,n,1.7,n,n,n,98.6,n,n,n,6.2,n,n,n,4,n,n,n
2022-01-07 16:30:00,6.9,n,n,n,8.4,n,n,n,5.6,n,n,n,11.2,n,n,n,8.6,n,n,n,6.3,n,n,n,11,n,n,n,11,n,n,n,3.3,n,n,n,543.6,n,n,n,2.5,n,n,n,1.1,n,n,n
2022-01-07 17:30:00,5,n,n,n,7.6,n,n,n,5.8,n,n,n,14.1,n,n,n,9.4,n,n,n,6.3,n,n,n,15.1,n,n,n,13.2,n,n,n,7.4,n,n,n,82.2,n,n,n,4.6,n,n,n,2.7,n,n,n
2022-01-07 18:30:00,5.7,n,n,n,6.7,n,n,n,4.6,n,n,n,47,n,n,n,10.1,n,n,n,7.6,n,n,n,11.1,n,n,n,9.7,n,n,n,5.6,n,n,n,12.1,n,n,n,5.3,n,n,n,2.2,n,n,n
2022-01-07 19:30:00,7.9,n,n,n,7.9,n,n,n,4.5,n,n,n,n,n,n,n,11.7,n,n,n,8.6,n,n,n,22.2,n,n,n,17.4,n,n,n,10.1,n,n,n,6.6,n,n,n,6.8,n,n,n,4.9,n,n,n
2022-01-07 20:30:00,6.6,n,n,n,9,n,n,n,5.7,n,n,n,4.7,n,n,n,10.3,n,n,n,7.1,n,n,n,14.9,n,n,n,14.6,n,n,n,5.8,n,n,n,9,n,n,n,8.9,n,n,n,6.1,n,n,n
2022-01-07 21:30:00,4.1,n,n,n,8,n,n,n,2.9,n,n,n,7.1,n,n,n,9.6,n,n,n,6.2,n,n,n,7.6,n,n,n,8.2,n,n,n,1.7,n,n,n,7.2,n,n,n,6.5,n,n,n,3.1,n,n,n
2022-01-07 22:30:00,2.6,n,n,n,7.2,n,n,n,3.5,n,n,n,8.7,n,n,n,12.4,n,n,n,9.5,n,n,n,3.7,n,n,n,4.1,n,n,n,n,n,n,n,4,n,n,n,5.9,n,n,n,3,n,n,n
2022-01-07 23:30:00,3.4,n,n,n,6.6,n,n,n,2.1,n,n,n,7,n,n,n,13.9,n,n,n,10.6,n,n,n,3.6,n,n,n,2.6,n,n,n,n,n,n,n,0.9,n,n,n,3,n,n,n,1.5,n,n,n
2022-01-08 00:30:00,4.3,n,n,n,33.1,n,n,n,31.3,n,n,n,9.4,n,n,n,6.8,n,n,n,3,n,n,n,7.8,n,n,n,6.6,n,n,n,n,n,n,n,2.2,n,n,n,2.4,n,n,n,n,n,n,n
2022-01-08 01:30:00,5.3,n,n,n,9.5,n,n,n,5.3,n,n,n,6.9,n,n,n,11.2,n,n,n,7.2,n,n,n,7.4,n,n,n,8,n,n,n,n,n,n,n,3.4,n,n,n,0,n,n,n,n,n,n,n
2022-01-08 02:30:00,2.7,n,n,n,5.9,n,n,n,1.8,n,n,n,2.3,n,n,n,6,n,n,n,3.3,n,n,n,2.3,n,n,n,3.3,n,n,n,n,n,n,n,1.6,n,n,n,1,n,n,n,n,n,n,n
2022-01-08 03:30:00,3.4,n,n,n,8.4,n,n,n,4.3,n,n,n,8.6,n,n,n,4.5,n,n,n,1.6,n,n,n,6.2,n,n,n,4.5,n,n,n,n,n,n,n,2.2,n,n,n,2.9,n,n,n,n,n,n,n
2022-01-08 04:30:00,3.8,n,n,n,7.1,n,n,n,2.8,n,n,n,5.4,n,n,n,4.5,n,n,n,1.7,n,n,n,4.5,n,n,n,5.5,n,n,n,n,n,n,n,4.7,n,n,n,3.1,n,n,n,n,n,n,n
2022-01-08 05:30:00,3.3,n,n,n,5.9,n,n,n,2.9,n,n,n,6.3,n,n,n,5.9,n,n,n,3.8,n,n,n,4.8,n,n,n,6.4,n,n,n,0.8,n,n,n,5.8,n,n,n,3,n,n,n,1.3,n,n,n
2022-01-08 06:30:00,6,n,n,n,7.3,n,n,n,4.1,n,n,n,9.5,n,n,n,3.1,n,n,n,n,n,n,n,8.4,n,n,n,8.7,n,n,n,1.7,n,n,n,5.7,n,n,n,1,n,n,n,n,n,n,n
2022-01-08 07:30:00,4.5,n,n,n,7,n,n,n,3.5,n,n,n,11.1,n,n,n,5.2,n,n,n,1.7,n,n,n,7.7,n,n,n,7.6,n,n,n,1.2,n,n,n,6.6,n,n,n,3,n,n,n,1.1,n,n,n
2022-01-08 08:30:00,4.3,n,n,n,3.7,n,n,n,1.9,n,n,n,6.2,n,n,n,2.5,n,n,n,n,n,n,n,5.4,n,n,n,7.9,n,n,n,2.2,n,n,n,7.8,n,n,n,3.4,n,n,n,1.5,n,n,n
