n,Partículas Totais em Suspensão,n,n,n,Partículas Inaláveis (<10µm),n,n,n,Partículas Inaláveis <2.5µm,n,n,n,Partículas Totais em Suspensão,n,n,n,Partículas Inaláveis (<10µm),n,n,n,Partículas Inaláveis <2.5µm,n,n,n,Partículas Totais em Suspensão,n,n,n,Partículas Inaláveis (<10µm),n,n,n,Partículas Inaláveis <2.5µm,n,n,n,Partículas Totais em Suspensão,n,n,n,Partículas Inaláveis (<10µm),n,n,n,Partículas Inaláveis <2.5µm,n,n,n
n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n
n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n
Data,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag
2022-10-03 23:30:00,n,n,n,n,3.2,n,n,n,3.1,n,n,n,3.6,n,n,n,6,n,n,n,5,n,n,n,10.3,n,n,n,5.1,n,n,n,n,n,n,n,11.2,n,n,n,0,n,n,n,5,n,n,n
2022-10-04 00:30:00,n,n,n,n,3.8,n,n,n,3.8,n,n,n,5.9,n,n,n,3,n,n,n,11,n,n,n,9.8,n,n,n,7.6,n,n,n,0.6,n,n,n,12.1,n,n,n,7,n,n,n,5,n,n,n
2022-10-04 01:30:00,5.2,n,n,n,1.1,n,n,n,n,n,n,n,6.9,n,n,n,13,n,n,n,7,n,n,n,6.6,n,n,n,6.1,n,n,n,1.4,n,n,n,15.7,n,n,n,12,n,n,n,3,n,n,n
2022-10-04 02:30:00,6.5,n,n,n,6.5,n,n,n,6,n,n,n,4.7,n,n,n,5,n,n,n,2,n,n,n,32.8,n,n,n,19.6,n,n,n,17.9,n,n,n,0.9,n,n,n,n,n,n,n,2,n,n,n
2022-10-04 03:30:00,n,n,n,n,147.5,n,n,n,152.4,n,n,n,4.1,n,n,n,1,n,n,n,1,n,n,n,3.2,n,n,n,4.2,n,n,n,0.3,n,n,n,0.3,n,n,n,0,n,n,n,n,n,n,n
2022-10-04 04:30:00,n,n,n,n,7,n,n,n,7.2,n,n,n,4.2,n,n,n,2,n,n,n,1,n,n,n,3.4,n,n,n,4.7,n,n,n,0.6,n,n,n,6.8,n,n,n,1,n,n,n,n,n,n,n
2022-10-04 05:30:00,8.4,n,n,n,n,n,n,n,n,n,n,n,5.1,n,n,n,3,n,n,n,2,n,n,n,3.5,n,n,n,6,n,n,n,1.7,n,n,n,8.3,n,n,n,2,n,n,n,n,n,n,n
2022-10-04 06:30:00,4.5,n,n,n,6.6,n,n,n,6.3,n,n,n,5.6,n,n,n,1,n,n,n,1,n,n,n,5.4,n,n,n,5,n,n,n,0.4,n,n,n,5.3,n,n,n,1,n,n,n,n,n,n,n
2022-10-04 07:30:00,10.2,n,n,n,2.7,n,n,n,3,n,n,n,10.1,n,n,n,12,n,n,n,1,n,n,n,10.9,n,n,n,7.4,n,n,n,2.7,n,n,n,10.9,n,n,n,0,n,n,n,n,n,n,n
2022-10-04 08:30:00,11.7,n,n,n,2.5,n,n,n,2.2,n,n,n,16,n,n,n,11,n,n,n,3,n,n,n,34.6,n,n,n,11,n,n,n,2.5,n,n,n,11.3,n,n,n,2,n,n,n,2,n,n,n
2022-10-04 09:30:00,25.9,n,n,n,8.5,n,n,n,6.7,n,n,n,11.7,n,n,n,12,n,n,n,3,n,n,n,19,n,n,n,10.6,n,n,n,3.4,n,n,n,10.4,n,n,n,3,n,n,n,3,n,n,n
2022-10-04 10:30:00,25.7,n,n,n,7.8,n,n,n,6.1,n,n,n,18.3,n,n,n,9,n,n,n,5,n,n,n,35.4,n,n,n,9.6,n,n,n,1.2,n,n,n,14.8,n,n,n,5,n,n,n,2,n,n,n
2022-10-04 11:30:00,38.9,n,n,n,8,n,n,n,5.6,n,n,n,14.6,n,n,n,8,n,n,n,3,n,n,n,18.3,n,n,n,7,n,n,n,n,n,n,n,14.5,n,n,n,3,n,n,n,2,n,n,n
2022-10-04 12:00:00,n,n,21.3,VM,n,n,13.5,VM,n,n,13.5,VM,n,n,11.2,VM,n,n,8.6,VM,n,n,4.9,VM,n,n,20.3,VM,n,n,10.9,VM,n,n,5.1,VM,n,n,16.8,VM,n,n,8.4,VM,n,n,4.3,VM
2022-10-04 12:30:00,30.5,n,n,n,9.1,n,n,n,6.7,n,n,n,10.1,n,n,n,2,n,n,n,2,n,n,n,26.8,n,n,n,8.3,n,n,n,1.6,n,n,n,13.8,n,n,n,5,n,n,n,3,n,n,n
2022-10-04 13:30:00,25.6,n,n,n,10.9,n,n,n,9.3,n,n,n,11.2,n,n,n,5,n,n,n,5,n,n,n,22.2,n,n,n,5.9,n,n,n,n,n,n,n,12.6,n,n,n,8,n,n,n,1,n,n,n
2022-10-04 14:30:00,28.7,n,n,n,6.8,n,n,n,5.8,n,n,n,8.6,n,n,n,5,n,n,n,2,n,n,n,15.7,n,n,n,9,n,n,n,2.3,n,n,n,14.3,n,n,n,6,n,n,n,n,n,n,n
2022-10-04 15:30:00,41.1,n,n,n,9.5,n,n,n,7.7,n,n,n,17.8,n,n,n,25,n,n,n,1,n,n,n,30.5,n,n,n,7,n,n,n,0.9,n,n,n,53.1,n,n,n,28,n,n,n,2,n,n,n
2022-10-04 16:30:00,50,n,n,n,13.2,n,n,n,12.1,n,n,n,27,n,n,n,17,n,n,n,14,n,n,n,44.4,n,n,n,23.9,n,n,n,12.8,n,n,n,46.2,n,n,n,27,n,n,n,13,n,n,n
2022-10-04 17:30:00,28,n,n,n,15.4,n,n,n,15,n,n,n,17.7,n,n,n,14,n,n,n,7,n,n,n,39.3,n,n,n,25,n,n,n,16.4,n,n,n,27,n,n,n,16,n,n,n,9,n,n,n
2022-10-04 18:30:00,25.6,n,n,n,11.4,n,n,n,11,n,n,n,15.1,n,n,n,19,n,n,n,8,n,n,n,30.2,n,n,n,25,n,n,n,16,n,n,n,25.3,n,n,n,12,n,n,n,8,n,n,n
2022-10-04 19:30:00,18.8,n,n,n,8.4,n,n,n,8.1,n,n,n,9.7,n,n,n,6,n,n,n,12,n,n,n,16.2,n,n,n,12.1,n,n,n,7.9,n,n,n,17.7,n,n,n,7,n,n,n,7,n,n,n
2022-10-04 20:30:00,12.2,n,n,n,6.1,n,n,n,5.9,n,n,n,12.7,n,n,n,11,n,n,n,7,n,n,n,24.6,n,n,n,15.2,n,n,n,7.8,n,n,n,15.2,n,n,n,6,n,n,n,5,n,n,n
2022-10-04 21:30:00,9.7,n,n,n,7.1,n,n,n,6.8,n,n,n,7.4,n,n,n,9,n,n,n,3,n,n,n,17.4,n,n,n,12.7,n,n,n,7.6,n,n,n,14.4,n,n,n,11,n,n,n,3,n,n,n
2022-10-04 22:30:00,13.6,n,n,n,4.1,n,n,n,3.8,n,n,n,13.7,n,n,n,6,n,n,n,5,n,n,n,13.9,n,n,n,9.8,n,n,n,4.8,n,n,n,25.6,n,n,n,9,n,n,n,2,n,n,n
2022-10-04 23:30:00,27.3,n,n,n,5.6,n,n,n,4.9,n,n,n,10.8,n,n,n,7,n,n,n,11,n,n,n,23.5,n,n,n,8.7,n,n,n,2.4,n,n,n,26.5,n,n,n,23,n,n,n,5,n,n,n
2022-10-05 00:30:00,21.9,n,n,n,5.6,n,n,n,5,n,n,n,12.2,n,n,n,7,n,n,n,6,n,n,n,28.8,n,n,n,11.9,n,n,n,3.5,n,n,n,33.1,n,n,n,14,n,n,n,6,n,n,n
2022-10-05 01:30:00,24,n,n,n,7.4,n,n,n,6.9,n,n,n,14.5,n,n,n,19,n,n,n,7,n,n,n,34.4,n,n,n,13.4,n,n,n,4.2,n,n,n,20.1,n,n,n,7,n,n,n,5,n,n,n
2022-10-05 02:30:00,30.9,n,n,n,9.3,n,n,n,8.3,n,n,n,12.8,n,n,n,19,n,n,n,8,n,n,n,28.4,n,n,n,12.9,n,n,n,3.6,n,n,n,25.5,n,n,n,18,n,n,n,7,n,n,n
2022-10-05 03:30:00,29,n,n,n,7.3,n,n,n,9.1,n,n,n,15.4,n,n,n,13,n,n,n,11,n,n,n,25.8,n,n,n,12.7,n,n,n,4.2,n,n,n,34.1,n,n,n,23,n,n,n,8,n,n,n
2022-10-05 04:30:00,28.3,n,n,n,8,n,n,n,9.7,n,n,n,16.1,n,n,n,12,n,n,n,8,n,n,n,24.6,n,n,n,14.3,n,n,n,5.6,n,n,n,28.4,n,n,n,13,n,n,n,7,n,n,n
2022-10-05 05:30:00,15.8,n,n,n,7,n,n,n,6.7,n,n,n,10.5,n,n,n,7,n,n,n,6,n,n,n,20.1,n,n,n,8.5,n,n,n,2.8,n,n,n,11.3,n,n,n,11,n,n,n,8,n,n,n
2022-10-05 06:30:00,30.2,n,n,n,6.5,n,n,n,6.3,n,n,n,15.3,n,n,n,20,n,n,n,3,n,n,n,56.5,n,n,n,15,n,n,n,5.5,n,n,n,15.1,n,n,n,7,n,n,n,5,n,n,n
2022-10-05 07:30:00,26.8,n,n,n,5.5,n,n,n,4.8,n,n,n,17.8,n,n,n,20,n,n,n,7,n,n,n,38.7,n,n,n,14.3,n,n,n,4.7,n,n,n,21.5,n,n,n,8,n,n,n,7,n,n,n
2022-10-05 08:30:00,28.9,n,n,n,6.8,n,n,n,5.1,n,n,n,17.5,n,n,n,19,n,n,n,5,n,n,n,25.3,n,n,n,14.5,n,n,n,6.4,n,n,n,19.5,n,n,n,8,n,n,n,5,n,n,n
2022-10-05 09:30:00,34.7,n,n,n,6.6,n,n,n,4.3,n,n,n,18.2,n,n,n,8,n,n,n,16,n,n,n,29.3,n,n,n,14.5,n,n,n,6.2,n,n,n,25,n,n,n,11,n,n,n,1,VE,n,n
2022-10-05 10:30:00,33.6,n,n,n,8.4,n,n,n,6.4,n,n,n,16.7,n,n,n,7,n,n,n,3,n,n,n,31.4,n,n,n,14.2,n,n,n,5.3,n,n,n,27.6,n,n,n,9,n,n,n,n,n,n,n
2022-10-05 11:30:00,22.9,n,n,n,9.1,n,n,n,7.3,n,n,n,12.7,n,n,n,5,n,n,n,5,n,n,n,23,n,n,n,10.6,n,n,n,3.2,n,n,n,20.7,n,n,n,6,n,n,n,2,n,n,n
2022-10-05 12:00:00,n,n,32.4,VM,n,n,10.8,VM,n,n,9.4,VM,n,n,18.4,VM,n,n,15.1,VM,n,n,7.7,VM,n,n,37.6,VM,n,n,16.2,VM,n,n,7.2,VM,n,n,27.8,VM,n,n,13.5,VM,n,n,7,VM
2022-10-05 12:30:00,23.8,n,n,n,10.8,n,n,n,7.4,n,n,n,10.1,n,n,n,11,n,n,n,3,n,n,n,28.4,n,n,n,8.9,n,n,n,2.1,n,n,n,14.8,n,n,n,7,n,n,n,6,n,n,n
2022-10-05 13:30:00,15.3,n,n,n,11,n,n,n,9.4,n,n,n,12.2,n,n,n,9,n,n,n,2,n,n,n,39.3,n,n,n,13,n,n,n,4.1,n,n,n,21,n,n,n,8,n,n,n,3,n,n,n
2022-10-05 14:30:00,17,n,n,n,12,n,n,n,10,n,n,n,13.6,n,n,n,8,n,n,n,5,n,n,n,35.1,n,n,n,10.9,n,n,n,2.5,n,n,n,25.2,n,n,n,8,n,n,n,6,n,n,n
2022-10-05 15:30:00,18,n,n,n,10,n,n,n,7,n,n,n,14,n,n,n,n,n,n,n,5,n,n,n,31,n,n,n,7.9,n,n,n,0.4,n,n,n,24.1,n,n,n,12,n,n,n,5,n,n,n
2022-10-05 16:30:00,60,n,n,n,16,n,n,n,11,n,n,n,28.9,n,n,n,14,n,n,n,7,n,n,n,32.4,n,n,n,11.5,n,n,n,4.1,n,n,n,25.7,n,n,n,11,n,n,n,3,n,n,n
2022-10-05 17:30:00,71.4,n,n,n,19,n,n,n,14,n,n,n,41.8,n,n,n,28,n,n,n,11,n,n,n,58.3,n,n,n,29,n,n,n,15.2,n,n,n,47.6,n,n,n,24,n,n,n,12,n,n,n
2022-10-05 18:30:00,62.7,n,n,n,18,n,n,n,15.5,n,n,n,35.3,n,n,n,27,n,n,n,11,n,n,n,62.1,n,n,n,29.8,n,n,n,17.6,n,n,n,52,n,n,n,20,n,n,n,16,n,n,n
2022-10-05 19:30:00,48.1,n,n,n,19,n,n,n,17.3,n,n,n,30.9,n,n,n,33,n,n,n,13,n,n,n,49.2,n,n,n,26.6,n,n,n,16.7,n,n,n,47.9,n,n,n,28,n,n,n,6,n,n,n
2022-10-05 20:30:00,46.1,n,n,n,19.1,n,n,n,18.1,n,n,n,27.2,n,n,n,20,n,n,n,13,n,n,n,54.2,n,n,n,26.9,n,n,n,16.4,n,n,n,44.1,n,n,n,22,n,n,n,9,n,n,n
2022-10-05 21:30:00,33.2,n,n,n,13,n,n,n,12.5,n,n,n,15.1,n,n,n,17,n,n,n,8,n,n,n,65,n,n,n,31,n,n,n,19.5,n,n,n,30,n,n,n,19,n,n,n,12,n,n,n
2022-10-05 22:30:00,30.4,n,n,n,12,n,n,n,11.3,n,n,n,17.7,n,n,n,13,n,n,n,11,n,n,n,42.5,n,n,n,20.8,n,n,n,11.3,n,n,n,28.6,n,n,n,18,n,n,n,13,n,n,n
2022-10-05 23:30:00,24.9,n,n,n,11.6,n,n,n,11.2,n,n,n,16,n,n,n,12,n,n,n,11,n,n,n,38.4,n,n,n,15.7,n,n,n,7.5,n,n,n,23.8,n,n,n,13,n,n,n,8,n,n,n
2022-10-06 00:30:00,24.3,n,n,n,11,VU,n,n,10.5,n,n,n,18.4,n,n,n,16,n,n,n,9,n,n,n,30.1,n,n,n,17.4,n,n,n,9,n,n,n,31.6,n,n,n,16,n,n,n,5,n,n,n
2022-10-06 01:30:00,33.1,n,n,n,9.1,n,n,n,7.9,n,n,n,17.1,n,n,n,12,n,n,n,11,n,n,n,30.7,n,n,n,18.5,n,n,n,9.6,n,n,n,25.8,n,n,n,11,n,n,n,11,n,n,n
2022-10-06 02:30:00,24,n,n,n,11.1,n,n,n,10.5,n,n,n,13,n,n,n,14,n,n,n,9,n,n,n,18.9,n,n,n,13.1,n,n,n,6,n,n,n,22.2,n,n,n,14,n,n,n,8,n,n,n
2022-10-06 03:30:00,24,n,n,n,13,n,n,n,12.4,n,n,n,15.6,n,n,n,13,n,n,n,8,n,n,n,21.3,n,n,n,14.6,n,n,n,8.1,n,n,n,21.7,n,n,n,19,n,n,n,9,n,n,n
2022-10-06 04:30:00,26.8,n,n,n,15.6,n,n,n,15.1,n,n,n,13.8,n,n,n,14,n,n,n,5,n,n,n,16,n,n,n,11.6,n,n,n,5.3,n,n,n,24.9,n,n,n,13,n,n,n,13,n,n,n
2022-10-06 05:30:00,19.2,n,n,n,10.3,n,n,n,10.1,n,n,n,14.3,n,n,n,12,n,n,n,3,n,n,n,25.2,n,n,n,13.4,n,n,n,6.5,n,n,n,23.5,n,n,n,12,n,n,n,8,n,n,n
2022-10-06 06:30:00,20.8,n,n,n,9.7,n,n,n,9.3,n,n,n,16.3,n,n,n,16,n,n,n,9,n,n,n,32.4,n,n,n,13.1,n,n,n,5.1,n,n,n,23.2,n,n,n,19,n,n,n,6,n,n,n
2022-10-06 07:30:00,28.4,n,n,n,9.4,n,n,n,9,n,n,n,17.9,n,n,n,17,n,n,n,11,n,n,n,29.8,n,n,n,14.1,n,n,n,5.9,n,n,n,28.5,n,n,n,20,n,n,n,8,n,n,n
2022-10-06 08:30:00,30.3,n,n,n,13.7,n,n,n,12.2,n,n,n,9.1,n,n,n,13,n,n,n,7,n,n,n,27.9,n,n,n,16,n,n,n,8.2,n,n,n,20.7,n,n,n,13,n,n,n,6,n,n,n
2022-10-06 09:30:00,23.6,n,n,n,9.2,n,n,n,7.2,n,n,n,12.9,n,n,n,13,n,n,n,5,n,n,n,27.5,n,n,n,11.8,n,n,n,4.2,n,n,n,13.4,n,n,n,11,n,n,n,2,n,n,n
2022-10-06 10:30:00,24,n,n,n,9,n,n,n,6.9,n,n,n,10.8,n,n,n,9,n,n,n,2,n,n,n,11,n,n,n,7.3,n,n,n,1.8,n,n,n,12.6,n,n,n,6,n,n,n,1,n,n,n
2022-10-06 11:30:00,22.7,n,n,n,12,n,n,n,12.1,n,n,n,8,n,n,n,7,n,n,n,2,n,n,n,16,n,n,n,5.9,n,n,n,0.4,n,n,n,12.9,n,n,n,8,n,n,n,5,n,n,n
2022-10-06 12:00:00,n,n,31.1,VM,n,n,10,VM,n,n,8.2,VM,n,n,14.3,VM,n,n,11.9,VM,n,n,5.8,VM,n,n,24.2,VM,n,n,12.1,VM,n,n,4.7,VM,n,n,21.8,VM,n,n,11.9,VM,n,n,5.2,VM
2022-10-06 12:30:00,13.4,n,n,n,n,n,n,n,n,n,n,n,6.2,n,n,n,3,n,n,n,1,n,n,n,19.3,n,n,n,7.4,n,n,n,1.1,n,n,n,15,n,n,n,8,n,n,n,2,n,n,n
2022-10-06 13:30:00,17.8,n,n,n,2.9,n,n,n,1.9,n,n,n,9.4,n,n,n,5,n,n,n,n,n,n,n,21.4,n,n,n,8.6,n,n,n,1.4,n,n,n,17.7,n,n,n,9,n,n,n,1,n,n,n
2022-10-06 14:30:00,24.6,n,n,n,10.4,n,n,n,7,n,n,n,17.5,n,n,n,16,n,n,n,1,n,n,n,18.2,n,n,n,6.5,n,n,n,0.1,n,n,n,17,n,n,n,11,n,n,n,2,n,n,n
2022-10-06 15:30:00,22.8,n,n,n,10.2,n,n,n,8,n,n,n,15.2,n,n,n,8,n,n,n,1,n,n,n,19.8,n,n,n,7.8,n,n,n,1.7,n,n,n,17.4,n,n,n,8,n,n,n,n,n,n,n
2022-10-06 16:30:00,35.1,n,n,n,10.5,n,n,n,7.6,n,n,n,13.8,n,n,n,n,n,n,n,5,n,n,n,33.4,n,n,n,16.1,n,n,n,6.3,n,n,n,23.5,n,n,n,11,n,n,n,2,n,n,n
2022-10-06 17:30:00,48,n,n,n,10.9,n,n,n,6.3,n,n,n,25.2,n,n,n,2,n,n,n,6,n,n,n,44.3,n,n,n,15.8,n,n,n,5.5,n,n,n,32.3,n,n,n,14,n,n,n,2,n,n,n
2022-10-06 18:30:00,54.5,n,n,n,11.8,n,n,n,7.4,n,n,n,23.5,n,n,n,17,n,n,n,8,n,n,n,40.4,n,n,n,15.2,n,n,n,5.5,n,n,n,33.2,n,n,n,12,n,n,n,6,n,n,n
2022-10-06 19:30:00,50.2,n,n,n,10.4,n,n,n,7.3,n,n,n,15.2,n,n,n,17,n,n,n,6,n,n,n,24.3,n,n,n,15,n,n,n,7,n,n,n,27.5,n,n,n,12,n,n,n,5,n,n,n
2022-10-06 20:30:00,52.5,n,n,n,10.8,n,n,n,7,n,n,n,15.1,n,n,n,13,n,n,n,7,n,n,n,24.1,n,n,n,11.4,n,n,n,4,n,n,n,20.2,n,n,n,13,n,n,n,3,n,n,n
2022-10-06 21:30:00,47.5,n,n,n,8.3,n,n,n,5.7,n,n,n,13.3,n,n,n,14,n,n,n,6,n,n,n,20.2,n,n,n,11.3,n,n,n,4.3,n,n,n,21.9,n,n,n,11,n,n,n,8,n,n,n
2022-10-06 22:30:00,42.3,n,n,n,5.6,n,n,n,3.7,n,n,n,13.8,n,n,n,17,n,n,n,7,n,n,n,14.4,n,n,n,9.3,n,n,n,3.2,n,n,n,19.7,n,n,n,7,n,n,n,6,n,n,n
2022-10-06 23:30:00,35.5,n,n,n,6.1,n,n,n,3.7,n,n,n,9,n,n,n,5,n,n,n,5,n,n,n,14,n,n,n,8.3,n,n,n,2.4,n,n,n,17.2,n,n,n,8,n,n,n,1,n,n,n
2022-10-07 00:30:00,20.5,n,n,n,5.8,n,n,n,4.6,n,n,n,8.9,n,n,n,18,n,n,n,2,n,n,n,16.4,n,n,n,9.6,n,n,n,3.3,n,n,n,16.6,n,n,n,7,n,n,n,n,n,n,n
2022-10-07 01:30:00,18.8,n,n,n,6.2,n,n,n,5,n,n,n,8.2,n,n,n,3,n,n,n,1,n,n,n,8.2,n,n,n,4.9,n,n,n,n,n,n,n,15.5,n,n,n,11,n,n,n,3,n,n,n
2022-10-07 02:30:00,25.6,n,n,n,8.1,n,n,n,6.9,n,n,n,8.3,n,n,n,9,n,n,n,2,n,n,n,9.5,n,n,n,5.9,n,n,n,0.8,n,n,n,17.4,n,n,n,11,n,n,n,2,n,n,n
2022-10-07 03:30:00,30.8,n,n,n,6,n,n,n,4.6,n,n,n,10.7,n,n,n,7,n,n,n,6,n,n,n,12.3,n,n,n,8.8,n,n,n,3.1,n,n,n,20.4,n,n,n,11,n,n,n,3,n,n,n
2022-10-07 04:30:00,30.5,n,n,n,7.5,n,n,n,6.4,n,n,n,11,n,n,n,6,n,n,n,7,n,n,n,13.4,n,n,n,10.2,n,n,n,4.3,n,n,n,21,n,n,n,12,n,n,n,3,n,n,n
2022-10-07 05:30:00,40,n,n,n,9.6,n,n,n,8.5,n,n,n,14.3,n,n,n,9,n,n,n,7,n,n,n,22,n,n,n,13.3,n,n,n,6.2,n,n,n,24,n,n,n,9,n,n,n,2,n,n,n
2022-10-07 06:30:00,45.8,n,n,n,10,n,n,n,7.9,n,n,n,19.9,n,n,n,27,n,n,n,6,n,n,n,31.8,n,n,n,15.4,n,n,n,6.9,n,n,n,29.3,n,n,n,12,n,n,n,5,n,n,n
2022-10-07 07:30:00,62,n,n,n,11.6,n,n,n,8.5,n,n,n,21.9,n,n,n,20,n,n,n,7,n,n,n,44.6,n,n,n,19.1,n,n,n,9.4,n,n,n,34,n,n,n,12,n,n,n,8,n,n,n
2022-10-07 08:30:00,58,n,n,n,10.8,n,n,n,7.8,n,n,n,23,n,n,n,13,n,n,n,5,n,n,n,35.5,n,n,n,18.3,n,n,n,8.7,n,n,n,37.4,n,n,n,19,n,n,n,5,n,n,n
2022-10-07 09:30:00,61.1,n,n,n,10.7,n,n,n,6.7,n,n,n,23.1,n,n,n,19,n,n,n,8,n,n,n,67.4,n,n,n,29,n,n,n,16.3,n,n,n,35.2,n,n,n,20,n,n,n,6,n,n,n
2022-10-07 10:30:00,52.3,n,n,n,14.6,n,n,n,10,n,n,n,24.4,n,n,n,23,n,n,n,7,n,n,n,45.3,n,n,n,24.3,n,n,n,12.4,n,n,n,40.6,n,n,n,20,n,n,n,7,n,n,n
2022-10-07 11:30:00,56.1,n,n,n,15.8,n,n,n,11.5,n,n,n,30.7,n,n,n,27,n,n,n,9,n,n,n,36.7,n,n,n,15.3,n,n,n,5.2,n,n,n,38.6,n,n,n,25,n,n,n,5,n,n,n
2022-10-07 12:00:00,n,n,46.5,VM,n,n,12.6,VM,n,n,10.4,VM,n,n,24,VM,n,n,23.5,VM,n,n,9.2,VM,n,n,54.9,VM,n,n,20.1,VM,n,n,9.4,VM,n,n,38.3,VM,n,n,21.3,VM,n,n,8.8,VM
2022-10-07 12:30:00,48,n,n,n,18.1,n,n,n,14.1,n,n,n,21.9,n,n,n,30,n,n,n,11,n,n,n,49.8,n,n,n,17.9,n,n,n,7.1,n,n,n,35.5,n,n,n,18,n,n,n,9,n,n,n
2022-10-07 13:30:00,36.4,n,n,n,17,n,n,n,14.4,n,n,n,24.7,n,n,n,27,n,n,n,13,n,n,n,66.3,n,n,n,20.5,n,n,n,6.9,n,n,n,38.3,n,n,n,23,n,n,n,11,n,n,n
2022-10-07 14:30:00,46.6,n,n,n,18,n,n,n,14.7,n,n,n,38.3,n,n,n,24,n,n,n,12,n,n,n,143,n,n,n,29.9,n,n,n,13.2,n,n,n,47.3,n,n,n,n,n,n,n,11,n,n,n
2022-10-07 15:30:00,51.1,n,n,n,14,n,n,n,11.6,n,n,n,21.4,n,n,n,9,n,n,n,8,n,n,n,45.4,n,n,n,36.8,n,n,n,16.9,n,n,n,0.4,n,n,n,16,n,n,n,9,n,n,n
2022-10-07 16:30:00,21.1,n,n,n,13,n,n,n,12.9,n,n,n,10.6,n,n,n,17,n,n,n,12,n,n,n,30.7,n,n,n,16,n,n,n,10,n,n,n,19.3,n,n,n,12,n,n,n,7,n,n,n
2022-10-07 17:30:00,34.6,n,n,n,14.8,n,n,n,13.5,n,n,n,43.8,n,n,n,41,n,n,n,9,n,n,n,102.1,n,n,n,29,n,n,n,16.4,n,n,n,34.6,n,n,n,24,n,n,n,8,n,n,n
2022-10-07 18:30:00,48.7,n,n,n,13.1,n,n,n,11.2,n,n,n,43.4,n,n,n,40,n,n,n,17,n,n,n,128.9,n,n,n,35.4,n,n,n,16.5,n,n,n,56.6,n,n,n,34,n,n,n,19,n,n,n
2022-10-07 19:30:00,54.3,n,n,n,15.3,n,n,n,13.9,n,n,n,41.7,n,n,n,46,n,n,n,17,n,n,n,135.9,n,n,n,32.3,n,n,n,12.6,n,n,n,88.5,n,n,n,46,n,n,n,19,n,n,n
2022-10-07 20:30:00,66.4,n,n,n,16.7,n,n,n,13.9,n,n,n,42.1,n,n,n,50,n,n,n,17,n,n,n,99.7,n,n,n,27.3,n,n,n,10.7,n,n,n,103.5,n,n,n,47,n,n,n,20,n,n,n
2022-10-07 21:30:00,82,n,n,n,17.2,n,n,n,14.5,n,n,n,38.3,n,n,n,41,n,n,n,19,n,n,n,60.7,n,n,n,24.5,n,n,n,12.4,n,n,n,67.6,n,n,n,35,n,n,n,17,n,n,n
2022-10-07 22:30:00,71.3,n,n,n,15.4,n,n,n,14,n,n,n,28.8,n,n,n,34,n,n,n,9,n,n,n,62.1,n,n,n,22.4,n,n,n,9.7,n,n,n,49.4,n,n,n,36,n,n,n,13,n,n,n
2022-10-07 23:30:00,54.8,n,n,n,13.5,n,n,n,12.5,n,n,n,17,n,n,n,25,n,n,n,11,n,n,n,50.6,n,n,n,16,n,n,n,6.8,n,n,n,48,n,n,n,29,n,n,n,11,n,n,n
2022-10-08 00:30:00,51.3,n,n,n,15,n,n,n,13.6,n,n,n,18.2,n,n,n,18,n,n,n,12,n,n,n,63.6,n,n,n,22.5,n,n,n,9.5,n,n,n,55.2,n,n,n,28,n,n,n,12,n,n,n
2022-10-08 01:30:00,77.7,n,n,n,9.8,n,n,n,7.5,n,n,n,27.2,n,n,n,33,n,n,n,16,n,n,n,47.2,n,n,n,20.9,n,n,n,9.1,n,n,n,51,n,n,n,24,n,n,n,12,n,n,n
2022-10-08 02:30:00,62.5,n,n,n,10.1,n,n,n,8.3,n,n,n,23.5,n,n,n,23,n,n,n,14,n,n,n,71.1,n,n,n,24.8,n,n,n,9.8,n,n,n,54.5,n,n,n,30,n,n,n,14,n,n,n
