2022-10-10 02:30:00,n,64.8,n,n,n,14,n,n,n,13.9,n,n,n,0.4,n,n,n,77,n,n,n,26.5,n,n,n,28,n,n,n,14,n,n,n,0.5,n,n,n,271.3,n,n,n,50.2,n,n,n,19.7,n,n,n,8.4,n,n,n,0.5,n,n,n,173.9,n,n,n,78,n,n,n,13,n,n,n,8,n,n,n,0.5,n,n,n,347.6,n,n,n
2022-10-10 03:30:00,n,70.7,n,n,n,14.4,n,n,n,12.7,n,n,n,0.4,n,n,n,95.2,n,n,n,24.4,n,n,n,23,n,n,n,13,n,n,n,0.5,n,n,n,276.4,n,n,n,57.5,n,n,n,20.3,n,n,n,12.2,n,n,n,0.5,n,n,n,173.9,n,n,n,64.7,n,n,n,9,n,n,n,9,n,n,n,0.5,n,n,n,101.9,n,n,n
2022-10-10 04:30:00,n,54.5,n,n,n,9.8,n,n,n,10.2,n,n,n,0.4,n,n,n,83.1,n,n,n,21.9,n,n,n,16,n,n,n,13,n,n,n,0.5,n,n,n,291.6,n,n,n,33.4,n,n,n,17.4,n,n,n,10.5,n,n,n,0.5,n,n,n,173.9,n,n,n,34.3,n,n,n,9,n,n,n,8,n,n,n,0.5,n,n,n,67.9,n,n,n
2022-10-10 05:30:00,n,41.6,n,n,n,9.5,n,n,n,9.4,n,n,n,0.4,n,n,n,225,n,n,n,23.3,n,n,n,20,n,n,n,8,n,n,n,0.5,n,n,n,273.6,n,n,n,55.6,n,n,n,22.3,n,n,n,10.8,n,n,n,0.5,n,n,n,173.9,n,n,n,24.4,n,n,n,13,n,n,n,11,n,n,n,0.7,n,n,n,89.7,n,n,n
2022-10-10 06:30:00,n,41.2,n,n,n,7.3,n,n,n,7.9,n,n,n,0.4,n,n,n,236.7,n,n,n,26.8,n,n,n,17,n,n,n,13,n,n,n,0.5,n,n,n,274.6,n,n,n,140.1,n,n,n,36.6,n,n,n,14.4,n,n,n,0.4,n,n,n,173.9,n,n,n,25.9,n,n,n,9,n,n,n,8,n,n,n,1.2,n,n,n,126.1,n,n,n
2022-10-10 07:30:00,n,34.3,n,n,n,10.7,n,n,n,11.2,n,n,n,0.5,n,n,n,227.1,n,n,n,24.6,n,n,n,27,n,n,n,13,n,n,n,0.6,n,n,n,152.1,n,n,n,71.4,n,n,n,34.1,n,n,n,16.3,n,n,n,0.5,n,n,n,174,n,n,n,35.9,n,n,n,20,n,n,n,11,n,n,n,0.7,n,n,n,147.1,n,n,n
2022-10-10 08:30:00,n,35.8,n,n,n,15.5,n,n,n,14.4,n,n,n,0.7,n,n,n,117.8,n,n,n,31.1,n,n,n,38,n,n,n,17,n,n,n,0.9,n,n,n,82.4,n,n,n,61.7,n,n,n,29.4,n,n,n,15.6,n,n,n,1.1,n,n,n,173.9,n,n,n,36.8,n,n,n,20,n,n,n,12,n,n,n,1.3,n,n,n,120.4,n,n,n
2022-10-10 09:30:00,n,30.6,n,n,n,13.3,n,n,n,10.6,n,n,n,1.2,n,n,n,46.6,n,n,n,11.6,n,n,n,n,n,n,n,14,n,n,n,2.6,n,n,n,47.1,n,n,n,39.1,n,n,n,22.6,n,n,n,10,n,n,n,2.4,n,n,n,169.5,n,n,n,25.1,n,n,n,23,n,n,n,12,n,n,n,3,n,n,n,43.9,n,n,n
2022-10-10 10:30:00,n,4.9,n,n,n,195.5,n,n,n,182.9,n,n,n,1.4,n,n,n,43.4,n,n,n,8.7,n,n,n,n,n,n,n,n,n,n,n,2.8,n,n,n,39.5,n,n,n,29.6,n,n,n,13.9,n,n,n,4.1,n,n,n,2.5,n,n,n,166.2,n,n,n,25.8,n,n,n,20,n,n,n,9,n,n,n,3.6,n,n,n,31.6,n,n,n
2022-10-10 11:30:00,n,n,n,n,n,294.4,n,n,n,276.2,n,n,n,1.2,n,n,n,51,n,n,n,17,n,n,n,n,n,n,n,13,n,n,n,2.4,n,n,n,40.3,n,n,n,27.4,n,n,n,17.7,n,n,n,6.9,n,n,n,2,n,n,n,166.1,n,n,n,30.7,n,n,n,17,n,n,n,6,n,n,n,2.9,n,n,n,31.5,n,n,n
2022-10-10 12:00:00,n,n,n,48.8,VM,n,n,33.7,VM,n,n,30.8,VM,n,n,0.8,VM,n,n,105.7,VM,n,n,29.9,VM,n,n,n,n,n,n,13,VM,n,n,1.2,VM,n,n,170.4,VM,n,n,71,VM,n,n,28.4,VM,n,n,12.1,VM,n,n,1.2,VM,n,n,151.3,VM,n,n,47.9,VM,n,n,23.7,VM,n,n,10,VM,n,n,1.3,VM,n,n,119.9,VM
2022-10-10 12:30:00,n,28.5,n,n,n,14,n,n,n,12,n,n,n,1.1,n,n,n,47.6,n,n,n,33.4,n,n,n,n,n,n,n,11,n,n,n,2.2,n,n,n,20.2,n,n,n,39,n,n,n,18.5,n,n,n,7.7,n,n,n,1.5,n,n,n,166.3,n,n,n,28.5,n,n,n,20,n,n,n,6,n,n,n,2.6,n,n,n,25.2,n,n,n
2022-10-10 13:30:00,n,41.7,n,n,n,17.7,n,n,n,15.9,n,n,n,1.2,n,n,n,70.1,n,n,n,27.8,n,n,n,n,n,n,n,11,n,n,n,1.8,n,n,n,28.8,n,n,n,41,n,n,n,19.1,n,n,n,7.5,n,n,n,1.6,n,n,n,166.5,n,n,n,30.1,n,n,n,17,n,n,n,7,n,n,n,2.1,n,n,n,38.6,n,n,n
2022-10-10 14:30:00,n,44,n,n,n,15,n,n,n,12,n,n,n,1.2,n,n,n,78,n,n,n,33.9,n,n,n,n,n,n,n,9,n,n,n,1.6,n,n,n,85.8,n,n,n,41.6,n,n,n,18.2,n,n,n,6.5,n,n,n,1.3,n,n,n,167.2,n,n,n,36.9,n,n,n,19,n,n,n,6,n,n,n,1.7,n,n,n,109.6,n,n,n
2022-10-10 15:30:00,n,33,n,n,n,13,n,n,n,10,n,n,n,2.3,n,n,n,135.1,n,n,n,34.8,n,n,n,n,n,n,n,9,n,n,n,1.9,n,n,n,80.8,n,n,n,67,n,n,n,26.8,n,n,n,10,n,n,n,3,n,n,n,163.4,n,n,n,43.4,n,n,n,28,n,n,n,12,n,n,n,2.1,n,n,n,125.1,n,n,n
2022-10-10 16:30:00,n,32,n,n,n,14,n,n,n,12,n,n,n,2.3,n,n,n,135.2,n,n,n,31.7,n,n,n,n,n,n,n,16,n,n,n,2.5,n,n,n,101.9,n,n,n,70.7,n,n,n,25.8,n,n,n,8,n,n,n,2.9,n,n,n,116.3,n,n,n,45.8,n,n,n,28,n,n,n,11,n,n,n,1.9,n,n,n,145,n,n,n
2022-10-10 17:30:00,n,59,n,n,n,18,n,n,n,16,n,n,n,1.1,n,n,n,119.2,n,n,n,38.1,n,n,n,n,n,n,n,13,n,n,n,1.8,n,n,n,93.8,n,n,n,79.1,n,n,n,30,n,n,n,10.9,n,n,n,2.9,n,n,n,113.2,n,n,n,44.9,n,n,n,27,n,n,n,8,n,n,n,1.5,n,n,n,139.5,n,n,n
2022-10-10 18:30:00,n,59.8,n,n,n,14,n,n,n,11.8,n,n,n,0.7,n,n,n,104.6,n,n,n,34.5,n,n,n,n,n,n,n,11,n,n,n,1.1,n,n,n,85.1,n,n,n,103.9,n,n,n,46.9,n,n,n,21.7,n,n,n,1.3,n,n,n,112.3,n,n,n,49.4,n,n,n,25,n,n,n,9,n,n,n,0.8,n,n,n,116,n,n,n
2022-10-10 19:30:00,n,53.6,n,n,n,14.3,n,n,n,11.9,n,n,n,0.5,n,n,n,6.6,n,n,n,35.9,n,n,n,n,n,n,n,11,n,n,n,0.6,n,n,n,257.7,n,n,n,172.4,n,n,n,60.8,n,n,n,24.7,n,n,n,0.6,n,n,n,112.7,n,n,n,51.3,n,n,n,29,n,n,n,8,n,n,n,0.8,n,n,n,55,n,n,n
2022-10-10 20:30:00,n,41.7,n,n,n,14.1,n,n,n,11.4,n,n,n,0.5,n,n,n,4.2,n,n,n,37.4,n,n,n,n,n,n,n,14,n,n,n,0.7,n,n,n,259.6,n,n,n,128.8,n,n,n,53.7,n,n,n,25.6,n,n,n,0.5,n,n,n,112.6,n,n,n,76.2,n,n,n,33,n,n,n,11,n,n,n,0.7,n,n,n,321.2,n,n,n
2022-10-10 21:30:00,n,40.5,n,n,n,15.1,n,n,n,12.4,n,n,n,0.5,n,n,n,31.6,n,n,n,43.5,n,n,n,n,n,n,n,13,n,n,n,0.4,n,n,n,264.8,n,n,n,110.9,n,n,n,43.4,n,n,n,19.4,n,n,n,0.5,n,n,n,112.5,n,n,n,70.2,n,n,n,36,n,n,n,12,n,n,n,0.8,n,n,n,146.8,n,n,n
2022-10-10 22:30:00,n,70.3,n,n,n,23.2,n,n,n,19.2,n,n,n,0.4,n,n,n,281.5,n,n,n,40.8,n,n,n,n,n,n,n,18,n,n,n,0.4,n,n,n,258.1,n,n,n,92.2,n,n,n,33.5,n,n,n,11.1,n,n,n,0.5,n,n,n,109,n,n,n,81,n,n,n,41,n,n,n,18,n,n,n,0.5,n,n,n,337,n,n,n
2022-10-10 23:30:00,n,57.8,n,n,n,19.5,n,n,n,16.6,n,n,n,0.4,n,n,n,7,n,n,n,32.3,n,n,n,n,n,n,n,12,n,n,n,0.4,n,n,n,260.1,n,n,n,78.1,n,n,n,30.5,n,n,n,11.9,n,n,n,0.5,n,n,n,112.6,n,n,n,88,n,n,n,42,n,n,n,16,n,n,n,0.5,n,n,n,1.7,n,n,n
2022-10-11 00:30:00,n,58.5,n,n,n,18.3,n,n,n,15.3,n,n,n,0.4,n,n,n,193.3,n,n,n,44.4,n,n,n,n,n,n,n,16,n,n,n,0.4,n,n,n,255,n,n,n,59.2,n,n,n,27.1,n,n,n,11,n,n,n,0.4,n,n,n,112.5,n,n,n,83.8,n,n,n,45,n,n,n,14,n,n,n,0.6,n,n,n,193.2,n,n,n
2022-10-11 01:30:00,n,63.6,n,n,n,17.7,n,n,n,15,n,n,n,0.4,n,n,n,56.4,n,n,n,37.7,n,n,n,n,n,n,n,9,n,n,n,0.4,n,n,n,255.5,n,n,n,43.9,n,n,n,19,n,n,n,6.4,n,n,n,0.4,n,n,n,112.6,n,n,n,79.9,n,n,n,44,n,n,n,20,n,n,n,0.7,n,n,n,171.8,n,n,n
2022-10-11 02:30:00,n,59.1,n,n,n,18.1,n,n,n,16.5,n,n,n,0.5,n,n,n,185.2,n,n,n,28.8,n,n,n,n,n,n,n,13,n,n,n,0.4,n,n,n,263.9,n,n,n,42.1,n,n,n,20.3,n,n,n,7.9,n,n,n,0.4,n,n,n,112.6,n,n,n,53.6,n,n,n,31,n,n,n,8,n,n,n,1.1,n,n,n,86.5,n,n,n
2022-10-11 03:30:00,n,52.8,n,n,n,15.8,n,n,n,14.7,n,n,n,0.5,n,n,n,70.8,n,n,n,31.5,n,n,n,n,n,n,n,11,n,n,n,0.4,n,n,n,258.1,n,n,n,59.8,n,n,n,26.6,n,n,n,12.2,n,n,n,0.5,n,n,n,112.6,n,n,n,41.2,n,n,n,25,n,n,n,12,n,n,n,1.9,n,n,n,77.7,n,n,n
2022-10-11 04:30:00,n,50.1,n,n,n,13.6,n,n,n,12.1,n,n,n,0.6,n,n,n,69.8,n,n,n,30,n,n,n,n,n,n,n,16,n,n,n,0.4,n,n,n,279.8,n,n,n,59,n,n,n,30.4,n,n,n,14.9,n,n,n,0.5,n,n,n,112.5,n,n,n,39.5,n,n,n,19,n,n,n,11,n,n,n,2.1,n,n,n,68.9,n,n,n
2022-10-11 05:30:00,n,51.7,n,n,n,13.7,n,n,n,12.6,n,n,n,0.6,n,n,n,61.4,n,n,n,29.4,n,n,n,n,n,n,n,11,n,n,n,0.7,n,n,n,351.6,n,n,n,67.6,n,n,n,31.5,n,n,n,14.6,n,n,n,0.5,n,n,n,112.5,n,n,n,37.9,n,n,n,20,n,n,n,8,n,n,n,2,n,n,n,53.5,n,n,n
2022-10-11 06:30:00,n,48.9,n,n,n,13.9,n,n,n,12.5,n,n,n,0.8,n,n,n,72.9,n,n,n,25.3,n,n,n,n,n,n,n,7,n,n,n,1.3,n,n,n,68.1,n,n,n,79.3,n,n,n,31.7,n,n,n,13,n,n,n,1.3,n,n,n,112.5,n,n,n,33.1,n,n,n,22,n,n,n,8,n,n,n,2.7,n,n,n,65.1,n,n,n
2022-10-11 07:30:00,n,44.2,n,n,n,13.2,n,n,n,11.4,n,n,n,1.5,n,n,n,77.9,n,n,n,21.1,n,n,n,n,n,n,n,6,n,n,n,2.4,n,n,n,63.9,n,n,n,34.2,n,n,n,21.1,n,n,n,7.7,n,n,n,2.9,n,n,n,84.9,n,n,n,31.3,n,n,n,24,n,n,n,7,n,n,n,3.2,n,n,n,57.6,n,n,n
2022-10-11 08:30:00,n,33,n,n,n,12,n,n,n,10.1,n,n,n,1.7,n,n,n,63.4,n,n,n,21.1,n,n,n,n,n,n,n,9,n,n,n,3.2,n,n,n,60.4,n,n,n,24.1,n,n,n,13,n,n,n,3.4,n,n,n,3.5,n,n,n,55.2,n,n,n,28.1,n,n,n,20,n,n,n,6,n,n,n,4.2,n,n,n,62.2,n,n,n
2022-10-11 09:30:00,n,21.5,n,n,n,13.2,n,n,n,10.9,n,n,n,1.5,n,n,n,57.7,n,n,n,21.6,n,n,n,n,n,n,n,9,n,n,n,2.7,n,n,n,64,n,n,n,29,n,n,n,14.2,n,n,n,4.2,n,n,n,3.2,n,n,n,36.1,n,n,n,29.2,n,n,n,20,n,n,n,11,n,n,n,4.2,n,n,n,42.2,n,n,n
2022-10-11 10:30:00,n,1.8,n,n,n,14.9,n,n,n,12,n,n,n,1.6,n,n,n,65.7,n,n,n,n,n,n,n,20,n,n,n,12,n,n,n,2.7,n,n,n,50.6,n,n,n,28.2,n,n,n,16.7,n,n,n,6.5,n,n,n,2.7,n,n,n,6.5,n,n,n,28.2,n,n,n,19,n,n,n,11,n,n,n,3.9,n,n,n,29.4,n,n,n
2022-10-11 11:30:00,n,21.4,n,n,n,17.3,n,n,n,14.7,n,n,n,1.4,n,n,n,55,n,n,n,19,n,n,n,23,n,n,n,7,n,n,n,2.8,n,n,n,39.8,n,n,n,26.6,n,n,n,14.5,n,n,n,4.8,n,n,n,2.3,n,n,n,3.4,n,n,n,26.6,n,n,n,18,n,n,n,7,n,n,n,3.6,n,n,n,24.9,n,n,n
2022-10-11 12:00:00,n,n,n,43,VM,n,n,16.1,VM,n,n,14.6,VM,n,n,1.4,VM,n,n,77.4,VM,n,n,31.8,VM,n,n,n,n,n,n,11,VM,n,n,1.6,VM,n,n,150,VM,n,n,60.8,VM,n,n,25.7,VM,n,n,10,VM,n,n,1.7,VM,n,n,87.5,VM,n,n,50.1,VM,n,n,27.7,VM,n,n,10.4,VM,n,n,2.3,VM,n,n,71.6,VM
2022-10-11 12:30:00,n,24.7,n,n,n,15.4,n,n,n,12.7,n,n,n,1.4,n,n,n,57.9,n,n,n,22.1,n,n,n,20,n,n,n,11,n,n,n,2.8,n,n,n,56.2,n,n,n,23.5,n,n,n,10.5,n,n,n,1.8,n,n,n,2.4,n,n,n,0,n,n,n,22.4,n,n,n,18,n,n,n,6,n,n,n,4.1,n,n,n,21.7,n,n,n
2022-10-11 13:30:00,n,22,n,n,n,14.1,n,n,n,10.8,n,n,n,1.6,n,n,n,59.9,n,n,n,25.1,n,n,n,19,n,n,n,17,n,n,n,2.5,n,n,n,38.7,n,n,n,24.9,n,n,n,8.1,n,n,n,0.5,n,n,n,2.8,n,n,n,0,n,n,n,21.5,n,n,n,25,n,n,n,8,n,n,n,3.7,n,n,n,26.4,n,n,n
2022-10-11 14:30:00,n,9,n,n,n,10,n,n,n,7,n,n,n,2.9,n,n,n,65.9,n,n,n,31.3,n,n,n,27,n,n,n,12,n,n,n,2.8,n,n,n,19.9,n,n,n,21.1,n,n,n,10,n,n,n,1.7,n,n,n,2.6,n,n,n,359.4,n,n,n,21.8,n,n,n,23,n,n,n,11,n,n,n,4,n,n,n,19.5,n,n,n
2022-10-11 15:30:00,n,16,n,n,n,25,n,n,n,24,n,n,n,5.1,n,n,n,59.7,n,n,n,29.3,n,n,n,33,n,n,n,7,n,n,n,2.3,n,n,n,67.4,n,n,n,72.5,n,n,n,32.9,n,n,n,13.6,n,n,n,3.3,n,n,n,82.4,n,n,n,41.8,n,n,n,20,n,n,n,8,n,n,n,2.9,n,n,n,69.3,n,n,n
2022-10-11 16:30:00,n,34,n,n,n,29,n,n,n,28,n,n,n,5.5,n,n,n,111.3,n,n,n,33.1,n,n,n,23,n,n,n,8,n,n,n,2.2,n,n,n,98.5,n,n,n,70.6,n,n,n,32.9,n,n,n,13,n,n,n,3.4,n,n,n,110.6,n,n,n,56.7,n,n,n,19,n,n,n,7,n,n,n,1.9,n,n,n,127.1,n,n,n
2022-10-11 17:30:00,n,60,n,n,n,34,n,n,n,32,n,n,n,3,n,n,n,131.7,n,n,n,36.4,n,n,n,28,n,n,n,8,n,n,n,2.3,n,n,n,95.2,n,n,n,75.6,n,n,n,30.4,n,n,n,10.5,n,n,n,2.9,n,n,n,110.4,n,n,n,54.5,n,n,n,24,n,n,n,5,n,n,n,1.7,n,n,n,130.1,n,n,n
2022-10-11 18:30:00,n,96,n,n,n,29,n,n,n,27,n,n,n,0.7,n,n,n,94.1,n,n,n,36.9,n,n,n,40,n,n,n,12,n,n,n,1.4,n,n,n,78.9,n,n,n,79.1,n,n,n,31.5,n,n,n,10.9,n,n,n,1.6,n,n,n,100.2,n,n,n,51.9,n,n,n,28,n,n,n,9,n,n,n,1.7,n,n,n,95,n,n,n
2022-10-11 19:30:00,n,80.7,n,n,n,1.9,n,n,n,n,n,n,n,0.5,n,n,n,43.8,n,n,n,35.9,n,n,n,25,n,n,n,13,n,n,n,0.8,n,n,n,16,n,n,n,102.4,n,n,n,34.9,n,n,n,14.8,n,n,n,0.6,n,n,n,74.9,n,n,n,50.8,n,n,n,28,n,n,n,13,n,n,n,1.7,n,n,n,84.1,n,n,n
2022-10-11 20:30:00,n,57.4,n,n,n,9.2,n,n,n,5.7,n,n,n,0.5,n,n,n,26.7,n,n,n,35.9,n,n,n,36,n,n,n,13,n,n,n,0.6,n,n,n,272.4,n,n,n,110.2,n,n,n,51.1,n,n,n,26.5,n,n,n,0.5,n,n,n,73.9,n,n,n,56.1,n,n,n,29,n,n,n,14,n,n,n,0.9,n,n,n,41.8,n,n,n
2022-10-11 21:30:00,n,34.6,n,n,n,10.1,n,n,n,8,n,n,n,0.6,n,n,n,23.7,n,n,n,37.4,n,n,n,38,n,n,n,11,n,n,n,0.7,n,n,n,271.9,n,n,n,132.7,n,n,n,41.9,n,n,n,16.9,n,n,n,0.5,n,n,n,73.7,n,n,n,47.3,n,n,n,28,n,n,n,11,n,n,n,0.9,n,n,n,32.5,n,n,n
2022-10-11 22:30:00,n,32.6,n,n,n,12.2,n,n,n,10.3,n,n,n,0.5,n,n,n,12.2,n,n,n,32.1,n,n,n,33,n,n,n,13,n,n,n,0.7,n,n,n,273.7,n,n,n,118.6,n,n,n,38.5,n,n,n,13.2,n,n,n,0.4,n,n,n,68.2,n,n,n,140.9,n,n,n,75,n,n,n,18,n,n,n,1.2,n,n,n,5.9,n,n,n
2022-10-11 23:30:00,n,57.5,n,n,n,14.1,n,n,n,11.8,n,n,n,0.4,n,n,n,140,n,n,n,64.6,n,n,n,52,n,n,n,14,n,n,n,0.5,n,n,n,299.4,n,n,n,74.1,n,n,n,27.5,n,n,n,10.8,n,n,n,0.5,n,n,n,73.1,n,n,n,123.3,n,n,n,40,n,n,n,16,n,n,n,0.5,n,n,n,131.4,n,n,n
2022-10-12 00:30:00,n,70.5,n,n,n,16.8,n,n,n,14,n,n,n,0.4,n,n,n,276.6,n,n,n,44,n,n,n,46,n,n,n,16,n,n,n,0.5,n,n,n,268.6,n,n,n,78.6,n,n,n,26.5,n,n,n,8.4,n,n,n,0.5,n,n,n,73.7,n,n,n,109.3,n,n,n,66,n,n,n,20,n,n,n,0.5,n,n,n,5.4,n,n,n
2022-10-12 01:30:00,n,74.5,n,n,n,19.5,n,n,n,17.2,n,n,n,0.4,n,n,n,170.2,n,n,n,45.2,n,n,n,46,n,n,n,16,n,n,n,0.5,n,n,n,258.9,n,n,n,60.2,n,n,n,23.4,n,n,n,9.2,n,n,n,0.5,n,n,n,73.7,n,n,n,112.5,n,n,n,62,n,n,n,16,n,n,n,0.5,n,n,n,58.8,n,n,n
2022-10-12 02:30:00,n,79.3,n,n,n,18.6,n,n,n,17.1,n,n,n,0.4,n,n,n,123.5,n,n,n,45.3,n,n,n,48,n,n,n,13,n,n,n,0.5,n,n,n,271.5,n,n,n,61,n,n,n,24,n,n,n,8.5,n,n,n,0.5,n,n,n,73.7,n,n,n,90.2,n,n,n,40,n,n,n,12,n,n,n,0.6,n,n,n,215.6,n,n,n
2022-10-12 03:30:00,n,66.2,n,n,n,16.5,n,n,n,15.5,n,n,n,0.5,n,n,n,51.3,n,n,n,33,n,n,n,27,n,n,n,13,n,n,n,0.6,n,n,n,288.5,n,n,n,48.4,n,n,n,19.1,n,n,n,7.7,n,n,n,0.5,n,n,n,73.8,n,n,n,68.8,n,n,n,35,n,n,n,11,n,n,n,0.7,n,n,n,123.4,n,n,n
2022-10-12 04:30:00,n,62.2,n,n,n,15,n,n,n,14,n,n,n,0.5,n,n,n,143.4,n,n,n,35.3,n,n,n,31,n,n,n,9,n,n,n,0.5,n,n,n,285.3,n,n,n,50.9,n,n,n,20.6,n,n,n,8.3,n,n,n,0.5,n,n,n,73.9,n,n,n,60.2,n,n,n,34,n,n,n,8,n,n,n,1,n,n,n,132.7,n,n,n
2022-10-12 05:30:00,n,68.1,n,n,n,12.2,n,n,n,10.9,n,n,n,0.5,n,n,n,314.3,n,n,n,34.1,n,n,n,31,n,n,n,9,n,n,n,0.6,n,n,n,274.3,n,n,n,85.3,n,n,n,26.5,n,n,n,9.8,n,n,n,0.5,n,n,n,73.5,n,n,n,48.8,n,n,n,20,n,n,n,8,n,n,n,0.9,n,n,n,148.1,n,n,n
2022-10-12 06:30:00,n,66.7,n,n,n,15.2,n,n,n,13.4,n,n,n,0.5,n,n,n,219.9,n,n,n,28.8,n,n,n,22,n,n,n,11,n,n,n,0.8,n,n,n,81.6,n,n,n,54.1,n,n,n,29,n,n,n,12.7,n,n,n,0.8,n,n,n,74,n,n,n,41.7,n,n,n,22,n,n,n,12,n,n,n,1.2,n,n,n,97.4,n,n,n
2022-10-12 07:30:00,n,57.1,n,n,n,16.2,n,n,n,14,n,n,n,1,n,n,n,61.4,n,n,n,30.7,n,n,n,28,n,n,n,8,n,n,n,1.5,n,n,n,74.7,n,n,n,45.4,n,n,n,27.4,n,n,n,13.1,n,n,n,1.4,n,n,n,72.8,n,n,n,47.8,n,n,n,28,n,n,n,12,n,n,n,1.8,n,n,n,73.4,n,n,n
2022-10-12 08:30:00,n,54,n,n,n,14.7,n,n,n,12.1,n,n,n,1.3,n,n,n,57.6,n,n,n,32,n,n,n,30,n,n,n,12,n,n,n,2.5,n,n,n,52.6,n,n,n,37.4,n,n,n,22.7,n,n,n,9.7,n,n,n,3,n,n,n,18.2,n,n,n,43.2,n,n,n,28,n,n,n,9,n,n,n,3.4,n,n,n,44.9,n,n,n
2022-10-12 09:30:00,n,48.7,n,n,n,15.7,n,n,n,13.2,n,n,n,1.4,n,n,n,69.2,n,n,n,31.3,n,n,n,30,n,n,n,14,n,n,n,2.6,n,n,n,55.8,n,n,n,36.6,n,n,n,21.8,n,n,n,8.4,n,n,n,2.6,n,n,n,22.7,n,n,n,37,n,n,n,25,n,n,n,11,n,n,n,3.1,n,n,n,40.9,n,n,n
2022-10-12 10:30:00,n,39,n,n,n,14.7,n,n,n,12.5,n,n,n,1.4,n,n,n,81.6,n,n,n,30.4,n,n,n,31,n,n,n,12,n,n,n,2.3,n,n,n,70.7,n,n,n,19.1,n,n,n,12.8,n,n,n,3.8,n,n,n,2.9,n,n,n,71.5,n,n,n,25,n,n,n,24,n,n,n,11,n,n,n,3.3,n,n,n,58.5,n,n,n
2022-10-12 11:30:00,n,31,n,n,n,15.8,n,n,n,13.8,n,n,n,1.5,n,n,n,65.6,n,n,n,39.3,n,n,n,28,n,n,n,11,n,n,n,2.3,n,n,n,65.9,n,n,n,23.1,n,n,n,9.3,n,n,n,1.9,n,n,n,3,n,n,n,36.9,n,n,n,24.8,n,n,n,24,n,n,n,16,n,n,n,4,n,n,n,44.1,n,n,n
2022-10-12 12:00:00,n,n,n,54,VM,n,n,17.7,VM,n,n,15.5,VM,n,n,1.5,VM,n,n,103.9,VM,n,n,35.7,VM,n,n,30.6,VM,n,n,12.2,VM,n,n,1.3,VM,n,n,164.7,VM,n,n,56.3,VM,n,n,25.4,VM,n,n,10,VM,n,n,1.4,VM,n,n,84.6,VM,n,n,49.5,VM,n,n,28.2,VM,n,n,12,VM,n,n,1.8,VM,n,n,79.2,VM
2022-10-12 12:30:00,n,28.6,n,n,n,17.7,n,n,n,15.8,n,n,n,1.2,n,n,n,61.7,n,n,n,26.5,n,n,n,16,n,n,n,7,n,n,n,2.2,n,n,n,48.9,n,n,n,32.7,n,n,n,16.7,n,n,n,5.7,n,n,n,2.1,n,n,n,360,n,n,n,24.5,n,n,n,16,n,n,n,8,n,n,n,3.5,n,n,n,15.6,n,n,n
2022-10-12 13:30:00,n,19,n,n,n,18,n,n,n,15,n,n,n,1.8,n,n,n,35.7,n,n,n,26.2,n,n,n,17,n,n,n,13,n,n,n,1.9,n,n,n,41.2,n,n,n,30.8,n,n,n,13.2,n,n,n,3.5,n,n,n,1.8,n,n,n,0,n,n,n,27.5,n,n,n,20,n,n,n,11,n,n,n,2.6,n,n,n,17.9,n,n,n
2022-10-12 14:30:00,n,32,n,n,n,25,n,n,n,22,n,n,n,5.8,n,n,n,80,n,n,n,25.4,n,n,n,24,n,n,n,12,n,n,n,1.8,n,n,n,66.5,n,n,n,52.1,n,n,n,45,n,n,n,18.7,n,n,n,1.9,n,n,n,14.8,n,n,n,37.2,n,n,n,18,n,n,n,9,n,n,n,1.9,n,n,n,86.5,n,n,n
2022-10-12 15:30:00,n,40,n,n,n,36,n,n,n,36,n,n,n,7.8,n,n,n,123.2,n,n,n,30.7,n,n,n,23,n,n,n,6,n,n,n,2.3,n,n,n,89.1,n,n,n,35.9,n,n,n,20,n,n,n,7.6,n,n,n,3,n,n,n,102.6,n,n,n,41.2,n,n,n,22,n,n,n,8,n,n,n,2,n,n,n,120.6,n,n,n
2022-10-12 16:30:00,n,41,n,n,n,32,n,n,n,30,n,n,n,4.7,n,n,n,136,n,n,n,28,n,n,n,31,n,n,n,14,n,n,n,2.6,n,n,n,91.8,n,n,n,42.9,n,n,n,16.7,n,n,n,4.3,n,n,n,3.5,n,n,n,102.7,n,n,n,39.4,n,n,n,23,n,n,n,17,n,n,n,2,n,n,n,126.6,n,n,n
2022-10-12 17:30:00,n,43,n,n,n,9,n,n,n,6,n,n,n,2.2,n,n,n,98.9,n,n,n,30.1,n,n,n,22,n,n,n,12,n,n,n,2.3,n,n,n,91.1,n,n,n,57.9,n,n,n,26.8,n,n,n,11.2,n,n,n,2.1,n,n,n,102.5,n,n,n,44.5,n,n,n,22,n,n,n,11,n,n,n,1.6,n,n,n,110.6,n,n,n
2022-10-12 18:30:00,n,n,n,n,n,n,n,n,n,n,n,n,n,0.5,n,n,n,60.7,n,n,n,38.3,n,n,n,31,n,n,n,13,n,n,n,1.2,n,n,n,72.6,n,n,n,62.2,n,n,n,34.6,n,n,n,16.2,n,n,n,1.2,n,n,n,101.4,n,n,n,48.7,n,n,n,24,n,n,n,8,n,n,n,2.5,n,n,n,84.9,n,n,n
