n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n
Data,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag
2024-10-05 07:30:00,56,n,n,n,28,n,n,n,12,n,n,n,47.4,n,n,n,38,n,n,n,18,n,n,n,84,n,n,n,44,n,n,n,19,n,n,n,53,n,n,n,20,n,n,n,13,n,n,n
2024-10-05 08:30:00,48,n,n,n,20,n,n,n,9,n,n,n,42.2,n,n,n,39,n,n,n,12,n,n,n,53,n,n,n,27,n,n,n,10,n,n,n,63,n,n,n,22,n,n,n,7,n,n,n
2024-10-05 09:30:00,46,n,n,n,n,n,n,n,8,n,n,n,30.7,n,n,n,24,n,n,n,12,n,n,n,33,n,n,n,20,n,n,n,12,n,n,n,49,n,n,n,17,n,n,n,8,n,n,n
2024-10-05 10:30:00,35,n,n,n,14,n,n,n,7,n,n,n,30.9,n,n,n,18,n,n,n,11,n,n,n,47,n,n,n,24,n,n,n,11,n,n,n,30,n,n,n,14,n,n,n,6,n,n,n
2024-10-05 11:30:00,37,n,n,n,22,n,n,n,11,n,n,n,20.2,n,n,n,18,n,n,n,7,n,n,n,30,n,n,n,17,n,n,n,6,n,n,n,40,n,n,n,16,n,n,n,6,n,n,n
2024-10-05 12:00:00,n,n,42.8,VM,n,n,23,VM,n,n,11.7,VM,n,n,34.2,VM,n,n,27.2,VM,n,n,13.4,VM,n,n,49.2,VM,n,n,31.6,VM,n,n,14.9,VM,n,n,43.3,VM,n,n,22.8,VM,n,n,9.8,VM
2024-10-05 12:30:00,20,n,n,n,14,n,n,n,6,n,n,n,22,n,n,n,20,n,n,n,8,n,n,n,31,n,n,n,22,n,n,n,11,n,n,n,15,n,n,n,11,n,n,n,5,n,n,n
2024-10-05 13:30:00,16,n,n,n,11,n,n,n,5,n,n,n,18.8,n,n,n,16,n,n,n,11,n,n,n,26,n,n,n,17,n,n,n,10,n,n,n,15,n,n,n,11,n,n,n,7,n,n,n
2024-10-05 14:30:00,22,n,n,n,10,n,n,n,7,n,n,n,20.6,n,n,n,19,n,n,n,11,n,n,n,23,n,n,n,17,n,n,n,9,n,n,n,27,n,n,n,42,n,n,n,6,n,n,n
2024-10-05 15:30:00,32,n,n,n,17,n,n,n,9,n,n,n,33.2,n,n,n,24,n,n,n,7,n,n,n,26,n,n,n,20,n,n,n,9,n,n,n,24,n,n,n,14,n,n,n,8,n,n,n
2024-10-05 16:30:00,36,n,n,n,15,n,n,n,14,n,n,n,39.3,n,n,n,31,n,n,n,14,n,n,n,35,n,n,n,24,n,n,n,10,n,n,n,n,n,n,n,17,n,n,n,n,n,n,n
2024-10-05 17:30:00,40,n,n,n,25,n,n,n,12,n,n,n,41.8,n,n,n,35,n,n,n,14,n,n,n,57,n,n,n,34,n,n,n,12,n,n,n,30,n,n,n,22,n,n,n,7,n,n,n
2024-10-05 18:30:00,40,n,n,n,23,n,n,n,7,n,n,n,46.6,n,n,n,34,n,n,n,12,n,n,n,57,n,n,n,36,n,n,n,13,n,n,n,35,n,n,n,22,n,n,n,8,n,n,n
2024-10-05 19:30:00,48,n,n,n,19,n,n,n,13,n,n,n,45.2,n,n,n,29,n,n,n,9,n,n,n,83,n,n,n,47,n,n,n,18,n,n,n,49,n,n,n,24,n,n,n,9,n,n,n
2024-10-05 20:30:00,61,n,n,n,24,n,n,n,14,n,n,n,39.1,n,n,n,25,n,n,n,16,n,n,n,66,n,n,n,42,n,n,n,21,n,n,n,n,n,n,n,19,n,n,n,n,n,n,n
2024-10-05 21:30:00,43,n,n,n,19,n,n,n,8,n,n,n,32.6,n,n,n,17,n,n,n,11,n,n,n,49,n,n,n,36,n,n,n,20,n,n,n,39,n,n,n,19,n,n,n,11,n,n,n
2024-10-05 22:30:00,38,n,n,n,19,n,n,n,12,n,n,n,29.8,n,n,n,20,n,n,n,11,n,n,n,36,n,n,n,31,n,n,n,16,n,n,n,40,n,n,n,20,n,n,n,14,n,n,n
2024-10-05 23:30:00,41,n,n,n,17,n,n,n,11,n,n,n,25.7,n,n,n,22,n,n,n,9,n,n,n,37,n,n,n,27,n,n,n,4,n,n,n,43,n,n,n,25,n,n,n,8,n,n,n
2024-10-06 00:30:00,40,n,n,n,23,n,n,n,9,n,n,n,23.1,n,n,n,24,n,n,n,14,n,n,n,37,n,n,n,31,n,n,n,10,n,n,n,48,n,n,n,24,n,n,n,3,n,n,n
2024-10-06 01:30:00,36,n,n,n,26,n,n,n,9,n,n,n,27.6,n,n,n,24,n,n,n,14,n,n,n,38,n,n,n,34,n,n,n,14,n,n,n,41,n,n,n,20,n,n,n,5,n,n,n
2024-10-06 02:30:00,40,n,n,n,28,n,n,n,12,n,n,n,24.2,n,n,n,22,n,n,n,12,n,n,n,42,n,n,n,38,n,n,n,12,n,n,n,43,n,n,n,27,n,n,n,9,n,n,n
2024-10-06 03:30:00,39,n,n,n,22,n,n,n,11,n,n,n,32.1,n,n,n,22,n,n,n,14,n,n,n,41,n,n,n,31,n,n,n,14,n,n,n,46,n,n,n,17,n,n,n,12,n,n,n
2024-10-06 04:30:00,42,n,n,n,30,n,n,n,11,n,n,n,33.9,n,n,n,25,n,n,n,9,n,n,n,39,n,n,n,34,n,n,n,13,n,n,n,49,n,n,n,22,n,n,n,12,n,n,n
2024-10-06 05:30:00,39,n,n,n,25,n,n,n,12,n,n,n,35.2,n,n,n,27,n,n,n,14,n,n,n,48,n,n,n,33,n,n,n,12,n,n,n,50,n,n,n,23,n,n,n,7,n,n,n
2024-10-06 06:30:00,48,n,n,n,30,n,n,n,18,n,n,n,48.5,n,n,n,40,n,n,n,13,n,n,n,52,n,n,n,41,n,n,n,15,n,n,n,56,n,n,n,30,n,n,n,16,n,n,n
2024-10-06 07:30:00,58,n,n,n,39,n,n,n,18,n,n,n,48.1,n,n,n,45,n,n,n,17,n,n,n,52,n,n,n,41,n,n,n,13,n,n,n,56,n,n,n,30,n,n,n,16,n,n,n
2024-10-06 08:30:00,50,n,n,n,40,n,n,n,18,n,n,n,63.6,n,n,n,44,n,n,n,18,n,n,n,58,n,n,n,42,n,n,n,15,n,n,n,57,n,n,n,30,n,n,n,17,n,n,n
2024-10-06 09:30:00,62,n,n,n,33,n,n,n,18,n,n,n,51.6,n,n,n,39,n,n,n,19,n,n,n,59,n,n,n,51,n,n,n,19,n,n,n,n,n,n,n,39,n,n,n,n,n,n,n
2024-10-06 10:30:00,54,n,n,n,33,n,n,n,18,n,n,n,57.9,n,n,n,45,n,n,n,22,n,n,n,56,n,n,n,45,n,n,n,22,n,n,n,53,n,n,n,33,n,n,n,14,n,n,n
2024-10-06 11:30:00,61,n,n,n,38,n,n,n,14,n,n,n,58.5,n,n,n,41,n,n,n,18,n,n,n,54,n,n,n,44,n,n,n,21,n,n,n,55,n,n,n,39,n,n,n,23,n,n,n
2024-10-06 12:00:00,n,n,75.1,VM,n,n,45.3,VM,n,n,19.4,VM,n,n,73.3,VM,n,n,50.4,VM,n,n,21.6,VM,n,n,75.1,VM,n,n,54.1,VM,n,n,24.8,VM,n,n,72.3,VM,n,n,43.2,VM,n,n,21.6,VM
2024-10-06 12:30:00,59,n,n,n,34,n,n,n,17,n,n,n,46.5,n,n,n,44,n,n,n,16,n,n,n,45,n,n,n,44,n,n,n,16,n,n,n,54,n,n,n,36,n,n,n,16,n,n,n
2024-10-06 13:30:00,51,n,n,n,35,n,n,n,17,n,n,n,66.2,n,n,n,41,n,n,n,20,n,n,n,76,n,n,n,55,n,n,n,29,n,n,n,63,n,n,n,40,n,n,n,19,n,n,n
2024-10-06 14:30:00,109,n,n,n,56,n,n,n,20,n,n,n,88.6,n,n,n,57,n,n,n,23,n,n,n,103,n,n,n,66,n,n,n,30,n,n,n,121,n,n,n,68,n,n,n,19,n,n,n
2024-10-06 15:30:00,128,n,n,n,68,n,n,n,20,n,n,n,96.1,n,n,n,63,n,n,n,28,n,n,n,78,n,n,n,47,n,n,n,21,n,n,n,107,n,n,n,58,n,n,n,27,n,n,n
2024-10-06 16:30:00,93,n,n,n,59,n,n,n,28,n,n,n,89.2,n,n,n,62,n,n,n,29,n,n,n,61,n,n,n,53,n,n,n,24,n,n,n,72,n,n,n,45,n,n,n,23,n,n,n
2024-10-06 17:30:00,80,n,n,n,54,n,n,n,24,n,n,n,90.4,n,n,n,64,n,n,n,28,n,n,n,109,n,n,n,75,n,n,n,34,n,n,n,85,n,n,n,48,n,n,n,24,n,n,n
2024-10-06 18:30:00,78,n,n,n,56,n,n,n,24,n,n,n,82.7,n,n,n,59,n,n,n,28,n,n,n,94,n,n,n,74,n,n,n,41,n,n,n,82,n,n,n,51,n,n,n,30,n,n,n
2024-10-06 19:30:00,74,n,n,n,54,n,n,n,29,n,n,n,83.1,n,n,n,59,n,n,n,34,n,n,n,99,n,n,n,80,n,n,n,47,n,n,n,73,n,n,n,51,n,n,n,27,n,n,n
2024-10-06 20:30:00,169,n,n,n,100,n,n,n,30,n,n,n,141.2,n,n,n,100,n,n,n,31,n,n,n,111,n,n,n,80,n,n,n,47,n,n,n,77,n,n,n,53,n,n,n,33,n,n,n
2024-10-06 21:30:00,182,n,n,n,86,n,n,n,24,n,n,n,112.1,n,n,n,83,n,n,n,34,n,n,n,180,n,n,n,86,n,n,n,41,n,n,n,147,n,n,n,83,n,n,n,30,n,n,n
2024-10-06 22:30:00,106,n,n,n,51,n,n,n,25,n,n,n,212.6,n,n,n,105,n,n,n,34,n,n,n,154,n,n,n,86,n,n,n,41,n,n,n,86,n,n,n,57,n,n,n,29,n,n,n
2024-10-06 23:30:00,104,n,n,n,68,n,n,n,40,n,n,n,145.5,n,n,n,74,n,n,n,30,n,n,n,116,n,n,n,88,n,n,n,44,n,n,n,143,n,n,n,112,n,n,n,85,n,n,n
2024-10-07 00:30:00,140,n,n,n,105,n,n,n,63,n,n,n,119.9,n,n,n,88,n,n,n,61,n,n,n,108,n,n,n,79,n,n,n,52,n,n,n,97,n,n,n,67,n,n,n,57,n,n,n
2024-10-07 01:30:00,116,n,n,n,77,n,n,n,55,n,n,n,90.3,n,n,n,66,n,n,n,45,n,n,n,94,n,n,n,85,n,n,n,54,n,n,n,89,n,n,n,67,n,n,n,48,n,n,n
2024-10-07 02:30:00,87,n,n,n,65,n,n,n,39,n,n,n,94,n,n,n,79,n,n,n,55,n,n,n,66,n,n,n,67,n,n,n,43,n,n,n,59,n,n,n,47,n,n,n,31,n,n,n
2024-10-07 03:30:00,63,n,n,n,48,n,n,n,33,n,n,n,51.7,n,n,n,42,n,n,n,31,n,n,n,63,n,n,n,57,n,n,n,42,n,n,n,70,n,n,n,50,n,n,n,35,n,n,n
2024-10-07 04:30:00,74,n,n,n,46,n,n,n,34,n,n,n,65.9,n,n,n,51,n,n,n,n,n,n,n,67,n,n,n,59,n,n,n,44,n,n,n,82,n,n,n,57,n,n,n,34,n,n,n
2024-10-07 05:30:00,90,n,n,n,53,n,n,n,35,n,n,n,76.2,n,n,n,57,n,n,n,34,n,n,n,81,n,n,n,58,n,n,n,33,n,n,n,88,n,n,n,51,n,n,n,33,n,n,n
2024-10-07 06:30:00,73,n,n,n,51,n,n,n,39,n,n,n,79.2,n,n,n,64,n,n,n,35,n,n,n,115,n,n,n,77,n,n,n,47,n,n,n,91,n,n,n,52,n,n,n,29,n,n,n
2024-10-07 07:30:00,84,n,n,n,59,n,n,n,40,n,n,n,88.4,n,n,n,81,n,n,n,41,n,n,n,75,n,n,n,66,n,n,n,35,n,n,n,88,n,n,n,63,n,n,n,41,n,n,n
2024-10-07 08:30:00,79,n,n,n,54,n,n,n,29,n,n,n,79.8,n,n,n,67,n,n,n,33,n,n,n,95,n,n,n,67,n,n,n,34,n,n,n,214,n,n,n,111,n,n,n,40,n,n,n
2024-10-07 09:30:00,69,n,n,n,60,n,n,n,31,n,n,n,64.6,n,n,n,62,n,n,n,25,n,n,n,89,n,n,n,70,n,n,n,32,n,n,n,170,n,n,n,84,n,n,n,27,n,n,n
2024-10-07 10:30:00,68,n,n,n,58,n,n,n,28,n,n,n,58.8,n,n,n,57,n,n,n,24,n,n,n,65,n,n,n,56,n,n,n,26,n,n,n,152,n,n,n,84,n,n,n,24,n,n,n
2024-10-07 11:30:00,63,n,n,n,55,n,n,n,22,n,n,n,59.2,n,n,n,51,n,n,n,24,n,n,n,66,n,n,n,52,n,n,n,27,n,n,n,136,n,n,n,69,n,n,n,22,n,n,n
2024-10-07 12:00:00,n,n,81.2,VM,n,n,51.7,VM,n,n,27.2,VM,n,n,68.5,VM,n,n,54.2,VM,n,n,27,VM,n,n,69.5,VM,n,n,54,VM,n,n,28,VM,n,n,96.2,VM,n,n,54.5,VM,n,n,24.8,VM
2024-10-07 12:30:00,61,n,n,n,44,n,n,n,22,n,n,n,61.7,n,n,n,52,n,n,n,20,n,n,n,70,n,n,n,50,n,n,n,22,n,n,n,69,n,n,n,40,n,n,n,11,n,n,n
2024-10-07 13:30:00,56,n,n,n,42,n,n,n,19,n,n,n,68.6,n,n,n,39,n,n,n,16,n,n,n,64,n,n,n,44,n,n,n,11,n,n,n,97,n,n,n,58,n,n,n,17,n,n,n
2024-10-07 14:30:00,97,n,n,n,48,n,n,n,17,n,n,n,62.1,n,n,n,50,n,n,n,17,n,n,n,61,n,n,n,50,n,n,n,22,n,n,n,89,n,n,n,50,n,n,n,20,n,n,n
2024-10-07 15:30:00,92,n,n,n,47,n,n,n,17,n,n,n,69.5,n,n,n,55,n,n,n,16,n,n,n,54,n,n,n,44,n,n,n,14,n,n,n,186,n,n,n,81,n,n,n,19,n,n,n
2024-10-07 16:30:00,66,n,n,n,44,n,n,n,19,n,n,n,75.2,n,n,n,48,n,n,n,16,n,n,n,54,n,n,n,55,n,n,n,20,n,n,n,156,n,n,n,66,n,n,n,20,n,n,n
2024-10-07 17:30:00,70,n,n,n,45,n,n,n,16,n,n,n,67.3,n,n,n,62,n,n,n,22,n,n,n,75,n,n,n,48,n,n,n,18,n,n,n,63,n,n,n,38,n,n,n,8,n,n,n
2024-10-07 18:30:00,79,n,n,n,41,n,n,n,19,n,n,n,68.6,n,n,n,57,n,n,n,17,n,n,n,77,n,n,n,53,n,n,n,29,n,n,n,74,n,n,n,33,n,n,n,17,n,n,n
2024-10-07 19:30:00,103,n,n,n,54,n,n,n,22,n,n,n,63.8,n,n,n,46,n,n,n,24,n,n,n,55,n,n,n,36,n,n,n,20,n,n,n,58,n,n,n,39,n,n,n,19,n,n,n
2024-10-07 20:30:00,71,n,n,n,37,n,n,n,16,n,n,n,46.5,n,n,n,36,n,n,n,16,n,n,n,42,n,n,n,31,n,n,n,12,n,n,n,49,n,n,n,29,n,n,n,9,n,n,n
2024-10-07 21:30:00,68,n,n,n,34,n,n,n,20,n,n,n,51,n,n,n,31,n,n,n,18,n,n,n,44,n,n,n,27,n,n,n,13,n,n,n,44,n,n,n,25,n,n,n,11,n,n,n
2024-10-07 22:30:00,105,n,n,n,40,n,n,n,9,n,n,n,42.2,n,n,n,33,n,n,n,14,n,n,n,48,n,n,n,34,n,n,n,13,n,n,n,51,n,n,n,25,n,n,n,11,n,n,n
2024-10-07 23:30:00,76,n,n,n,34,n,n,n,9,n,n,n,39.1,n,n,n,27,n,n,n,16,n,n,n,39,n,n,n,30,n,n,n,10,n,n,n,37,n,n,n,22,n,n,n,12,n,n,n
2024-10-08 00:30:00,70,n,n,n,37,n,n,n,9,n,n,n,27.8,n,n,n,20,n,n,n,17,n,n,n,41,n,n,n,38,n,n,n,13,n,n,n,41,n,n,n,23,n,n,n,11,n,n,n
2024-10-08 01:30:00,46,n,n,n,25,n,n,n,18,n,n,n,29.6,n,n,n,23,n,n,n,17,n,n,n,33,n,n,n,33,n,n,n,17,n,n,n,44,n,n,n,28,n,n,n,11,n,n,n
2024-10-08 02:30:00,37,n,n,n,26,n,n,n,16,n,n,n,29.7,n,n,n,23,n,n,n,11,n,n,n,34,n,n,n,30,n,n,n,19,n,n,n,45,n,n,n,23,n,n,n,9,n,n,n
2024-10-08 03:30:00,38,n,n,n,26,n,n,n,14,n,n,n,27.7,n,n,n,23,n,n,n,14,n,n,n,29,n,n,n,28,n,n,n,11,n,n,n,42,n,n,n,25,n,n,n,13,n,n,n
2024-10-08 04:30:00,32,n,n,n,26,n,n,n,13,n,n,n,28.8,n,n,n,22,n,n,n,18,n,n,n,39,n,n,n,28,n,n,n,12,n,n,n,43,n,n,n,24,n,n,n,14,n,n,n
2024-10-08 05:30:00,45,n,n,n,29,n,n,n,12,n,n,n,41.4,n,n,n,35,n,n,n,18,n,n,n,54,n,n,n,34,n,n,n,20,n,n,n,41,n,n,n,31,n,n,n,12,n,n,n
2024-10-08 06:30:00,50,n,n,n,35,n,n,n,17,n,n,n,57.8,n,n,n,41,n,n,n,22,n,n,n,58,n,n,n,n,n,n,n,n,n,n,n,46,n,n,n,30,n,n,n,16,n,n,n
2024-10-08 07:30:00,78,n,n,n,45,n,n,n,14,n,n,n,72.7,n,n,n,47,n,n,n,17,n,n,n,66,n,n,n,48,n,n,n,9,n,n,n,59,n,n,n,36,n,n,n,12,n,n,n
2024-10-08 08:30:00,145,n,n,n,73,n,n,n,19,n,n,n,71.4,n,n,n,57,n,n,n,23,n,n,n,82,n,n,n,53,n,n,n,19,n,n,n,103,n,n,n,46,n,n,n,23,n,n,n
2024-10-08 09:30:00,116,n,n,n,64,n,n,n,16,n,n,n,82.5,n,n,n,58,n,n,n,19,n,n,n,100,n,n,n,59,n,n,n,16,n,n,n,101,n,n,n,50,n,n,n,12,n,n,n
2024-10-08 10:30:00,157,n,n,n,87,n,n,n,18,n,n,n,100.6,n,n,n,68,n,n,n,22,n,n,n,80,n,n,n,57,n,n,n,22,n,n,n,91,n,n,n,52,n,n,n,18,n,n,n
2024-10-08 11:30:00,174,n,n,n,96,n,n,n,20,n,n,n,141.5,n,n,n,85,n,n,n,14,n,n,n,97,n,n,n,53,n,n,n,13,n,n,n,91,n,n,n,48,n,n,n,19,n,n,n
2024-10-08 12:00:00,n,n,111.2,VM,n,n,59,VM,n,n,17.6,VM,n,n,82.8,VM,n,n,52.8,VM,n,n,18.8,VM,n,n,84.1,VM,n,n,51.9,VM,n,n,19.5,VM,n,n,77.7,VM,n,n,42,VM,n,n,15,VM
2024-10-08 12:30:00,135,n,n,n,70,n,n,n,14,n,n,n,85.2,n,n,n,59,n,n,n,17,n,n,n,90,n,n,n,47,n,n,n,17,n,n,n,93,n,n,n,52,n,n,n,16,n,n,n
2024-10-08 13:30:00,140,n,n,n,78,n,n,n,17,n,n,n,87.8,n,n,n,61,n,n,n,16,n,n,n,94,n,n,n,56,n,n,n,19,n,n,n,91,n,n,n,50,n,n,n,17,n,n,n
2024-10-08 14:30:00,174,n,n,n,88,n,n,n,20,n,n,n,103.9,n,n,n,56,n,n,n,16,n,n,n,106,n,n,n,63,n,n,n,26,n,n,n,92,n,n,n,57,n,n,n,19,n,n,n
2024-10-08 15:30:00,142,n,n,n,70,n,n,n,14,n,n,n,111,n,n,n,63,n,n,n,17,n,n,n,117,n,n,n,62,n,n,n,21,n,n,n,119,n,n,n,53,n,n,n,11,n,n,n
2024-10-08 16:30:00,171,n,n,n,70,n,n,n,23,n,n,n,190.8,n,n,n,91,n,n,n,24,n,n,n,143,n,n,n,69,n,n,n,24,n,n,n,102,n,n,n,50,n,n,n,20,n,n,n
2024-10-08 17:30:00,329,n,n,n,147,n,n,n,25,n,n,n,187.5,n,n,n,117,n,n,n,24,n,n,n,162,n,n,n,84,n,n,n,28,n,n,n,141,n,n,n,73,n,n,n,24,n,n,n
2024-10-08 18:30:00,107,n,n,n,59,n,n,n,22,n,n,n,114.3,n,n,n,64,n,n,n,20,n,n,n,110,n,n,n,63,n,n,n,31,n,n,n,101,n,n,n,48,n,n,n,8,n,n,n
2024-10-08 19:30:00,85,n,n,n,47,n,n,n,18,n,n,n,90.7,n,n,n,55,n,n,n,19,n,n,n,103,n,n,n,63,n,n,n,23,n,n,n,91,n,n,n,44,n,n,n,12,n,n,n
2024-10-08 20:30:00,113,n,n,n,61,n,n,n,19,n,n,n,84.2,n,n,n,52,n,n,n,20,n,n,n,92,n,n,n,61,n,n,n,23,n,n,n,78,n,n,n,41,n,n,n,17,n,n,n
2024-10-08 21:30:00,103,n,n,n,58,n,n,n,22,n,n,n,87.8,n,n,n,56,n,n,n,23,n,n,n,119,n,n,n,58,n,n,n,19,n,n,n,73,n,n,n,40,n,n,n,14,n,n,n
2024-10-08 22:30:00,99,n,n,n,52,n,n,n,18,n,n,n,71.9,n,n,n,45,n,n,n,20,n,n,n,98,n,n,n,55,n,n,n,24,n,n,n,73,n,n,n,47,n,n,n,19,n,n,n
2024-10-08 23:30:00,82,n,n,n,47,n,n,n,25,n,n,n,60.1,n,n,n,45,n,n,n,22,n,n,n,72,n,n,n,51,n,n,n,22,n,n,n,63,n,n,n,36,n,n,n,14,n,n,n
2024-10-09 00:30:00,73,n,n,n,43,n,n,n,23,n,n,n,55.4,n,n,n,31,n,n,n,23,n,n,n,80,n,n,n,50,n,n,n,23,n,n,n,58,n,n,n,38,n,n,n,17,n,n,n
2024-10-09 01:30:00,65,n,n,n,41,n,n,n,27,n,n,n,73.3,n,n,n,41,n,n,n,20,n,n,n,56,n,n,n,41,n,n,n,19,n,n,n,57,n,n,n,41,n,n,n,20,n,n,n
2024-10-09 02:30:00,60,n,n,n,42,n,n,n,25,n,n,n,56.6,n,n,n,42,n,n,n,24,n,n,n,58,n,n,n,51,n,n,n,19,n,n,n,60,n,n,n,38,n,n,n,20,n,n,n
2024-10-09 03:30:00,76,n,n,n,47,n,n,n,25,n,n,n,56.9,n,n,n,47,n,n,n,30,n,n,n,63,n,n,n,45,n,n,n,23,n,n,n,67,n,n,n,38,n,n,n,18,n,n,n
2024-10-09 04:30:00,62,n,n,n,34,n,n,n,20,n,n,n,60.8,n,n,n,46,n,n,n,27,n,n,n,65,n,n,n,47,n,n,n,26,n,n,n,60,n,n,n,35,n,n,n,23,n,n,n
2024-10-09 05:30:00,84,n,n,n,49,n,n,n,28,n,n,n,71.7,n,n,n,48,n,n,n,22,n,n,n,79,n,n,n,52,n,n,n,26,n,n,n,62,n,n,n,40,n,n,n,24,n,n,n
2024-10-09 06:30:00,93,n,n,n,48,n,n,n,19,n,n,n,98,n,n,n,67,n,n,n,28,n,n,n,99,n,n,n,67,n,n,n,34,n,n,n,91,n,n,n,50,n,n,n,22,n,n,n
2024-10-09 07:30:00,72,n,n,n,49,n,n,n,23,n,n,n,98.2,n,n,n,62,n,n,n,30,n,n,n,82,n,n,n,58,n,n,n,34,n,n,n,81,n,n,n,45,n,n,n,20,n,n,n
2024-10-09 08:30:00,106,n,n,n,63,n,n,n,22,n,n,n,90.4,n,n,n,67,n,n,n,29,n,n,n,80,n,n,n,57,n,n,n,25,n,n,n,88,n,n,n,58,n,n,n,22,n,n,n
2024-10-09 09:30:00,122,n,n,n,62,n,n,n,28,n,n,n,114.2,n,n,n,88,n,n,n,39,n,n,n,129,n,n,n,79,n,n,n,23,n,n,n,148,n,n,n,74,n,n,n,29,n,n,n
2024-10-09 10:30:00,138,n,n,n,80,n,n,n,29,n,n,n,127.1,n,n,n,91,n,n,n,36,n,n,n,171,n,n,n,97,n,n,n,31,n,n,n,131,n,n,n,68,n,n,n,27,n,n,n
2024-10-09 11:30:00,170,n,n,n,79,n,n,n,28,n,n,n,183.8,n,n,n,101,n,n,n,30,n,n,n,137,n,n,n,73,n,n,n,31,n,n,n,164,n,n,n,77,n,n,n,24,n,n,n
2024-10-09 12:00:00,n,n,101.7,VM,n,n,58.6,VM,n,n,27.7,VM,n,n,n,n,n,n,n,n,n,n,n,n,n,n,93,VM,n,n,60.1,VM,n,n,26.7,VM,n,n,89.9,VM,n,n,53.7,VM,n,n,22.8,VM
2024-10-09 12:30:00,174,n,n,n,86,n,n,n,24,n,n,n,186.9,n,n,n,86,n,n,n,30,n,n,n,141,n,n,n,81,n,n,n,32,n,n,n,159,n,n,n,72,n,n,n,23,n,n,n
2024-10-09 13:30:00,141,n,n,n,63,n,n,n,24,n,n,n,121.9,n,n,n,74,n,n,n,25,n,n,n,137,n,n,n,77,n,n,n,27,n,n,n,106,n,n,n,56,n,n,n,24,n,n,n
2024-10-09 14:30:00,244,n,n,n,115,n,n,n,25,n,n,n,128.8,n,n,n,83,n,n,n,19,n,n,n,102,n,n,n,66,n,n,n,25,n,n,n,128,n,n,n,62,n,n,n,19,n,n,n
2024-10-09 15:30:00,186,n,n,n,98,n,n,n,30,n,n,n,175,n,n,n,85,n,n,n,27,n,n,n,109,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,66,n,n,n,n,n,n,n
2024-10-09 16:30:00,173,n,n,n,85,n,n,n,38,n,n,n,188.4,n,n,n,94,n,n,n,30,n,n,n,163,n,n,n,92,n,n,n,33,n,n,n,132,n,n,n,70,n,n,n,28,n,n,n
2024-10-09 17:30:00,143,n,n,n,86,n,n,n,31,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,80,n,n,n,n,n,n,n
2024-10-09 18:30:00,50,n,n,n,41,n,n,n,33,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-10-09 19:30:00,45,n,n,n,42,n,n,n,30,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,40,n,n,n,50,n,n,n,34,n,n,n,41,n,n,n,50,n,n,n,25,n,n,n
2024-10-09 20:30:00,52,n,n,n,43,n,n,n,39,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-10-09 21:30:00,53,n,n,n,51,n,n,n,45,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,63,n,n,n,52,n,n,n,34,n,n,n,52,n,n,n,42,n,n,n,36,n,n,n
2024-10-09 22:30:00,50,n,n,n,41,n,n,n,35,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,59,n,n,n,n,n,n,n
2024-10-09 23:30:00,9,n,n,n,19,n,n,n,13,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,6,n,n,n,7,n,n,n,9,n,n,n,23,n,n,n,23,n,n,n,13,n,n,n
2024-10-10 00:30:00,13,n,n,n,13,n,n,n,8,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,3,n,n,n,7,n,n,n,6,n,n,n,8,n,n,n,7,n,n,n,6,n,n,n
2024-10-10 01:30:00,11,n,n,n,12,n,n,n,11,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,6,n,n,n,17,n,n,n,6,n,n,n,11,n,n,n,9,n,n,n,13,n,n,n
