Data de Medição,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,VALE - ITABIRA,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2022-11-03 07:30:00,n,14,n,n,n,6,n,n,n,3,n,n,n,n,n,n,n,n,n,n,n,10.7,n,n,n,7,n,n,n,3,n,n,n,1.4,n,n,n,133.1,n,n,n,7.9,n,n,n,8.1,n,n,n,2.8,n,n,n,1.5,n,n,n,108.9,n,n,n,n,n,n,n,n,n,n,n,2,n,n,n,1.8,n,n,n,201,n,n,n
2022-11-03 08:30:00,n,12,n,n,n,6,n,n,n,3,n,n,n,n,n,n,n,n,n,n,n,10.2,n,n,n,5,n,n,n,2,n,n,n,1.7,n,n,n,113.2,n,n,n,7,n,n,n,9.8,n,n,n,3,n,n,n,1.8,n,n,n,109.1,n,n,n,9.5,n,n,n,2,n,n,n,2,n,n,n,2,n,n,n,190.1,n,n,n
2022-11-03 09:30:00,n,9,n,n,n,4,n,n,n,2,n,n,n,n,n,n,n,n,n,n,n,6.8,n,n,n,1,n,n,n,1,n,n,n,2,n,n,n,115.3,n,n,n,5.1,n,n,n,9.4,n,n,n,3,n,n,n,1.7,n,n,n,109.5,n,n,n,12.3,n,n,n,3,n,n,n,2,n,n,n,1.8,n,n,n,192.5,n,n,n
2022-11-03 10:30:00,n,12,n,n,n,6,n,n,n,3,n,n,n,n,n,n,n,n,n,n,n,10.2,n,n,n,1,n,n,n,n,n,n,n,1.6,n,n,n,125.1,n,n,n,6.4,n,n,n,8.1,n,n,n,2.3,n,n,n,2.2,n,n,n,109.9,n,n,n,12.1,n,n,n,3,n,n,n,1,n,n,n,2.1,n,n,n,188,n,n,n
2022-11-03 11:30:00,n,1.9,n,n,n,3.8,n,n,n,4.5,n,n,n,1.6,n,n,n,185.1,n,n,n,6.7,n,n,n,n,n,n,n,2,n,n,n,2.2,n,n,n,117,n,n,n,10.5,n,n,n,8.5,n,n,n,1.9,n,n,n,2.6,n,n,n,110.2,n,n,n,11.2,n,n,n,7,n,n,n,3,n,n,n,2.3,n,n,n,189.3,n,n,n
2022-11-03 12:00:00,n,n,n,7.6,VM,n,n,4,VM,n,n,3,VM,n,n,n,n,n,n,n,n,n,n,6.8,VM,n,n,n,n,n,n,3,VM,n,n,1.3,VM,n,n,150.3,VM,n,n,5.1,VM,n,n,5.5,VM,n,n,n,n,n,n,1.4,VM,n,n,113.3,VM,n,n,11.8,VM,n,n,n,n,n,n,2.5,VM,n,n,1.8,VM,n,n,198.7,VM
2022-11-03 12:30:00,n,n,n,n,n,5.8,n,n,n,5.9,n,n,n,1.4,n,n,n,189.2,n,n,n,5.4,n,n,n,n,n,n,n,2,n,n,n,2.1,n,n,n,133.4,n,n,n,1,n,n,n,4.3,n,n,n,n,n,n,n,2.6,n,n,n,110.3,n,n,n,7.5,n,n,n,5,n,n,n,5,n,n,n,2.6,n,n,n,196.7,n,n,n
2022-11-03 13:30:00,n,n,n,n,n,4.9,n,n,n,5.1,n,n,n,1.3,n,n,n,235.8,n,n,n,3.5,n,n,n,n,n,n,n,n,n,n,n,1.6,n,n,n,155.8,n,n,n,2.2,n,n,n,2.3,n,n,n,n,n,n,n,2.2,n,n,n,107,n,n,n,9,n,n,n,1,n,n,n,2,n,n,n,2.3,n,n,n,223.1,n,n,n
2022-11-03 14:30:00,n,1.1,n,n,n,4.7,n,n,n,5.2,n,n,n,1.3,n,n,n,222.9,n,n,n,2.8,n,n,n,n,n,n,n,2,n,n,n,1.8,n,n,n,132.5,n,n,n,1,n,n,n,2.3,n,n,n,n,n,n,n,2.3,n,n,n,99.3,n,n,n,9.7,n,n,n,1,n,n,n,1,n,n,n,2.4,n,n,n,216.9,n,n,n
2022-11-03 15:30:00,n,2.1,n,n,n,n,n,n,n,n,n,n,n,1.5,n,n,n,204.6,n,n,n,5.6,n,n,n,1,n,n,n,3,n,n,n,2.1,n,n,n,134.4,n,n,n,7.7,n,n,n,4.1,n,n,n,0.3,n,n,n,2,n,n,n,109.7,n,n,n,14.3,n,n,n,n,n,n,n,5,n,n,n,2.3,n,n,n,201.6,n,n,n
2022-11-03 16:30:00,n,n,n,n,n,n,n,n,n,n,n,n,n,1,n,n,n,208.9,n,n,n,8.5,n,n,n,3,n,n,n,2,n,n,n,1.2,n,n,n,158.1,n,n,n,4.2,n,n,n,6.1,n,n,n,1.5,n,n,n,1.5,n,n,n,148.4,n,n,n,22.7,n,n,n,n,n,n,n,2,n,n,n,1.8,n,n,n,206.4,n,n,n
2022-11-03 17:30:00,n,n,n,n,n,n,n,n,n,n,n,n,n,1,n,n,n,204.1,n,n,n,5.7,n,n,n,2,n,n,n,2,n,n,n,1.3,n,n,n,144.4,n,n,n,3.5,n,n,n,6.9,n,n,n,3,n,n,n,1,n,n,n,121,n,n,n,20.5,n,n,n,n,n,n,n,1,n,n,n,1.7,n,n,n,202.3,n,n,n
2022-11-03 18:30:00,n,6.5,n,n,n,n,n,n,n,1.3,n,n,n,0.5,n,n,n,233.7,n,n,n,6.2,n,n,n,1,n,n,n,3,n,n,n,0.7,n,n,n,228.8,n,n,n,5.8,n,n,n,7.4,n,n,n,3.3,n,n,n,0.6,n,n,n,119.2,n,n,n,22.6,n,n,n,n,n,n,n,6,n,n,n,1.3,n,n,n,214.8,n,n,n
2022-11-03 19:30:00,n,9.1,n,n,n,2.1,n,n,n,2.2,n,n,n,0.6,n,n,n,205.5,n,n,n,5.6,n,n,n,n,n,n,n,3,n,n,n,1.5,n,n,n,148.5,n,n,n,5.1,n,n,n,5.7,n,n,n,2.1,n,n,n,1.6,n,n,n,119.5,n,n,n,15.9,n,n,n,n,n,n,n,8,n,n,n,1.7,n,n,n,204.3,n,n,n
2022-11-03 20:30:00,n,6.1,n,n,n,7.4,n,n,n,5.9,n,n,n,1,n,n,n,178.6,n,n,n,6.5,n,n,n,1,n,n,n,5,n,n,n,1.3,n,n,n,123.7,n,n,n,4,n,n,n,4.9,n,n,n,1,n,n,n,1.4,n,n,n,119.4,n,n,n,5.6,n,n,n,n,n,n,n,3,n,n,n,1.8,n,n,n,189,n,n,n
2022-11-03 21:30:00,n,3.8,n,n,n,4.7,n,n,n,4.7,n,n,n,0.6,n,n,n,170.8,n,n,n,17.8,n,n,n,8,n,n,n,7,n,n,n,0.8,n,n,n,140.2,n,n,n,12,n,n,n,9.8,n,n,n,2.6,n,n,n,0.5,n,n,n,118.8,n,n,n,14.1,n,n,n,n,n,n,n,n,n,n,n,1.4,n,n,n,183.1,n,n,n
2022-11-03 22:30:00,n,11.9,n,n,n,3.7,n,n,n,3.7,n,n,n,0.5,n,n,n,175,n,n,n,7.7,n,n,n,5,n,n,n,8,n,n,n,0.5,n,n,n,239.1,n,n,n,4.9,n,n,n,6,n,n,n,0.3,n,n,n,0.5,n,n,n,118.7,n,n,n,22.5,n,n,n,n,n,n,n,2,n,n,n,1,n,n,n,173,n,n,n
2022-11-03 23:30:00,n,16.6,n,n,n,1.1,n,n,n,n,n,n,n,0.5,n,n,n,158.4,n,n,n,5.1,n,n,n,2,n,n,n,5,n,n,n,0.5,n,n,n,238.6,n,n,n,4.1,n,n,n,3.8,n,n,n,n,n,n,n,0.5,n,n,n,118.8,n,n,n,15,n,n,n,n,n,n,n,1,n,n,n,1.4,n,n,n,186.1,n,n,n
2022-11-04 00:30:00,n,9.8,n,n,n,4.3,n,n,n,4.2,n,n,n,0.5,n,n,n,187.8,n,n,n,8.3,n,n,n,2,n,n,n,3,n,n,n,0.5,n,n,n,244.6,n,n,n,8.6,n,n,n,4.6,n,n,n,n,n,n,n,0.5,n,n,n,118.8,n,n,n,15.9,n,n,n,n,n,n,n,n,n,n,n,1.3,n,n,n,194.6,n,n,n
2022-11-04 01:30:00,n,11.1,n,n,n,6.9,n,n,n,7.2,n,n,n,0.6,n,n,n,163.3,n,n,n,10.6,n,n,n,8,n,n,n,5,n,n,n,0.5,n,n,n,243.7,n,n,n,7.6,n,n,n,5.1,n,n,n,n,n,n,n,0.4,n,n,n,118.9,n,n,n,14.3,n,n,n,n,n,n,n,n,n,n,n,1.1,n,n,n,177.6,n,n,n
2022-11-04 02:30:00,n,11.1,n,n,n,4.9,n,n,n,5,n,n,n,0.5,n,n,n,239.5,n,n,n,7.1,n,n,n,1,n,n,n,5,n,n,n,0.6,n,n,n,238.2,n,n,n,7.4,n,n,n,5.4,n,n,n,n,n,n,n,0.5,n,n,n,118.8,n,n,n,17.3,n,n,n,n,n,n,n,1,n,n,n,1,n,n,n,217.1,n,n,n
2022-11-04 03:30:00,n,18.1,n,n,n,3.5,n,n,n,3.5,n,n,n,0.7,n,n,n,227.9,n,n,n,9.2,n,n,n,7,n,n,n,3,n,n,n,1.1,n,n,n,186.6,n,n,n,7.8,n,n,n,4.7,n,n,n,n,n,n,n,1.2,n,n,n,119.1,n,n,n,15.4,n,n,n,n,n,n,n,2,n,n,n,1.7,n,n,n,206.9,n,n,n
2022-11-04 04:30:00,n,19.1,n,n,n,5.9,n,n,n,6.1,n,n,n,0.8,n,n,n,189.1,n,n,n,17.2,n,n,n,13,n,n,n,7,n,n,n,1.1,n,n,n,132.2,n,n,n,10,n,n,n,9.3,n,n,n,2,n,n,n,1,n,n,n,119.1,n,n,n,17.6,n,n,n,n,n,n,n,3,n,n,n,1.2,n,n,n,188.5,n,n,n
2022-11-04 05:30:00,n,11.9,n,n,n,4.6,n,n,n,4.5,n,n,n,0.6,n,n,n,201,n,n,n,14.7,n,n,n,7,n,n,n,3,n,n,n,0.7,n,n,n,214.6,n,n,n,18.3,n,n,n,8.2,n,n,n,1.2,n,n,n,0.8,n,n,n,119.2,n,n,n,20.9,n,n,n,n,n,n,n,2,n,n,n,1.5,n,n,n,205.6,n,n,n
2022-11-04 06:30:00,n,16.2,n,n,n,n,n,n,n,n,n,n,n,0.8,n,n,n,193.7,n,n,n,31.5,n,n,n,35,n,n,n,6,n,n,n,1.2,n,n,n,124.1,n,n,n,21,n,n,n,11,n,n,n,2,n,n,n,1.2,n,n,n,119.2,n,n,n,26.3,n,n,n,n,n,n,n,2,n,n,n,1.7,n,n,n,197.2,n,n,n
2022-11-04 07:30:00,n,11.9,n,n,n,3.7,n,n,n,3.4,n,n,n,1.4,n,n,n,195,n,n,n,26.3,n,n,n,22,n,n,n,8,n,n,n,1.8,n,n,n,122.8,n,n,n,20.2,n,n,n,14.3,n,n,n,2.4,n,n,n,2.1,n,n,n,119.3,n,n,n,25.7,n,n,n,n,n,n,n,5,n,n,n,2.4,n,n,n,197.5,n,n,n
2022-11-04 08:30:00,n,16.2,n,n,n,4.5,n,n,n,3.8,n,n,n,1,n,n,n,180.1,n,n,n,22.1,n,n,n,16,n,n,n,9,n,n,n,1.9,n,n,n,125.5,n,n,n,17,n,n,n,13.6,n,n,n,2.2,n,n,n,2.3,n,n,n,119,n,n,n,26.8,n,n,n,n,n,n,n,2,n,n,n,1.7,n,n,n,193.8,n,n,n
2022-11-04 09:30:00,n,15.3,n,n,n,2.5,n,n,n,2,n,n,n,0.9,n,n,n,204.3,n,n,n,18.4,n,n,n,12,n,n,n,8,n,n,n,1.8,n,n,n,106.8,n,n,n,12.1,n,n,n,12.4,n,n,n,2.8,n,n,n,1.7,n,n,n,117.2,n,n,n,26,n,n,n,n,n,n,n,6,n,n,n,1.6,n,n,n,189.5,n,n,n
2022-11-04 10:30:00,n,13.3,n,n,n,4.3,n,n,n,4.1,n,n,n,0.8,n,n,n,150,n,n,n,20.9,n,n,n,17,n,n,n,6,n,n,n,1.4,n,n,n,103.7,n,n,n,17,n,n,n,13.5,n,n,n,3.8,n,n,n,1.4,n,n,n,67.2,n,n,n,13.6,n,n,n,n,n,n,n,n,n,n,n,1.2,n,n,n,161.3,n,n,n
2022-11-04 11:30:00,n,15.5,n,n,n,2.1,n,n,n,1.9,n,n,n,0.7,n,n,n,176.4,n,n,n,21.8,n,n,n,16,n,n,n,8,n,n,n,1.4,n,n,n,122.3,n,n,n,28.1,n,n,n,23.5,n,n,n,11.5,n,n,n,1.1,n,n,n,51.9,n,n,n,21.8,n,n,n,7,n,n,n,n,n,n,n,1.2,n,n,n,181.4,n,n,n
2022-11-04 12:00:00,n,n,n,21.9,VM,n,n,5.4,VM,n,n,5.3,VM,n,n,0.7,VM,n,n,210,VM,n,n,18.9,VM,n,n,13.1,VM,n,n,6.6,VM,n,n,1,VM,n,n,177,VM,n,n,24.9,VM,n,n,14,VM,n,n,4.1,VM,n,n,1,VM,n,n,100,VM,n,n,33.5,VM,n,n,n,n,n,n,6.7,VM,n,n,1.2,VM,n,n,210.4,VM
2022-11-04 12:30:00,n,15.8,n,n,n,4.9,n,n,n,5.6,n,n,n,1.1,n,n,n,200,n,n,n,20.2,n,n,n,13,n,n,n,6,n,n,n,1.4,n,n,n,123.6,n,n,n,16.2,n,n,n,14.8,n,n,n,3.6,n,n,n,1.3,n,n,n,123,n,n,n,19.9,n,n,n,9,n,n,n,1,n,n,n,1.4,n,n,n,183.9,n,n,n
2022-11-04 13:30:00,n,12.8,n,n,n,5.7,n,n,n,6.2,n,n,n,1.4,n,n,n,212.5,n,n,n,14.7,n,n,n,7,n,n,n,6,n,n,n,1.2,n,n,n,139.4,n,n,n,13.7,n,n,n,10.6,n,n,n,1.4,n,n,n,1.4,n,n,n,117.9,n,n,n,19.2,n,n,n,8,n,n,n,1,n,n,n,1.6,n,n,n,220.3,n,n,n
2022-11-04 14:30:00,n,13.2,n,n,n,4,n,n,n,4.2,n,n,n,1,n,n,n,205.9,n,n,n,20.9,n,n,n,14,n,n,n,6,n,n,n,1.7,n,n,n,128.5,n,n,n,23,n,n,n,11.2,n,n,n,1.6,n,n,n,1.3,n,n,n,122.1,n,n,n,26.9,n,n,n,17,n,n,n,7,n,n,n,1.5,n,n,n,212.9,n,n,n
2022-11-04 15:30:00,n,20.9,n,n,n,5.5,n,n,n,5.2,n,n,n,0.9,n,n,n,233.5,n,n,n,19.5,n,n,n,9,n,n,n,5,n,n,n,0.7,n,n,n,213.4,n,n,n,25.3,n,n,n,15.2,n,n,n,3.5,n,n,n,0.8,n,n,n,96.6,n,n,n,33.2,n,n,n,17,n,n,n,8,n,n,n,1.4,n,n,n,209.6,n,n,n
2022-11-04 16:30:00,n,24.6,n,n,n,4.2,n,n,n,3.8,n,n,n,0.6,n,n,n,146.2,n,n,n,21.6,n,n,n,18,n,n,n,3,n,n,n,1.1,n,n,n,150.2,n,n,n,31.6,n,n,n,16.1,n,n,n,3.9,n,n,n,0.8,n,n,n,65.9,n,n,n,30.7,n,n,n,8,n,n,n,8,n,n,n,1.1,n,n,n,184.2,n,n,n
2022-11-04 17:30:00,n,17.4,n,n,n,1.7,n,n,n,1.1,n,n,n,0.9,n,n,n,186.9,n,n,n,31.6,n,n,n,20,n,n,n,8,n,n,n,1.3,n,n,n,127,n,n,n,37.2,n,n,n,20.3,n,n,n,5.7,n,n,n,1.1,n,n,n,74.9,n,n,n,30.8,n,n,n,8,n,n,n,7,n,n,n,1.2,n,n,n,201.6,n,n,n
2022-11-04 18:30:00,n,27.5,n,n,n,5.2,n,n,n,5.3,n,n,n,0.6,n,n,n,219.4,n,n,n,25.4,n,n,n,14,n,n,n,7,n,n,n,0.9,n,n,n,161.2,n,n,n,53.8,n,n,n,26,n,n,n,9.4,n,n,n,0.7,n,n,n,85,n,n,n,46.3,n,n,n,17,n,n,n,9,n,n,n,0.7,n,n,n,197,n,n,n
2022-11-04 19:30:00,n,39.4,n,n,n,10.9,n,n,n,11.8,n,n,n,0.5,n,n,n,274.5,n,n,n,14.2,n,n,n,7,n,n,n,9,n,n,n,0.5,n,n,n,239.4,n,n,n,73.6,n,n,n,30.6,n,n,n,9.6,n,n,n,0.5,n,n,n,81.2,n,n,n,75.4,n,n,n,33,n,n,n,12,n,n,n,0.4,n,n,n,244,n,n,n
2022-11-04 20:30:00,n,41.7,n,n,n,9.8,n,n,n,10.4,n,n,n,0.4,n,n,n,301.5,n,n,n,12.9,n,n,n,8,n,n,n,9,n,n,n,0.5,n,n,n,236.7,n,n,n,52.5,n,n,n,21,n,n,n,4.7,n,n,n,0.5,n,n,n,81.1,n,n,n,74.9,n,n,n,29,n,n,n,12,n,n,n,0.4,n,n,n,265,n,n,n
2022-11-04 21:30:00,n,28.2,n,n,n,4.2,n,n,n,3.6,n,n,n,0.4,n,n,n,256.5,n,n,n,19.8,n,n,n,13,n,n,n,9,n,n,n,0.5,n,n,n,242.4,n,n,n,39.9,n,n,n,16.4,n,n,n,3.9,n,n,n,0.4,n,n,n,81.1,n,n,n,58.4,n,n,n,25,n,n,n,18,n,n,n,0.4,n,n,n,230.4,n,n,n
2022-11-04 22:30:00,n,43.4,n,n,n,7,n,n,n,6.5,n,n,n,0.4,n,n,n,148.7,n,n,n,28.5,n,n,n,24,n,n,n,7,n,n,n,0.5,n,n,n,257.3,n,n,n,28.7,n,n,n,14,n,n,n,3.3,n,n,n,0.4,n,n,n,81.3,n,n,n,81.9,n,n,n,30,n,n,n,16,n,n,n,0.4,n,n,n,318.7,n,n,n
2022-11-04 23:30:00,n,72.2,n,n,n,13.3,n,n,n,13.1,n,n,n,0.4,n,n,n,347.4,n,n,n,17.5,n,n,n,11,n,n,n,12,n,n,n,0.5,n,n,n,262.9,n,n,n,26.5,n,n,n,13.1,n,n,n,3.2,n,n,n,0.4,n,n,n,81.2,n,n,n,65.1,n,n,n,24,n,n,n,11,n,n,n,0.4,n,n,n,271.9,n,n,n
2022-11-05 00:30:00,n,49.5,n,n,n,10.7,n,n,n,10.1,n,n,n,0.4,n,n,n,316.2,n,n,n,18,n,n,n,12,n,n,n,9,n,n,n,0.5,n,n,n,259.5,n,n,n,22.3,n,n,n,12,n,n,n,3.2,n,n,n,0.4,n,n,n,81.3,n,n,n,67.6,n,n,n,24,n,n,n,11,n,n,n,0.5,n,n,n,135.7,n,n,n
2022-11-05 01:30:00,n,39.2,n,n,n,6.4,n,n,n,6.4,n,n,n,0.4,n,n,n,220.6,n,n,n,14.4,n,n,n,9,n,n,n,9,n,n,n,0.5,n,n,n,247,n,n,n,18.3,n,n,n,9.6,n,n,n,2,n,n,n,0.4,n,n,n,81.2,n,n,n,52.7,n,n,n,24,n,n,n,8,n,n,n,0.4,n,n,n,277.3,n,n,n
2022-11-05 02:30:00,n,44.9,n,n,n,7.7,n,n,n,7.5,n,n,n,0.4,n,n,n,347.4,n,n,n,19.9,n,n,n,17,n,n,n,9,n,n,n,0.6,n,n,n,252.2,n,n,n,12.6,n,n,n,7.1,n,n,n,0.4,n,n,n,0.4,n,n,n,79.8,n,n,n,52,n,n,n,19,n,n,n,8,n,n,n,0.4,n,n,n,358.7,n,n,n
2022-11-05 03:30:00,n,55.6,n,n,n,11.7,n,n,n,10.9,n,n,n,0.4,n,n,n,69.3,n,n,n,16,n,n,n,7,n,n,n,6,n,n,n,0.5,n,n,n,269.6,n,n,n,12.1,n,n,n,6.5,n,n,n,0.5,n,n,n,0.4,n,n,n,79.8,n,n,n,44.3,n,n,n,13,n,n,n,6,n,n,n,0.9,n,n,n,157.4,n,n,n
2022-11-05 04:30:00,n,63.2,n,n,n,10.9,n,n,n,11.5,n,n,n,0.4,n,n,n,141.8,n,n,n,17.5,n,n,n,14,n,n,n,8,n,n,n,0.5,n,n,n,261.2,n,n,n,13.3,n,n,n,8.4,n,n,n,1.7,n,n,n,0.4,n,n,n,79.8,n,n,n,26.6,n,n,n,12,n,n,n,2,n,n,n,0.9,n,n,n,196.1,n,n,n
2022-11-05 05:30:00,n,91.9,n,n,n,3.4,n,n,n,5.8,n,n,n,0.4,n,n,n,42.4,n,n,n,22,n,n,n,13,n,n,n,6,n,n,n,0.6,n,n,n,229.5,n,n,n,18,n,n,n,11.5,n,n,n,4.2,n,n,n,0.5,n,n,n,80.2,n,n,n,29,n,n,n,7,n,n,n,3,n,n,n,0.7,n,n,n,342.7,n,n,n
2022-11-05 06:30:00,n,58.9,n,n,n,4.9,n,n,n,3.6,n,n,n,0.5,n,n,n,190.3,n,n,n,16,n,n,n,14,n,n,n,5,n,n,n,1.2,n,n,n,110.6,n,n,n,17.1,n,n,n,18.1,n,n,n,9.9,n,n,n,0.5,n,n,n,80.4,n,n,n,20.7,n,n,n,6,n,n,n,6,n,n,n,0.8,n,n,n,271.6,n,n,n
2022-11-05 07:30:00,n,25.3,n,n,n,4.7,n,n,n,4.5,n,n,n,0.7,n,n,n,217.8,n,n,n,12.4,n,n,n,9,n,n,n,2,n,n,n,1.5,n,n,n,108.6,n,n,n,21.7,n,n,n,11.2,n,n,n,2.8,n,n,n,1.4,n,n,n,40.6,n,n,n,21.5,n,n,n,8,n,n,n,11,n,n,n,1,n,n,n,193.7,n,n,n
2022-11-05 08:30:00,n,16.1,n,n,n,6.4,n,n,n,6.8,n,n,n,0.7,n,n,n,176.6,n,n,n,15.3,n,n,n,16,n,n,n,5,n,n,n,1.4,n,n,n,136.7,n,n,n,17.1,n,n,n,16.3,n,n,n,5.8,n,n,n,1.2,n,n,n,26,n,n,n,25.1,n,n,n,14,n,n,n,7,n,n,n,0.9,n,n,n,198,n,n,n
2022-11-05 09:30:00,n,14.1,n,n,n,5.7,n,n,n,6.2,n,n,n,0.7,n,n,n,209.7,n,n,n,17.8,n,n,n,11,n,n,n,7,n,n,n,1.6,n,n,n,100.7,n,n,n,24.4,n,n,n,15.7,n,n,n,5.4,n,n,n,0.7,n,n,n,18.6,n,n,n,22.5,n,n,n,14,n,n,n,6,n,n,n,1.1,n,n,n,251.8,n,n,n
2022-11-05 10:30:00,n,14.4,n,n,n,4.5,n,n,n,4.9,n,n,n,0.7,n,n,n,122.6,n,n,n,16,n,n,n,8,n,n,n,5,n,n,n,1.6,n,n,n,83.5,n,n,n,11,n,n,n,14.4,n,n,n,5,n,n,n,1.7,n,n,n,355.4,n,n,n,24.4,n,n,n,16,n,n,n,11,n,n,n,1.2,n,n,n,307.3,n,n,n
2022-11-05 11:30:00,n,19.2,n,n,n,9.8,n,n,n,9.7,n,n,n,0.9,n,n,n,178,n,n,n,14.4,n,n,n,7,n,n,n,3,n,n,n,1.4,n,n,n,118.7,n,n,n,14.1,n,n,n,9.4,n,n,n,1.2,n,n,n,1.5,n,n,n,82.2,n,n,n,18.7,n,n,n,9,n,n,n,6,n,n,n,1.5,n,n,n,75.4,n,n,n
2022-11-05 12:00:00,n,n,n,37.3,VM,n,n,8.1,VM,n,n,8.2,VM,n,n,0.7,VM,n,n,167.7,VM,n,n,17.3,VM,n,n,10.4,VM,n,n,6.3,VM,n,n,1.1,VM,n,n,173.5,VM,n,n,23,VM,n,n,13.7,VM,n,n,4.5,VM,n,n,1,VM,n,n,67.5,VM,n,n,34.2,VM,n,n,15.5,VM,n,n,7,VM,n,n,1,VM,n,n,194,VM
2022-11-05 12:30:00,n,7.7,n,n,n,6.5,n,n,n,6.1,n,n,n,1.1,n,n,n,214.5,n,n,n,10,n,n,n,6,n,n,n,3,n,n,n,1.7,n,n,n,97.9,n,n,n,8.3,n,n,n,8.3,n,n,n,1,n,n,n,1.5,n,n,n,56.2,n,n,n,11.1,n,n,n,12,n,n,n,6,n,n,n,1.8,n,n,n,164.1,n,n,n
2022-11-05 13:30:00,n,n,n,n,n,3.6,n,n,n,4.3,n,n,n,1,n,n,n,131.2,n,n,n,10.7,n,n,n,5,n,n,n,5,n,n,n,1.6,n,n,n,103,n,n,n,11,n,n,n,6.5,n,n,n,n,n,n,n,2,n,n,n,44.5,n,n,n,11.2,n,n,n,7,n,n,n,3,n,n,n,2,n,n,n,117.6,n,n,n
2022-11-05 14:30:00,n,4.9,n,n,n,6.6,n,n,n,6.8,n,n,n,1,n,n,n,115.2,n,n,n,10.5,n,n,n,3,n,n,n,5,n,n,n,1.9,n,n,n,105.2,n,n,n,11.9,n,n,n,6.3,n,n,n,n,n,n,n,2,n,n,n,43.7,n,n,n,9.3,n,n,n,8,n,n,n,n,n,n,n,1.9,n,n,n,133.9,n,n,n
2022-11-05 15:30:00,n,9.6,n,n,n,4.7,n,n,n,4.6,n,n,n,1,n,n,n,153.2,n,n,n,14.7,n,n,n,5,n,n,n,5,n,n,n,2,n,n,n,113.8,n,n,n,18.7,n,n,n,9.3,n,n,n,0.7,n,n,n,2,n,n,n,41.8,n,n,n,13.5,n,n,n,9,n,n,n,2,n,n,n,1.5,n,n,n,167.3,n,n,n
2022-11-05 16:30:00,n,17,n,n,n,7.2,n,n,n,7.2,n,n,n,1.1,n,n,n,156.9,n,n,n,15.4,n,n,n,8,n,n,n,5,n,n,n,1.8,n,n,n,108,n,n,n,17.6,n,n,n,10.8,n,n,n,2,n,n,n,2.3,n,n,n,43.6,n,n,n,16,n,n,n,8,n,n,n,3,n,n,n,1.7,n,n,n,162,n,n,n
2022-11-05 17:30:00,n,15.3,n,n,n,3,n,n,n,2.8,n,n,n,1,n,n,n,156.7,n,n,n,19.1,n,n,n,7,n,n,n,3,n,n,n,1.8,n,n,n,108.8,n,n,n,24,n,n,n,17.2,n,n,n,7.1,n,n,n,1.4,n,n,n,43.8,n,n,n,17.1,n,n,n,11,n,n,n,5,n,n,n,1.7,n,n,n,150.7,n,n,n
2022-11-05 18:30:00,n,18.5,n,n,n,n,n,n,n,n,n,n,n,0.6,n,n,n,116.7,n,n,n,30.2,n,n,n,16,n,n,n,7,n,n,n,1,n,n,n,86.1,n,n,n,38.3,n,n,n,24.5,n,n,n,12,n,n,n,0.7,n,n,n,43.6,n,n,n,24.3,n,n,n,12,n,n,n,3,n,n,n,0.5,n,n,n,106.3,n,n,n
2022-11-05 19:30:00,n,25.8,n,n,n,4.7,n,n,n,4.8,n,n,n,0.5,n,n,n,104,n,n,n,23.8,n,n,n,7,n,n,n,6,n,n,n,0.6,n,n,n,266.7,n,n,n,57.3,n,n,n,26.9,n,n,n,8.7,n,n,n,0.5,n,n,n,43.3,n,n,n,23.1,n,n,n,8,n,n,n,6,n,n,n,0.5,n,n,n,96.6,n,n,n
2022-11-05 20:30:00,n,42.1,n,n,n,9.1,n,n,n,9.4,n,n,n,0.4,n,n,n,23.7,n,n,n,24.9,n,n,n,11,n,n,n,6,n,n,n,0.7,n,n,n,251.5,n,n,n,54,n,n,n,25.2,n,n,n,8.9,n,n,n,0.4,n,n,n,43.3,n,n,n,56.7,n,n,n,29,n,n,n,14,n,n,n,0.4,n,n,n,242.3,n,n,n
2022-11-05 21:30:00,n,79.3,n,n,n,17.5,n,n,n,17.3,n,n,n,0.4,n,n,n,10.7,n,n,n,17.9,n,n,n,12,n,n,n,8,n,n,n,0.6,n,n,n,250.2,n,n,n,47.6,n,n,n,22.2,n,n,n,8,n,n,n,0.4,n,n,n,43.4,n,n,n,67.9,n,n,n,33,n,n,n,13,n,n,n,0.5,n,n,n,300.9,n,n,n
2022-11-05 22:30:00,n,61.2,n,n,n,17.9,n,n,n,18.1,n,n,n,0.4,n,n,n,322.8,n,n,n,15,n,n,n,13,n,n,n,12,n,n,n,0.6,n,n,n,251.5,n,n,n,29.5,n,n,n,14.9,n,n,n,3.8,n,n,n,0.4,n,n,n,43.4,n,n,n,97.8,n,n,n,40,n,n,n,11,n,n,n,0.6,n,n,n,24.6,n,n,n
2022-11-05 23:30:00,n,84.9,n,n,n,19.5,n,n,n,19.3,n,n,n,0.5,n,n,n,287.3,n,n,n,23.5,n,n,n,19,n,n,n,12,n,n,n,0.7,n,n,n,242.8,n,n,n,32.5,n,n,n,15.6,n,n,n,3.9,n,n,n,0.6,n,n,n,43.4,n,n,n,68.9,n,n,n,30,n,n,n,11,n,n,n,1.3,n,n,n,223.2,n,n,n
