2025-01-01 06:30:00,19,n,n,n,n,n,n,n,11,n,n,n,27,n,n,n,n,n,n,n,11,n,n,n,33,n,n,n,23,n,n,n,17,n,n,n,27,n,n,n,13,n,n,n,9,n,n,n
2025-01-01 07:30:00,13,n,n,n,n,n,n,n,14,n,n,n,17,n,n,n,n,n,n,n,9,n,n,n,12,n,n,n,11,n,n,n,12,n,n,n,20,n,n,n,16,n,n,n,9,n,n,n
2025-01-01 08:30:00,12,n,n,n,n,n,n,n,8,n,n,n,5,n,n,n,n,n,n,n,6,n,n,n,12,n,n,n,12,n,n,n,10,n,n,n,15,n,n,n,11,n,n,n,7,n,n,n
2025-01-01 09:30:00,8,n,n,n,n,n,n,n,5,n,n,n,19,n,n,n,n,n,n,n,9,n,n,n,8,n,n,n,11,n,n,n,6,n,n,n,15,n,n,n,9,n,n,n,7,n,n,n
2025-01-01 10:30:00,10,n,n,n,n,n,n,n,12,n,n,n,9,n,n,n,n,n,n,n,7,n,n,n,6,n,n,n,6,n,n,n,7,n,n,n,16,n,n,n,11,n,n,n,6,n,n,n
2025-01-01 11:30:00,8,n,n,n,n,n,n,n,7,n,n,n,10,n,n,n,n,n,n,n,3,n,n,n,4,n,n,n,7,n,n,n,7,n,n,n,15,n,n,n,13,n,n,n,11,n,n,n
2025-01-01 12:00:00,n,n,17.5,VM,n,n,n,n,n,n,13.3,VM,n,n,22.2,VM,n,n,n,n,n,n,13.2,VM,n,n,26.7,VM,n,n,18.6,VM,n,n,13.8,VM,n,n,24,VM,n,n,17.1,VM,n,n,10.7,VM
2025-01-01 12:30:00,4,n,n,n,n,n,n,n,8,n,n,n,10,n,n,n,n,n,n,n,2,n,n,n,12,n,n,n,17,n,n,n,15,n,n,n,14,n,n,n,13,n,n,n,7,n,n,n
2025-01-01 13:30:00,5,n,n,n,n,n,n,n,8,n,n,n,13,n,n,n,n,n,n,n,8,n,n,n,15,n,n,n,13,n,n,n,14,n,n,n,17,n,n,n,8,n,n,n,13,n,n,n
2025-01-01 14:30:00,4,n,n,n,n,n,n,n,13,n,n,n,10,n,n,n,n,n,n,n,12,n,n,n,18,n,n,n,16,n,n,n,11,n,n,n,20,n,n,n,11,n,n,n,7,n,n,n
2025-01-01 15:30:00,n,n,n,n,n,n,n,n,9,n,n,n,13,n,n,n,n,n,n,n,6,n,n,n,19,n,n,n,3,n,n,n,7,n,n,n,15,n,n,n,6,n,n,n,2,n,n,n
2025-01-01 16:30:00,5,n,n,n,n,n,n,n,9,n,n,n,14,n,n,n,n,n,n,n,8,n,n,n,13,n,n,n,12,n,n,n,10,n,n,n,23,n,n,n,12,n,n,n,3,n,n,n
2025-01-01 17:30:00,4,n,n,n,n,n,n,n,6,n,n,n,13,n,n,n,n,n,n,n,11,n,n,n,12,n,n,n,9,n,n,n,9,n,n,n,13,n,n,n,13,n,n,n,5,n,n,n
2025-01-01 18:30:00,6,n,n,n,n,n,n,n,2,n,n,n,23,n,n,n,n,n,n,n,8,n,n,n,21,n,n,n,11,n,n,n,15,n,n,n,20,n,n,n,12,n,n,n,5,n,n,n
2025-01-01 19:30:00,11,n,n,n,n,n,n,n,6,n,n,n,15,n,n,n,n,n,n,n,7,n,n,n,39,n,n,n,24,n,n,n,14,n,n,n,24,n,n,n,13,n,n,n,13,n,n,n
2025-01-01 20:30:00,12,n,n,n,n,n,n,n,11,n,n,n,16,n,n,n,n,n,n,n,n,n,n,n,22,n,n,n,17,n,n,n,10,n,n,n,22,n,n,n,16,n,n,n,9,n,n,n
2025-01-01 21:30:00,8,n,n,n,n,n,n,n,9,n,n,n,14,n,n,n,n,n,n,n,8,n,n,n,29,n,n,n,11,n,n,n,11,n,n,n,17,n,n,n,13,n,n,n,5,n,n,n
2025-01-01 22:30:00,10,n,n,n,n,n,n,n,7,n,n,n,19,n,n,n,n,n,n,n,n,n,n,n,28,n,n,n,12,n,n,n,12,n,n,n,11,n,n,n,11,n,n,n,6,n,n,n
2025-01-01 23:30:00,10,n,n,n,n,n,n,n,8,n,n,n,27,n,n,n,n,n,n,n,7,n,n,n,32,n,n,n,17,n,n,n,9,n,n,n,23,n,n,n,16,n,n,n,9,n,n,n
2025-01-02 00:30:00,12,n,n,n,n,n,n,n,6,n,n,n,10,n,n,n,n,n,n,n,9,n,n,n,18,n,n,n,18,n,n,n,11,n,n,n,20,n,n,n,16,n,n,n,7,n,n,n
2025-01-02 01:30:00,20,n,n,n,n,n,n,n,9,n,n,n,22,n,n,n,n,n,n,n,11,n,n,n,16,n,n,n,9,n,n,n,15,n,n,n,25,n,n,n,14,n,n,n,9,n,n,n
2025-01-02 02:30:00,29,n,n,n,n,n,n,n,7,n,n,n,14,n,n,n,n,n,n,n,8,n,n,n,18,n,n,n,13,n,n,n,9,n,n,n,22,n,n,n,8,n,n,n,8,n,n,n
2025-01-02 03:30:00,8,n,n,n,n,n,n,n,5,n,n,n,20,n,n,n,n,n,n,n,6,n,n,n,23,n,n,n,19,n,n,n,10,n,n,n,21,n,n,n,11,n,n,n,11,n,n,n
2025-01-02 04:30:00,15,n,n,n,n,n,n,n,8,n,n,n,16,n,n,n,n,n,n,n,12,n,n,n,12,n,n,n,9,n,n,n,11,n,n,n,19,n,n,n,12,n,n,n,7,n,n,n
2025-01-02 05:30:00,21,n,n,n,n,n,n,n,6,n,n,n,13,n,n,n,n,n,n,n,8,n,n,n,28,n,n,n,11,n,n,n,7,n,n,n,20,n,n,n,11,n,n,n,5,n,n,n
2025-01-02 06:30:00,11,n,n,n,n,n,n,n,11,n,n,n,20,n,n,n,n,n,n,n,6,n,n,n,22,n,n,n,16,n,n,n,9,n,n,n,25,n,n,n,13,n,n,n,7,n,n,n
2025-01-02 07:30:00,9,n,n,n,n,n,n,n,11,n,n,n,26,n,n,n,n,n,n,n,5,n,n,n,22,n,n,n,13,n,n,n,8,n,n,n,23,n,n,n,12,n,n,n,7,n,n,n
2025-01-02 08:30:00,12,n,n,n,n,n,n,n,11,n,n,n,16,n,n,n,n,n,n,n,8,n,n,n,14,n,n,n,12,n,n,n,7,n,n,n,28,n,n,n,13,n,n,n,6,n,n,n
2025-01-02 09:30:00,16,n,n,n,n,n,n,n,9,n,n,n,17,n,n,n,n,n,n,n,7,n,n,n,14,n,n,n,8,n,n,n,12,n,n,n,20,n,n,n,12,n,n,n,6,n,n,n
2025-01-02 10:30:00,9,n,n,n,3,n,n,n,5,n,n,n,17,n,n,n,n,n,n,n,7,n,n,n,29,n,n,n,19,n,n,n,10,n,n,n,18,n,n,n,12,n,n,n,8,n,n,n
2025-01-02 11:30:00,30,n,n,n,23,n,n,n,14,n,n,n,15,n,n,n,8,n,n,n,6,n,n,n,36,n,n,n,n,n,n,n,9,n,n,n,16,n,n,n,9,n,n,n,7,n,n,n
2025-01-02 12:00:00,n,n,20.6,VM,n,n,n,n,n,n,8.7,VM,n,n,21.8,VM,n,n,n,n,n,n,9.2,VM,n,n,31.7,VM,n,n,18.3,VM,n,n,11.3,VM,n,n,24.4,VM,n,n,15.6,VM,n,n,8.4,VM
2025-01-02 12:30:00,13,n,n,n,16,n,n,n,6,n,n,n,18,n,n,n,7,n,n,n,9,n,n,n,35,n,n,n,19,n,n,n,10,n,n,n,22,n,n,n,13,n,n,n,6,n,n,n
2025-01-02 13:30:00,19,n,n,n,14,n,n,n,9,n,n,n,17,n,n,n,12,n,n,n,8,n,n,n,20,n,n,n,12,n,n,n,6,n,n,n,19,n,n,n,12,n,n,n,5,n,n,n
2025-01-02 14:30:00,20,n,n,n,15,n,n,n,5,n,n,n,20,n,n,n,13,n,n,n,8,n,n,n,19,n,n,n,11,n,n,n,10,n,n,n,19,n,n,n,12,n,n,n,7,n,n,n
2025-01-02 15:30:00,12,n,n,n,8,n,n,n,5,n,n,n,24,n,n,n,8,n,n,n,11,n,n,n,30,n,n,n,16,n,n,n,10,n,n,n,19,n,n,n,22,n,n,n,7,n,n,n
2025-01-02 16:30:00,14,n,n,n,6,n,n,n,8,n,n,n,27,n,n,n,5,n,n,n,9,n,n,n,63,n,n,n,20,n,n,n,15,n,n,n,29,n,n,n,16,n,n,n,8,n,n,n
2025-01-02 17:30:00,23,n,n,n,11,n,n,n,8,n,n,n,26,n,n,n,11,n,n,n,8,n,n,n,41,n,n,n,20,n,n,n,11,n,n,n,27,n,n,n,16,n,n,n,9,n,n,n
2025-01-02 18:30:00,41,n,n,n,35,n,n,n,17,n,n,n,38,n,n,n,18,n,n,n,13,n,n,n,47,n,n,n,27,n,n,n,13,n,n,n,29,n,n,n,20,n,n,n,12,n,n,n
2025-01-02 19:30:00,24,n,n,n,19,n,n,n,1,n,n,n,15,n,n,n,9,n,n,n,9,n,n,n,28,n,n,n,19,n,n,n,12,n,n,n,21,n,n,n,23,n,n,n,9,n,n,n
2025-01-02 20:30:00,20,n,n,n,14,n,n,n,5,n,n,n,21,n,n,n,8,n,n,n,17,n,n,n,69,n,n,n,30,n,n,n,15,n,n,n,40,n,n,n,27,n,n,n,14,n,n,n
2025-01-02 21:30:00,28,n,n,n,25,n,n,n,12,n,n,n,39,n,n,n,27,n,n,n,18,n,n,n,59,n,n,n,40,n,n,n,16,n,n,n,35,n,n,n,22,n,n,n,11,n,n,n
2025-01-02 22:30:00,32,n,n,n,22,n,n,n,12,n,n,n,40,n,n,n,30,n,n,n,12,n,n,n,52,n,n,n,33,n,n,n,19,n,n,n,27,n,n,n,14,n,n,n,12,n,n,n
2025-01-02 23:30:00,56,n,n,n,43,n,n,n,19,n,n,n,31,n,n,n,23,n,n,n,7,n,n,n,46,n,n,n,28,n,n,n,17,n,n,n,41,n,n,n,34,n,n,n,13,n,n,n
2025-01-03 00:30:00,24,n,n,n,11,n,n,n,n,n,n,n,22,n,n,n,9,n,n,n,6,n,n,n,37,n,n,n,23,n,n,n,17,n,n,n,26,n,n,n,19,n,n,n,7,n,n,n
2025-01-03 01:30:00,18,n,n,n,10,n,n,n,2,n,n,n,9,n,n,n,8,n,n,n,9,n,n,n,18,n,n,n,9,n,n,n,10,n,n,n,22,n,n,n,13,n,n,n,9,n,n,n
2025-01-03 02:30:00,15,n,n,n,13,n,n,n,6,n,n,n,10,n,n,n,5,n,n,n,7,n,n,n,9,n,n,n,8,n,n,n,7,n,n,n,13,n,n,n,11,n,n,n,5,n,n,n
2025-01-03 03:30:00,28,n,n,n,18,n,n,n,6,n,n,n,14,n,n,n,8,n,n,n,7,n,n,n,16,n,n,n,8,n,n,n,10,n,n,n,18,n,n,n,9,n,n,n,7,n,n,n
2025-01-03 04:30:00,27,n,n,n,19,n,n,n,6,n,n,n,13,n,n,n,13,n,n,n,9,n,n,n,11,n,n,n,8,n,n,n,9,n,n,n,22,n,n,n,13,n,n,n,8,n,n,n
2025-01-03 05:30:00,25,n,n,n,20,n,n,n,7,n,n,n,28,n,n,n,17,n,n,n,9,n,n,n,19,n,n,n,14,n,n,n,7,n,n,n,24,n,n,n,n,n,n,n,9,n,n,n
2025-01-03 06:30:00,20,n,n,n,15,n,n,n,7,n,n,n,30,n,n,n,17,n,n,n,6,n,n,n,23,n,n,n,20,n,n,n,13,n,n,n,27,n,n,n,n,n,n,n,8,n,n,n
2025-01-03 07:30:00,17,n,n,n,13,n,n,n,7,n,n,n,26,n,n,n,11,n,n,n,9,n,n,n,43,n,n,n,11,n,n,n,10,n,n,n,19,n,n,n,n,n,n,n,7,n,n,n
2025-01-03 08:30:00,21,n,n,n,16,n,n,n,7,n,n,n,28,n,n,n,12,n,n,n,7,n,n,n,27,n,n,n,16,n,n,n,8,n,n,n,27,n,n,n,n,n,n,n,7,n,n,n
2025-01-03 09:30:00,18,n,n,n,13,n,n,n,8,n,n,n,n,n,n,n,7,n,n,n,6,n,n,n,23,n,n,n,16,n,n,n,17,n,n,n,20,n,n,n,14,n,n,n,7,n,n,n
2025-01-03 10:30:00,21,n,n,n,13,n,n,n,5,n,n,n,16,n,n,n,5,n,n,n,1,n,n,n,16,n,n,n,16,n,n,n,6,n,n,n,20,n,n,n,7,n,n,n,6,n,n,n
2025-01-03 11:30:00,24,n,n,n,17,n,n,n,5,n,n,n,21,n,n,n,6,n,n,n,1,n,n,n,18,n,n,n,8,n,n,n,13,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-01-03 12:00:00,n,n,18.8,VM,n,n,n,n,n,n,7.1,VM,n,n,21,VM,n,n,13.9,VM,n,n,8.2,VM,n,n,28.8,VM,n,n,15.8,VM,n,n,10.5,VM,n,n,21.7,VM,n,n,13.8,VM,n,n,6.9,VM
2025-01-03 12:30:00,17,n,n,n,11,n,n,n,6,n,n,n,18,n,n,n,9,n,n,n,11,n,n,n,29,n,n,n,12,n,n,n,7,n,n,n,28,n,n,n,9,n,n,n,6,n,n,n
2025-01-03 13:30:00,28,n,n,n,n,n,n,n,16,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-01-03 14:30:00,10,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,73,n,n,n,n,n,n,n,2,n,n,n,1,n,n,n,n,n,n,n,10,n,n,n,14,n,n,n,5,n,n,n
2025-01-03 15:30:00,11,n,n,n,n,n,n,n,n,n,n,n,27,n,n,n,11,n,n,n,1,n,n,n,26,n,n,n,13,n,n,n,3,n,n,n,23,n,n,n,16,n,n,n,5,n,n,n
2025-01-03 16:30:00,15,n,n,n,n,n,n,n,8,n,n,n,29,n,n,n,11,n,n,n,23,n,n,n,35,n,n,n,19,n,n,n,5,n,n,n,23,n,n,n,16,n,n,n,3,n,n,n
2025-01-03 17:30:00,16,n,n,n,n,n,n,n,7,n,n,n,22,n,n,n,14,n,n,n,9,n,n,n,39,n,n,n,23,n,n,n,8,n,n,n,25,n,n,n,13,n,n,n,6,n,n,n
2025-01-03 18:30:00,27,n,n,n,n,n,n,n,7,n,n,n,24,n,n,n,17,n,n,n,7,n,n,n,68,n,n,n,28,n,n,n,19,n,n,n,21,n,n,n,16,n,n,n,8,n,n,n
2025-01-03 19:30:00,28,n,n,n,n,n,n,n,9,n,n,n,24,n,n,n,14,n,n,n,8,n,n,n,79,n,n,n,34,n,n,n,20,n,n,n,23,n,n,n,18,n,n,n,7,n,n,n
2025-01-03 20:30:00,10,n,n,n,n,n,n,n,9,n,n,n,33,n,n,n,18,n,n,n,11,n,n,n,61,n,n,n,33,n,n,n,11,n,n,n,23,n,n,n,14,n,n,n,5,n,n,n
2025-01-03 21:30:00,10,n,n,n,n,n,n,n,8,n,n,n,15,n,n,n,16,n,n,n,16,n,n,n,30,n,n,n,12,n,n,n,13,n,n,n,19,n,n,n,17,n,n,n,7,n,n,n
2025-01-03 22:30:00,8,n,n,n,n,n,n,n,6,n,n,n,17,n,n,n,9,n,n,n,9,n,n,n,13,n,n,n,14,n,n,n,7,n,n,n,24,n,n,n,18,n,n,n,12,n,n,n
2025-01-03 23:30:00,12,n,n,n,n,n,n,n,8,n,n,n,16,n,n,n,9,n,n,n,8,n,n,n,21,n,n,n,18,n,n,n,11,n,n,n,21,n,n,n,12,n,n,n,7,n,n,n
2025-01-04 00:30:00,10,n,n,n,n,n,n,n,5,n,n,n,11,n,n,n,9,n,n,n,5,n,n,n,13,n,n,n,13,n,n,n,11,n,n,n,19,n,n,n,13,n,n,n,2,n,n,n
2025-01-04 01:30:00,12,n,n,n,n,n,n,n,2,n,n,n,15,n,n,n,6,n,n,n,8,n,n,n,15,n,n,n,9,n,n,n,11,n,n,n,25,n,n,n,11,n,n,n,3,n,n,n
2025-01-04 02:30:00,6,n,n,n,n,n,n,n,8,n,n,n,9,n,n,n,5,n,n,n,8,n,n,n,16,n,n,n,7,n,n,n,8,n,n,n,18,n,n,n,11,n,n,n,9,n,n,n
2025-01-04 03:30:00,10,n,n,n,n,n,n,n,13,n,n,n,14,n,n,n,7,n,n,n,3,n,n,n,17,n,n,n,11,n,n,n,7,n,n,n,20,n,n,n,8,n,n,n,7,n,n,n
2025-01-04 04:30:00,14,n,n,n,n,n,n,n,8,n,n,n,10,n,n,n,7,n,n,n,3,n,n,n,15,n,n,n,11,n,n,n,7,n,n,n,17,n,n,n,9,n,n,n,7,n,n,n
2025-01-04 05:30:00,10,n,n,n,n,n,n,n,6,n,n,n,15,n,n,n,5,n,n,n,7,n,n,n,10,n,n,n,9,n,n,n,12,n,n,n,13,n,n,n,18,n,n,n,5,n,n,n
2025-01-04 06:30:00,14,n,n,n,n,n,n,n,6,n,n,n,9,n,n,n,6,n,n,n,8,n,n,n,7,n,n,n,12,n,n,n,9,n,n,n,21,n,n,n,14,n,n,n,1,n,n,n
2025-01-04 07:30:00,10,n,n,n,n,n,n,n,5,n,n,n,11,n,n,n,8,n,n,n,7,n,n,n,17,n,n,n,9,n,n,n,5,n,n,n,21,n,n,n,13,n,n,n,6,n,n,n
2025-01-04 08:30:00,9,n,n,n,n,n,n,n,5,n,n,n,n,n,n,n,9,n,n,n,5,n,n,n,12,n,n,n,13,n,n,n,8,n,n,n,19,n,n,n,13,n,n,n,9,n,n,n
2025-01-04 09:30:00,7,n,n,n,n,n,n,n,7,n,n,n,15,n,n,n,9,n,n,n,5,n,n,n,20,n,n,n,18,n,n,n,7,n,n,n,14,n,n,n,11,n,n,n,7,n,n,n
2025-01-04 10:30:00,6,n,n,n,n,n,n,n,11,n,n,n,18,n,n,n,7,n,n,n,6,n,n,n,26,n,n,n,9,n,n,n,9,n,n,n,20,n,n,n,12,n,n,n,7,n,n,n
2025-01-04 11:30:00,6,n,n,n,n,n,n,n,8,n,n,n,10,n,n,n,8,n,n,n,5,n,n,n,18,n,n,n,9,n,n,n,14,n,n,n,22,n,n,n,12,n,n,n,5,n,n,n
2025-01-04 12:00:00,n,n,12.4,VM,n,n,n,n,n,n,7.4,VM,n,n,20.8,VM,n,n,11,VM,n,n,7,VM,n,n,43.1,VM,n,n,21.9,VM,n,n,11.3,VM,n,n,24,VM,n,n,14.2,VM,n,n,7.4,VM
2025-01-04 12:30:00,12,n,n,n,n,n,n,n,12,n,n,n,18,n,n,n,13,n,n,n,3,n,n,n,13,n,n,n,12,n,n,n,12,n,n,n,18,n,n,n,13,n,n,n,7,n,n,n
2025-01-04 13:30:00,11,n,n,n,n,n,n,n,6,n,n,n,16,n,n,n,8,n,n,n,5,n,n,n,17,n,n,n,13,n,n,n,9,n,n,n,14,n,n,n,8,n,n,n,6,n,n,n
2025-01-04 14:30:00,7,n,n,n,n,n,n,n,8,n,n,n,18,n,n,n,7,n,n,n,7,n,n,n,29,n,n,n,19,n,n,n,8,n,n,n,27,n,n,n,7,n,n,n,6,n,n,n
2025-01-04 15:30:00,5,n,n,n,n,n,n,n,5,n,n,n,n,n,n,n,11,n,n,n,7,n,n,n,41,n,n,n,18,n,n,n,10,n,n,n,20,n,n,n,8,n,n,n,6,n,n,n
2025-01-04 16:30:00,7,n,n,n,n,n,n,n,11,n,n,n,11,n,n,n,7,n,n,n,6,n,n,n,35,n,n,n,17,n,n,n,8,n,n,n,20,n,n,n,17,n,n,n,8,n,n,n
2025-01-04 17:30:00,12,n,n,n,n,n,n,n,7,n,n,n,20,n,n,n,11,n,n,n,5,n,n,n,38,n,n,n,16,n,n,n,10,n,n,n,29,n,n,n,12,n,n,n,9,n,n,n
2025-01-04 18:30:00,32,n,n,n,n,n,n,n,7,n,n,n,70,n,n,n,22,n,n,n,5,n,n,n,112,n,n,n,50,n,n,n,15,n,n,n,30,n,n,n,11,n,n,n,9,n,n,n
2025-01-04 19:30:00,18,n,n,n,n,n,n,n,13,n,n,n,27,n,n,n,17,n,n,n,6,n,n,n,144,n,n,n,64,n,n,n,16,n,n,n,30,n,n,n,18,n,n,n,6,n,n,n
2025-01-04 20:30:00,18,n,n,n,n,n,n,n,11,n,n,n,32,n,n,n,16,n,n,n,16,n,n,n,142,n,n,n,63,n,n,n,23,n,n,n,40,n,n,n,24,n,n,n,13,n,n,n
2025-01-04 21:30:00,19,n,n,n,n,n,n,n,7,n,n,n,52,n,n,n,33,n,n,n,23,n,n,n,109,n,n,n,47,n,n,n,22,n,n,n,52,n,n,n,34,n,n,n,19,n,n,n
2025-01-04 22:30:00,21,n,n,n,n,n,n,n,2,n,n,n,30,n,n,n,20,n,n,n,3,n,n,n,100,n,n,n,44,n,n,n,17,n,n,n,43,n,n,n,31,n,n,n,12,n,n,n
2025-01-04 23:30:00,22,n,n,n,n,n,n,n,5,n,n,n,26,n,n,n,14,n,n,n,13,n,n,n,68,n,n,n,33,n,n,n,13,n,n,n,23,n,n,n,13,n,n,n,8,n,n,n
2025-01-05 00:30:00,24,n,n,n,n,n,n,n,7,n,n,n,18,n,n,n,13,n,n,n,7,n,n,n,56,n,n,n,30,n,n,n,9,n,n,n,27,n,n,n,17,n,n,n,5,n,n,n
2025-01-05 01:30:00,23,n,n,n,n,n,n,n,8,n,n,n,27,n,n,n,17,n,n,n,12,n,n,n,48,n,n,n,25,n,n,n,13,n,n,n,26,n,n,n,23,n,n,n,6,n,n,n
2025-01-05 02:30:00,17,n,n,n,n,n,n,n,7,n,n,n,23,n,n,n,14,n,n,n,12,n,n,n,37,n,n,n,25,n,n,n,12,n,n,n,26,n,n,n,20,n,n,n,6,n,n,n
2025-01-05 03:30:00,15,n,n,n,n,n,n,n,7,n,n,n,36,n,n,n,19,n,n,n,6,n,n,n,44,n,n,n,25,n,n,n,11,n,n,n,28,n,n,n,18,n,n,n,11,n,n,n
2025-01-05 04:30:00,21,n,n,n,n,n,n,n,14,n,n,n,25,n,n,n,18,n,n,n,6,n,n,n,35,n,n,n,27,n,n,n,16,n,n,n,31,n,n,n,29,n,n,n,8,n,n,n
2025-01-05 05:30:00,25,n,n,n,n,n,n,n,13,n,n,n,32,n,n,n,22,n,n,n,11,n,n,n,42,n,n,n,25,n,n,n,14,n,n,n,39,n,n,n,27,n,n,n,8,n,n,n
2025-01-05 06:30:00,21,n,n,n,n,n,n,n,7,n,n,n,37,n,n,n,22,n,n,n,6,n,n,n,57,n,n,n,33,n,n,n,14,n,n,n,36,n,n,n,24,n,n,n,12,n,n,n
2025-01-05 07:30:00,19,n,n,n,n,n,n,n,13,n,n,n,27,n,n,n,12,n,n,n,5,n,n,n,29,n,n,n,28,n,n,n,10,n,n,n,29,n,n,n,17,n,n,n,8,n,n,n
2025-01-05 08:30:00,5,n,n,n,n,n,n,n,11,n,n,n,20,n,n,n,8,n,n,n,9,n,n,n,34,n,n,n,17,n,n,n,11,n,n,n,23,n,n,n,14,n,n,n,7,n,n,n
2025-01-05 09:30:00,8,n,n,n,n,n,n,n,7,n,n,n,15,n,n,n,7,n,n,n,6,n,n,n,14,n,n,n,12,n,n,n,9,n,n,n,20,n,n,n,11,n,n,n,5,n,n,n
2025-01-05 10:30:00,6,n,n,n,n,n,n,n,5,n,n,n,12,n,n,n,3,n,n,n,7,n,n,n,32,n,n,n,17,n,n,n,10,n,n,n,24,n,n,n,7,n,n,n,8,n,n,n
2025-01-05 11:30:00,4,n,n,n,n,n,n,n,6,n,n,n,17,n,n,n,6,n,n,n,5,n,n,n,21,n,n,n,13,n,n,n,8,n,n,n,21,n,n,n,7,n,n,n,6,n,n,n
2025-01-05 12:00:00,n,n,14.9,VM,n,n,n,n,n,n,7.8,VM,n,n,19.8,VM,n,n,11,VM,n,n,6.9,VM,n,n,27,VM,n,n,17.2,VM,n,n,10.7,VM,n,n,24.6,VM,n,n,15.1,VM,n,n,6.5,VM
