n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n
Data,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag
2023-11-04 09:30:00,18.3,n,n,n,11,n,n,n,2,n,n,n,16.3,n,n,n,n,n,n,n,2,n,n,n,30.4,n,n,n,13,n,n,n,5,n,n,n,29.9,n,n,n,9,n,n,n,3,n,n,n
2023-11-04 10:30:00,23.6,n,n,n,14,n,n,n,8,n,n,n,23.6,n,n,n,n,n,n,n,3,n,n,n,36.4,n,n,n,12,n,n,n,5,n,n,n,28.8,n,n,n,8,n,n,n,3,n,n,n
2023-11-04 11:30:00,20.1,n,n,n,12,n,n,n,6,n,n,n,33.2,n,n,n,n,n,n,n,5,n,n,n,43.7,n,n,n,20,n,n,n,6,n,n,n,30.9,n,n,n,11,n,n,n,6,n,n,n
2023-11-04 12:00:00,n,n,28.2,VM,n,n,17.2,VM,n,n,6,VM,n,n,42.7,VM,n,n,n,n,n,n,6.8,VM,n,n,46.2,VM,n,n,23.2,VM,n,n,7.3,VM,n,n,55.1,VM,n,n,16,VM,n,n,7.3,VM
2023-11-04 12:30:00,14.8,n,n,n,9,n,n,n,6,n,n,n,34.1,n,n,n,n,n,n,n,2,n,n,n,36.4,n,n,n,20,n,n,n,3,n,n,n,55.7,n,n,n,9,n,n,n,7,n,n,n
2023-11-04 13:30:00,28.9,n,n,n,17,n,n,n,2,n,n,n,39.2,n,n,n,n,n,n,n,3,n,n,n,26.6,n,n,n,11,n,n,n,n,n,n,n,46.8,n,n,n,9,n,n,n,7,n,n,n
2023-11-04 14:30:00,23.6,n,n,n,14,n,n,n,3,n,n,n,44,n,n,n,n,n,n,n,2,n,n,n,31.9,n,n,n,18,n,n,n,2,n,n,n,44.6,n,n,n,17,n,n,n,5,n,n,n
2023-11-04 15:30:00,41.3,n,n,n,24,n,n,n,6,n,n,n,54.4,n,n,n,n,n,n,n,9,n,n,n,52,n,n,n,23,n,n,n,6,n,n,n,66.2,n,n,n,20,n,n,n,5,n,n,n
2023-11-04 16:30:00,46.6,n,n,n,27,n,n,n,3,n,n,n,40,n,n,n,n,n,n,n,7,n,n,n,51,n,n,n,27,n,n,n,7,n,n,n,55.5,n,n,n,13,n,n,n,6,n,n,n
2023-11-04 17:30:00,27.2,n,n,n,16,n,n,n,5,n,n,n,34.3,n,n,n,n,n,n,n,12,n,n,n,47.9,n,n,n,25,n,n,n,8,n,n,n,43.8,n,n,n,13,n,n,n,6,n,n,n
2023-11-04 18:30:00,27.2,n,n,n,16,n,n,n,12,n,n,n,42.8,n,n,n,n,n,n,n,8,n,n,n,57.8,n,n,n,24,n,n,n,12,n,n,n,49,n,n,n,18,n,n,n,7,n,n,n
2023-11-04 19:30:00,37,n,n,n,27,n,n,n,9,n,n,n,99,n,n,n,n,n,n,n,12,n,n,n,96.3,n,n,n,46,n,n,n,12,n,n,n,86.9,n,n,n,19,n,n,n,9,n,n,n
2023-11-04 20:30:00,39.6,n,n,n,23,n,n,n,9,n,n,n,80.6,n,n,n,n,n,n,n,14,n,n,n,100.2,n,n,n,46,n,n,n,16,n,n,n,93.5,n,n,n,34,n,n,n,14,n,n,n
2023-11-04 21:30:00,56,n,n,n,44,n,n,n,11,n,n,n,67,n,n,n,n,n,n,n,11,n,n,n,70.5,n,n,n,39,n,n,n,9,n,n,n,113.1,n,n,n,31,n,n,n,18,n,n,n
2023-11-04 22:30:00,21.9,n,n,n,13,n,n,n,7,n,n,n,60.1,n,n,n,n,n,n,n,14,n,n,n,32.7,n,n,n,20,n,n,n,9,n,n,n,105.1,n,n,n,24,n,n,n,16,n,n,n
2023-11-04 23:30:00,41.4,n,n,n,24,n,n,n,7,n,n,n,51.6,n,n,n,n,n,n,n,8,n,n,n,29,n,n,n,23,n,n,n,17,n,n,n,68.5,n,n,n,29,n,n,n,14,n,n,n
2023-11-05 00:30:00,27.2,n,n,n,16,n,n,n,12,n,n,n,53.7,n,n,n,n,n,n,n,12,n,n,n,31.2,n,n,n,16,n,n,n,9,n,n,n,50.3,n,n,n,27,n,n,n,9,n,n,n
2023-11-05 01:30:00,n,n,n,n,n,n,n,n,n,n,n,n,60.3,n,n,n,n,n,n,n,14,n,n,n,31.1,n,n,n,19,n,n,n,9,n,n,n,59.2,n,n,n,27,n,n,n,11,n,n,n
2023-11-05 02:30:00,39.6,n,n,n,23,n,n,n,12,n,n,n,65.7,n,n,n,n,n,n,n,11,n,n,n,31.4,n,n,n,19,n,n,n,12,n,n,n,77.4,n,n,n,30,n,n,n,11,n,n,n
2023-11-05 03:30:00,30.8,n,n,n,18,n,n,n,13,n,n,n,37.4,n,n,n,n,n,n,n,13,n,n,n,26.5,n,n,n,22,n,n,n,14,n,n,n,54.4,n,n,n,22,n,n,n,17,n,n,n
2023-11-05 04:30:00,35,n,n,n,25,n,n,n,9,n,n,n,30,n,n,n,n,n,n,n,11,n,n,n,35.3,n,n,n,23,n,n,n,14,n,n,n,36,n,n,n,23,n,n,n,13,n,n,n
2023-11-05 05:30:00,37.9,n,n,n,22,n,n,n,8,n,n,n,33.5,n,n,n,n,n,n,n,12,n,n,n,37,n,n,n,22,n,n,n,13,n,n,n,34.5,n,n,n,18,n,n,n,12,n,n,n
2023-11-05 06:30:00,46,n,n,n,30,n,n,n,9,n,n,n,28.6,n,n,n,n,n,n,n,11,n,n,n,32.4,n,n,n,29,n,n,n,13,n,n,n,30.8,n,n,n,12,n,n,n,14,n,n,n
2023-11-05 07:30:00,32,n,n,n,20,n,n,n,8,n,n,n,26.6,n,n,n,n,n,n,n,13,n,n,n,29.7,n,n,n,22,n,n,n,11,n,n,n,23.3,n,n,n,19,n,n,n,13,n,n,n
2023-11-05 08:30:00,41.4,n,n,n,24,n,n,n,9,n,n,n,24.8,n,n,n,n,n,n,n,11,n,n,n,32.2,n,n,n,22,n,n,n,8,n,n,n,14.4,n,n,n,14,n,n,n,13,n,n,n
2023-11-05 09:30:00,39.6,n,n,n,23,n,n,n,7,n,n,n,26,n,n,n,n,n,n,n,8,n,n,n,32.6,n,n,n,23,n,n,n,9,n,n,n,14.3,n,n,n,18,n,n,n,13,n,n,n
2023-11-05 10:30:00,29,n,n,n,19,n,n,n,6,n,n,n,24.7,n,n,n,n,n,n,n,12,n,n,n,27.2,n,n,n,23,n,n,n,9,n,n,n,18.5,n,n,n,14,n,n,n,9,n,n,n
2023-11-05 11:30:00,20.2,n,n,n,12,n,n,n,12,n,n,n,22.9,n,n,n,n,n,n,n,9,n,n,n,26,n,n,n,16,n,n,n,9,n,n,n,17.5,n,n,n,13,n,n,n,11,n,n,n
2023-11-05 12:00:00,n,n,31.9,VM,n,n,19.5,VM,n,n,10.7,VM,n,n,31,VM,n,n,n,n,n,n,10.4,VM,n,n,31.5,VM,n,n,22.2,VM,n,n,9.9,VM,n,n,29.6,VM,n,n,16.8,VM,n,n,11.1,VM
2023-11-05 12:30:00,25,n,n,n,17,n,n,n,7,n,n,n,22.5,n,n,n,n,n,n,n,7,n,n,n,30.9,n,n,n,24,n,n,n,7,n,n,n,18.8,n,n,n,12,n,n,n,11,n,n,n
2023-11-05 13:30:00,31,n,n,n,20,n,n,n,22,n,n,n,24.9,n,n,n,n,n,n,n,6,n,n,n,28.2,n,n,n,23,n,n,n,6,n,n,n,25.8,n,n,n,14,n,n,n,9,n,n,n
2023-11-05 14:30:00,29,n,n,n,20,n,n,n,18,n,n,n,26.3,n,n,n,n,n,n,n,6,n,n,n,28.5,n,n,n,27,n,n,n,12,n,n,n,26.8,n,n,n,14,n,n,n,8,n,n,n
2023-11-05 15:30:00,39.6,n,n,n,23,n,n,n,8,n,n,n,27.1,n,n,n,n,n,n,n,16,n,n,n,29.8,n,n,n,18,n,n,n,8,n,n,n,31,n,n,n,11,n,n,n,11,n,n,n
2023-11-05 16:30:00,27.2,n,n,n,16,n,n,n,14,n,n,n,26.9,n,n,n,n,n,n,n,8,n,n,n,34.4,n,n,n,20,n,n,n,6,n,n,n,37.4,n,n,n,9,n,n,n,7,n,n,n
2023-11-05 17:30:00,20.2,n,n,n,12,n,n,n,11,n,n,n,25.2,n,n,n,n,n,n,n,5,n,n,n,31.4,n,n,n,19,n,n,n,9,n,n,n,27,n,n,n,11,n,n,n,11,n,n,n
2023-11-05 18:30:00,21.9,n,n,n,13,n,n,n,9,n,n,n,27.7,n,n,n,n,n,n,n,9,n,n,n,38.4,n,n,n,27,n,n,n,8,n,n,n,28.2,n,n,n,19,n,n,n,12,n,n,n
2023-11-05 19:30:00,23,n,n,n,16,n,n,n,20,n,n,n,30.4,n,n,n,n,n,n,n,12,n,n,n,35.9,n,n,n,29,n,n,n,13,n,n,n,22.6,n,n,n,11,n,n,n,7,n,n,n
2023-11-05 20:30:00,27.2,n,n,n,16,n,n,n,9,n,n,n,28.1,n,n,n,n,n,n,n,11,n,n,n,45.1,n,n,n,29,n,n,n,11,n,n,n,17.5,n,n,n,14,n,n,n,11,n,n,n
2023-11-05 21:30:00,32.6,n,n,n,19,n,n,n,8,n,n,n,30.1,n,n,n,n,n,n,n,12,n,n,n,32.1,n,n,n,27,n,n,n,11,n,n,n,24.1,n,n,n,19,n,n,n,14,n,n,n
2023-11-05 22:30:00,37.9,n,n,n,22,n,n,n,5,n,n,n,21.6,n,n,n,n,n,n,n,9,n,n,n,19.4,n,n,n,14,n,n,n,7,n,n,n,12.6,n,n,n,19,n,n,n,11,n,n,n
2023-11-05 23:30:00,39.6,n,n,n,23,n,n,n,9,n,n,n,19.2,n,n,n,n,n,n,n,12,n,n,n,29.6,n,n,n,19,n,n,n,9,n,n,n,8.9,n,n,n,13,n,n,n,8,n,n,n
2023-11-06 00:30:00,32.6,n,n,n,19,n,n,n,7,n,n,n,42,n,n,n,n,n,n,n,9,n,n,n,21,n,n,n,24,n,n,n,7,n,n,n,8.9,n,n,n,9,n,n,n,6,n,n,n
2023-11-06 01:30:00,18.4,n,n,n,11,n,n,n,6,n,n,n,13.7,n,n,n,n,n,n,n,6,n,n,n,20.9,n,n,n,22,n,n,n,13,n,n,n,5.7,n,n,n,11,n,n,n,9,n,n,n
2023-11-06 02:30:00,13.1,n,n,n,8,n,n,n,6,n,n,n,18.2,n,n,n,n,n,n,n,8,n,n,n,23.2,n,n,n,20,n,n,n,8,n,n,n,8.2,n,n,n,11,n,n,n,8,n,n,n
2023-11-06 03:30:00,37.9,n,n,n,22,n,n,n,5,n,n,n,27,n,n,n,n,n,n,n,11,n,n,n,37.4,n,n,n,29,n,n,n,12,n,n,n,19.2,n,n,n,25,n,n,n,11,n,n,n
2023-11-06 04:30:00,20.2,n,n,n,12,n,n,n,6,n,n,n,23.9,n,n,n,n,n,n,n,6,n,n,n,30,n,n,n,22,n,n,n,11,n,n,n,24,n,n,n,18,n,n,n,9,n,n,n
2023-11-06 05:30:00,21.9,n,n,n,13,n,n,n,8,n,n,n,26.2,n,n,n,n,n,n,n,8,n,n,n,38.6,n,n,n,22,n,n,n,14,n,n,n,22,n,n,n,12,n,n,n,12,n,n,n
2023-11-06 06:30:00,25.7,n,n,n,n,n,n,n,n,n,n,n,37.5,n,n,n,n,n,n,n,9,n,n,n,41.6,n,n,n,30,n,n,n,9,n,n,n,26,n,n,n,14,n,n,n,9,n,n,n
2023-11-06 07:30:00,n,n,n,n,n,n,n,n,n,n,n,n,39.1,n,n,n,n,n,n,n,12,n,n,n,45.2,n,n,n,31,n,n,n,7,n,n,n,34.4,n,n,n,22,n,n,n,12,n,n,n
2023-11-06 08:30:00,23.7,n,n,n,23,n,n,n,22,n,n,n,43.3,n,n,n,n,n,n,n,9,n,n,n,62.6,n,n,n,36,n,n,n,5,n,n,n,41.4,n,n,n,20,n,n,n,9,n,n,n
2023-11-06 09:30:00,23.6,n,n,n,16,n,n,n,14,n,n,n,42.1,n,n,n,n,n,n,n,11,n,n,n,44.6,n,n,n,31,n,n,n,16,n,n,n,33.1,n,n,n,13,n,n,n,7,n,n,n
2023-11-06 10:30:00,22.3,n,n,n,17,n,n,n,13,n,n,n,40.5,n,n,n,n,n,n,n,9,n,n,n,30.1,n,n,n,24,n,n,n,11,n,n,n,27.8,n,n,n,17,n,n,n,8,n,n,n
2023-11-06 11:30:00,24.6,n,n,n,19,n,n,n,14,n,n,n,36.1,n,n,n,11,n,n,n,11,n,n,n,35.1,n,n,n,28,n,n,n,6,n,n,n,24.3,n,n,n,19,n,n,n,n,n,n,n
2023-11-06 12:00:00,n,n,27.7,VM,n,n,20.2,VM,n,n,10.8,VM,n,n,36.1,VM,n,n,n,n,n,n,9.7,VM,n,n,40.2,VM,n,n,27.5,VM,n,n,10.8,VM,n,n,23.3,VM,n,n,16.6,VM,n,n,9.9,VM
2023-11-06 12:30:00,23.3,n,n,n,27,n,n,n,9,n,n,n,36.9,n,n,n,20,n,n,n,9,n,n,n,41.7,n,n,n,30,n,n,n,17,n,n,n,25.7,n,n,n,19,n,n,n,11,n,n,n
2023-11-06 13:30:00,22.8,n,n,n,20,n,n,n,11,n,n,n,37,n,n,n,27,n,n,n,9,n,n,n,38.5,n,n,n,28,n,n,n,6,n,n,n,29.3,n,n,n,19,n,n,n,9,n,n,n
2023-11-06 14:30:00,22.6,n,n,n,22,n,n,n,8,n,n,n,77.9,n,n,n,46,n,n,n,8,n,n,n,38.3,n,n,n,31,n,n,n,8,n,n,n,27.7,n,n,n,17,n,n,n,8,n,n,n
2023-11-06 15:30:00,26.1,n,n,n,20,n,n,n,8,n,n,n,50.6,n,n,n,25,n,n,n,8,n,n,n,31.7,n,n,n,18,n,n,n,9,n,n,n,28.3,n,n,n,17,n,n,n,9,n,n,n
2023-11-06 16:30:00,23.8,n,n,n,19,n,n,n,6,n,n,n,27.5,n,n,n,n,n,n,n,11,n,n,n,46.6,n,n,n,27,n,n,n,8,n,n,n,22.5,n,n,n,9,n,n,n,8,n,n,n
2023-11-06 17:30:00,24.7,n,n,n,18,n,n,n,6,n,n,n,29.6,n,n,n,9,n,n,n,11,n,n,n,36.4,n,n,n,25,n,n,n,8,n,n,n,17.4,n,n,n,22,n,n,n,7,n,n,n
2023-11-06 18:30:00,31.4,n,n,n,19,n,n,n,11,n,n,n,40.5,n,n,n,19,n,n,n,11,n,n,n,52.6,n,n,n,36,n,n,n,12,n,n,n,18,n,n,n,12,n,n,n,9,n,n,n
2023-11-06 19:30:00,37.7,n,n,n,22,n,n,n,8,n,n,n,30.8,n,n,n,17,n,n,n,12,n,n,n,62.2,n,n,n,34,n,n,n,14,n,n,n,23.7,n,n,n,9,n,n,n,11,n,n,n
2023-11-06 20:30:00,41.1,n,n,n,38,n,n,n,19,n,n,n,32.5,n,n,n,14,n,n,n,11,n,n,n,57.1,n,n,n,29,n,n,n,20,n,n,n,22,n,n,n,20,n,n,n,11,n,n,n
2023-11-06 21:30:00,45.5,n,n,n,28,n,n,n,16,n,n,n,33.6,n,n,n,19,n,n,n,13,n,n,n,44.6,n,n,n,28,n,n,n,13,n,n,n,n,n,n,n,17,n,n,n,18,n,n,n
2023-11-06 22:30:00,40.4,n,n,n,31,n,n,n,16,n,n,n,42.1,n,n,n,25,n,n,n,13,n,n,n,43.9,n,n,n,27,n,n,n,12,n,n,n,n,n,n,n,23,n,n,n,13,n,n,n
2023-11-06 23:30:00,33.9,n,n,n,20,n,n,n,19,n,n,n,36.6,n,n,n,22,n,n,n,8,n,n,n,39.8,n,n,n,29,n,n,n,12,n,n,n,n,n,n,n,24,n,n,n,14,n,n,n
2023-11-07 00:30:00,34.1,n,n,n,25,n,n,n,12,n,n,n,38.5,n,n,n,24,n,n,n,16,n,n,n,37.9,n,n,n,24,n,n,n,11,n,n,n,35,n,n,n,22,n,n,n,14,n,n,n
2023-11-07 01:30:00,30.4,n,n,n,24,n,n,n,11,n,n,n,35.4,n,n,n,23,n,n,n,11,n,n,n,43.4,n,n,n,31,n,n,n,9,n,n,n,41,n,n,n,24,n,n,n,17,n,n,n
2023-11-07 02:30:00,30.2,n,n,n,27,n,n,n,13,n,n,n,42.4,n,n,n,28,n,n,n,13,n,n,n,36.4,n,n,n,19,n,n,n,11,n,n,n,39,n,n,n,19,n,n,n,13,n,n,n
2023-11-07 03:30:00,29.8,n,n,n,20,n,n,n,12,n,n,n,29.7,n,n,n,14,n,n,n,11,n,n,n,45.2,n,n,n,35,n,n,n,14,n,n,n,31,n,n,n,20,n,n,n,12,n,n,n
2023-11-07 04:30:00,32,n,n,n,n,n,n,n,n,n,n,n,26.8,n,n,n,20,n,n,n,6,n,n,n,40.2,n,n,n,30,n,n,n,8,n,n,n,27,n,n,n,18,n,n,n,11,n,n,n
2023-11-07 05:30:00,30,n,n,n,22,n,n,n,n,n,n,n,34,n,n,n,20,n,n,n,6,n,n,n,40.9,n,n,n,25,n,n,n,8,n,n,n,27,n,n,n,24,n,n,n,14,n,n,n
2023-11-07 06:30:00,26,n,n,n,19,n,n,n,14,n,n,n,41.3,n,n,n,24,n,n,n,19,n,n,n,54.1,n,n,n,35,n,n,n,17,n,n,n,35,n,n,n,20,n,n,n,13,n,n,n
2023-11-07 07:30:00,42,n,n,n,n,n,n,n,n,n,n,n,35.3,n,n,n,n,n,n,n,n,n,n,n,55.7,n,n,n,35,n,n,n,14,n,n,n,33,n,n,n,20,n,n,n,12,n,n,n
2023-11-07 08:30:00,24,n,n,n,n,n,n,n,n,n,n,n,16.4,n,n,n,22,n,n,n,13,n,n,n,48.8,n,n,n,30,n,n,n,9,n,n,n,31,n,n,n,22,n,n,n,14,n,n,n
2023-11-07 09:30:00,31,n,n,n,23,n,n,n,n,n,n,n,69.2,n,n,n,30,n,n,n,14,n,n,n,30.6,n,n,n,29,n,n,n,14,n,n,n,28.1,n,n,n,22,n,n,n,8,n,n,n
2023-11-07 10:30:00,26,n,n,n,19,n,n,n,8,n,n,n,49.7,n,n,n,38,n,n,n,9,n,n,n,35,n,n,n,30,n,n,n,11,n,n,n,23.5,n,n,n,25,n,n,n,12,n,n,n
2023-11-07 11:30:00,32,n,n,n,24,n,n,n,9,n,n,n,36.3,n,n,n,20,n,n,n,13,n,n,n,32.4,n,n,n,28,n,n,n,7,n,n,n,26.2,n,n,n,18,n,n,n,16,n,n,n
2023-11-07 12:00:00,n,n,34.4,VM,n,n,26.1,VM,n,n,n,n,n,n,40.9,VM,n,n,25.9,VM,n,n,12,VM,n,n,43.5,VM,n,n,31,VM,n,n,11.3,VM,n,n,32.2,VM,n,n,21.5,VM,n,n,12.5,VM
2023-11-07 12:30:00,26,n,n,n,19,n,n,n,13,n,n,n,29.3,n,n,n,18,n,n,n,9,n,n,n,26.9,n,n,n,25,n,n,n,8,n,n,n,23.3,n,n,n,22,n,n,n,12,n,n,n
2023-11-07 13:30:00,27,n,n,n,20,n,n,n,7,n,n,n,28.1,n,n,n,23,n,n,n,6,n,n,n,33.1,n,n,n,27,n,n,n,7,n,n,n,21.7,n,n,n,17,n,n,n,9,n,n,n
2023-11-07 14:30:00,20,n,n,n,n,n,n,n,6,n,n,n,33.9,n,n,n,23,n,n,n,11,n,n,n,38.7,n,n,n,30,n,n,n,7,n,n,n,21.8,n,n,n,19,n,n,n,11,n,n,n
2023-11-07 15:30:00,31,n,n,n,23,n,n,n,5,n,n,n,39.5,n,n,n,31,n,n,n,12,n,n,n,29.4,n,n,n,28,n,n,n,8,n,n,n,26.2,n,n,n,16,n,n,n,12,n,n,n
2023-11-07 16:30:00,32,n,n,n,24,n,n,n,13,n,n,n,39.2,n,n,n,25,n,n,n,20,n,n,n,42.1,n,n,n,34,n,n,n,18,n,n,n,31.6,n,n,n,23,n,n,n,16,n,n,n
2023-11-07 17:30:00,49,n,n,n,n,n,n,n,n,n,n,n,20.6,n,n,n,n,n,n,n,n,n,n,n,44,n,n,n,38,n,n,n,8,n,n,n,34.3,n,n,n,22,n,n,n,9,n,n,n
2023-11-07 18:30:00,24,n,n,n,18,n,n,n,n,n,n,n,31.6,n,n,n,24,n,n,n,12,n,n,n,42.2,n,n,n,28,n,n,n,13,n,n,n,59.8,n,n,n,20,n,n,n,8,n,n,n
2023-11-07 19:30:00,41,n,n,n,30,n,n,n,13,n,n,n,35.2,n,n,n,20,n,n,n,9,n,n,n,68.1,n,n,n,41,n,n,n,13,n,n,n,43.5,n,n,n,20,n,n,n,8,n,n,n
2023-11-07 20:30:00,75,n,n,n,59,n,n,n,16,n,n,n,59.8,n,n,n,38,n,n,n,13,n,n,n,62.9,n,n,n,41,n,n,n,13,n,n,n,30,n,n,n,20,n,n,n,17,n,n,n
2023-11-07 21:30:00,42,n,n,n,31,n,n,n,11,n,n,n,83,n,n,n,39,n,n,n,16,n,n,n,58.6,n,n,n,39,n,n,n,17,n,n,n,36,n,n,n,25,n,n,n,16,n,n,n
2023-11-07 22:30:00,38,n,n,n,28,n,n,n,16,n,n,n,64.2,n,n,n,33,n,n,n,13,n,n,n,54.2,n,n,n,35,n,n,n,16,n,n,n,34,n,n,n,38,n,n,n,13,n,n,n
2023-11-07 23:30:00,54,n,n,n,40,n,n,n,13,n,n,n,62.6,n,n,n,33,n,n,n,12,n,n,n,43.1,n,n,n,27,n,n,n,11,n,n,n,33,n,n,n,20,n,n,n,13,n,n,n
2023-11-08 00:30:00,30,n,n,n,22,n,n,n,14,n,n,n,42.9,n,n,n,28,n,n,n,14,n,n,n,40,n,n,n,29,n,n,n,9,n,n,n,24,n,n,n,16,n,n,n,11,n,n,n
2023-11-08 01:30:00,34,n,n,n,25,n,n,n,9,n,n,n,33.5,n,n,n,20,n,n,n,9,n,n,n,36.3,n,n,n,28,n,n,n,12,n,n,n,21,n,n,n,20,n,n,n,14,n,n,n
2023-11-08 02:30:00,23,n,n,n,17,n,n,n,12,n,n,n,26.4,n,n,n,18,n,n,n,13,n,n,n,31.4,n,n,n,22,n,n,n,7,n,n,n,18,n,n,n,14,n,n,n,8,n,n,n
2023-11-08 03:30:00,19,n,n,n,14,n,n,n,16,n,n,n,32.1,n,n,n,20,n,n,n,13,n,n,n,27.8,n,n,n,29,n,n,n,17,n,n,n,n,n,n,n,18,n,n,n,11,n,n,n
2023-11-08 04:30:00,23,n,n,n,17,n,n,n,12,n,n,n,28.3,n,n,n,16,n,n,n,9,n,n,n,31.4,n,n,n,24,n,n,n,7,n,n,n,n,n,n,n,19,n,n,n,9,n,n,n
2023-11-08 05:30:00,24,n,n,n,18,n,n,n,17,n,n,n,35.9,n,n,n,24,n,n,n,8,n,n,n,37.6,n,n,n,30,n,n,n,9,n,n,n,27,n,n,n,24,n,n,n,14,n,n,n
2023-11-08 06:30:00,42,n,n,n,31,n,n,n,12,n,n,n,36.4,n,n,n,17,n,n,n,11,n,n,n,45.1,n,n,n,30,n,n,n,12,n,n,n,34,n,n,n,22,n,n,n,11,n,n,n
2023-11-08 07:30:00,45,n,n,n,33,n,n,n,19,n,n,n,37.3,n,n,n,17,n,n,n,9,n,n,n,38.8,n,n,n,33,n,n,n,12,n,n,n,30,n,n,n,19,n,n,n,13,n,n,n
2023-11-08 08:30:00,47,n,n,n,35,n,n,n,13,n,n,n,39.7,n,n,n,27,n,n,n,8,n,n,n,39.5,n,n,n,33,n,n,n,12,n,n,n,40,n,n,n,20,n,n,n,14,n,n,n
2023-11-08 09:30:00,53,n,n,n,39,n,n,n,16,n,n,n,35.2,n,n,n,20,n,n,n,18,n,n,n,28.1,n,n,n,23,n,n,n,8,n,n,n,46,n,n,n,20,n,n,n,13,n,n,n
2023-11-08 10:30:00,42,n,n,n,31,n,n,n,12,n,n,n,39.4,n,n,n,28,n,n,n,11,n,n,n,42.6,n,n,n,29,n,n,n,14,n,n,n,22,n,n,n,17,n,n,n,12,n,n,n
2023-11-08 11:30:00,41,n,n,n,30,n,n,n,7,n,n,n,36.4,n,n,n,27,n,n,n,11,n,n,n,35.7,n,n,n,30,n,n,n,9,n,n,n,18.9,n,n,n,22,n,n,n,11,n,n,n
2023-11-08 12:00:00,n,n,36.5,VM,n,n,30,VM,n,n,14.1,VM,n,n,41.7,VM,n,n,25.5,VM,n,n,12.5,VM,n,n,45.7,VM,n,n,31.9,VM,n,n,11.5,VM,n,n,30.3,VM,n,n,22.4,VM,n,n,11.8,VM
2023-11-08 12:30:00,40.7,n,n,n,34,n,n,n,9,n,n,n,34.3,n,n,n,24,n,n,n,12,n,n,n,39.3,n,n,n,30,n,n,n,8,n,n,n,21.6,n,n,n,27,n,n,n,8,n,n,n
2023-11-08 13:30:00,44.1,n,n,n,31,n,n,n,7,n,n,n,38.4,n,n,n,28,n,n,n,12,n,n,n,38.7,n,n,n,29,n,n,n,9,n,n,n,19.7,n,n,n,22,n,n,n,9,n,n,n
2023-11-08 14:30:00,33.7,n,n,n,28,n,n,n,11,n,n,n,35.3,n,n,n,19,n,n,n,12,n,n,n,33.6,n,n,n,30,n,n,n,8,n,n,n,20.7,n,n,n,35,n,n,n,11,n,n,n
2023-11-08 15:30:00,31.1,n,n,n,22,n,n,n,11,n,n,n,34,n,n,n,24,n,n,n,12,n,n,n,52.9,n,n,n,30,n,n,n,7,n,n,n,20.7,n,n,n,22,n,n,n,7,n,n,n
2023-11-08 16:30:00,31.4,n,n,n,29,n,n,n,11,n,n,n,48.4,n,n,n,28,n,n,n,11,n,n,n,61,n,n,n,30,n,n,n,8,n,n,n,29,n,n,n,20,n,n,n,11,n,n,n
2023-11-08 17:30:00,33.9,n,n,n,27,n,n,n,13,n,n,n,47.6,n,n,n,36,n,n,n,14,n,n,n,67.6,n,n,n,44,n,n,n,9,n,n,n,30.9,n,n,n,20,n,n,n,16,n,n,n
2023-11-08 18:30:00,40.8,n,n,n,27,n,n,n,12,n,n,n,56.2,n,n,n,34,n,n,n,9,n,n,n,55.5,n,n,n,36,n,n,n,16,n,n,n,31,n,n,n,17,n,n,n,8,n,n,n
2023-11-08 19:30:00,41.4,n,n,n,35,n,n,n,7,n,n,n,53.8,n,n,n,27,n,n,n,16,n,n,n,64,n,n,n,42,n,n,n,14,n,n,n,39.1,n,n,n,25,n,n,n,11,n,n,n
2023-11-08 20:30:00,4.1,n,n,n,n,n,n,n,n,n,n,n,53.2,n,n,n,31,n,n,n,12,n,n,n,73.1,n,n,n,42,n,n,n,22,n,n,n,50.3,n,n,n,30,n,n,n,17,n,n,n
2023-11-08 21:30:00,n,n,n,n,66,n,n,n,n,n,n,n,48.8,n,n,n,27,n,n,n,16,n,n,n,57.7,n,n,n,42,n,n,n,18,n,n,n,43,n,n,n,29,n,n,n,14,n,n,n
2023-11-08 22:30:00,n,n,n,n,n,n,n,n,40,n,n,n,61.2,n,n,n,35,n,n,n,17,n,n,n,57.3,n,n,n,35,n,n,n,13,n,n,n,28,n,n,n,31,n,n,n,17,n,n,n
2023-11-08 23:30:00,78.8,n,n,n,48,n,n,n,30,n,n,n,65.5,n,n,n,36,n,n,n,22,n,n,n,62.1,n,n,n,36,n,n,n,17,n,n,n,51,n,n,n,29,n,n,n,14,n,n,n
